id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
22530	chr8	34079727	34080227	10	17.0	22530			22.8	22313.0	25.3	22160.0														
22531	chr8	35425923	35426423	10	17.0	22531	13.3	28642.0			15.4	27160.0					79.8	2665.0					33.6	21055.0	18.0	27132.0
22532	chr8	39045494	39046310	10	17.0	22532	33.4	19359.0	31.5	19377.0	46.9	15902.0	38.7	14848.0	11.3	7104.0										
22533	chr8	46549628	46550280	10	17.0	22533					15.4	27161.0	107.4	3506.0			33.2	9975.0								
22534	chr8	54521380	54521880	10	17.0	22534	37.5	18109.0	57.0	13311.0																
22535	chr8	69967139	69968085	10	17.0	22535					13.0	29037.0	42.2	13799.0												
22537	chr8	81517128	81517628	10	17.0	22537																				
22538	chr8	81806382	81807012	10	17.0	22538			12.3	27967.0													24.2	30625.0		
22539	chr8	95012206	95012706	10	17.0	22539	11.7	30190.0																	6.69	51699.0
22540	chr8	107254036	107254676	10	17.0	22540	12.5	29374.0			30.9	20226.0	23.1	20735.0											15.9	30717.0
22541	chr8	110954976	110955476	10	17.0	22541	15.9	26890.0	15.5	25850.0	22.2	23460.0	12.7	27735.0			41.5	7434.0			7.51	25807.0	21.5	34255.0	101.2	1188.0
22542	chr8	125561417	125562191	10	17.0	22542	17.5	25935.0	23.7	21963.0	21.0	24022.0	32.9	16756.0												
22543	chr8	126978733	126979233	10	17.0	22543	20.0	24594.0			16.1	26737.0											14.5	46473.0	10.4	42530.0
22545	chr9	32746908	32747408	12	17.0	22545					211.2	1446.0	13.9	26687.0												
22546	chr9	41212250	41212884	12	17.0	22546	18.4	25460.0	33.8	18720.0	29.6	20635.0	11.6	28753.0	7.67	9412.0	17.2	20997.0					14.8	45920.0	31.1	13752.0
22547	chr9	44181696	44182196	12	17.0	22547	25.0	22364.0	31.0	19509.0	42.0	17132.0	13.9	26689.0	14.0	5564.0										
22548	chr9	56264535	56265035	12	17.0	22548	35.0	18877.0	55.2	13659.0	46.3	16048.0	39.9	14508.0	8.58	8849.0							31.2	23098.0	6.22	52822.0
22549	chr9	61232914	61233544	12	17.0	22549	37.5	18122.0																		
22550	chr9	63724172	63724808	12	17.0	22550	28.4	21062.0	28.7	20208.0	27.2	21510.0	44.5	13156.0												
22551	chr9	72400102	72400998	12	17.0	22551			29.2	20074.0	17.3	26026.0	12.7	27773.0												
22556	chr9	108452165	108452665	12	17.0	22556	60.1	12778.0	47.9	15224.0	47.5	15758.0	31.8	17206.0			7.66	33720.0			33.4	10888.0			8.76	46649.0
22558	chr9	116114702	116115340	12	17.0	22558	20.9	24200.0	16.4	25376.0	14.8	27702.0	37.0	15432.0											5.3	54759.0
22559	chr9	120739280	120740138	12	17.0	22559	16.7	26422.0	15.1	26163.0			11.6	28779.0												
22560	chr9	122242527	122243389	12	17.0	22560	18.4	25484.0	18.7	24164.0	13.0	29078.0	16.8	24511.0												
22563	chr10	14325792	14326292	9	17.0	22563	65.1	11848.0	44.7	15924.0	41.4	17291.0			22.6	2269.0										
22564	chr10	19619467	19620373	9	17.0	22564	34.2	19142.0	27.8	20504.0	32.1	19897.0	24.8	19993.0	15.3	4858.0										
22566	chr10	28684394	28684894	9	17.0	22566	35.9	18645.0	24.6	21623.0	38.9	17909.0	16.2	24905.0			15.3	23272.0								
22567	chr10	33947972	33948846	9	17.0	22567	11.7	30249.0	34.2	18596.0	19.8	24679.0														
22568	chr10	59939156	59939784	9	17.0	22568			19.6	23754.0	22.8	23213.0	19.1	22993.0					25.9	15210.0	38.9	8724.0	48.7	11779.0	65.2	3550.0
22569	chr10	78399436	78399936	9	17.0	22569	32.5	19671.0	19.2	23966.0			16.2	24912.0									23.4	31699.0		
22571	chr10	81192046	81192710	9	17.0	22571	145.2	3224.0	158.3	2671.0	154.4	2966.0	30.6	17618.0											14.8	32927.0
22572	chr10	93672795	93673769	9	17.0	22572			8.21	31690.0	9.26	32960.0	15.0	25879.0												
22573	chr10	95195986	95196616	9	17.0	22573	15.0	27589.0									47.3	6227.0					30.4	23877.0		
22574	chr10	111223093	111223593	9	17.0	22574	29.2	20786.0	17.8	24657.0	14.8	27732.0					16.0	22554.0	25.1	15488.0			21.8	33898.0		
22575	chr10	116912981	116913481	9	17.0	22575	57.6	13283.0	55.2	13670.0	261.2	870.0														
22576	chr10	117127270	117127902	9	17.0	22576	22.5	23485.0	22.8	22330.0			13.3	27230.0												
22577	chr10	118470148	118470806	9	17.0	22577					16.1	26776.0	16.2	24924.0					203.0	776.0	33.4	10902.0	87.2	3338.0	79.8	2212.0
22578	chr10	123193639	123194407	9	17.0	22578																				
22580	chr11	6569135	6570039	13	17.0	22580	28.4	21089.0	14.6	26438.0	629.2	91.0	19.6	22645.0					28.4	14368.0	15.0	21801.0	25.8	28706.0	41.7	8586.0
22581	chr11	19829371	19830097	13	17.0	22581	17.5	26000.0	29.7	19938.0																
22583	chr11	20561051	20561843	13	17.0	22583	21.7	23863.0	20.1	23533.0	19.1	25020.0							36.8	11950.0						
22584	chr11	21116957	21117581	13	17.0	22584	20.0	24657.0	20.1	23534.0	46.3	16065.0	34.1	16377.0											17.5	27948.0
22585	chr11	22762134	22762778	13	17.0	22585	20.0	24658.0	16.0	25599.0	20.4	24371.0	17.3	24105.0												
22586	chr11	44504404	44504904	13	17.0	22586											95.8	1897.0					12.4	51402.0		
22591	chr11	54526031	54526701	13	17.0	22591	13.3	28751.0	226.3	1162.0	215.5	1376.0	229.9	624.0												
22592	chr11	58023845	58024499	13	17.0	22592			32.8	18983.0	35.8	18797.0	105.7	3629.0												
22593	chr11	62452397	62453327	13	17.0	22593			12.8	27624.0	10.5	31514.0	12.7	27844.0												
22594	chr11	62876047	62876547	13	17.0	22594							16.2	24936.0												
22595	chr11	63911053	63912081	13	17.0	22595	26.7	21754.0	17.3	24939.0			18.5	23346.0												
22596	chr11	79092938	79093568	13	17.0	22596	15.9	26970.0	21.4	22896.0			34.1	16384.0					30.1	13850.0	31.4	11860.0	14.8	45991.0	12.0	38859.0
22597	chr11	83182017	83183189	13	17.0	22597			15.1	26196.0	11.7	30284.0														
22598	chr11	86811109	86811733	13	17.0	22598			44.7	15936.0			25.4	19720.0	54.2	217.0							29.1	25206.0	18.4	26422.0
22600	chr11	88873118	88873852	13	17.0	22600	19.2	25093.0	8.21	31737.0	19.8	24715.0	9.82	31126.0												
22601	chr11	96205363	96206119	13	17.0	22601	20.9	24233.0	21.9	22733.0	20.4	24386.0	19.6	22663.0												
22602	chr11	108752434	108753068	13	17.0	22602	21.7	23882.0	18.7	24190.0			16.2	24952.0												
22603	chr11	118133227	118134431	13	17.0	22603					7.41	34837.0														
22604	chr12	4552252	4552964	15	17.0	22604			23.3	22158.0			22.0	21431.0												
22605	chr12	11228900	11229682	15	17.0	22605																				
22606	chr12	21480507	21481135	15	17.0	22606																	17.5	40857.0		
22607	chr12	34990066	34990896	15	17.0	22607	25.0	22416.0	25.5	21323.0	27.8	21294.0	23.7	20536.0			13.4	25966.0	81.9	4693.0			27.2	27207.0	63.2	3802.0
22608	chr12	70078780	70079448	15	17.0	22608	53.4	14200.0	32.8	19000.0	46.3	16077.0	19.6	22681.0							28.7	13229.0			12.9	36803.0
22609	chr12	73735203	73736085	15	17.0	22609	20.9	24249.0	10.5	29494.0	16.1	26816.0	26.0	19463.0												
22610	chr12	76873461	76874221	15	17.0	22610			17.3	24961.0	13.0	29161.0	8.09	33582.0												
22611	chr12	77034768	77035566	15	17.0	22611					11.1	30874.0	7.51	34235.0												
22613	chr12	80169014	80169514	15	17.0	22613	20.0	24702.0																		
22614	chr12	89364908	89365670	15	17.0	22614	22.5	23521.0	15.5	25928.0	22.8	23246.0	14.4	26353.0												
22615	chr12	98573460	98574634	15	17.0	22615	20.0	24705.0	8.67	31206.0	8.64	33765.0	13.3	27280.0												
22616	chr12	99225076	99225710	15	17.0	22616	12.5	29578.0															25.3	29400.0		
22617	chr12	99650238	99650870	15	17.0	22617					98.2	7182.0														
22618	chr12	100903640	100904140	15	17.0	22618			216.7	1287.0	334.0	484.0	215.5	741.0	23.0	2172.0	131.6	926.0	102.8	3162.0	79.8	1954.0	129.7	1018.0	78.4	2311.0
22619	chr12	101069853	101071039	15	17.0	22619	10.0	31536.0	16.9	25186.0							14.7	24244.0							10.1	43264.0
22620	chr12	107268431	107269207	15	17.0	22620	20.9	24259.0	22.8	22345.0	25.3	22228.0	20.2	22338.0												
22621	chr12	111076328	111077102	15	17.0	22621	20.9	24261.0	13.7	26997.0			10.4	30230.0												
22623	chr13	30564832	30565534	14	17.0	22623					14.2	28219.0	42.2	13858.0			46.0	6499.0	167.1	1232.0	20.5	18130.0	100.4	2290.0	43.6	7970.0
22624	chr13	38076951	38077761	14	17.0	22624			18.2	24429.0	14.8	27803.0	12.1	28351.0												
22625	chr13	46361213	46361713	14	17.0	22625			31.5	19413.0			21.4	21736.0												
22626	chr13	48541113	48541897	14	17.0	22626							20.8	21992.0												
22627	chr13	48864748	48865248	14	17.0	22627	79.3	9505.0																		
22628	chr13	49300472	49301236	14	17.0	22628			10.9	29101.0			26.6	19250.0					16.7	18252.0	21.8	17275.0	26.6	27791.0		
22629	chr13	52537725	52538225	14	17.0	22629	15.9	27027.0			22.8	23253.0														
22631	chr13	96106512	96107240	14	17.0	22631	10.0	31568.0	9.12	30767.0	17.9	25733.0					6.39	34865.0					15.1	45491.0	9.22	45607.0
22632	chr14	26515591	26516219	11	17.0	22632	23.4	23165.0	28.3	20409.0			12.7	27923.0			37.7	8533.0					11.8	52883.0	17.3	28429.0
22633	chr14	30028475	30029153	11	17.0	22633			11.9	28397.0			9.82	31230.0			19.2	19045.0								
22634	chr14	53135315	53135957	11	17.0	22634																				
22635	chr14	67263339	67263839	11	17.0	22635			12.3	28106.0	24.7	22504.0														
22637	chr14	72869248	72869876	11	17.0	22637					16.7	26457.0					51.1	5551.0							10.1	43316.0
22639	chr14	103093863	103094363	11	17.0	22639	88.4	8209.0			248.2	976.0					12.8	26959.0								
22641	chr15	59245584	59246084	16	17.0	22641					25.9	22012.0														
22642	chr15	63657629	63658129	16	17.0	22642											28.1	12387.0	33.4	12922.0			28.3	26078.0		
22643	chr15	73137648	73138148	16	17.0	22643	232.8	1104.0	170.6	2272.0	208.1	1488.0	11.6	28910.0	23.5	2082.0									19.8	24533.0
22645	chr15	75884036	75884536	16	17.0	22645	23.4	23184.0	20.1	23569.0							18.5	19769.0	16.7	18279.0	71.6	2545.0	62.4	7320.0	61.8	4000.0
22646	chr15	86361203	86361703	16	17.0	22646																				
22647	chr15	93228603	93229357	16	17.0	22647	10.0	31627.0	22.4	22578.0	24.1	22751.0	13.9	26843.0			17.9	20535.0					65.7	6587.0	47.0	6893.0
22648	chr15	93628190	93628690	16	17.0	22648	33.4	19471.0	21.0	23145.0	17.3	26133.0														
22649	chr15	96593730	96594568	16	17.0	22649	58.4	13159.0	22.8	22373.0	31.5	20124.0	28.9	18372.0												
22650	chr15	100844391	100844891	16	17.0	22650	82.6	9009.0	73.9	10312.0	103.7	6566.0	22.0	21479.0					42.6	10578.0	58.7	4051.0	89.9	3117.0	29.7	14696.0
22651	chr15	101387735	101388365	16	17.0	22651	16.7	26559.0	24.2	21848.0							15.3	23526.0	41.8	10757.0	26.6	14353.0	23.7	31444.0	32.3	13118.0
22653	chr16	24165495	24166299	17	17.0	22653			15.1	26277.0	37.7	18313.0			10.4	7792.0	33.9	9853.0	156.2	1434.0	51.2	5303.0	39.8	16657.0	115.5	827.0
22654	chr16	33832757	33833387	17	17.0	22654	29.2	20858.0	36.0	18100.0	43.8	16710.0	22.0	21483.0			28.1	12396.0								
22655	chr16	44961836	44962568	17	17.0	22655			10.9	29147.0	59.9	12983.0	16.2	25041.0												
22659	chr16	92814521	92815149	17	17.0	22659			16.0	25678.0	17.3	26145.0			13.1	6168.0										
22661	chr16	93918179	93918823	17	17.0	22661	22.5	23597.0	26.0	21198.0	26.6	21810.0	25.4	19782.0			14.7	24399.0			9.55	25085.0	23.1	32196.0	10.8	41596.0
22662	chr16	94313347	94313987	17	17.0	22662	90.1	7990.0	79.8	9459.0	79.0	9712.0	22.0	21488.0					50.1	9020.0	71.6	2550.0	31.5	22953.0	68.5	3191.0
22664	chr17	5828084	5828996	18	17.0	22664	10.0	31642.0	22.8	22385.0	21.0	24135.0	25.4	19784.0			14.7	24403.0	33.4	12932.0			26.1	28485.0	30.9	13928.0
22665	chr17	5897810	5898310	18	17.0	22665																				
22666	chr17	6001816	6002776	18	17.0	22666	23.4	23207.0	16.4	25445.0	24.1	22764.0	27.1	19072.0			44.1	6890.0	236.4	525.0	55.3	4574.0	131.9	957.0	130.5	591.0
22667	chr17	8758060	8758768	18	17.0	22667	15.9	27102.0																		
22669	chr17	27360493	27361353	18	17.0	22669			10.5	29567.0	240.2	1049.0	246.1	517.0												
22670	chr17	28362820	28363858	18	17.0	22670	36.7	18468.0	34.7	18500.0	34.0	19397.0	31.8	17292.0									12.9	50330.0		
22671	chr17	28894499	28895127	18	17.0	22671	13.3	28898.0	21.4	22955.0	12.3	29897.0	14.4	26422.0												
22672	chr17	31833522	31834162	18	17.0	22672			9.58	30467.0	70.4	11124.0	42.7	13701.0												
22673	chr17	33754786	33755546	18	17.0	22673							64.7	8692.0												
22674	chr17	43326734	43327234	18	17.0	22674	29.2	20874.0	19.2	24034.0	24.1	22769.0														
22675	chr17	46857849	46859069	18	17.0	22675	8.34	32612.0	25.5	21355.0	8.03	34414.0	17.3	24255.0			28.7	12063.0					17.2	41434.0		
22676	chr17	52161638	52162438	18	17.0	22676	45.1	16194.0			48.2	15666.0	27.1	19080.0												
22678	chr17	73273813	73274313	18	17.0	22678					19.8	24814.0											9.42	59838.0		
22679	chr17	81668718	81669630	18	17.0	22679	26.7	21833.0	23.3	22197.0	9.88	32572.0	27.1	19083.0												
22680	chr18	11935588	11936440	20	17.0	22680	40.9	17266.0	21.0	23160.0	26.6	21818.0	17.3	24270.0			8.3	33325.0					34.2	20718.0	10.6	42220.0
22681	chr18	25150953	25151765	20	17.0	22681	18.4	25657.0	11.9	28450.0	24.1	22773.0	20.8	22042.0			20.4	17923.0					7.27	66406.0		
22683	chr18	60745502	60746002	20	17.0	22683					227.8	1212.0														
22684	chr18	62151732	62152364	20	17.0	22684	16.7	26607.0			38.9	17971.0			9.48	8416.0										
22685	chr18	66448039	66448683	20	17.0	22685	9.18	32117.0			27.8	21358.0	15.6	25533.0												
22686	chr18	67440879	67441677	20	17.0	22686	15.9	27132.0	10.9	29180.0	13.0	29286.0	12.1	28457.0			30.7	11117.0					30.9	23450.0		
22687	chr18	76256444	76257338	20	17.0	22687	11.7	30540.0			6.79	35156.0	12.1	28459.0									7.54	65617.0		
22689	chr19	7037082	7037582	21	17.0	22689																				
22690	chr19	28912640	28913264	21	17.0	22690	17.5	26195.0	17.8	24755.0	23.5	23053.0	19.1	23116.0												
22691	chr19	31762474	31763266	21	17.0	22691			10.0	30160.0	15.4	27388.0														
22692	chr19	36917998	36918498	21	17.0	22692	37.5	18230.0	77.1	9829.0	34.0	19410.0	22.5	21197.0												
22694	chr19	46856044	46857054	21	17.0	22694	16.7	26623.0			14.2	28333.0														
22695	chrX	12540962	12541588	3	17.0	22695	25.0	22520.0	16.9	25258.0	18.5	25451.0	13.9	26916.0			7.66	34042.0			16.4	21048.0	15.6	44527.0	5.53	54517.0
22696	chrX	12570522	12571340	3	17.0	22696	13.3	28951.0	27.4	20736.0	16.1	26930.0	17.9	23846.0												
22697	chrX	50572305	50572933	3	17.0	22697			13.2	27371.0	9.88	32638.0	8.09	33928.0			23.6	15303.0					17.2	41464.0		
22698	chrX	113862302	113863080	3	17.0	22698	9.18	32143.0					8.66	32891.0												
22700	chrX	145656120	145657492	3	17.0	22700	16.7	26634.0	18.2	24498.0	8.03	34477.0														
22702	chrX	167048932	167049764	3	17.0	22702	20.9	24378.0	20.5	23399.0			26.6	19306.0												
22703	chr1	10880413	10881043	1	16.4	22703	16.7	26210.0											105.3	3000.0	19.1	18694.0	50.1	11133.0	23.5	19936.0
22706	chr1	40268812	40269626	1	16.4	22706			10.5	29211.0	9.26	32666.0	10.4	29695.0									54.4	9541.0	48.0	6614.0
22707	chr1	43769521	43770145	1	16.4	22707					13.0	28808.0	9.24	31484.0												
22708	chr1	51509175	51509831	1	16.4	22708	11.7	29884.0	34.7	18389.0	11.7	29984.0	37.5	15150.0			98.4	1764.0	196.3	838.0	57.3	4159.0	189.2	206.0	41.7	8541.0
22710	chr1	54747678	54748572	1	16.4	22710	10.0	31036.0	13.2	27080.0	7.41	34487.0	9.82	30486.0												
22711	chr1	69680655	69681393	1	16.4	22711	10.0	31039.0	22.4	22420.0	24.1	22567.0	18.5	23146.0									19.1	37796.0	18.0	26965.0
22712	chr1	72244369	72244869	1	16.4	22712	53.4	14088.0	50.6	14570.0	53.1	14375.0			22.6	2205.0	31.9	10351.0								
22713	chr1	75234583	75235083	1	16.4	22713	20.9	24018.0	19.6	23624.0	16.1	26550.0	15.0	25581.0							25.2	14847.0	40.9	15822.0	10.8	41106.0
22714	chr1	85743840	85744340	1	16.4	22714																				
22715	chr1	88686475	88687111	1	16.4	22715					16.7	26214.0														
22716	chr1	105802527	105803281	1	16.4	22716	41.7	16857.0	26.5	20929.0	32.1	19815.0	18.5	23153.0												
22717	chr1	128561012	128561842	1	16.4	22717	10.0	31052.0	7.3	32702.0			7.51	33966.0												
22719	chr1	151270746	151271382	1	16.4	22719	15.0	27219.0	16.0	25482.0			13.3	26947.0												
22720	chr1	171761608	171762108	1	16.4	22720											37.7	8389.0	73.5	5449.0	8.87	25145.0	53.6	9821.0	9.22	45227.0
22721	chr1	171961295	171962113	1	16.4	22721	19.2	24878.0	12.3	27798.0	12.3	29361.0	17.3	23878.0												
22723	chr1	180763863	180764363	1	16.4	22723	29.2	20658.0	17.3	24792.0	34.6	19063.0											21.8	33712.0	21.9	21709.0
22724	chr1	180810545	180811257	1	16.4	22724	15.9	26670.0	75.7	9971.0	77.8	9829.0	23.7	20354.0												
22725	chr1	182410798	182411426	1	16.4	22725	13.3	28388.0					58.3	9832.0												
22726	chr1	183669627	183670127	1	16.4	22726	38.4	17783.0	34.7	18398.0	24.1	22580.0	24.8	19846.0			6.39	34618.0					26.1	28227.0	12.7	36968.0
22727	chr1	184023848	184024348	1	16.4	22727					20.4	24188.0	15.0	25605.0									10.2	56804.0		
22729	chr2	13758474	13758974	2	16.4	22729	32.5	19541.0	17.3	24795.0																
22730	chr2	16568279	16569049	2	16.4	22730	25.9	21888.0	25.1	21374.0	28.4	20955.0	20.8	21822.0												
22731	chr2	26738318	26738958	2	16.4	22731					19.8	24521.0	18.5	23171.0												
22732	chr2	29121960	29122592	2	16.4	22732	23.4	22901.0	28.7	20148.0	21.0	23887.0	19.6	22453.0	11.7	6745.0	25.5	13585.0								
22734	chr2	59171025	59171685	2	16.4	22734	19.2	24890.0	22.4	22442.0	34.0	19262.0	25.4	19567.0			20.4	17425.0					15.6	44055.0		
22736	chr2	71656153	71656785	2	16.4	22736	15.9	26695.0	24.6	21530.0	16.7	26243.0														
22737	chr2	93955032	93955668	2	16.4	22737			9.58	30227.0	9.26	32708.0														
22738	chr2	103582122	103582746	2	16.4	22738					27.8	21178.0														
22739	chr2	118483141	118483773	2	16.4	22739					11.7	30041.0	11.6	28559.0												
22740	chr2	119300334	119300962	2	16.4	22740	67.6	11331.0	60.2	12642.0	56.8	13549.0	24.3	20136.0									32.6	21835.0	42.0	8478.0
22742	chr2	120482650	120483480	2	16.4	22742	14.2	27892.0	20.1	23416.0	18.5	25170.0	15.0	25636.0												
22743	chr2	129202127	129202627	2	16.4	22743																				
22745	chr2	150830830	150831598	2	16.4	22745	25.0	22239.0	14.6	26346.0	11.1	30536.0														
22747	chr2	164003504	164004174	2	16.4	22747	20.0	24453.0	19.2	23872.0	27.2	21410.0	8.09	33022.0												
22749	chr2	166024276	166024776	2	16.4	22749			91.7	7832.0	158.7	2769.0														
22750	chr3	21940966	21941838	4	16.4	22750			11.9	28236.0			16.2	24737.0												
22751	chr3	37258591	37259441	4	16.4	22751							15.6	25157.0												
22752	chr3	52289454	52290078	4	16.4	22752							12.7	27535.0												
22753	chr3	68971466	68972404	4	16.4	22753	18.4	25319.0	30.1	19737.0	28.4	20972.0	30.0	17745.0												
22754	chr3	75713906	75714406	4	16.4	22754	15.0	27301.0	34.2	18550.0																
22755	chr3	83764050	83764868	4	16.4	22755	37.5	18047.0	39.7	17109.0	38.9	17848.0	21.4	21571.0									16.1	43062.0	13.6	35076.0
22756	chr3	89863714	89864214	4	16.4	22756			116.3	5165.0					20.8	2714.0							21.8	33753.0	11.3	40118.0
22758	chr3	97124599	97125099	4	16.4	22758	23.4	22931.0	28.3	20316.0																
22759	chr3	103501026	103501526	4	16.4	22759							33.5	16483.0												
22761	chr3	126758095	126758595	4	16.4	22761																	6.73	67448.0		
22762	chr3	138144773	138145273	4	16.4	22762	114.3	5325.0	114.5	5335.0	50.0	15082.0	15.6	25180.0			20.4	17471.0								
22765	chr3	148844360	148844860	4	16.4	22765																				
22766	chr3	148885495	148886133	4	16.4	22766	30.0	20410.0			29.6	20568.0	28.9	18246.0												
22767	chr3	152791946	152792572	4	16.4	22767					8.64	33374.0														
22768	chr3	157616522	157617166	4	16.4	22768	16.7	26284.0	20.5	23221.0	21.6	23648.0	21.4	21580.0									10.5	56140.0		
22769	chr4	35223722	35224364	5	16.4	22769			77.1	9767.0	184.6	1916.0	93.6	4691.0			63.9	3912.0	15.9	18378.0			47.4	12396.0	21.9	21754.0
22771	chr4	45678760	45679392	5	16.4	22771																				
22772	chr4	46527423	46528233	5	16.4	22772	12.5	29143.0	41.1	16765.0	24.1	22603.0	15.0	25684.0												
22773	chr4	47314923	47315563	5	16.4	22773							15.0	25685.0												
22774	chr4	56070032	56070532	5	16.4	22774							12.7	27571.0												
22775	chr4	59278293	59278919	5	16.4	22775	33.4	19300.0	47.4	15292.0	38.9	17852.0	26.0	19355.0							21.8	17054.0	37.1	18313.0	14.8	32766.0
22776	chr4	63841581	63842081	5	16.4	22776					10.5	31216.0														
22777	chr4	82933424	82934244	5	16.4	22777	19.2	24927.0	14.6	26360.0			8.66	32282.0			16.6	21529.0					32.3	22094.0	16.8	28994.0
22778	chr4	88742299	88742799	5	16.4	22778	17.5	25793.0	15.5	25789.0			18.5	23212.0												
22779	chr4	101197518	101198352	5	16.4	22779	26.7	21629.0	16.4	25311.0			24.8	19893.0												
22780	chr4	106869899	106870529	5	16.4	22780	12.5	29156.0																	27.9	15964.0
22781	chr4	128691238	128692142	5	16.4	22781			19.2	23897.0	12.3	29473.0	17.9	23577.0												
