id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
11728	chr1	65187268	65188184	1	49.7	11728	125.1	4388.0	123.2	4591.0	83.7	4464.0	123.5	4713.0			12.1	27156.0								
11730	chr1	120073017	120074647	1	49.7	11730	70.9	10742.0	64.8	11797.0	60.5	7678.0	67.3	11551.0									13.7	47980.0	5.76	53670.0
11731	chr1	132416881	132417905	1	49.7	11731	85.9	8452.0			40.2	12448.0					9.58	30944.0	71.8	5632.0	32.1	11347.0	30.4	23735.0	26.3	17314.0
11736	chr1	180641346	180642232	1	49.7	11736	70.1	10866.0	83.5	8863.0	45.8	10909.0	72.9	10583.0			12.8	26297.0			20.5	17859.0	56.5	8881.0	39.2	9529.0
11738	chr1	190929310	190930240	1	49.7	11738	46.7	15631.0	55.7	13537.0	45.2	11036.0	70.4	11020.0												
11739	chr2	26236186	26237006	2	49.7	11739	35.9	18520.0			40.7	12301.0	60.5	12781.0												
11740	chr2	26602588	26603530	2	49.7	11740	30.0	20375.0	37.0	17807.0	32.2	15080.0	48.2	15520.0												
11741	chr2	45108211	45109523	2	49.7	11741	123.5	4529.0	51.1	14475.0	37.9	13175.0	52.5	14535.0			16.0	22185.0							20.1	24011.0
11744	chr2	119155459	119156537	2	49.7	11744	97.6	7035.0	101.3	6688.0	55.4	8650.0	106.2	6248.0												
11746	chr2	153241611	153242675	2	49.7	11746	65.9	11623.0	332.1	483.0	39.6	12635.0	64.2	12105.0					35.9	12083.0	45.7	6521.0	35.0	19908.0		
11747	chr3	35933071	35934011	4	49.7	11747	70.9	10753.0	65.2	11723.0	95.6	3416.0	153.7	2976.0							16.4	20637.0	18.6	38711.0		
11748	chr3	51407377	51408455	4	49.7	11748	59.2	12880.0	72.1	10544.0	45.8	10919.0	53.7	14253.0			7.03	34159.0								
11751	chr3	90612235	90614029	4	49.7	11751	50.9	14678.0	54.3	13804.0	63.9	7131.0					30.0	11189.0	30.9	13492.0	38.2	8875.0	70.5	5632.0	40.3	9097.0
11753	chr3	127779523	127780593	4	49.7	11753	63.4	12067.0	64.8	11808.0	37.3	13376.0	55.0	13958.0			19.2	18664.0					21.8	33759.0	20.5	23436.0
11754	chr4	21776029	21776979	5	49.7	11754	85.9	8472.0	101.7	6642.0	67.9	6488.0	101.3	6791.0					20.0	16990.0	20.5	17912.0	28.5	25632.0	32.3	13030.0
11758	chr4	108458262	108459734	5	49.7	11758	89.3	8033.0	71.2	10699.0	50.3	9829.0	64.8	12013.0							19.1	18800.0	33.6	21009.0	14.5	33186.0
11759	chr4	134285586	134286488	5	49.7	11759	33.4	19306.0	50.2	14691.0	32.2	15117.0	43.8	16605.0												
11760	chr5	25497389	25498345	6	49.7	11760	86.8	8360.0	80.3	9357.0	41.3	12162.0	77.8	9849.0			17.2	20854.0	43.4	10297.0	37.5	9151.0	20.7	35321.0		
11762	chr5	41707295	41708061	6	49.7	11762	109.3	5812.0	130.9	4048.0	47.5	10510.0	124.7	4641.0					26.7	14825.0			9.69	58548.0	10.6	41823.0
11765	chr5	69591128	69592864	6	49.7	11765	87.6	8253.0	74.8	10115.0	36.2	13739.0	63.0	12365.0							18.4	19307.0	35.5	19507.0	37.1	10453.0
11766	chr5	121660116	121660896	6	49.7	11766			114.5	5343.0	39.6	12666.0	130.9	4227.0	6.77	9818.0			66.8	6280.0	34.1	10551.0	25.8	28599.0	16.8	29027.0
11767	chr5	123014200	123015540	6	49.7	11767	34.2	19081.0	64.8	11818.0	46.4	10804.0	61.7	12573.0	16.3	4367.0			20.9	16738.0	21.8	17094.0	43.3	14437.0	40.6	9015.0
11768	chr5	123682281	123683363	6	49.7	11768	121.8	4675.0	98.1	7044.0	53.2	9195.0	69.2	11268.0			18.5	19429.0			16.4	20712.0	28.3	25937.0	20.5	23478.0
11770	chr5	143757694	143758892	6	49.7	11770	57.6	13238.0	54.7	13740.0	27.7	16915.0	44.5	16466.0			12.1	27403.0			36.8	9449.0	34.2	20572.0	30.4	14150.0
11772	chr6	83155726	83157046	7	49.7	11772	75.9	9967.0	58.8	12932.0	50.9	9713.0	72.2	10700.0			40.9	7584.0	26.7	14849.0			31.5	22818.0	9.22	45375.0
11773	chr6	83324705	83325793	7	49.7	11773	137.7	3621.0	124.5	4508.0	36.8	13576.0	169.2	2381.0												
11775	chr6	95117918	95118826	7	49.7	11775	41.7	16926.0	55.2	13650.0	41.3	12179.0	57.4	13455.0											14.1	34224.0
11777	chr6	108658078	108659680	7	49.7	11777	166.0	2338.0	340.3	456.0	67.9	6506.0	87.7	8447.0			63.9	3918.0	70.2	5859.0	122.8	528.0	113.0	1568.0	178.7	222.0
11779	chr6	125145326	125146920	7	49.7	11779	96.8	7136.0	92.6	7703.0	37.9	13217.0	92.6	7854.0											12.0	38694.0
11782	chr7	16273127	16274761	8	49.7	11782	71.8	10646.0	93.1	7647.0	42.4	11849.0	63.0	12374.0			12.8	26585.0			28.7	13094.0	29.3	24862.0	24.4	19085.0
11783	chr7	83892445	83893359	8	49.7	11783	96.8	7140.0	98.5	6991.0			105.6	6337.0												
11784	chr7	84605386	84606272	8	49.7	11784	90.1	7941.0	104.9	6305.0	54.3	8927.0	87.1	8534.0			6.39	34759.0					22.9	32371.0	7.61	49426.0
11785	chr7	111121590	111122794	8	49.7	11785	111.0	5672.0	119.1	4918.0	35.6	13952.0	109.9	5910.0	27.5	1354.0	8.3	32971.0	17.5	17893.0			43.1	14582.0	34.6	11722.0
11787	chr8	71488216	71489030	10	49.7	11787	118.5	4970.0	104.0	6433.0	58.8	8032.0	124.1	4687.0							35.5	10044.0	50.3	11068.0		
11788	chr8	72547101	72547985	10	49.7	11788	94.3	7432.0	68.4	11158.0			111.1	5810.0												
11789	chr8	94976480	94977692	10	49.7	11789	102.6	6497.0	83.9	8826.0	65.0	6957.0	73.5	10521.0												
11791	chr9	15044947	15046117	12	49.7	11791	232.8	1099.0	219.4	1249.0	48.6	10261.0	226.0	1236.0	18.1	3630.0			86.9	4216.0	40.9	7971.0	54.1	9671.0	18.9	25716.0
11797	chr9	64174361	64175753	12	49.7	11797	127.7	4236.0	165.1	2419.0	36.2	13786.0	77.8	9879.0												
11800	chr9	105053443	105055047	12	49.7	11800	70.9	10804.0	65.2	11749.0	41.9	12043.0	71.6	10841.0												
11802	chr9	108808233	108809023	12	49.7	11802	63.4	12113.0	45.2	15828.0	58.8	8041.0	53.1	14456.0			12.8	26705.0			44.4	6973.0	37.9	17814.0	29.3	14974.0
11804	chr10	25360788	25361708	9	49.7	11804	53.4	14173.0	61.6	12435.0	37.9	13246.0	60.5	12842.0												
11805	chr10	75954160	75955376	9	49.7	11805	60.1	12783.0	58.8	12954.0	28.3	16721.0	67.3	11611.0							13.0	23093.0	26.6	27748.0	11.8	39299.0
11813	chr11	70236599	70237663	13	49.7	11813	342.9	471.0	320.2	518.0	49.2	10138.0	311.8	590.0	8.13	9172.0	14.7	24180.0								
11814	chr11	80429593	80430843	13	49.7	11814	60.9	12613.0	65.2	11763.0	48.6	10272.0	80.9	9408.0												
11815	chr11	82781691	82782593	13	49.7	11815	105.1	6279.0	65.2	11764.0	32.2	15206.0	75.3	10262.0												
11817	chr11	101425138	101426048	13	49.7	11817	52.6	14390.0	66.6	11506.0	49.8	10006.0	82.7	9138.0	11.3	7165.0					105.8	860.0	22.6	32835.0		
11819	chr11	119040181	119041111	13	49.7	11819	46.7	15747.0	64.3	11944.0	37.9	13277.0	53.7	14325.0					37.6	11750.0	20.5	18110.0	54.4	9596.0	24.0	19625.0
11820	chr12	16999188	17000544	15	49.7	11820	77.6	9738.0	77.6	9735.0	45.8	10994.0	80.9	9413.0			26.2	13434.0			90.1	1378.0	33.6	21109.0	21.4	22421.0
11822	chr12	69790194	69791244	15	49.7	11822	97.6	7087.0	83.5	8911.0	52.0	9504.0	69.8	11203.0			15.3	23399.0					17.5	40869.0	20.5	23598.0
11824	chr12	79130301	79131231	15	49.7	11824	77.6	9740.0	83.5	8912.0	41.3	12241.0	96.9	7323.0									18.0	39884.0	11.1	40914.0
11827	chr13	118386277	118387167	14	49.7	11827	80.9	9275.0	64.3	11953.0	28.3	16781.0	58.0	13382.0	19.9	3060.0					53.2	4920.0	9.96	58170.0	18.0	27257.0
11830	chr14	57663779	57664533	11	49.7	11830	171.9	2181.0	166.5	2387.0	57.7	8263.0	165.5	2526.0											18.4	26459.0
11832	chr14	118137021	118137913	11	49.7	11832	143.5	3300.0	124.1	4559.0	41.9	12084.0					35.8	9165.0			32.1	11585.0	30.9	23416.0	16.4	30052.0
11833	chr15	39942850	39943756	16	49.7	11833	75.9	10027.0	58.8	12977.0	37.3	13477.0	57.4	13505.0							35.5	10133.0	25.8	28779.0	9.91	43948.0
11834	chr15	59795250	59796370	16	49.7	11834	29.2	20849.0	38.3	17514.0	57.1	8363.0	46.3	16093.0			192.3	307.0	239.8	500.0	49.1	5770.0	156.9	493.0	178.0	232.0
11837	chr15	84986395	84987559	16	49.7	11837	55.1	13844.0	70.7	10836.0	50.9	9772.0	46.9	15956.0												
11840	chr16	38087494	38088458	17	49.7	11840	53.4	14227.0	58.8	12983.0	37.9	13309.0	41.4	17347.0											27.7	16289.0
11843	chr17	24893882	24895342	18	49.7	11843	267.8	823.0	278.7	711.0	56.0	8627.0	230.9	1165.0							36.8	9614.0	32.0	22475.0	22.1	21670.0
11844	chr17	25875411	25876589	18	49.7	11844	181.0	1924.0	166.1	2399.0	59.4	7963.0	180.9	2024.0					10.9	19843.0	94.9	1193.0	36.9	18628.0		
11846	chr17	33555068	33556348	18	49.7	11846	156.0	2744.0	66.1	11606.0			79.0	9715.0							12.3	23613.0	27.2	27275.0		
11849	chr17	65783434	65784494	18	49.7	11849	32.5	19762.0	24.6	21691.0			53.1	14502.0			21.7	16758.0	85.2	4406.0			31.8	22709.0	35.7	11205.0
11854	chr18	60952822	60955244	20	49.7	11854	56.7	13527.0	49.7	14859.0	46.4	10900.0	57.4	13526.0												
11857	chr19	8722472	8723562	21	49.7	11857	180.2	1948.0	206.7	1464.0	41.9	12115.0	227.2	1221.0	72.7	90.0	49.8	5789.0	71.8	5722.0	49.8	5638.0	70.2	5738.0	52.6	5587.0
11858	chr19	36925065	36926023	21	49.7	11858	45.9	16021.0	48.4	15160.0	38.5	13151.0	64.8	12091.0	12.6	6433.0	10.2	30884.0					132.7	935.0		
11861	chrX	106014970	106016980	3	49.7	11861	49.2	15222.0	55.2	13710.0	12.4	26424.0	56.8	13678.0							15.7	21532.0	6.73	68115.0		
11862	chrX	152326485	152328553	3	49.7	11862	52.6	14460.0	44.7	15964.0	36.8	13698.0	49.4	15348.0									7.8	64790.0	29.0	15233.0
11864	chr1	58585402	58586486	1	49.1	11864	143.5	3277.0	63.9	11974.0	48.6	10191.0	59.3	13006.0	18.1	3548.0	23.0	15315.0			43.7	7073.0	30.4	23722.0	15.4	31361.0
11865	chr1	74662445	74663481	1	49.1	11865	40.0	17296.0	70.3	10851.0	53.7	9012.0	64.2	12097.0												
11868	chr1	192769782	192771484	1	49.1	11868	44.2	16222.0	83.5	8864.0			85.8	8672.0							38.9	8598.0	42.8	14687.0	13.1	36005.0
11872	chr2	37358079	37359131	2	49.1	11872	85.9	8456.0	91.7	7829.0			96.9	7279.0			9.58	30990.0					32.6	21829.0	5.3	54574.0
11873	chr2	37442669	37443297	2	49.1	11873	113.5	5402.0	145.5	3233.0	29.4	16174.0	113.0	5593.0			14.1	24581.0			66.9	2950.0	46.0	13003.0	70.8	2933.0
11875	chr2	104591013	104592235	2	49.1	11875	176.0	2046.0	196.6	1628.0	51.5	9550.0	118.6	5129.0												
11877	chr2	125857860	125859498	2	49.1	11877	118.5	4935.0	92.6	7686.0	35.6	13892.0			17.2	3941.0	15.3	22946.0	47.6	9400.0	30.0	12338.0	102.3	2157.0	31.8	13267.0
11878	chr2	155955439	155957033	2	49.1	11878	73.4	10343.0	74.8	10100.0	19.8	20740.0	76.6	10016.0					34.3	12526.0	15.7	21113.0	29.3	24799.0	27.9	15952.0
11880	chr3	51340861	51342289	4	49.1	11880	82.6	8926.0	91.2	7887.0	38.5	13005.0	63.0	12353.0			10.2	30058.0	49.3	9066.0	22.5	16584.0	22.6	32642.0	41.5	8636.0
11882	chr3	88456003	88457663	4	49.1	11882	317.9	558.0	356.7	403.0	320.1	184.0	371.7	381.0					40.9	10818.0	30.0	12354.0	44.1	14013.0	32.3	13025.0
11883	chr3	88494102	88496112	4	49.1	11883	23.4	22925.0	91.2	7888.0	59.4	7894.0	22.8	23117.0												
11884	chr3	97658319	97659197	4	49.1	11884	57.6	13208.0	63.0	12148.0	51.5	9559.0	66.7	11684.0					20.0	16984.0			62.7	7226.0	28.4	15613.0
11889	chr4	86575022	86575808	5	49.1	11889	223.6	1196.0	206.2	1465.0	197.9	668.0	226.6	1224.0	24.4	1829.0	12.8	26443.0			28.7	13044.0	116.8	1428.0	24.0	19506.0
11890	chr4	107251643	107252975	5	49.1	11890	26.7	21632.0	47.0	15413.0	40.2	12490.0	57.4	13440.0			12.8	26452.0								
11892	chr4	120950868	120951844	5	49.1	11892	93.4	7520.0	86.7	8455.0	73.5	5711.0	128.4	4387.0	28.4	1237.0							32.8	21661.0	33.0	12620.0
11893	chr4	131872472	131873424	5	49.1	11893	51.7	14511.0	47.9	15185.0	34.5	14302.0	53.1	14406.0	13.1	6012.0	10.2	30141.0	15.0	18626.0	160.4	205.0	49.5	11406.0		
11898	chr5	20880504	20881652	6	49.1	11898	48.4	15276.0	46.5	15522.0	27.1	17135.0	53.1	14411.0									19.6	37017.0		
11899	chr5	21646502	21647266	6	49.1	11899	106.8	6078.0	113.1	5475.0	95.6	3424.0	113.0	5606.0									10.8	55452.0		
11900	chr5	34168814	34170534	6	49.1	11900	61.7	12380.0	85.8	8570.0			95.1	7539.0	15.3	4786.0	10.9	29184.0					25.6	28942.0	20.5	23464.0
11901	chr5	38561391	38562293	6	49.1	11901	172.7	2137.0	127.3	4285.0	95.0	3474.0	148.8	3218.0	11.3	7049.0					34.1	10541.0	44.4	13880.0	63.2	3787.0
11902	chr5	45856111	45857145	6	49.1	11902	98.5	6946.0	86.2	8516.0	46.9	10663.0	79.7	9565.0									16.7	42109.0		
11903	chr5	110652409	110653635	6	49.1	11903	34.2	19075.0	35.6	18150.0	30.0	16009.0	50.0	15100.0	14.9	5021.0					16.4	20711.0	165.5	382.0	37.6	10235.0
11904	chr5	114568041	114569493	6	49.1	11904	60.1	12739.0	59.8	12751.0	49.8	9956.0	76.6	10026.0							17.1	20245.0	14.8	45804.0	27.7	16187.0
11908	chr5	136907589	136908731	6	49.1	11908	65.9	11651.0	65.2	11740.0	35.6	13927.0	61.7	12574.0			16.0	22351.0	25.1	15399.0	19.1	18846.0	46.6	12783.0	28.4	15637.0
11909	chr6	47593147	47594381	7	49.1	11909	65.1	11823.0	69.8	10946.0	37.9	13212.0	60.5	12812.0			28.7	11870.0					28.3	25941.0		
11910	chr6	48503945	48505011	7	49.1	11910	88.4	8162.0	68.4	11148.0	43.5	11533.0	63.6	12249.0									35.5	19521.0		
11915	chr6	116193246	116194012	7	49.1	11915	71.8	10643.0	66.6	11481.0	57.7	8219.0	77.2	9960.0									28.0	26236.0	13.8	34696.0
11917	chr6	134640838	134641756	7	49.1	11917	74.3	10254.0	75.7	9986.0	45.2	11078.0	69.8	11167.0	17.2	3985.0	16.6	21649.0	45.1	9947.0	40.9	7930.0	37.9	17783.0	81.4	2103.0
11918	chr6	134791116	134792174	7	49.1	11918	47.6	15481.0	117.2	5077.0	45.8	10956.0	118.6	5143.0												
11920	chr7	27485598	27486898	8	49.1	11920	44.2	16282.0	51.1	14501.0	31.7	15370.0	72.2	10705.0	59.6	171.0			31.7	13292.0	97.6	1099.0	54.1	9664.0	39.9	9300.0
11925	chr7	90128475	90129721	8	49.1	11925	63.4	12099.0	53.4	14023.0	48.1	10382.0	66.1	11811.0	20.3	2877.0	77.9	2805.0	58.5	7453.0			24.5	30281.0		
11926	chr7	113206632	113207566	8	49.1	11926	72.6	10502.0	50.6	14606.0	45.8	10962.0	58.0	13324.0							48.4	5881.0	45.5	13318.0	11.5	39722.0
11927	chr7	121705978	121707244	8	49.1	11927	37.5	18105.0	47.0	15425.0	49.8	9973.0	73.5	10517.0									8.34	62774.0		
11929	chr8	4238174	4239078	10	49.1	11929	178.5	1986.0	110.4	5748.0	118.2	2151.0	134.0	4019.0	8.58	8835.0			58.5	7456.0			59.2	8145.0	24.2	19331.0
11930	chr8	13288308	13289354	10	49.1	11930	83.4	8834.0	73.4	10349.0	30.5	15809.0	52.5	14571.0			10.2	30343.0								
11931	chr8	47675585	47676793	10	49.1	11931	76.8	9856.0	62.5	12252.0	46.4	10824.0	75.3	10244.0												
11932	chr8	71923281	71924221	10	49.1	11932	100.1	6785.0	106.3	6161.0	37.3	13417.0	93.2	7781.0									15.1	45329.0		
11933	chr8	78819872	78820852	10	49.1	11933	63.4	12107.0	112.7	5516.0	61.1	7623.0	62.4	12493.0	17.2	3996.0	12.1	27496.0			63.5	3348.0	30.1	24100.0		
11935	chr8	85554000	85555184	10	49.1	11935	60.1	12762.0	74.8	10129.0	29.4	16280.0	65.4	11930.0	23.9	1950.0	14.7	24035.0							38.3	9962.0
11937	chr9	25251239	25252425	12	49.1	11937	70.1	10937.0	66.6	11490.0			79.0	9667.0	28.4	1245.0			29.2	14080.0			22.3	33132.0		
11938	chr9	55539828	55541788	12	49.1	11938	63.4	12110.0	114.5	5350.0	28.8	16489.0	98.8	7087.0									35.5	19558.0	11.5	39762.0
11942	chr9	104063770	104064662	12	49.1	11942	117.6	5048.0	70.3	10894.0	47.5	10542.0	48.2	15597.0							18.4	19417.0			8.99	46060.0
11944	chr10	67549727	67550611	9	49.1	11944	69.2	11083.0	64.3	11935.0	45.2	11100.0	52.5	14592.0			35.1	9344.0	23.4	16002.0						
11948	chr11	20542250	20543014	13	49.1	11948	65.1	11857.0	58.4	13040.0	49.8	9994.0	66.1	11838.0							30.0	12507.0	51.1	10757.0	20.5	23570.0
11950	chr11	43746880	43747644	13	49.1	11950	67.6	11395.0	85.8	8587.0	49.8	9996.0	64.2	12160.0												
11951	chr11	50025529	50026581	13	49.1	11951	83.4	8849.0	69.8	10966.0	53.2	9235.0	55.0	14016.0									12.1	52075.0		
11952	chr11	59471677	59472707	13	49.1	11952	96.8	7163.0	89.9	8082.0	71.8	5974.0	77.2	9976.0									21.3	34714.0	13.1	36286.0
11953	chr11	60878675	60879605	13	49.1	11953	60.1	12799.0	81.2	9250.0	49.2	10136.0	74.1	10439.0	13.5	5848.0			39.3	11306.0	49.1	5738.0	44.9	13641.0	47.7	6703.0
11954	chr11	62550264	62551162	13	49.1	11954	80.9	9250.0	99.0	6952.0	54.9	8820.0	77.8	9893.0							57.3	4222.0	43.1	14624.0	18.2	26824.0
11955	chr11	83963422	83965310	13	49.1	11955	60.9	12614.0	68.0	11252.0	53.7	9101.0	71.0	10969.0	9.93	8013.0					41.6	7780.0	42.5	14919.0	44.3	7719.0
11956	chr11	84523478	84525254	13	49.1	11956	70.1	10961.0	73.4	10364.0	13.0	25552.0	61.1	12727.0												
11957	chr11	88067406	88068350	13	49.1	11957	52.6	14387.0	60.2	12702.0	39.6	12725.0	59.9	12962.0			7.66	33809.0			83.9	1689.0	22.9	32456.0	19.4	25097.0
11962	chr12	32819663	32820553	15	49.1	11962	61.7	12455.0	64.3	11947.0	51.5	9627.0	57.4	13493.0					19.2	17420.0	45.7	6629.0	35.8	19393.0	15.7	31221.0
11964	chr12	91587470	91588672	15	49.1	11964	19.2	25113.0	47.4	15342.0			78.4	9787.0	70.9	98.0			69.3	5993.0	76.4	2157.0	45.7	13205.0	32.0	13218.0
11969	chr13	55714366	55715620	14	49.1	11969	90.9	7883.0					95.7	7490.0							18.4	19519.0	48.4	11947.0	16.4	30024.0
11972	chr14	52019830	52020722	11	49.1	11972					50.9	9766.0	208.1	1487.0					75.2	5339.0	96.9	1134.0	120.0	1314.0	53.9	5288.0
11973	chr14	70287405	70289021	11	49.1	11973	257.0	890.0	158.3	2680.0	115.4	2295.0	144.5	3431.0												
11974	chr14	104521179	104522491	11	49.1	11974	94.3	7469.0	79.4	9508.0	41.3	12251.0	79.7	9603.0							10.9	24344.0			34.8	11641.0
11975	chr15	31531482	31532494	16	49.1	11975	66.7	11577.0	69.3	11061.0	24.9	18257.0	80.9	9433.0												
11980	chr16	20651395	20652509	17	49.1	11980	123.5	4580.0	129.1	4180.0	52.6	9396.0	124.7	4661.0	13.5	5905.0	16.0	22733.0	39.3	11367.0	36.2	9876.0	27.4	26961.0	28.4	15734.0
11982	chr16	33379458	33380616	17	49.1	11982	44.2	16374.0	65.2	11784.0	57.7	8273.0	63.6	12320.0	29.3	1155.0	17.2	21267.0					28.8	25552.0	33.0	12729.0
11984	chr16	91044296	91044928	17	49.1	11984	108.5	5956.0							29.8	1096.0	46.6	6381.0	28.4	14437.0	18.4	19585.0	80.5	4147.0	34.1	12015.0
11987	chr17	23801746	23802740	18	49.1	11987	42.6	16836.0	52.0	14346.0	31.1	15698.0	53.1	14498.0												
11988	chr17	34091976	34092740	18	49.1	11988	125.1	4442.0	142.3	3414.0	127.2	1831.0	132.8	4125.0											9.45	45124.0
11989	chr17	34837286	34838744	18	49.1	11989	128.5	4198.0	111.8	5642.0	38.5	13135.0	123.5	4758.0												
11990	chr17	83705456	83706478	18	49.1	11990	60.9	12669.0	59.3	12883.0	163.4	1058.0	54.3	14211.0					8.35	20236.0			18.0	40008.0	20.3	23955.0
11992	chr18	6135026	6136052	20	49.1	11992	74.3	10317.0	74.8	10171.0	47.5	10602.0	135.2	3964.0							20.5	18202.0			11.3	40497.0
11993	chr18	6136382	6137134	20	49.1	11993	74.3	10317.0	74.8	10171.0	47.5	10602.0	135.2	3964.0	12.2	6704.0							33.4	21392.0	14.8	33076.0
11994	chr18	24528839	24530189	20	49.1	11994	82.6	9021.0	84.4	8796.0	44.1	11480.0	87.7	8493.0	9.03	8699.0							29.9	24497.0		
11995	chr18	34954617	34955831	20	49.1	11995	147.7	3111.0	150.5	3009.0	45.2	11172.0	190.2	1800.0	19.9	3079.0					73.0	2431.0	59.7	8022.0	27.7	16304.0
11996	chr18	46573484	46574816	20	49.1	11996	93.4	7596.0	108.1	5992.0	27.1	17322.0	77.2	10005.0			20.4	17930.0			11.6	24026.0	18.8	38612.0	12.0	39002.0
11997	chr18	65429382	65430596	20	49.1	11997			43.3	16284.0	14.1	24716.0	48.2	15673.0			26.2	13541.0	9.19	20139.0	27.3	14033.0	62.2	7396.0	43.8	7900.0
11999	chr18	84589408	84590460	20	49.1	11999	54.2	14067.0	62.0	12370.0	40.2	12603.0	59.9	12996.0	19.4	3237.0	15.3	23613.0			92.1	1310.0	32.3	22256.0	46.8	6976.0
12003	chr19	40831510	40832578	21	49.1	12003	68.4	11309.0	81.2	9271.0	67.9	6561.0	55.0	14071.0									11.0	55224.0		
12004	chr19	44931715	44933017	21	49.1	12004	69.2	11146.0	83.9	8858.0	41.9	12118.0	88.3	8418.0												
12006	chrX	8250306	8253114	3	49.1	12006	69.2	11148.0	61.1	12545.0	44.7	11335.0	67.3	11657.0	9.48	8430.0							38.8	17374.0		
12008	chrX	169318166	169320496	3	49.1	12008	16.7	26638.0	28.3	20445.0	41.3	12288.0	52.5	14639.0	9.48	8443.0	30.0	11454.0			6.82	26061.0	34.7	20287.0	43.1	8141.0
12009	chr1	15806375	15807819	1	48.5	12009	47.6	15412.0	112.2	5542.0	52.6	9282.0	107.4	6135.0												
12012	chr1	74390067	74391351	1	48.5	12012	60.1	12693.0	76.6	9833.0	37.3	13342.0	72.2	10666.0			26.2	13200.0	45.1	9882.0	36.2	9661.0	39.6	16686.0	23.7	19700.0
12013	chr1	93477548	93478912	1	48.5	12013	92.6	7605.0	47.9	15165.0	37.3	13345.0	90.1	8137.0	28.4	1227.0	41.5	7372.0			85.3	1590.0	110.1	1693.0	41.3	8715.0
12015	chr1	134494527	134495569	1	48.5	12015	129.3	4097.0	106.7	6090.0	58.8	7987.0	80.3	9457.0			24.9	13967.0	65.2	6472.0	64.1	3243.0	72.7	5268.0	50.9	5894.0
12016	chr1	155557669	155558559	1	48.5	12016	121.0	4725.0	88.0	8265.0	44.1	11346.0	58.0	13276.0	10.4	7561.0	17.2	20707.0	68.5	6050.0	40.9	7862.0	41.2	15669.0	37.8	10116.0
12017	chr1	160791872	160792858	1	48.5	12017	65.9	11611.0	79.8	9401.0	44.1	11348.0	82.1	9175.0	9.93	7847.0					21.8	16972.0	33.6	20973.0		
12023	chr2	120352182	120353352	2	48.5	12023	72.6	10462.0	86.7	8440.0	65.6	6837.0	62.4	12448.0							30.0	12336.0	27.2	27050.0	11.8	39100.0
12025	chr2	158409899	158410921	2	48.5	12025	72.6	10466.0	70.3	10859.0	47.5	10487.0	69.8	11146.0			17.9	20015.0								
12029	chr3	34020445	34021791	4	48.5	12029	38.4	17806.0	44.7	15881.0	44.1	11368.0	49.4	15235.0												
12030	chr3	51415070	51416014	4	48.5	12030	43.4	16440.0	57.0	13280.0	29.4	16197.0	48.8	15367.0	13.5	5723.0					47.8	6010.0	42.8	14704.0	31.1	13707.0
12032	chr3	84220297	84221525	4	48.5	12032	64.2	11924.0	74.8	10106.0	53.7	9035.0	71.6	10799.0			12.8	26403.0			11.6	23731.0	62.2	7341.0	11.3	40114.0
12034	chr4	109475053	109476233	5	48.5	12034	40.9	17098.0	83.0	8954.0	45.2	11062.0	88.3	8359.0									21.3	34546.0	7.38	49912.0
12035	chr4	116625740	116626846	5	48.5	12035	57.6	13222.0	73.4	10336.0	61.1	7597.0	79.0	9644.0									17.8	40179.0		
12042	chr5	22746532	22747890	6	48.5	12042	69.2	11033.0	65.2	11731.0	26.0	17632.0	66.7	11695.0												
12043	chr5	52782482	52783962	6	48.5	12043	36.7	18319.0	53.4	14010.0	25.4	17866.0	49.4	15254.0	8.13	9073.0					49.8	5517.0	71.3	5496.0	36.4	10782.0
12045	chr5	100414572	100415834	6	48.5	12045	106.0	6161.0	142.8	3383.0	46.9	10666.0	59.9	12919.0												
12049	chr5	134228345	134229765	6	48.5	12049	81.8	9075.0	376.4	352.0	304.8	204.0	161.2	2673.0			16.0	22346.0								
12051	chr5	143910173	143911437	6	48.5	12051	144.3	3253.0	153.7	2861.0	30.5	15787.0	58.7	13168.0					27.6	14553.0						
12052	chr6	28261864	28262748	7	48.5	12052	52.6	14319.0	52.0	14305.0	50.3	9845.0	58.7	13170.0			5.75	35013.0					45.5	13299.0		
12057	chr6	86792575	86793755	7	48.5	12057	116.8	5094.0	90.3	8007.0	45.2	11075.0	94.5	7617.0									19.4	37484.0	27.4	16374.0
12060	chr6	124863215	124864791	7	48.5	12060	69.2	11054.0	69.3	11015.0			70.4	11061.0	10.8	7367.0	36.4	8861.0	40.9	10867.0	18.4	19338.0	42.8	14742.0		
12062	chr6	142507459	142508495	7	48.5	12062	95.1	7330.0	78.9	9556.0	52.0	9470.0	85.8	8702.0							8.19	25547.0	11.8	52610.0	21.0	22874.0
12063	chr7	13054248	13055168	8	48.5	12063	85.9	8496.0	84.4	8764.0	36.8	13580.0	101.9	6739.0	9.03	8531.0					23.2	16259.0	33.4	21262.0	32.5	12912.0
12064	chr7	16453511	16454305	8	48.5	12064	75.1	10118.0	67.1	11402.0	55.4	8679.0	64.8	12031.0									14.0	47581.0		
