Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name	pc1	pc2
NM_026014	0.0	47.028999999999996	20.178	14.78	Cdt1	0.0019971675414548677	-0.009578258207917441
NM_133683	0.0	42.463	9.902999999999999	11.835	Tmem19	0.0012884517407888607	-0.00914592092319861
NM_025392	0.293	45.343999999999994	35.323	59.833	Bccip	0.006065594795709185	-0.0028766414991047333
NM_019980	0.162	0.0	0.524	13.782	Litaf	0.0010362866754520669	0.0017716066424161869
NM_001110307	0.0	0.011000000000000001	21.888	22.092	Keap1	0.0027098269738236314	0.003589859414976345
NM_145552	1.709	13.977	45.975	45.754	Gnl2	0.005411263679665091	0.0040070673224247575
NM_009251	0.0	0.0	7.907	14.546	Serpina3g	0.0014698813684530189	0.0021251510303302986
NM_026067	0.0	4.641	11.072000000000001	10.929	Eri1	0.0013441449316465965	0.0005837430333495651
NM_009172	0.0	0.0	10.444	8.269	Siah1a	0.0011230948223893127	0.0014279480545833952
NM_025372	0.0	0.0	6.9670000000000005	11.487	Tipin	0.0011957006383287712	0.001704948577866083
NM_020493	0.0	32.334	29.289	31.19	Srf	0.003690637536686966	-0.0033658874967791557
NM_018879	0.0	37.269	9.741	12.319	Nprl2	0.00132601004251153	-0.007745023948537217
NM_144896	0.0	21.506	6.941	6.056	Gatb	0.0007502456610481151	-0.00455311273397904
NM_177055	0.0	0.0	10.725	15.477	A630001G21Rik	0.0016756900723656138	0.0023466097143208403
NM_001190989	0.0	0.0	15.624	16.465	Ndfip2	0.001986331894007609	0.002652157695952502
NM_198095	0.0	0.0	14.195	36.306	Bst2	0.0034009833916469464	0.005099502175057773
NM_145939	0.0	73.99	62.756	41.528999999999996	Alg3	0.006007448624595807	-0.011620358722509423
NM_001167996	0.0	0.0	14.894	16.941	1110032F04Rik	0.0019866477596963473	0.002685159900307938
NM_021435	0.0	0.8640000000000001	10.501	12.99	Slc35b4	0.0014773570835332483	0.0018010616617134402
NM_020032	0.0	18.974	8.256	7.022	Poll	0.0008905165030270477	-0.0037266849978227095
NM_028794	0.0	0.0	19.768	44.148999999999994	Nudt9	0.004256816002285645	0.006293754401571273
NM_181819	0.0	14.302	3.2880000000000003	1.369	Wfikkn2	0.00023596068829809298	-0.0034119854753177953
NM_023281	0.0	24.719	48.227	68.987	Sdha	0.007445817239785012	0.004070017216440233
NM_026549	0.0	0.0	13.927	20.71	Pdcd2l	0.0022217607994439244	0.00312435283512621
NM_138756	0.0	41.443000000000005	15.728	10.365	Slc25a36	0.0014618413000570798	-0.00885157506156733
NM_001304432	203.266	97.071	192.861	183.122	Eif4g1	-0.0018212487615016845	0.024594910768623555
NM_145445	0.0	0.0	20.509	35.467	Eif2b2	0.0036433861192663964	0.0052271243420949414
NM_009455	0.0	46.308	15.504000000000001	23.736	Ube2e1	0.002442289232683535	-0.008435622833261922
NM_177320	0.0	17.415	19.07	24.948	Pik3r5	0.0027564038498043724	-0.0006642128540771943
NM_001277297	0.0	22.625	11.504000000000001	9.572000000000001	Adck1	0.0012317126573995467	-0.004231390926756699
NM_026521	0.41100000000000003	11.517000000000001	17.706	15.421	Zfp706	0.001938624316745439	-0.0003472740808027041
NR_105934	0.0	0.0	0.0	11.42	Mir6968	0.0008539889161947834	0.0014390290760071486
NM_194346	0.0	41.042	31.791	30.873	Rnf31	0.0037724350172853595	-0.005569827656880987
NM_133967	0.0	35.419000000000004	13.927999999999999	16.667	Zdhhc7	0.001856778160915929	-0.006563015719966325
NM_145607	0.0	0.0	14.773	18.384	Ttc13	0.0020887077731717787	0.0028625199302645026
NM_144942	0.0	15.722000000000001	5.476	3.425	Csad	0.0004929368231664952	-0.003440006245749828
NM_026383	0.0	26.851	17.548	13.809000000000001	Pnrc2	0.0018331702618674412	-0.004569184880286255
NM_019418	0.0	0.0	22.075	10.883	Tnfsf14	0.001880673476454515	0.0021871796198241022
NM_001048146	178.36900000000003	11.559000000000001	21.781	15.578	Azi2	-0.019445851477877845	0.016924457590686705
NM_001040187	0.915	64.79899999999999	118.087	105.46799999999999	Ddx17	0.013368097801188021	0.00095101677794191
NM_022012	0.0	40.418	37.916	33.510999999999996	Map3k11	0.004266818744765796	-0.004849361074381878
NM_145853	0.078	12.148	5.902	5.121	Tpcn1	0.0006372135909662253	-0.002276937329754046
NM_183225	0.929	32.867	34.75	26.419	Usp24	0.0034841145140853303	-0.0038140409728148993
NM_001243053	5.21	0.42200000000000004	11.4	16.274	Bcat2	0.0011349929727622928	0.002863621804237975
NM_025828	1.599	37.785	36.028	50.513000000000005	Lman2	0.005257628022622168	-0.0019406866724437349
NM_175001	0.0	0.0	17.224	12.652999999999999	Mrpl22	0.0017785949585997823	0.00223093989909945
NM_001256380	67.1	8.833	20.336	21.575	Prdm2	-0.005561239138583963	0.007633612423783918
NM_001081118	0.0	11.267000000000001	45.56	43.413999999999994	Phrf1	0.005428385774778624	0.004234761318329861
NM_183358	0.209	66.367	98.479	91.064	Gadd45gip1	0.011426237977259073	-0.002062866615843431
NR_105967	0.0	0.0	40.556999999999995	27.435	Mir7001	0.004011632778699239	0.004955922203776946
NM_026212	0.0	36.080999999999996	8.285	19.482	Agpat2	0.0017933972536008965	-0.0065883858726154465
NM_013566	0.0	0.038	16.694000000000003	16.634	Itgb7	0.002050613472670988	0.002703150156846678
NM_026057	0.0	2.202	18.941	11.418	Zfp422	0.0017653230138123253	0.0015681793596648511
NM_023231	0.0	0.044000000000000004	23.461	32.175	Stoml2	0.0035397964696808697	0.004909995379057408
NM_026382	350.467	52.505	9.824	10.905999999999999	Snrnp48	-0.04132759847357987	0.02183246005141539
NM_018807	132.52	40.708	75.764	89.184	Plagl2	-0.005821061437211742	0.016232525273156457
NM_001242616	0.0	17.26	14.603	22.299	Taz	0.0023427043345650286	-0.0011229330577184312
NM_013820	0.0	0.0	15.923	17.272000000000002	Hk2	0.0020611295309656687	0.00276489743712183
NM_008479	0.364	0.0	18.829	74.309	Lag3	0.006422637194537024	0.010094502005114943
NM_026330	0.0	0.0	10.333	14.717	Nsmce1	0.001599912593108045	0.0022363554551968127
NM_001277106	0.0	0.0	20.343	20.146	Crlf3	0.0024896575188341585	0.0032903972053379767
NM_028871	0.045	2.906	10.357000000000001	10.221	Hnrnpr	0.0012542569618708733	0.0009220133263219669
NM_026689	0.0	30.545	12.741	11.652999999999999	Mul1	0.0014330927179234214	-0.005975719811931878
NM_009187	0.0	0.0	11.43	30.693	Cox7a2l	0.002847615574235503	0.004290025473362118
NM_019680	0.0	35.262	27.794	24.168000000000003	Elf4	0.0030880983123023078	-0.005064694775451183
NM_026791	0.0	0.0	11.023	7.5520000000000005	Fbxw9	0.0010974594148902928	0.0013589970967823784
NM_152807	0.0	3.011	36.548	20.086	Ccdc137	0.0032629968463585564	0.0031014934503114603
NM_011631	0.0	136.211	207.392	171.43200000000002	Hsp90b1	0.02260144730334211	-0.006029097951341271
NM_001267796	0.0	38.727	0.4	1.6	Igip	7.042896872685731e-05	-0.009818736509108132
NM_001164406	0.0	26.904	54.403	43.468999999999994	Sra1	0.005832184578084271	0.0005165614941203495
NM_001177622	0.0	0.0	14.616	6.43	Slc5a6	0.0011871987731576737	0.0013503995624789024
NM_020579	0.0	0.0	33.232	30.603	B4galt3	0.0038945332911040427	0.005084413125814929
NM_025513	0.0	0.0	28.811	29.956999999999997	Exosc3	0.0036325670719803524	0.00483962568129365
NM_028379	0.0	0.0	25.291	19.928	Zdhhc4	0.002712482595438567	0.0034457885431004812
NM_178923	0.0	30.789	39.105	39.467	Scaf4	0.004786715386185337	-0.0015597919835761067
NM_008564	1.297	26.872	42.422	36.1	Mcm2	0.004544792839659821	-0.0007217703056392402
NM_001291119	0.0	0.0	27.081999999999997	23.493000000000002	Neurl4	0.003065629225888343	0.0039612019231894165
NM_029090	2.9989999999999997	11.173	34.328	32.891	Naa60	0.0037349276204762844	0.0028064039921018935
NR_105996	0.0	0.0	49.286	8.568	Mir7029	0.00302261180503599	0.0029010944483524198
NM_025996	0.0	0.0	39.969	26.36	Tomm34	0.0039028272673043637	0.004798731435926321
NM_028399	0.0	37.457	22.819000000000003	22.337	Ccnt2	0.0027068585660594315	-0.006048056920219465
NM_001014995	0.0	25.758000000000003	9.478	4.428999999999999	Fam189b	0.0007436602110795937	-0.005766170858632122
NM_028031	0.0	0.0	18.585	15.604000000000001	Zdhhc13	0.0020650455411004597	0.0026530920625032544
NM_182996	0.0	24.209	5.959	7.1610000000000005	Zfp692	0.0007806349889864854	-0.00515057850809813
NM_001083921	0.0	6.585	71.108	87.12100000000001	Rbck1	0.009939772617368123	0.011899652155641628
NM_027357	0.0	4.05	36.412	49.386	Psmd1	0.005445642482149304	0.006519316311454296
NM_001159565	0.0	0.0	44.305	29.212	Dctn3	0.004325650537280508	0.005318354636843848
NM_175550	67.653	0.366	4.58	4.504	Ap4e1	-0.0076513796453553246	0.00714740199689235
NM_025387	0.0	0.036000000000000004	16.051	25.467	Tmem14c	0.002680074841197811	0.0037929476586321723
NM_026767	0.0	0.0	26.178	11.179	Dpm3	0.0021010983385317183	0.00237611151210012
NM_026303	0.321	15.42	6.659	6.42	Alkbh8	0.0007356603903844726	-0.0029097652037535005
NM_080848	0.0	7.945	48.507	39.086	Wdr5	0.005253040422109872	0.004659116476456058
NM_001198969	66.365	4.834	16.659000000000002	21.212	Itsn2	-0.005669824442348797	0.008417545610657363
NM_172679	53.81	1.6980000000000002	13.88	11.071	4932438A13Rik	-0.005033522841171276	0.006642322197984109
NM_022328	0.0	103.069	63.631	60.503	Mllt1	0.007417141001960596	-0.01673221274457043
NM_011400	0.0	0.0	29.523000000000003	28.673000000000002	Slc2a1	0.003570958968447492	0.0047041425400829034
NM_009665	0.0	0.01	13.505999999999998	7.447	Amd1	0.0012095883250728223	0.001434938163418613
NM_172757	0.0	26.041	28.228	26.308000000000003	Heatr3	0.003285424165377632	-0.0023896033963532472
NM_011949	58.245	27.706	48.54600000000001	42.545	Mapk1	-0.0015887245673554893	0.005576626485178443
NM_172266	0.0	17.608	5.073	5.468	Lpgat1	0.0006228980011763209	-0.0036861720332328008
NM_001162903	0.0	18.769000000000002	8.337	6.7	Ccdc71l	0.000870714746429326	-0.003711145958060967
NM_001085473	0.155	39.719	86.485	94.28200000000001	Acin1	0.011140955597973873	0.004799345079371481
NM_012060	5.267	0.244	60.846000000000004	79.744	Bcap31	0.008264313959089675	0.012740411006064191
NM_011706	72.643	9.312999999999999	5.754	12.357000000000001	Trpv2	-0.00762870823797123	0.006341783147701343
NM_011966	0.33399999999999996	57.206	52.101000000000006	48.888000000000005	Psma4	0.006032002572792057	-0.0067055560625804275
NM_007922	0.0	13.953	4.727	4.519	Elk1	0.000541679863669157	-0.0028714401636992957
NM_026725	0.0	32.393	0.373	0.981	Dusp23	3.4046995918754385e-05	-0.008256436407333567
NM_028643	10.572000000000001	75.97399999999999	21.116	22.671	Micu2	0.0012985677777800973	-0.015033033912186345
NR_030759	0.0	0.0	14.869000000000002	12.763	Mir343	0.0016730082371682541	0.002157768079093264
NM_026362	0.0	0.0	14.248	8.333	Plgrkt	0.001311720613779209	0.0015765956976956982
NM_172762	0.0	7.191	8.625	10.380999999999998	Rbm34	0.0011803929749145475	-0.00023651186914722968
NM_010472	0.092	24.965	28.253	32.971	Agfg1	0.0037756337938628223	-0.001261412711904391
NM_008014	0.168	14.002	90.67200000000001	94.928	Ppm1g	0.01143555716922931	0.011700652739687421
NM_001037298	0.08900000000000001	20.805999999999997	30.525	27.389	Piezo1	0.003475738332582354	-0.0008034200975675791
NM_013660	247.965	105.11399999999999	94.28399999999999	74.00399999999999	Sema4d	-0.020183065436057013	0.009415987607292611
NR_040462	0.0	0.0	6.369	13.792	1700034P13Rik	0.0013391686360910537	0.001973300527127427
NR_105872	0.0	0.0	0.0	11.955	Mir6907	0.0008939962778553974	0.0015064441859601982
NM_028632	0.0	0.0	79.453	51.477	Fcf1	0.007689263751967302	0.009422909032577436
NM_001033463	0.0	7.544	69.919	52.931000000000004	Tatdn2	0.007323880917158434	0.00729894327050752
NM_001302382	0.0	14.824000000000002	3.44	6.517	Cdc37l1	0.0006273505946113162	-0.0028929341546158217
NM_026378	0.0	40.946999999999996	18.32	15.389000000000001	Dalrd3	0.001963680845311851	-0.007994185475807316
NM_011454	0.0	0.0	9.901	11.057	Serpinb6b	0.0013053396580169124	0.0017591952319429543
NM_019781	0.0	0.243	17.355999999999998	26.256	Pex14	0.002801778034817527	0.0038869587226048937
NM_021280	0.0	2.737	12.110999999999999	10.857000000000001	Plcg1	0.001392343855909538	0.0011064423153079482
NR_045042	0.0	0.0	11.350999999999999	9.878	2700038G22Rik	0.0012872495600772787	0.0016642170887540505
NM_021438	0.0	0.0	14.681	20.631	Fibp	0.002252292512469895	0.00314226338183382
NM_011506	0.0	0.0	14.684000000000001	12.155	Sucla2	0.0016186012397012522	0.0020743172947943326
NM_001081028	0.0	9.979	7.8660000000000005	10.460999999999999	Sipa1l3	0.0011447593796366103	-0.000976921730460117
NM_023045	0.0	16.064	6.235	7.888	Xpo7	0.0008627560877138926	-0.002938196288837058
NM_053183	4.074	0.0	27.177	17.692	Ddx50	0.0021420896798486715	0.003625482471263822
NM_021555	0.0	26.6	32.683	24.166	Hgh1	0.0033395570939681713	-0.002639724938593569
NM_027481	0.0	0.08900000000000001	37.691	34.28	Sugp1	0.004384836966710534	0.005689477746113682
NM_009533	0.0	20.334	17.177	19.45	Xrcc5	0.0022486108920076408	-0.002183358191337332
NM_019939	310.745	1.084	25.105	15.997	Mpp6	-0.03529758165661491	0.03254355530486217
NM_001199114	0.0	31.435	83.4	68.544	Slc29a1	0.009100643846760903	0.0035737870380125264
NM_001012330	0.094	82.126	12.299000000000001	15.519	Zbtb18	0.001598122651700173	-0.018861790171657417
NM_007638	0.297	112.67399999999999	197.75599999999997	180.137	Cct7	0.022792344512667144	0.0008392857212191017
NM_027207	0.0	0.0	6.316	15.175	1600002K03Rik	0.0014400281493686606	0.0021456130350472895
NM_178603	0.0	0.36700000000000005	25.49	23.095	Mrpl50	0.002958278875888135	0.0037571162816778707
NM_146175	0.07	17.394000000000002	10.962	10.877	Zfp282	0.0013038726077565527	-0.0027247648873229184
NM_026641	0.0	16.346	13.975	17.186	Ift80	0.0019316214621254027	-0.0015535883956558796
NM_012055	0.0	88.88799999999999	52.03	58.893	Asns	0.006761193128308043	-0.013689170187800543
NM_023587	0.0	16.934	5.97	4.58	Hacd2	0.0006010365540557888	-0.0035902681551134435
NM_015783	0.0	0.0	18.747	4.69	Isg15	0.0012567245056977075	0.0012838107940026252
NM_010322	0.0	39.038000000000004	42.106	29.275	Gnpat	0.004154987393758092	-0.004870696721302764
NM_001115151	0.0	55.034	19.027	23.241999999999997	Uspl1	0.002560161699990172	-0.010628798211945865
NM_021448	0.0	20.01	33.171	32.266999999999996	Elp2	0.003980599810823396	0.00010674712038493978
NM_010723	9.392999999999999	18.713	14.062000000000001	19.021	Lmo4	0.0009291292918419887	-0.0010292746576293131
NM_198308	2.261	0.0	11.557	6.7860000000000005	Pdpr	0.000791639663615806	0.001499623738053981
NM_183250	0.0	0.9570000000000001	9.99	18.548	Tma7	0.001868124716946584	0.002458439282100842
NM_026933	0.0	0.0	9.652000000000001	19.139	Triap1	0.0018976788675451456	0.002768402224053395
NM_001081090	0.0	33.423	21.654	24.728	Esf1	0.002836496214409377	-0.004744512251129078
NM_001109995	0.877	43.035	79.07	76.916	Eftud2	0.00939049598817709	0.001547197904563514
NM_024461	0.0	0.0	3.8680000000000003	17.059	1810037I17Rik	0.0014626068446803898	0.002292545192205874
NM_001080819	30.124000000000002	123.34299999999999	79.15899999999999	89.678	Arid1a	0.006658214027543586	-0.014838833428813515
NM_010724	5.069	0.0	49.055	122.993	Psmb8	0.010953100083559297	0.017798629486632054
NM_008707	0.0	132.053	66.32	67.967	Nmt1	0.00805394947618126	-0.023202780493647573
NM_001281977	112.96	0.0	4.239	3.42	Invs	-0.013245736835418728	0.011449713316467283
NM_009630	0.0	80.793	68.171	36.145	Adora2a	0.0058544868707479415	-0.013861501454261292
NM_001024205	62.048	0.161	11.802999999999999	9.167	Nufip2	-0.006273143833090802	0.007516072678163858
NM_027840	0.0	37.172	24.978	27.778000000000002	Snx20	0.00321858188823034	-0.005208798951740969
NM_018798	0.0	0.0	14.069	15.922	Ubqln2	0.0018705761892847824	0.0025262669453163713
NM_001159422	0.0	0.0	29.429000000000002	25.041	Ccdc58	0.0032948147540904547	0.004243001926210617
NM_178682	5.006	21.211	38.466	30.763	Susd6	0.0035144832718723173	0.00028307608920378417
NM_134074	0.0	17.578	1.5019999999999998	2.296	Dock9	0.00021316914771066112	-0.00421007271590563
NM_153799	0.0	17.455	15.145	13.924000000000001	Edc3	0.0017422694986395804	-0.0022087619327699685
NM_033322	94.37100000000001	0.0	7.619	4.047	Lztfl1	-0.010779947708795016	0.009866138225984273
NM_027959	0.0	46.993	92.73700000000001	81.679	Pdia6	0.010506580446751816	0.0015425195978416375
NM_018811	0.0	54.255	22.011	23.943	Abhd2	0.0027581723352807395	-0.010228328537230526
NM_178347	0.0	0.0	9.177999999999999	11.890999999999998	Cdc23	0.001332765101246129	0.0018375675520996514
NM_198631	84.34299999999999	35.033	30.414	37.923	Zc3h4	-0.0059902924803247465	0.004935056843414291
NM_010688	0.106	42.082	31.607	32.296	Lasp1	0.003855252029657388	-0.005656613265094912
NM_001310673	119.884	34.222	13.964	17.607	Lrch3	-0.012615562045346624	0.00539484156525806
NM_138680	158.491	1.62	57.88	51.727	Luc7l2	-0.012568480232250281	0.023477672644943666
NM_010395	0.0	0.5770000000000001	17.857	13.627	H2-T10	0.0018810010958945796	0.0022275516172675395
NM_001081059	0.0	12.749	13.432	10.786	Mcur1	0.0014331536270450922	-0.0014480442978839878
NM_133722	2.434	0.375	14.762	27.079	Abhd17c	0.0024423886406843543	0.004094645168697172
NM_007599	307.722	43.931999999999995	48.928000000000004	66.125	Capg	-0.030106725173413482	0.028346903186106515
NM_017461	402.036	36.327	83.225	86.133	Sept1	-0.03838343417793629	0.043175373598543294
NM_001267808	8.265	153.542	86.24700000000001	187.49400000000003	H2-L	0.01691432853803721	-0.012178386736040516
NM_024200	0.0	14.696	5.046	4.556	Mfn1	0.0005585481928138379	-0.003047518530306644
NM_001168667	0.0	2.204	16.896	21.455	Fam114a2	0.0024170566487021366	0.002756842661745981
NM_027013	0.0	24.945	25.872	25.253	Scnm1	0.0030946103046973414	-0.002325612284158951
NM_017464	0.0	35.939	22.85	23.336	Nedd9	0.0027857490731804184	-0.005527675950515489
NM_001293559	0.547	1.013	227.123	249.33700000000002	Cox4i1	0.029553693992418677	0.03960265008701148
NM_175483	13.267999999999999	0.0	6.122999999999999	5.537000000000001	Snx33	-0.0008999433089037769	0.0021998357112788546
NM_031408	0.0	65.535	35.766	37.957	Gigyf1	0.004450926399407924	-0.010877022364423793
NM_019717	0.0	14.491	12.547	8.64	Atl2	0.0012268216805375438	-0.0022025631907973985
NM_181397	0.0	42.114	26.636999999999997	22.29	Rftn1	0.0028796170292982775	-0.0071196241379128875
NM_053076	321.452	18.179000000000002	54.902	70.05	Rtn3	-0.031144887858662342	0.03705577684565049
NM_001276704	316.244	22.611	80.075	85.031	Nxf1	-0.028183961636228314	0.038224598001738955
NM_021494	0.36700000000000005	104.277	43.49	44.4	Dennd5a	0.00519291241112181	-0.019783420821083378
NM_001111267	0.0	73.227	48.258	39.728	Ncoa7	0.005173460295410083	-0.012185386803046198
NM_030168	31.919	24.658	11.369000000000002	13.062000000000001	Rictor	-0.0023904172017619667	-0.0012541141849615703
NM_019776	0.0	62.931999999999995	55.803000000000004	61.231	Snd1	0.007164315293297832	-0.006529273598993239
NM_019993	0.7709999999999999	0.0	14.429	12.167	Aldh9a1	0.0015136233057237102	0.0021405439262528665
NM_024256	0.0	0.0	18.883	14.548	B3gat3	0.0020004794953013176	0.0025310390529414205
NM_011657	0.10800000000000001	14.915999999999999	4.365	3.055	Tulp3	0.00039989791330949994	-0.0033084486834332456
NR_026848	0.0	15.306	0.6679999999999999	1.4809999999999999	C030034I22Rik	0.000115939422096906	-0.0037548602987208498
NM_026524	0.177	31.098000000000003	11.763	24.854	Mid1ip1	0.002350544497472354	-0.004474687332228673
NM_011636	0.0	0.0	16.337	12.157	Plscr1	0.0016986370499881744	0.0021356586282008554
NM_145954	0.0	0.0	9.995	12.025	Aldh16a1	0.001382269645338669	0.001884646401114449
NM_027189	0.0	0.0	38.599000000000004	37.345	Gemin7	0.004658077418616581	0.006132315769939214
NM_007585	0.0	44.093	26.566999999999997	49.403	Anxa2	0.004900244315274947	-0.004218522541538556
NM_011396	0.0	16.727999999999998	5.1579999999999995	3.765	Slc22a5	0.000501213031046484	-0.003669594972379485
NM_026559	0.252	18.932000000000002	9.583	21.991999999999997	Txndc17	0.0020436032899325304	-0.0017561652868133006
NM_008385	0.0	7.641	11.138	15.693	Inpp5b	0.0016982767692489864	0.0004091166294774437
NM_010411	0.0	26.128	29.691999999999997	31.878	Hdac3	0.0037725476596622435	-0.0016561695611407516
NM_016756	0.318	0.0	12.774000000000001	14.982000000000001	Cdk2	0.0016991125657408292	0.0023905376354537615
NM_148930	0.0	42.946000000000005	51.443000000000005	45.585	Rbm5	0.00581897245517751	-0.0034830774147623874
NM_026572	0.0	0.0	9.842	10.229	Gcsh	0.0012405703682292974	0.0016526788821094802
NM_001305803	0.0	13.015999999999998	16.727	11.003	Ttpal	0.0016081491886212138	-0.001368114498529415
NM_146200	0.127	366.418	535.821	515.365	Eif3c	0.06377022854823883	-0.010192805016881216
