	Chr	Start	End	Strand
22161	chr11	54947904	54948672	+
22162	chr19	29660392	29661042	+
22163	chr3	84014907	84015407	+
22164	chr17	57030771	57031271	+
22165	chr3	52800597	52801097	+
22166	chr7	97877557	97878057	+
22167	chr1	40382621	40383121	+
22168	chr19	57106949	57107449	+
22169	chr7	98802910	98803410	+
22170	chr5	53543798	53544298	+
22171	chr1	180936302	180936928	+
22172	chr8	69944227	69944727	+
22173	chr7	16039939	16040743	+
22174	chr17	24354759	24355259	+
22175	chr13	24700030	24701168	+
22178	chr19	46357554	46358054	+
22179	chr10	17985968	17986596	+
22180	chr3	9918155	9918783	+
22181	chr15	85670401	85670901	+
22182	chr18	75283710	75284210	+
22183	chr12	32001730	32002230	+
22184	chr4	150498038	150498752	+
22185	chr10	128715527	128716027	+
22186	chr5	136382953	136383453	+
22187	chr17	29477674	29478314	+
22188	chr2	166014115	166014961	+
22190	chr11	60207981	60208481	+
22191	chr19	46043524	46044024	+
22192	chr9	45243543	45244043	+
22193	chr7	46897881	46898563	+
22194	chr14	20789139	20789639	+
22195	chr10	37228137	37228769	+
22196	chr10	117972851	117973351	+
22198	chr6	31180458	31181294	+
22199	chr8	36178832	36179332	+
22200	chr1	144273233	144273733	+
22201	chr1	181863109	181863609	+
22202	chr7	58393429	58393929	+
22203	chr5	99976330	99977112	+
22204	chr16	10686519	10687019	+
22205	chr13	13608819	13609319	+
22206	chr1	154786211	154786711	+
22207	chr5	65003565	65004265	+
22208	chr9	116196361	116197161	+
22209	chr19	57076564	57077064	+
22210	chr2	158650415	158650915	+
22211	chr13	104303116	104304022	+
22212	chr18	56444237	56444737	+
22213	chr17	83694600	83695100	+
22214	chr7	73512536	73513162	+
22215	chr13	36942177	36942677	+
22216	chr18	32973241	32973741	+
22217	chr10	78069432	78069932	+
22218	chr11	78848008	78848508	+
22219	chr18	65386856	65387356	+
22220	chr12	111226243	111226999	+
22221	chr13	94401454	94401954	+
22222	chr10	119028671	119029295	+
22223	chr18	38928624	38929124	+
22224	chr13	60670251	60670751	+
22225	chr7	73504143	73504847	+
22226	chr12	107045448	107045948	+
22227	chr12	3355250	3355878	+
22228	chr6	120348698	120349198	+
22229	chr14	66237939	66238439	+
22230	chr12	31719348	31719848	+
22231	chr5	124060430	124060930	+
22232	chr4	134795359	134795997	+
22233	chr17	12857010	12857510	+
22234	chr4	150518562	150519062	+
22235	chr12	76772614	76773114	+
22236	chrX	13458707	13459457	+
22237	chr5	122482793	122483419	+
22238	chr10	96464496	96464996	+
22239	chr11	76845597	76846097	+
22240	chr7	58402344	58402844	+
22241	chr15	66883231	66883891	+
22242	chr2	23003176	23003814	+
22243	chr5	23423467	23424095	+
22244	chr6	41524448	41525092	+
22245	chr1	7112346	7112846	+
22246	chr17	24116886	24117386	+
22247	chr5	92183978	92184822	+
22248	chr11	118993022	118993650	+
22249	chr11	108201150	108201650	+
22250	chr11	97802119	97802619	+
22251	chr10	118812029	118812529	+
22253	chr14	27388674	27389302	+
22254	chr2	153390812	153391788	+
22255	chr6	143112978	143113478	+
22256	chr9	120003261	120004071	+
22257	chr2	103576631	103577257	+
22258	chr14	51093132	51093632	+
22259	chr2	152805282	152805782	+
22260	chr10	68164583	68165499	+
22261	chr7	19662905	19663405	+
22262	chr11	94391927	94392427	+
22263	chr5	62745462	62745962	+
22264	chr1	138543265	138543765	+
22265	chr2	25263549	25264049	+
22266	chr15	79749961	79750461	+
22267	chr5	121220438	121221708	+
22268	chr6	113700225	113700725	+
22269	chr17	28177295	28178073	+
22270	chr11	75737725	75738409	+
22271	chr2	128175051	128175551	+
22272	chr15	103233008	103233890	+
22273	chr10	39474348	39474974	+
22274	chr9	22125976	22126476	+
22275	chr9	114427828	114428328	+
22276	chr3	103782289	103782789	+
22277	chr10	39439570	39440070	+
22278	chr11	72734906	72735572	+
22279	chr2	60774468	60775208	+
22280	chr17	50092058	50092558	+
22281	chr4	130659612	130660244	+
22282	chr15	73750467	73750967	+
22283	chr14	15881723	15882223	+
22284	chr3	31105118	31105618	+
22285	chr15	27847277	27847777	+
22286	chr12	111050763	111051263	+
22287	chr18	82517130	82517630	+
22288	chr6	54936375	54936875	+
22289	chr12	16900927	16901427	+
22290	chr9	13516321	13517221	+
22291	chr4	106972953	106973453	+
22292	chr4	136134851	136135351	+
22293	chr6	99115783	99116735	+
22294	chr12	85569330	85569830	+
22295	chr1	66882441	66882941	+
22296	chr8	13630978	13631612	+
22297	chr10	53526882	53527382	+
22298	chr18	31628798	31629298	+
22299	chr6	113099273	113099773	+
22300	chr5	105151413	105151913	+
22301	chr1	161771147	161772257	+
22302	chr4	47001807	47002461	+
22303	chr6	86609530	86610172	+
22304	chr11	97025983	97026483	+
22305	chr10	116486689	116487189	+
22306	chr17	78353773	78354273	+
22307	chr9	123480434	123480934	+
22308	chr18	60761169	60761829	+
22309	chr8	123067590	123068462	+
22310	chr12	4357265	4357765	+
22311	chr2	65792426	65792926	+
22312	chr3	51227007	51227507	+
22313	chr16	97480472	97481120	+
22314	chr7	80795721	80796345	+
22315	chr10	93228175	93228675	+
22316	chr18	50060282	50060782	+
22317	chr9	114491781	114492445	+
22318	chr2	118620884	118621384	+
22319	chr11	5391175	5391675	+
22320	chr13	104222220	104223104	+
22321	chr19	40254361	40254861	+
22322	chr1	152017712	152018354	+
22323	chr18	39453881	39454751	+
22324	chr7	19804464	19804964	+
22325	chr11	54772342	54772842	+
22326	chr11	116071359	116071859	+
22327	chr12	110701142	110701770	+
22328	chr16	49905959	49906595	+
22329	chr2	48322785	48323431	+
22330	chr6	83980283	83981205	+
22331	chr2	151548236	151548736	+
22332	chr1	127270499	127270999	+
22333	chr11	5292901	5293559	+
22335	chr14	18666499	18666999	+
22336	chr15	58799338	58800104	+
22337	chr5	21202849	21203349	+
22338	chr11	120674909	120675409	+
22339	chr4	102558044	102558544	+
22340	chr13	30754761	30755261	+
22341	chr6	89288157	89288657	+
22342	chr12	77539011	77539667	+
22343	chr4	89178753	89179253	+
22344	chr1	165191001	165191501	+
22345	chr13	63555558	63556058	+
22346	chr12	79883723	79884223	+
22347	chr2	9882797	9883297	+
22348	chr16	44337548	44338172	+
22349	chr4	136093009	136093643	+
22350	chr15	60144839	60145339	+
22351	chr1	135657445	135657945	+
22352	chr7	98580845	98581345	+
22353	chr11	82949682	82950182	+
22354	chr8	46769113	46769741	+
22355	chr16	91493977	91494477	+
22356	chr13	111997303	111997803	+
22357	chr1	60875765	60876265	+
22358	chr4	62644632	62645132	+
22359	chr3	20080116	20080744	+
22360	chr11	117775704	117776204	+
22361	chr7	122356481	122357277	+
22362	chr5	105693799	105694299	+
22363	chr15	73143397	73143897	+
22364	chr17	6736163	6736663	+
22365	chr2	68466218	68466718	+
22366	chr4	136125486	136126214	+
22367	chr11	86934986	86935630	+
22368	chr10	41822712	41823212	+
22369	chr18	5600877	5601377	+
22370	chr13	45856081	45856581	+
22371	chr16	10489909	10490409	+
22372	chr7	106523377	106524293	+
22373	chr3	146764219	146764719	+
22374	chr5	64980706	64981334	+
22375	chr6	124672759	124673259	+
22376	chr8	124239436	124240070	+
22377	chr10	59865544	59866044	+
22378	chr10	107868890	107869390	+
22380	chr3	59202091	59202719	+
22381	chr7	73505907	73506407	+
22382	chr13	32867881	32868529	+
22383	chr19	32362751	32363427	+
22384	chr2	164873451	164873951	+
22385	chr12	73876400	73876900	+
22386	chr2	153495558	153496384	+
22387	chr1	144001012	144001512	+
22389	chr4	125116984	125117484	+
22390	chr13	13537635	13538135	+
22391	chr1	58396236	58397060	+
22392	chr1	40488766	40489522	+
22393	chr19	32140859	32141483	+
22394	chr4	135899538	135900038	+
22395	chr12	12305973	12306473	+
22396	chr5	72843703	72844203	+
22397	chr4	145237658	145238158	+
22398	chr19	29414694	29415194	+
22399	chr9	105482853	105483477	+
22400	chr4	101222688	101223188	+
22401	chr8	106975817	106976579	+
22402	chr13	73783110	73783918	+
22403	chr10	93153378	93153878	+
22404	chr3	86247348	86248126	+
22405	chr10	127095375	127096093	+
22406	chr6	38973729	38974483	+
22407	chr17	30158903	30159529	+
22408	chr13	95859298	95859798	+
22409	chr18	84867515	84868015	+
22410	chr3	103715082	103715706	+
22411	chr2	13835839	13836339	+
22412	chr9	45263065	45263565	+
22413	chr8	71678605	71679105	+
22414	chr12	16034020	16034520	+
22415	chr10	4395305	4395805	+
22416	chr11	111818218	111818844	+
22417	chr6	65594858	65595358	+
22418	chr9	57979798	57980298	+
22419	chr16	43701359	43701859	+
22420	chr6	146155485	146156125	+
22421	chr12	99496419	99497189	+
22422	chr11	94687301	94688051	+
22423	chr11	48823472	48823972	+
22424	chr2	157126686	157127186	+
22425	chr9	79781663	79782163	+
22426	chr9	70681791	70682433	+
22427	chr6	90738188	90738688	+
22428	chr8	70283793	70284469	+
22429	chr19	34178779	34179415	+
22430	chr1	133541547	133542047	+
22431	chr16	24223875	24224375	+
22432	chr11	53871865	53872365	+
22433	chr16	11496454	11496954	+
22434	chr1	184059451	184059951	+
22435	chr3	51420726	51421226	+
22436	chr1	53826154	53826654	+
22437	chr15	78518604	78519104	+
22438	chr19	5810495	5810995	+
22439	chr3	95709713	95710213	+
22440	chr2	156961863	156962363	+
22441	chr5	139395434	139395934	+
22442	chr8	13672210	13673022	+
22443	chr2	127138469	127139095	+
22444	chr11	96861783	96862283	+
22445	chr11	3303022	3303648	+
22446	chr6	97455798	97456298	+
22447	chr10	68356281	68356781	+
22448	chrX	153886696	153887490	+
22449	chr3	127790446	127791078	+
22450	chr1	135126670	135127308	+
22451	chr10	94526081	94526581	+
22452	chr1	58799576	58800334	+
22453	chr13	14033523	14034023	+
22454	chr13	30682727	30683227	+
22455	chr5	124415158	124415658	+
22456	chr2	35182764	35183730	+
22457	chr4	129602956	129603914	+
22458	chr12	3545192	3545692	+
22459	chr4	139223991	139224491	+
22461	chr17	84236188	84236688	+
22462	chr3	135581546	135582046	+
22463	chr6	70818910	70819410	+
22464	chr18	32310510	32311010	+
22465	chr1	173935345	173936169	+
22466	chr1	88629412	88630072	+
22467	chr6	128801363	128802315	+
22468	chr11	114446418	114447058	+
22469	chr1	182250107	182250607	+
22470	chr1	53847740	53848426	+
22471	chr16	45235086	45235888	+
22472	chr5	30957420	30957920	+
22473	chr5	124225011	124225657	+
22474	chr3	153957732	153958232	+
22476	chr10	66995404	66995904	+
22477	chr6	97289606	97290106	+
22478	chr16	23606024	23606524	+
22479	chr13	63257666	63258434	+
22480	chr9	121669543	121670043	+
22481	chr2	153323643	153324327	+
22482	chr4	148084568	148085200	+
22483	chr15	90229253	90229753	+
22485	chrX	159768935	159769435	+
22486	chr18	38600627	38601127	+
22487	chr2	127086988	127087488	+
22488	chr6	66907700	66908200	+
22489	chr16	33454010	33454810	+
22490	chr4	34863952	34864452	+
22491	chr4	63924106	63924606	+
22494	chr11	54718001	54718625	+
22495	chr11	100355264	100355764	+
22496	chr1	87631146	87631802	+
22497	chr1	20913779	20914279	+
22498	chr6	54216460	54216960	+
22499	chr11	79210346	79210846	+
22500	chr10	20969961	20970835	+
22501	chr8	46832111	46832737	+
22502	chr17	83335289	83335915	+
22503	chr9	120943808	120944308	+
22504	chr1	164934091	164934591	+
22505	chr11	60248871	60249371	+
22506	chr15	6595974	6596474	+
22507	chr18	39477907	39478407	+
22508	chr3	52196210	52196710	+
22509	chr11	106169487	106169987	+
22510	chr2	112222720	112223220	+
22511	chr6	54145219	54145719	+
22512	chr13	117245027	117245527	+
22513	chr15	81213671	81214171	+
22514	chr9	123964134	123964762	+
22515	chr14	65094977	65095649	+
22516	chr13	51116852	51117524	+
22517	chr3	107686591	107687091	+
22518	chr19	8720486	8721652	+
22519	chr1	138205898	138206666	+
22520	chr1	52597936	52598436	+
22521	chr11	115599172	115599938	+
22522	chr9	61676769	61677269	+
22523	chr10	59594406	59595040	+
22524	chr16	91869253	91869753	+
22525	chr16	93446788	93447288	+
22526	chr12	79429702	79430202	+
22527	chr3	30965302	30965802	+
22528	chr11	11551949	11552593	+
22529	chr6	35256326	35256826	+
22530	chr19	37963379	37963879	+
22531	chr11	90241815	90242315	+
22532	chr6	91658575	91659075	+
22533	chr4	143143572	143144072	+
22534	chr1	127228439	127228939	+
22535	chr2	25527845	25528345	+
22536	chr8	57586818	57587318	+
22537	chr2	121355486	121355986	+
22538	chr12	80121050	80121550	+
22539	chr7	72108815	72109571	+
22540	chr2	167801011	167801645	+
22541	chr16	94252321	94252821	+
22542	chr17	56814258	56815094	+
22543	chr1	13163534	13164034	+
22544	chr1	106699530	106700030	+
22545	chr5	149203989	149204777	+
22546	chr4	11128022	11128522	+
22547	chr11	68554145	68554895	+
22548	chr10	12993904	12994404	+
22549	chr3	19658805	19659445	+
22550	chr2	132269486	132269986	+
22551	chr5	123007194	123007836	+
22552	chr15	94539012	94539650	+
22553	chr12	69978884	69979384	+
22554	chr16	33258114	33258614	+
22555	chr5	100656257	100656757	+
22556	chr16	38358531	38359157	+
22557	chr2	32835899	32836399	+
22558	chr12	17434976	17435476	+
22559	chr6	50387807	50388437	+
22560	chr9	57404549	57405049	+
22561	chr11	86292050	86292674	+
22562	chr11	95749610	95750110	+
22563	chr5	124393670	124394170	+
22564	chr5	146787359	146788019	+
22565	chr16	64826159	64826659	+
22566	chr14	66214342	66214970	+
22567	chr10	62521436	62521936	+
22568	chr11	108285589	108286089	+
22569	chr7	96946488	96947114	+
22570	chr5	149186869	149187649	+
22571	chr11	6697811	6698311	+
22572	chr1	39934322	39934822	+
22573	chr7	19927039	19927683	+
22574	chr7	113329759	113330385	+
22575	chr12	17737046	17737546	+
22576	chr2	43784437	43785353	+
22577	chr8	116640632	116641132	+
22578	chr5	113774184	113774684	+
22579	chr15	62126523	62127161	+
22580	chr8	105824986	105825486	+
22581	chr4	101199920	101200420	+
22582	chr10	78276384	78277394	+
22583	chr3	129588096	129588726	+
22584	chr11	17182748	17183382	+
22585	chr19	34842328	34842828	+
22586	chr11	22923210	22923710	+
22587	chr1	146804927	146805813	+
22588	chr17	88023365	88024205	+
22589	chr11	103341732	103342232	+
22590	chr6	67421574	67422074	+
22591	chr7	78724812	78725312	+
22592	chr12	25351392	25351892	+
22593	chr1	40266905	40267405	+
22594	chr10	80576157	80576967	+
22595	chr3	51418420	51419308	+
22596	chr17	5013174	5013914	+
22597	chr4	145218385	145218885	+
22598	chr10	57798135	57798791	+
22599	chr14	18224650	18225150	+
22600	chr1	173507128	173507628	+
22601	chr9	45060134	45060634	+
22602	chr14	78458650	78459150	+
22603	chr15	27781363	27781863	+
22604	chr6	50009239	50009739	+
22605	chr4	74312013	74312513	+
22606	chr2	32169860	32170360	+
22607	chr8	83753066	83753566	+
22608	chr18	60209800	60210450	+
22609	chr19	29438726	29439226	+
22610	chr8	68822199	68822699	+
22611	chr13	30679114	30679614	+
22612	chr5	134175867	134176367	+
22613	chr17	36991885	36992567	+
22614	chr17	29330640	29331470	+
22615	chr16	23172815	23173315	+
22616	chr16	35922029	35922529	+
22617	chrX	140534425	140535237	+
22618	chr8	45899724	45900224	+
22619	chr16	18458572	18459072	+
22620	chr16	93835214	93835714	+
22621	chr19	24999931	25000431	+
22622	chr7	30811870	30812370	+
22623	chr14	25577862	25578362	+
22624	chr7	27597237	27597737	+
22625	chr12	116294864	116295642	+
22626	chr17	81045535	81046035	+
22627	chr4	88088696	88089322	+
22628	chr7	99573132	99573632	+
22629	chr2	153299173	153299805	+
22630	chr17	88445347	88445995	+
22631	chr12	107749645	107750145	+
22632	chr4	43875847	43876515	+
22633	chr15	98589773	98590273	+
22634	chr16	52293493	52293993	+
22635	chr18	35383577	35384077	+
22636	chr1	161039528	161040028	+
22637	chr8	36098058	36098684	+
22638	chr18	56474399	56474899	+
22639	chr7	74681527	74682187	+
22640	chr7	75528017	75528641	+
22641	chr4	129908660	129909160	+
22642	chr4	130112692	130113192	+
22643	chr2	32898341	32898975	+
22644	chr15	9554425	9554925	+
22645	chr5	113918671	113919171	+
22646	chr16	45240601	45241101	+
22647	chr5	134483092	134483592	+
22648	chr11	4536727	4537227	+
22649	chr12	28734872	28735372	+
22650	chr17	50173380	50173880	+
22651	chr5	66089968	66090468	+
22652	chr17	78348743	78349369	+
22653	chr5	124530164	124530788	+
22654	chr13	30802078	30802578	+
22655	chr14	101483364	101483864	+
22656	chr14	73451036	73451536	+
22657	chr4	62758983	62759483	+
22658	chr16	32403704	32404684	+
22659	chr4	102523665	102524485	+
22660	chrX	107264279	107264927	+
22661	chr14	122144977	122145477	+
22662	chr5	104983520	104984146	+
22663	chr5	135911987	135912487	+
22664	chr4	135167315	135167815	+
22665	chr19	47898851	47899351	+
22666	chr8	22607020	22607520	+
22667	chr2	13417276	13417902	+
22668	chr15	5740999	5741499	+
22669	chr1	93818150	93818650	+
22670	chr17	50631297	50631797	+
22671	chr19	56555658	56556158	+
22672	chr9	120115067	120115691	+
22673	chr8	91111663	91112163	+
22674	chr17	31063885	31064521	+
22675	chr19	10803944	10804444	+
22676	chr10	75535661	75536161	+
22677	chr17	21506764	21507264	+
22678	chr15	100074720	100075344	+
22679	chr7	34233847	34234347	+
22680	chr16	57175347	57176107	+
22681	chr3	135676545	135677235	+
22682	chr2	26936014	26936514	+
22683	chr17	84371149	84371649	+
22685	chr12	51868415	51868915	+
22686	chr11	97779500	97780130	+
22688	chr18	5606940	5607580	+
22689	chr17	52308476	52308976	+
22690	chr10	117831858	117832486	+
22692	chr3	21639647	21640147	+
22693	chr9	44038120	44038620	+
22694	chr15	5464011	5464511	+
22695	chr1	64529347	64529847	+
22696	chr3	83991604	83992104	+
22697	chr8	94733727	94734227	+
22698	chr2	68296987	68297487	+
22699	chr12	51681895	51682395	+
22700	chr6	5287852	5288832	+
22701	chr1	193313352	193313852	+
22702	chr5	91957434	91958060	+
22703	chr14	55905766	55906266	+
22704	chr11	98969132	98969632	+
22705	chr17	31994921	31995553	+
22706	chr14	69778526	69779026	+
22707	chr2	181553184	181553816	+
22708	chr10	17919451	17919951	+
22709	chr5	137686246	137686870	+
22710	chr2	126587733	126588483	+
22711	chr4	63396128	63396628	+
22712	chr2	128325125	128325625	+
22713	chr13	44760196	44760696	+
22714	chr1	16616072	16616572	+
22715	chr2	70854574	70855074	+
22716	chr9	66686343	66686843	+
22717	chr18	33087703	33088203	+
22718	chr2	5770773	5771273	+
22719	chr1	60565521	60566149	+
