	Chr	Start	End	Strand
22765	chr15	64264636	64266228	+
22767	chr6	72952253	72953053	+
22768	chr17	36237300	36237926	+
22769	chr2	60504950	60505714	+
22770	chr10	39266514	39267268	+
22771	chr16	16865265	16866485	+
22772	chr13	35871319	35872091	+
22773	chr9	45206964	45207784	+
22774	chr15	98602451	98603781	+
22775	chr15	53307479	53308401	+
22776	chrX	134612169	134613235	+
22777	chr6	89264587	89265893	+
22778	chr18	4181797	4182685	+
22779	chr2	84622198	84623172	+
22781	chr16	11069638	11070516	+
22782	chr6	82939097	82939983	+
22783	chr18	32311687	32312187	+
22784	chr4	145266955	145267581	+
22785	chr19	36818551	36819471	+
22786	chr7	101341626	101342510	+
22787	chr17	29434058	29434558	+
22788	chr17	6959757	6960919	+
22789	chr13	73760070	73760570	+
22790	chr7	4520847	4521655	+
22791	chr1	79581215	79581985	+
22792	chr11	95231622	95232698	+
22793	chr10	93297732	93298546	+
22794	chr13	52635727	52636525	+
22795	chr18	42467628	42468286	+
22796	chr7	80444428	80444928	+
22797	chr7	110259595	110260627	+
22798	chr2	132094663	132095289	+
22799	chrX	73081276	73082708	+
22801	chr10	7630394	7631070	+
22802	chr17	29637978	29638886	+
22804	chr11	33200104	33200988	+
22805	chr15	98587675	98588821	+
22806	chr11	98712270	98713198	+
22807	chr16	30069801	30070551	+
22808	chr18	67698555	67699343	+
22811	chr15	77704697	77705643	+
22812	chrX	152179009	152180851	+
22813	chr15	78902931	78903817	+
22814	chr11	99112408	99113708	+
22815	chr4	132007855	132008753	+
22816	chr12	77130763	77131393	+
22817	chr2	75064326	75065230	+
22818	chr8	122984601	122985401	+
22819	chr8	128387387	128388149	+
22820	chr14	122807076	122807854	+
22821	chr19	42005122	42005760	+
22822	chrX	38564837	38565461	+
22824	chr11	78215622	78216328	+
22825	chr17	7184814	7185614	+
22826	chr8	105919262	105919894	+
22827	chr2	27432046	27432970	+
22828	chr10	100715666	100716552	+
22829	chr2	25185750	25186378	+
22830	chr12	102679364	102680328	+
22832	chr16	92340775	92341401	+
22833	chr2	147019587	147020401	+
22835	chr7	66118365	66118991	+
22836	chr4	95196820	95197444	+
22838	chrX	7927016	7928282	+
22839	chr4	118295183	118296067	+
22840	chr13	43239731	43240357	+
22841	chr9	70847899	70848399	+
22842	chrX	56346331	56347453	+
22843	chr18	78047590	78048346	+
22844	chr3	93446838	93447864	+
22845	chr2	145233185	145233943	+
22846	chr14	48198932	48199570	+
22847	chr17	28177371	28177995	+
22848	chr13	95719859	95720359	+
22850	chr15	80683557	80684365	+
22851	chr10	116397025	116397945	+
22852	chr3	97124167	97124667	+
22853	chr2	168231133	168232031	+
22854	chr16	94627171	94628233	+
22855	chr10	60691386	60692506	+
22856	chr5	149852325	149853103	+
22857	chr5	149320643	149321143	+
22858	chr1	183266091	183266591	+
22860	chr18	57085082	57085894	+
22861	chr5	140829687	140830187	+
22862	chr15	39196583	39197209	+
22863	chr18	39034863	39035363	+
22864	chr11	87447872	87448754	+
22865	chr19	4786362	4787324	+
22866	chr7	81000593	81001419	+
22867	chr16	19960486	19961112	+
22868	chr13	3478005	3478887	+
22869	chr7	126175060	126175560	+
22870	chr4	46664957	46665879	+
22871	chr10	7010586	7011368	+
22872	chr11	104430306	104431334	+
22873	chr4	134702708	134703598	+
22874	chr6	125330679	125331435	+
22875	chr2	90950252	90951022	+
22876	chr18	39068400	39069024	+
22877	chr4	34874269	34875803	+
22878	chr11	32715497	32715997	+
22879	chr17	17610045	17611075	+
22880	chr1	54491336	54492304	+
22881	chr12	85150463	85151451	+
22882	chr6	97300505	97301333	+
22883	chr4	133739276	133739920	+
22884	chrX	169892697	169893877	+
22886	chr4	126609455	126610489	+
22887	chr15	93628190	93628690	+
22888	chr5	65875797	65876297	+
22890	chr1	52019225	52019725	+
22892	chr11	106562069	106562835	+
22893	chr3	107098064	107098564	+
22894	chr19	59113839	59114597	+
22895	chr10	93188047	93188685	+
22896	chr3	27969977	27971041	+
22897	chr15	38606741	38607707	+
22898	chrX	107251014	107252244	+
22899	chr16	8674071	8674723	+
22900	chr4	58552481	58553609	+
22901	chr15	77846034	77846826	+
22902	chr9	118479773	118480563	+
22903	chr6	142814580	142815080	+
22904	chr8	95023995	95024623	+
22907	chr10	81519165	81519925	+
22908	chr6	142856178	142857256	+
22909	chr19	40962743	40963379	+
22910	chr16	24222374	24223006	+
22911	chr7	25106472	25107448	+
22913	chr15	27883248	27883748	+
22914	chr11	86924754	86925254	+
22915	chr13	49267049	49267549	+
22916	chr3	52837177	52837925	+
22917	chr1	154117860	154118540	+
22918	chrX	145656361	145657859	+
22919	chr7	119841205	119842295	+
22920	chrX	50805423	50806215	+
22921	chr4	117033859	117034359	+
22922	chr6	129315884	129316384	+
22923	chr1	189782144	189783072	+
22924	chr12	75767097	75768045	+
22925	chr1	55030529	55031189	+
22926	chr10	19940743	19941383	+
22927	chr1	105780604	105781104	+
22929	chr14	121309442	121310350	+
22930	chr17	26166011	26166833	+
22931	chr1	134513101	134513825	+
22932	chr12	8684094	8685060	+
22934	chr8	106821257	106822153	+
22935	chr7	106651431	106652091	+
22936	chr5	148820212	148820962	+
22937	chr8	46941869	46942369	+
22938	chr17	5748121	5748751	+
22939	chr9	70082693	70083443	+
22940	chr11	94521039	94521677	+
22941	chr4	44164090	44164714	+
22942	chr14	26672073	26672825	+
22943	chr7	82240401	82240901	+
22944	chr9	75536768	75537676	+
22945	chr2	126467421	126467921	+
22946	chr19	16133709	16134483	+
22947	chr6	72152966	72153780	+
22948	chr3	21986143	21986861	+
22949	chr2	173768787	173769579	+
22950	chr8	91082017	91082517	+
22951	chr11	22761793	22762437	+
22952	chr8	88272505	88273005	+
22954	chr7	75362450	75363082	+
22955	chr8	22787822	22788322	+
22956	chr14	73106133	73106969	+
22957	chr18	78620814	78621446	+
22958	chr4	43940312	43941208	+
22959	chr10	98842008	98842634	+
22960	chr12	17873296	17874178	+
22961	chr6	31318393	31318893	+
22962	chr14	65112318	65113228	+
22965	chr11	50286273	50286773	+
22966	chr9	114734854	114735546	+
22968	chr12	115404343	115404843	+
22969	chr4	149146940	149147668	+
22971	chr6	108503944	108504444	+
22972	chr7	24954086	24954874	+
22973	chr7	34918716	34919520	+
22974	chr15	59245564	59246064	+
22975	chr2	120482622	120483504	+
22976	chr12	82326167	82327067	+
22977	chr2	173043839	173044471	+
22978	chr16	10384024	10384696	+
22979	chr13	55432852	55433352	+
22980	chrX	48310372	48311626	+
22981	chr2	61516727	61517479	+
22982	chr5	148911590	148912490	+
22983	chr10	67487281	67487905	+
22984	chr9	45807588	45808220	+
22985	chr4	154334282	154335638	+
22986	chr17	33902196	33903148	+
22987	chr2	79549776	79550408	+
22988	chr17	73270759	73271395	+
22989	chr10	117451846	117452748	+
22990	chr5	75977731	75978835	+
22992	chr10	126927907	126928969	+
22993	chr1	82807247	82807747	+
22994	chr4	115280336	115281360	+
22995	chr17	50735087	50735737	+
22996	chr11	10318449	10319221	+
22997	chrX	47992384	47993270	+
22998	chr3	97941871	97942655	+
22999	chr19	4842575	4843483	+
23000	chr1	75565173	75565941	+
23001	chr1	23320907	23321657	+
23002	chr15	80632360	80633158	+
23003	chr6	8504757	8505257	+
23004	chr16	64766696	64767898	+
23005	chr11	58033389	58033889	+
23006	chrX	77468748	77470006	+
23007	chr2	93177163	93177917	+
23009	chr15	10723440	10724390	+
23010	chr12	115920353	115921115	+
23012	chr7	19326182	19327018	+
23013	chr7	75415818	75416448	+
23014	chr10	81562714	81563566	+
23015	chr2	75589757	75590257	+
23017	chr9	88346544	88347780	+
23018	chr12	98573299	98574795	+
23019	chr19	36815738	36816536	+
23021	chr12	80167855	80168737	+
23022	chr3	136707856	136708480	+
23023	chr1	153616882	153617382	+
23024	chr12	92891837	92892719	+
23025	chr2	58130235	58130735	+
23026	chr9	116266187	116266947	+
23027	chr19	43614718	43615356	+
23028	chr11	46069032	46069794	+
23029	chr16	44980012	44980512	+
23030	chr2	130634832	130635656	+
23032	chr14	77524201	77524971	+
23033	chr5	148739294	148740086	+
23034	chr11	68417758	68418390	+
23035	chr6	29473652	29474402	+
23036	chr17	47768451	47769215	+
23037	chr5	8416483	8417279	+
23038	chr11	6388720	6389360	+
23039	chr4	139336834	139337798	+
23040	chr11	113382587	113383363	+
23041	chr19	6926971	6927597	+
23042	chr17	48427803	48428303	+
23043	chr19	45236072	45237508	+
23044	chrX	135007915	135008845	+
23045	chr9	106148192	106149406	+
23046	chr4	107776970	107778006	+
23047	chr15	36273862	36274952	+
23048	chr15	99233628	99234264	+
23049	chr10	14207938	14208690	+
23050	chr18	75561999	75562499	+
23051	chr13	52007787	52008413	+
23052	chr6	129239865	129240365	+
23053	chr7	5100569	5101463	+
23054	chr8	86778738	86779238	+
23055	chr2	26485187	26486291	+
23057	chr13	48541071	48541927	+
23058	chr4	129564279	129564903	+
23059	chr6	99322744	99323374	+
23060	chr8	14008973	14009879	+
23061	chr9	114760162	114760944	+
23062	chr10	116746111	116746737	+
23063	chr1	21324892	21325648	+
23064	chr18	5423973	5424733	+
23065	chr11	5434764	5435264	+
23067	chr11	105590075	105590575	+
23068	chr11	117295120	117296046	+
23069	chr9	108646027	108646661	+
23070	chr2	30495595	30496369	+
23071	chr12	29290654	29291446	+
23072	chr13	44819200	44819960	+
23073	chr3	152261095	152261595	+
23074	chr10	99244163	99245059	+
23076	chr8	121023480	121024364	+
23077	chr13	111457719	111458471	+
23078	chr16	31182443	31183613	+
23080	chr5	137071351	137072249	+
23081	chr5	122510969	122511741	+
23082	chr2	72157757	72158257	+
23084	chr10	45799970	45800910	+
23085	chr11	106438700	106439458	+
23086	chr19	23056803	23057563	+
23087	chr9	79970970	79971594	+
23088	chr3	135665512	135666012	+
23089	chr10	75295121	75295749	+
23090	chr8	69118762	69119262	+
23092	chr12	16509329	16509829	+
23093	chr1	39925023	39925523	+
23094	chr12	99572157	99572915	+
23095	chr9	58243013	58243643	+
23096	chr11	69235357	69235857	+
23097	chr17	48325402	48326164	+
23098	chr10	44403238	44403864	+
23100	chr5	111815172	111815672	+
23102	chr3	121262733	121263485	+
23103	chr19	59400982	59401738	+
23104	chr7	112213609	112214403	+
23106	chr15	94231516	94232150	+
23107	chr13	56116253	56117317	+
23108	chr16	46107631	46108269	+
23109	chr11	68457446	68458352	+
23110	chrX	56455887	56456797	+
23111	chr16	45795463	45796561	+
23112	chr14	120520738	120521374	+
23113	chr19	11379196	11380134	+
23114	chr11	85574228	85574992	+
23115	chr16	13061285	13061931	+
23117	chr3	136556418	136556918	+
23118	chr3	52447432	52448616	+
23119	chr5	8911149	8911773	+
23120	chr11	98294031	98295325	+
23121	chr3	84561021	84561773	+
23122	chr16	44963265	44963961	+
23123	chr1	192692776	192693534	+
23125	chr2	105668728	105670016	+
23126	chr8	84903194	84903818	+
23127	chr14	56568960	56569638	+
23128	chrX	101917265	101918661	+
23130	chr13	97681093	97682093	+
23131	chr2	152396092	152397176	+
23132	chr5	66523735	66524655	+
23133	chrX	12540835	12541599	+
23134	chr3	115939674	115940304	+
23135	chr14	47172612	47173112	+
23136	chr10	8055299	8055799	+
23137	chr3	86461012	86461932	+
23139	chr10	80339906	80340540	+
23140	chr15	36652281	36652907	+
23141	chr12	115622878	115623712	+
23142	chr18	83184895	83185539	+
23143	chr8	109863334	109863834	+
23144	chr6	13838362	13839120	+
23145	chr1	58734469	58734969	+
23146	chr8	25255936	25256814	+
23147	chr7	19700718	19701842	+
23148	chr13	21996297	21997131	+
23149	chr8	116891970	116892606	+
23150	chr4	126957273	126959123	+
23151	chr7	110772835	110773653	+
23153	chr5	92964072	92965102	+
23154	chr19	17136131	17137021	+
23155	chr13	94284618	94285242	+
23156	chr6	116186435	116187467	+
23157	chr5	9085541	9086417	+
23158	chr12	12320286	12320786	+
23159	chr4	101147844	101148714	+
23160	chr5	121813141	121814019	+
23161	chr7	99093330	99093970	+
23162	chr3	79162164	79162922	+
23163	chr10	67194000	67194500	+
23164	chr1	164973193	164974001	+
23165	chr7	67450562	67451492	+
23166	chr18	23843200	23843916	+
23168	chr17	35758422	35759442	+
23169	chr6	31563106	31563876	+
23170	chr12	69977171	69978065	+
23171	chr11	79711569	79712615	+
23172	chr12	86818830	86819330	+
23173	chr14	79180405	79181365	+
23174	chr10	93355391	93356357	+
23175	chr13	97671802	97672582	+
23176	chr6	30591874	30592642	+
23177	chr11	99105965	99106465	+
23178	chr5	88727170	88727950	+
23179	chr4	137762267	137763017	+
23181	chr13	115101333	115101959	+
23182	chr6	115673056	115673688	+
23183	chr17	17655051	17656077	+
23184	chr15	102354951	102355701	+
23185	chr11	22692990	22693490	+
23186	chr1	34832817	34833317	+
23187	chr11	59420944	59421584	+
23188	chr14	103048177	103048677	+
23189	chr18	74391776	74392578	+
23190	chr7	49741743	49742243	+
23191	chr15	96736472	96737230	+
23192	chr18	12305092	12306138	+
23193	chr17	46834494	46835532	+
23194	chr14	66248919	66249419	+
23195	chr19	46705565	46706597	+
23196	chr12	13517516	13518576	+
23197	chr16	32954141	32954893	+
23198	chr3	100817612	100818240	+
23200	chrX	18188126	18189350	+
23201	chr15	62066872	62067372	+
23202	chr19	31910232	31911002	+
23203	chr18	34663060	34663560	+
23204	chr11	119833580	119834562	+
23205	chr2	34775528	34776028	+
23206	chr5	66620032	66620656	+
23207	chr6	143074361	143075239	+
23208	chr1	51592564	51593064	+
23209	chr2	125776498	125776998	+
23210	chr5	134187980	134188880	+
23211	chr12	11196687	11197717	+
23212	chr10	110890810	110891310	+
23213	chr2	84347654	84348424	+
23215	chr3	131125821	131126321	+
23216	chr4	129271713	129272599	+
23217	chr9	58197277	58198155	+
23218	chr6	31402088	31402588	+
23219	chr6	16359184	16360270	+
23220	chr1	23382323	23383133	+
23221	chr5	107698823	107699323	+
23224	chr19	7267453	7268365	+
23225	chr17	13479440	13480640	+
23226	chr15	98722431	98723073	+
23227	chr12	104235553	104236601	+
23228	chr9	14285152	14285652	+
23229	chr4	111440171	111440933	+
23230	chr3	121467348	121468104	+
23231	chr3	94456286	94456918	+
23232	chr1	119996563	119997325	+
23233	chr19	41258468	41259390	+
23234	chr3	88491807	88492689	+
23235	chr8	61361985	61362633	+
23236	chr9	72796679	72797305	+
23237	chr10	67200552	67201052	+
23238	chr5	135639187	135640361	+
23239	chr7	73771289	73772699	+
23240	chr14	64309568	64310068	+
23241	chr10	82082888	82084036	+
23242	chr17	23762580	23763612	+
23243	chr9	110898672	110899584	+
23244	chr7	109780914	109781688	+
23245	chr12	85002745	85003395	+
23246	chr11	110478556	110479376	+
23247	chr13	33047919	33048681	+
23248	chr6	140598427	140599107	+
23249	chr10	117209566	117210190	+
23250	chr15	75884043	75884543	+
23251	chr3	126690214	126690856	+
23252	chr8	35675024	35675524	+
23253	chr13	52537555	52538363	+
23254	chr5	100912873	100913373	+
23255	chr14	8615369	8616243	+
23256	chr11	54080108	54081008	+
23257	chr1	34831310	34831942	+
23259	chr12	70102041	70102869	+
23260	chr15	50835994	50836926	+
23261	chr2	157070955	157071859	+
23262	chr10	88420658	88421158	+
23263	chr17	31753664	31754428	+
23264	chr6	88442500	88443000	+
23265	chr19	57196942	57197996	+
23266	chr11	53516212	53517080	+
23267	chr19	34510603	34511227	+
23268	chr2	128090520	128091158	+
23269	chr11	11733449	11734083	+
23270	chr15	5511100	5511928	+
23271	chr7	79315333	79316021	+
23272	chr7	122387848	122388348	+
23273	chr5	123406805	123407305	+
23274	chr10	85387231	85388007	+
23275	chr4	139820782	139822330	+
23277	chr7	49364716	49365216	+
23278	chr7	82820590	82821090	+
23279	chr6	65564682	65565182	+
23280	chr11	97949491	97950457	+
23281	chr13	45030623	45031415	+
23282	chr3	52556885	52557839	+
23283	chr2	173235548	173236448	+
23284	chr16	11631386	11632046	+
23285	chr3	115695240	115696094	+
23286	chr4	99941287	99942189	+
23287	chr16	11500739	11501715	+
23288	chr12	110698642	110699436	+
23289	chr15	28181992	28182492	+
23290	chr11	117017854	117018608	+
23291	chr5	63964628	63965128	+
23292	chr12	100626400	100627040	+
23293	chr10	107868833	107869465	+
23294	chr11	54287757	54288257	+
23295	chr14	53757135	53758223	+
23296	chr4	143190821	143191495	+
23297	chr2	157445934	157446434	+
23298	chr10	96274804	96275568	+
23300	chrX	35930357	35931401	+
23301	chr2	74752566	74754096	+
23302	chr4	132981090	132981996	+
23303	chr4	115062815	115063575	+
23304	chr5	34908041	34908667	+
23305	chr17	73540249	73541499	+
23306	chr14	16169748	16170508	+
23307	chr13	10071332	10071966	+
23309	chr9	42520518	42521298	+
23310	chr11	83124434	83125234	+
23311	chr2	60739414	60740312	+
23313	chr1	39702390	39703032	+
23314	chr1	154032299	154033059	+
23315	chr18	4278274	4278774	+
23316	chr9	114546604	114547234	+
23317	chr17	87513584	87514084	+
23318	chr1	82442710	82443612	+
23319	chr19	53886752	53887424	+
23320	chr15	93552399	93552899	+
23321	chr11	75936953	75937453	+
23322	chr14	61173757	61174257	+
23323	chr2	160738330	160739266	+
23324	chr7	16193568	16194068	+
23326	chr11	120142696	120143196	+
23328	chr10	116922229	116922863	+
23329	chr14	49155214	49155846	+
23330	chr11	54592807	54593565	+
23331	chr9	114583607	114584231	+
23332	chr10	26827767	26828553	+
23333	chr7	122433678	122434356	+
23334	chr1	21291398	21292266	+
23335	chr4	106613923	106614745	+
23336	chr17	21475318	21476076	+
23338	chr10	25433805	25434841	+
23339	chr2	78959141	78959933	+
23340	chr4	40786093	40787053	+
23341	chr11	98412726	98413596	+
23343	chr7	27332081	27333037	+
23344	chr6	34902202	34903100	+
23345	chr5	43771111	43771737	+
23346	chr11	60873176	60873676	+
23347	chr10	40515274	40515774	+
23348	chr1	157047785	157048285	+
23349	chr8	34045936	34046794	+
23350	chr5	24995648	24996272	+
23351	chr7	90473340	90474238	+
23352	chr17	31386244	31386744	+
23353	chr12	69385087	69385865	+
23354	chr16	72664093	72665187	+
23355	chr7	80789341	80789841	+
23356	chr8	121120490	121121122	+
23359	chr9	21183840	21184340	+
23360	chr16	32215372	32216006	+
23361	chr18	12644889	12645899	+
23362	chr18	50037977	50038707	+
23363	chr10	4391806	4392306	+
23364	chr11	107140687	107141319	+
23365	chr7	44868614	44869406	+
23366	chr4	8782923	8783551	+
23367	chr10	34197492	34197992	+
23368	chr11	88425414	88426038	+
23369	chr4	142397383	142398545	+
