	Chr	Start	End	Strand
27782	chr5	72723774	72724274	+
27813	chr6	99077958	99078606	+
27816	chr9	89208687	89209187	+
27825	chr11	69066147	69066647	+
27849	chr9	50836313	50836813	+
27880	chr5	92488290	92488790	+
27892	chr5	103774747	103775247	+
27913	chr13	56196641	56197141	+
27927	chr7	24394643	24395143	+
28016	chr2	31723324	31723824	+
28018	chr17	17617524	17618024	+
28041	chr13	33073640	33074140	+
28059	chr17	73074344	73074844	+
28090	chr17	28281587	28282087	+
28116	chr9	116117816	116118316	+
28133	chr5	90339710	90340210	+
28134	chr17	7905894	7906394	+
28173	chr12	33111072	33111572	+
28176	chr15	9569180	9569680	+
28192	chr16	64824095	64824595	+
28200	chr19	6295827	6296327	+
28327	chr2	101781858	101782358	+
28351	chr7	19332785	19333285	+
28385	chr8	61465331	61465831	+
28395	chr11	117706916	117707416	+
28434	chr9	22143269	22143769	+
28460	chr19	16086234	16086734	+
28532	chr1	36875331	36875831	+
28540	chr10	80988025	80988525	+
28623	chr2	145900435	145900935	+
28652	chr1	160010798	160011446	+
28681	chr2	156209269	156209769	+
28695	chr4	134534289	134534789	+
28698	chr5	149391604	149392104	+
28882	chr3	138420822	138421322	+
28942	chr9	109046253	109046753	+
28953	chr8	70347565	70348065	+
28975	chr10	42273745	42274245	+
29004	chr11	108261358	108261858	+
29009	chr3	104850301	104850801	+
29023	chr15	59526818	59527318	+
29055	chr4	128924900	128925400	+
29142	chr9	21531288	21531788	+
29264	chr11	65739902	65740402	+
29271	chr10	18047119	18047619	+
29311	chr7	141047554	141048054	+
29416	chr5	108440981	108441481	+
29463	chr5	92138465	92138965	+
29468	chr14	47654013	47654513	+
29575	chr1	165609627	165610127	+
29601	chr2	32512453	32512953	+
29628	chr4	109282652	109283152	+
29668	chr14	61661250	61661750	+
29768	chr7	123362181	123362681	+
29780	chr13	55535773	55536273	+
29781	chr7	101541075	101541575	+
29841	chr5	21253937	21254437	+
29903	chr8	14974221	14974721	+
29948	chr14	78419546	78420046	+
29964	chr19	21785028	21785528	+
30034	chrX	57219484	57219984	+
30146	chr15	66755040	66755540	+
30172	chr3	144399423	144399923	+
30186	chr7	101366198	101366698	+
30208	chr16	45038204	45038704	+
30246	chr3	37653374	37653874	+
30299	chr16	51677754	51678254	+
30357	chr14	75521747	75522247	+
30370	chr16	75592953	75593453	+
30560	chr1	184024819	184025319	+
30582	chr5	34990772	34991272	+
30614	chr17	52249715	52250215	+
30742	chr6	65517007	65517507	+
30778	chr12	99377191	99377691	+
30793	chr17	18462516	18463016	+
30852	chr13	45719077	45719577	+
30872	chr15	64071170	64071670	+
30912	chr1	138598316	138598816	+
30994	chr4	128785168	128785668	+
31030	chr1	172522179	172522679	+
31050	chr2	25426864	25427364	+
31237	chr1	160031666	160032166	+
31412	chr9	88721921	88722421	+
31463	chr11	19926071	19926571	+
31493	chr3	37277565	37278065	+
31516	chr19	3718997	3719497	+
31632	chr15	50751465	50751965	+
31693	chr11	103249965	103250465	+
31725	chr16	45372434	45372934	+
31838	chr10	44002471	44002971	+
31916	chr1	136652095	136652595	+
31938	chr3	142550226	142550726	+
31975	chr8	33899659	33900159	+
31987	chr10	19497649	19498149	+
32046	chr13	13612962	13613462	+
32080	chr4	6982701	6983201	+
32250	chr9	119265134	119265634	+
32265	chr8	85570442	85570942	+
32416	chr18	62038166	62038666	+
32436	chr3	96697168	96697668	+
32447	chr2	23041373	23041873	+
32465	chr13	45968124	45968624	+
32484	chr2	166906771	166907271	+
32697	chr8	8693176	8693676	+
32734	chr4	122960248	122960748	+
32911	chr1	131206170	131206670	+
