cluster	chr_name	start	end	tag_count_no_peptide	tag_count_10um_k99a	tag_count_100um_k99a	tag_count_0_1um_pcc	tag_count_10um_pcc
1141	chr17	28175812	28177538	89.3	48.4	42.4	47.5	42.2
1141	chr17	28013651	28016685	169.4	44.3	78.0	41.4	80.9
1142	chr1	105988991	105990197	88.4	75.7	33.4	72.9	40.4
1142	chr1	105882666	105884098	39.2	32.4	24.3	29.6	16.8
1142	chr1	105992315	105995339	242.0	235.9	161.2	206.8	153.1
1142	chr1	105971023	105972213	90.9	86.7	58.8	66.1	58.9
1142	chr1	105802476	105803238	41.7	26.5	16.4	32.1	18.5
1142	chr1	106065349	106066525	33.4	20.1	19.8	24.7	8.09
1143	chr2	91964221	91965993	88.4	78.0	41.3	51.2	46.2
1143	chr2	91975851	91976611	25.0	21.9	15.3	18.5	17.9
1143	chr2	91537329	91538153	70.1	45.6	33.4	50.0	30.6
1143	chr2	92204148	92206598	100.1	89.9	55.4	80.9	45.6
1144	chr3	53863044	53864562	88.4	56.6	0.0	71.0	47.9
1145	chr4	53825541	53826999	88.4	80.7	48.1	68.5	37.0
1146	chr4	128609154	128611104	88.4	78.5	0.0	0.0	76.2
1147	chr5	24028769	24030063	88.4	74.4	37.3	68.5	54.9
1147	chr5	23893393	23894435	51.7	25.1	17.5	40.8	41.0
1147	chr5	24382742	24384736	94.3	73.4	54.9	95.1	66.4
1147	chr5	24266184	24267428	66.7	66.6	54.9	83.4	41.6
1148	chr6	30735019	30737723	88.4	74.4	0.0	69.2	35.2
1149	chr6	48504428	48505470	88.4	68.4	43.5	63.6	49.1
1149	chr6	48601225	48603187	134.3	129.1	83.7	124.1	83.2
1149	chr6	48860191	48860821	11.7	14.1	6.79	12.3	9.82
1150	chr6	65144054	65145432	88.4	63.9	22.6	46.3	38.1
1151	chr6	112946057	112948397	88.4	59.3	52.0	75.9	30.0
1152	chr9	20606852	20608440	88.4	71.6	0.0	77.8	57.8
1152	chr9	20544121	20545235	36.7	37.0	0.0	30.9	38.7
1153	chr14	52278784	52281176	88.4	49.3	39.0	50.6	50.8
1154	chr16	22655880	22657680	88.4	45.6	13.6	44.5	19.1
1155	chr17	15374654	15376812	88.4	78.9	32.8	58.0	26.6
1155	chr17	15380262	15381290	32.5	32.4	13.6	27.8	14.4
1156	chr17	44188033	44189743	88.4	86.2	19.8	74.1	56.0
1156	chr17	44026830	44028018	72.6	54.3	39.0	72.2	50.3
1157	chr2	30980897	30983011	87.6	57.9	40.2	51.9	50.8
1157	chr2	30495568	30496344	29.2	19.2	13.0	19.1	10.4
1158	chr2	120976336	120978092	87.6	86.7	27.7	43.8	22.0
1159	chr5	69591094	69592998	87.6	74.8	36.2	63.0	49.7
1159	chr5	69521391	69522691	42.6	42.9	17.0	44.5	35.8
1160	chr6	4086263	4087709	87.6	85.3	43.0	72.2	59.5
1161	chr6	116672671	116674565	87.6	52.0	59.9	82.1	30.0
1162	chr7	19948544	19950890	87.6	81.2	0.0	78.4	61.8
1162	chr7	19870686	19872282	40.0	58.8	0.0	47.5	47.4
1162	chr7	19789935	19790593	32.5	22.8	0.0	30.9	24.8
1163	chr7	116503656	116505280	87.6	80.7	39.6	69.2	53.7
1163	chr7	116308312	116310026	73.4	73.0	48.6	69.2	46.2
1164	chr8	26977858	26978968	87.6	78.0	54.3	76.6	43.3
1165	chr11	73017955	73019697	87.6	57.5	20.4	53.7	24.8
1166	chr11	75177233	75179085	87.6	86.2	41.3	73.5	53.7
1166	chr11	75012556	75013600	44.2	41.1	14.7	52.5	34.1
1166	chr11	75269181	75270109	15.0	18.2	8.48	14.2	13.3
1166	chr11	75536812	75540076	106.0	116.3	88.2	105.0	73.4
1166	chr11	75317567	75319755	105.1	109.5	41.9	87.1	63.5
1166	chr11	75409456	75410278	31.7	27.8	26.0	35.2	27.1
1167	chr11	120346490	120347900	87.6	75.7	36.8	61.7	47.9
1167	chr11	120235437	120236763	35.0	26.5	15.3	26.6	27.1
1167	chr11	120304619	120306199	66.7	57.0	53.7	58.7	37.0
1167	chr11	120237071	120237699	25.9	19.6	7.92	14.2	13.3
1167	chr11	120315257	120317285	189.4	181.1	61.6	169.8	118.4
1167	chr11	120510473	120511773	81.8	64.8	40.7	66.7	57.8
1168	chr13	67637044	67638600	87.6	63.0	0.0	55.6	23.7
1169	chr14	26578686	26580398	87.6	0.0	0.0	0.0	12.7
1170	chr14	63177377	63178883	87.6	0.0	12.4	0.0	0.0
1170	chr14	63413471	63413971	7.51	0.0	0.0	0.0	0.0
1171	chr16	44745238	44746950	87.6	87.1	32.2	70.4	54.3
1171	chr16	44812123	44813611	84.3	63.0	55.4	63.6	54.9
1171	chr16	45044570	45045368	24.2	34.2	15.3	22.8	16.8
1172	chr18	34408759	34410015	87.6	63.0	33.9	73.5	35.8
1172	chr18	34118199	34119709	74.3	71.2	41.9	84.6	58.3
1172	chr18	34379486	34380240	39.2	35.6	22.1	37.0	29.5
1173	chrX	95025650	95027250	87.6	74.8	36.2	70.4	35.2
1173	chrX	94826656	94828660	25.0	25.1	15.8	33.3	19.6
1174	chrX	100625064	100626910	87.6	80.3	24.3	65.4	57.8
1175	chr1	181842673	181843563	86.8	60.7	27.7	36.4	28.9
1176	chr1	187215299	187217119	86.8	62.5	39.6	56.8	58.9
1177	chr2	163016199	163018167	86.8	79.8	0.0	0.0	0.0
1178	chr5	25497303	25498435	86.8	80.3	41.3	77.8	49.7
1179	chr8	61487713	61489097	86.8	68.4	37.9	49.4	35.2
1180	chr8	79293638	79295816	86.8	58.8	32.2	42.0	34.7
1180	chr8	79280332	79281506	25.0	10.5	11.3	16.7	8.09
1181	chr9	69290056	69292110	86.8	41.1	21.5	31.5	23.7
1182	chr10	13473530	13475500	86.8	0.0	28.8	59.3	25.4
1183	chr10	13500215	13502077	86.8	78.5	64.5	0.0	0.0
1184	chr10	40349237	40351015	86.8	81.2	52.6	56.8	40.4
1184	chr10	40190095	40191931	118.5	107.7	89.9	102.5	84.3
1184	chr10	40460978	40462382	65.9	62.0	45.2	44.5	57.8
1185	chr10	61382031	61384469	86.8	71.2	22.1	63.6	16.8
1185	chr10	61235477	61236271	14.2	10.5	0.0	11.7	0.0
1185	chr10	61534057	61536351	70.1	60.2	44.1	55.6	15.0
1186	chr10	76237085	76238623	86.8	83.5	0.0	69.2	60.7
1187	chr11	50827377	50828717	86.8	80.7	33.9	73.5	54.9
1187	chr11	50371038	50371932	48.4	37.9	23.8	42.0	29.5
1187	chr11	50565049	50566091	34.2	37.0	22.6	34.6	31.8
1188	chr11	69921306	69922190	86.8	71.2	32.2	85.8	0.0
1189	chr14	46830539	46832697	86.8	53.4	32.2	48.2	28.3
1190	chr15	76816768	76818852	86.8	78.9	20.9	82.7	32.3
1190	chr15	76715061	76716239	67.6	51.1	0.0	50.0	20.2
1191	chr16	18589985	18591291	86.8	70.7	47.5	66.1	38.7
1191	chr16	18459309	18461037	100.1	104.9	66.2	87.1	73.4
1192	chr17	46143682	46144790	86.8	83.9	0.0	86.4	18.5
1193	chr19	32386524	32387812	86.8	75.3	36.8	64.2	52.6
1193	chr19	32328232	32329122	13.3	16.0	6.79	11.1	13.9
1193	chr19	32271108	32272994	126.0	89.0	85.4	109.3	78.0
1193	chr19	32181748	32184494	60.1	57.9	41.9	78.4	37.5
1193	chr19	32196319	32198435	100.1	94.4	37.9	98.8	37.0
1193	chr19	32273766	32277852	213.6	173.8	139.7	186.5	188.3
1193	chr19	32406232	32407530	39.2	42.0	14.7	25.3	16.2
1193	chr19	32574419	32575289	48.4	39.2	30.5	43.2	34.7
1194	chrX	10718110	10720236	86.8	82.6	23.8	58.7	20.2
1195	chrX	53368670	53371214	86.8	68.4	37.9	59.9	45.1
1196	chr1	132416291	132418613	85.9	0.0	40.2	0.0	49.7
1197	chr2	122764642	122766148	85.9	81.2	24.9	58.0	45.6
1198	chr3	88214837	88216743	85.9	66.1	7.92	56.8	8.09
1198	chr3	88607271	88607903	22.5	15.1	0.0	21.0	0.0
1199	chr4	43874980	43876640	85.9	65.2	23.2	72.9	27.1
1199	chr4	44113602	44114720	39.2	22.8	23.2	27.2	9.24
1199	chr4	43936009	43937723	91.8	82.6	56.0	89.5	22.0
1200	chr5	134315055	134316089	85.9	64.3	42.4	62.4	51.4
1200	chr5	134323335	134324229	27.5	18.7	19.2	16.1	18.5
1200	chr5	134350561	134351803	30.9	34.7	26.6	27.8	16.8
1200	chr5	134489092	134489914	22.5	21.9	17.5	13.0	17.3
1200	chr5	134309134	134313680	216.1	197.5	140.3	190.2	97.0
1201	chr7	141215273	141217001	85.9	53.8	26.0	0.0	0.0
1202	chr8	27127986	27129172	85.9	67.5	39.0	79.0	52.0
1203	chr8	68733501	68735213	85.9	78.9	29.4	78.4	54.9
1203	chr8	69121312	69122386	66.7	54.7	41.9	58.7	40.4
1203	chr8	69183401	69185153	123.5	111.8	77.5	129.0	102.2
1204	chr9	45827684	45829284	85.9	76.6	0.0	84.0	0.0
1205	chr10	7779725	7781461	85.9	83.0	37.3	74.1	39.9
1205	chr10	7389907	7392585	115.1	89.0	44.7	80.9	47.9
1205	chr10	7838931	7840451	81.8	76.2	67.3	77.8	45.1
1206	chr10	56227961	56229481	85.9	74.8	14.7	77.2	16.8
1206	chr10	56114675	56115667	41.7	34.7	0.0	27.8	17.9
1207	chr10	78590627	78592461	85.9	74.4	32.8	77.8	80.3
1207	chr10	78481044	78482974	132.7	137.3	76.9	111.1	90.1
1208	chr15	84854356	84857064	85.9	78.0	24.9	31.5	32.9
1209	chr16	17146484	17148002	85.9	76.6	36.8	62.4	28.9
1210	chr17	55890685	55892753	85.9	43.8	25.4	65.4	39.3
1210	chr17	55931471	55932963	90.1	72.1	24.3	64.8	21.4
1211	chr3	137865282	137867672	85.1	54.7	24.3	61.1	52.0
1212	chr4	9770150	9771498	85.1	67.5	18.7	58.7	46.2
1212	chr4	9630049	9631495	97.6	78.5	0.0	88.9	51.4
1213	chr5	36829510	36831152	85.1	75.3	52.0	66.1	21.4
1213	chr5	36712733	36714121	75.9	57.0	23.2	55.6	32.9
1214	chr7	109702906	109704380	85.1	75.3	51.5	63.6	0.0
1215	chr9	66794968	66796678	85.1	68.4	12.4	70.4	30.6
1216	chr10	127738450	127740394	85.1	0.0	35.1	55.6	43.9
1217	chr11	5064485	5066079	85.1	83.9	37.9	69.2	52.0
1217	chr11	5410851	5412679	75.9	60.2	50.9	51.9	42.2
1217	chr11	5415021	5417295	90.1	69.8	58.3	76.6	54.3
1218	chr12	56344753	56346355	85.1	70.7	33.9	74.1	30.6
1219	chr18	20896074	20897026	85.1	67.5	36.8	67.9	54.9
1219	chr18	20960555	20965617	211.1	153.3	77.5	147.0	106.9
1219	chr18	20971061	20971701	15.0	14.1	7.92	17.3	13.3
1219	chr18	20956523	20959453	101.0	102.2	61.1	90.1	47.9
1220	chr18	82691244	82692416	85.1	59.8	40.2	55.0	61.8
1220	chr18	82524749	82527275	125.1	95.3	74.7	106.2	49.1
1220	chr18	82533540	82536658	176.9	126.4	97.8	179.7	127.1
1221	chr2	76370120	76371404	84.3	64.8	33.9	68.5	43.3
1221	chr2	75990378	75991206	30.9	26.5	18.1	21.6	19.1
1221	chr2	76214469	76216711	99.3	83.0	65.6	103.1	71.1
1221	chr2	76421314	76422134	22.5	19.6	15.3	16.1	13.3
1222	chr3	101020234	101022432	84.3	0.0	0.0	0.0	0.0
1222	chr3	100811634	100812526	27.5	0.0	0.0	11.1	0.0
1222	chr3	100916995	100917495	19.2	0.0	0.0	0.0	0.0
1222	chr3	101232778	101233278	16.7	0.0	0.0	0.0	0.0
1222	chr3	101541532	101542032	18.4	0.0	0.0	0.0	0.0
1222	chr3	100674734	100675362	22.5	0.0	0.0	0.0	0.0
1223	chr4	132794801	132797359	84.3	0.0	20.4	27.2	10.4
1223	chr4	132646982	132647482	20.9	0.0	0.0	0.0	0.0
1223	chr4	132659099	132659599	15.9	0.0	0.0	0.0	0.0
1223	chr4	133050550	133051374	38.4	0.0	0.0	0.0	0.0
1223	chr4	133082018	133082754	15.9	0.0	6.79	6.79	0.0
1224	chr11	20332677	20333969	84.3	50.2	15.8	51.9	42.2
1224	chr11	20477235	20478287	26.7	12.8	13.6	21.6	14.4
1225	chr19	21777085	21779387	84.3	47.9	37.9	48.8	38.7
1225	chr19	21629990	21631658	84.3	47.9	58.3	51.2	39.3
1226	chr2	164769202	164770904	83.4	70.3	40.2	80.9	54.9
1226	chr2	164520169	164523649	158.5	174.7	122.2	166.7	139.2
1226	chr2	164558880	164560090	51.7	50.2	39.0	38.9	28.9
1226	chr2	164899673	164900859	50.9	32.4	39.0	51.9	32.3
1226	chr2	164917314	164918132	18.4	15.1	15.3	21.6	16.2
1227	chr4	105157381	105159375	83.4	56.6	17.5	45.7	9.82
1227	chr4	105131237	105132175	37.5	31.9	9.05	19.8	10.4
1228	chr8	13287624	13288676	83.4	73.4	30.5	52.5	49.1
1228	chr8	12872781	12874563	107.6	74.4	44.7	88.3	65.3
1228	chr8	13703497	13704449	28.4	25.5	11.3	19.8	18.5
1229	chr10	61145850	61146874	83.4	0.0	0.0	0.0	65.3
1229	chr10	60825674	60826174	9.18	0.0	0.0	0.0	9.24
1230	chr13	34037181	34038425	83.4	78.0	29.4	70.4	0.0
1231	chr13	97137517	97139533	83.4	80.7	32.2	82.1	23.7
1232	chr16	59638436	59639898	83.4	74.8	30.5	71.0	31.8
1233	chr16	91727836	91729102	83.4	68.9	26.0	53.1	35.8
1233	chr16	91537426	91539086	78.4	56.6	43.5	55.0	47.9
1234	chr17	55877745	55879585	83.4	36.0	21.5	27.8	31.2
1235	chr18	60211648	60215612	83.4	65.2	0.0	37.7	16.2
1236	chrX	57390925	57393539	83.4	65.7	23.2	42.6	54.9
1236	chrX	57325619	57327845	52.6	26.0	7.92	27.8	18.5
1237	chr1	171360641	171361975	82.6	76.6	41.9	58.0	17.9
1237	chr1	171043951	171045073	51.7	61.1	26.6	32.1	23.1
1238	chr2	69712655	69713857	82.6	69.3	44.7	63.6	40.4
1239	chr2	130562784	130564582	82.6	58.8	39.6	39.5	39.9
1239	chr2	130436771	130437729	24.2	9.58	7.92	14.2	16.8
1239	chr2	130634914	130635544	27.5	18.7	12.4	24.1	11.0
1239	chr2	130538475	130540417	143.5	83.0	70.1	102.5	69.3
1240	chr4	62524002	62525820	82.6	75.7	25.4	43.8	38.7
1240	chr4	62551432	62552202	31.7	27.4	18.1	25.9	19.1
1241	chr5	91402021	91402945	82.6	63.0	32.2	53.7	41.6
1241	chr5	91341699	91342945	57.6	31.5	19.8	45.1	31.2
1242	chr10	31312437	31313991	82.6	63.4	28.3	73.5	57.2
1243	chr13	13953290	13954042	82.6	66.1	37.3	75.9	0.0
1244	chr15	76697324	76698966	82.6	67.5	37.9	35.8	39.3
1244	chr15	76801131	76802367	29.2	17.3	13.0	16.1	9.82
1245	chr16	44172458	44173440	82.6	57.0	40.2	51.9	41.0
1246	chr17	25795554	25797436	82.6	62.0	0.0	59.9	0.0
1247	chr17	56764360	56766102	82.6	49.3	39.6	58.0	54.3
1247	chr17	56668423	56669179	35.9	21.4	13.6	30.3	15.6
1247	chr17	56761104	56763226	72.6	61.1	24.9	48.2	32.3
1247	chr17	56883778	56886932	133.5	101.7	97.3	117.9	98.2
1247	chr17	57096218	57097340	52.6	37.9	17.5	43.2	20.2
1248	chrX	159253924	159255534	82.6	64.8	27.1	66.7	37.0
1248	chrX	159689239	159690731	34.2	35.1	13.0	25.3	9.82
1249	chr1	64955746	64957442	81.8	81.7	35.6	73.5	56.0
1249	chr1	64534395	64537759	134.3	178.8	68.4	145.7	130.0
1249	chr1	64756318	64757486	43.4	42.9	28.8	53.7	43.9
1250	chr2	32534036	32534966	81.8	69.3	47.5	77.8	36.4
1250	chr2	32552378	32557268	269.5	205.3	181.0	215.5	148.5
1250	chr2	32164558	32169258	259.5	215.8	198.5	214.3	183.7
1250	chr2	32500693	32502525	34.2	44.7	22.1	40.8	22.0
1250	chr2	32583145	32584213	35.0	37.0	38.5	52.5	31.8
1250	chr2	32602601	32603421	31.7	26.0	19.8	35.2	27.1
1250	chr2	32610745	32611377	18.4	20.1	18.1	21.6	16.2
1251	chr5	77265993	77267161	81.8	81.2	0.0	73.5	33.5
1252	chr6	54039892	54041804	81.8	68.9	6.79	57.4	0.0
1252	chr6	54153810	54154468	15.0	11.4	0.0	12.3	0.0
1253	chr6	71143550	71145030	81.8	80.3	32.2	64.2	37.5
1253	chr6	71012376	71013424	47.6	42.4	31.7	42.0	28.9
1253	chr6	71048222	71049148	20.9	21.0	13.6	13.0	12.7
1254	chr6	136826882	136828752	81.8	69.3	35.6	64.8	32.3
1254	chr6	136519922	136524358	267.8	192.5	82.0	220.4	173.3
1254	chr6	136531399	136532823	58.4	51.1	33.9	58.0	38.7
1254	chr6	136549571	136552591	80.1	65.7	28.8	75.9	48.5
1254	chr6	136964651	136965945	72.6	65.7	40.7	64.2	55.5
1255	chr8	70796957	70798263	81.8	73.9	38.5	50.6	39.3
1255	chr8	71205316	71205948	44.2	30.6	18.7	23.5	19.1
1255	chr8	70832434	70834140	56.7	39.7	30.5	55.0	37.5
1256	chr10	88503034	88504522	81.8	66.1	0.0	37.7	36.4
1257	chr11	70253487	70255105	81.8	63.0	28.3	59.3	27.1
1257	chr11	70297827	70298741	55.9	48.4	22.1	43.8	34.7
1258	chr11	114675591	114677181	81.8	77.1	26.0	78.4	34.1
1258	chr11	114553931	114554821	41.7	35.1	26.6	37.0	17.9
1258	chr11	114571124	114572062	23.4	19.2	15.8	28.4	13.3
1258	chr11	114446225	114447243	23.4	29.2	17.5	22.8	12.7
1259	chr11	119267394	119268862	81.8	69.3	31.7	74.7	45.6
1259	chr11	119053122	119058814	236.1	209.8	44.7	205.0	164.6
1259	chr11	119132681	119135313	82.6	103.6	31.7	104.3	91.8
1259	chr11	119161915	119165661	173.5	202.1	94.4	205.0	124.2
1259	chr11	119237650	119239538	124.3	105.4	65.6	103.7	68.7
1259	chr11	119252614	119254286	54.2	52.5	37.9	58.0	38.1
1259	chr11	119257716	119259090	35.9	41.5	26.6	49.4	21.4
1260	chr12	11264971	11266057	81.8	74.4	52.0	67.9	30.6
1261	chr12	54861568	54863520	81.8	76.2	32.2	53.1	35.8
1261	chr12	54404623	54405479	32.5	32.4	18.7	27.2	16.2
1262	chr15	97767202	97768784	81.8	60.7	11.9	63.6	17.3
1262	chr15	97663299	97664363	70.9	62.0	0.0	44.5	10.4
1262	chr15	98088601	98090533	95.1	93.5	0.0	89.5	31.2
1263	chr16	45742205	45743799	81.8	74.8	0.0	0.0	34.1
1264	chr16	57165897	57167617	81.8	76.6	33.4	69.8	35.2
1264	chr16	57336745	57337757	59.2	48.8	34.5	62.4	30.0
1264	chr16	57469655	57472905	114.3	141.0	79.7	106.8	52.6
1265	chr17	86165893	86167333	81.8	64.3	27.1	43.2	22.5
1265	chr17	86206171	86207625	130.2	90.3	65.0	72.2	77.4
1265	chr17	86343998	86344882	21.7	14.1	8.48	13.0	8.66
1266	chr19	12595398	12597034	81.8	68.4	15.3	51.2	0.0
1267	chr1	54250230	54251270	80.9	70.7	0.0	67.3	39.3
1267	chr1	53768211	53783999	942.8	948.9	48.1	862.6	584.6
1268	chr1	131245034	131245910	80.9	60.2	40.2	56.2	46.2
1268	chr1	131192134	131201948	652.4	652.8	434.9	648.3	428.0
1268	chr1	131378544	131380810	55.9	61.6	40.2	45.7	45.1
1268	chr1	131566176	131566676	20.0	14.1	6.79	19.1	12.7
1269	chr3	152713557	152714997	80.9	76.2	37.3	74.7	42.2
1269	chr3	152763345	152764251	40.0	42.9	32.2	36.4	26.0
1269	chr3	152477651	152479481	163.5	152.8	113.1	119.8	99.4
1269	chr3	152928576	152931416	190.2	157.4	97.3	126.6	91.3
1269	chr3	152969676	152970660	49.2	37.9	23.8	36.4	20.2
1270	chr4	53713655	53715049	80.9	76.2	0.0	60.5	0.0
1270	chr4	53384592	53385092	12.5	12.3	0.0	11.1	0.0
1271	chr4	156196392	156197500	80.9	48.4	27.7	44.5	27.1
1272	chr5	48371667	48373349	80.9	80.7	36.8	80.3	30.0
1273	chr6	137754445	137755743	80.9	62.0	44.1	49.4	33.5
1274	chr7	97578899	97580111	80.9	74.8	52.6	69.2	38.1
1274	chr7	97748271	97750847	180.2	182.9	142.5	197.6	149.0
1275	chr7	127041389	127043073	80.9	77.1	34.5	77.8	54.3
1275	chr7	127027571	127028715	71.8	75.7	37.3	61.1	39.9
1275	chr7	127111754	127114872	136.0	139.6	99.0	151.9	120.1
1275	chr7	127104187	127105163	28.4	30.6	16.4	34.6	35.8
1275	chr7	127188042	127190258	82.6	89.4	73.0	96.3	79.7
1275	chr7	127254283	127254907	35.9	37.0	25.4	45.7	32.3
1275	chr7	127479350	127481800	234.4	208.5	169.1	209.9	154.8
1276	chr8	3466974	3468300	80.9	66.1	34.5	51.9	23.1
1277	chr11	117114365	117115357	80.9	73.4	31.1	71.6	60.1
1277	chr11	116810941	116812013	58.4	51.5	37.3	55.6	30.0
1277	chr11	116782199	116783085	35.0	30.1	20.4	37.7	26.6
1277	chr11	117291737	117293533	63.4	47.0	39.6	67.3	56.0
1277	chr11	117305480	117311962	216.1	201.2	156.1	301.9	251.3
1277	chr11	117598473	117600133	136.8	148.7	96.1	145.7	104.0
1277	chr11	117414429	117415689	21.7	22.8	11.3	23.5	11.6
1278	chr11	117653065	117653971	80.9	67.5	21.5	66.7	42.2
1278	chr11	117877039	117880625	156.9	125.9	0.0	126.6	104.6
1278	chr11	118143405	118148353	281.2	237.2	83.1	200.1	191.8
1278	chr11	117685168	117686882	92.6	53.8	45.2	78.4	58.3
1278	chr11	118013009	118016575	254.5	207.6	118.2	165.5	158.9
1278	chr11	117414429	117415689	21.7	22.8	11.3	23.5	11.6
1278	chr11	117638647	117640435	90.9	71.6	53.7	75.3	45.1
1278	chr11	117951413	117956593	165.2	174.7	84.8	96.3	86.1
1279	chr13	118385828	118387692	80.9	64.3	28.3	58.0	49.7
1280	chr17	3556490	3558476	80.9	75.3	22.6	71.0	32.3
1281	chr17	12741797	12744033	80.9	62.5	26.6	37.0	64.7
1281	chr17	12655351	12656619	58.4	31.9	24.3	19.1	38.1
1281	chr17	12614110	12616286	79.3	56.1	48.1	48.2	54.9
1282	chr17	26112993	26114451	80.9	57.5	70.7	69.2	39.9
1282	chr17	26011504	26012312	30.0	31.9	20.9	33.3	15.0
1283	chr17	71475545	71476893	80.9	64.3	22.1	64.2	20.2
1284	chrX	106026280	106029188	80.9	70.7	46.9	73.5	30.0
1284	chrX	106170797	106171817	28.4	28.7	24.3	32.1	19.6
1285	chr1	40679945	40680823	80.1	76.2	0.0	61.7	40.4
1285	chr1	40383038	40383930	26.7	29.7	0.0	21.6	15.6
1286	chr1	52951834	52953534	80.1	45.2	17.5	68.5	22.5
1287	chr1	127676115	127678917	80.1	70.7	33.9	37.7	33.5
1288	chr4	127060456	127061836	80.1	67.5	29.4	54.3	0.0
1289	chr4	139573603	139575031	80.1	62.5	30.5	64.2	45.6
1289	chr4	139330669	139331863	75.9	64.3	52.6	69.2	46.2
1289	chr4	139336836	139337820	25.9	23.7	9.05	19.1	10.4
1289	chr4	139596116	139600106	180.2	188.0	123.9	179.1	145.6
1289	chr4	139602370	139603282	42.6	34.2	0.0	35.8	27.7
1289	chr4	139615801	139617817	110.1	117.7	69.6	116.7	69.9
1290	chr7	19603219	19605211	80.1	65.7	37.3	69.8	68.7
1290	chr7	19304347	19305463	35.0	24.2	12.4	32.7	25.4
1290	chr7	19295647	19296415	35.9	38.3	24.3	37.7	24.3
1290	chr7	19843824	19845764	76.8	81.7	56.0	63.6	76.8
1290	chr7	19875694	19877270	38.4	46.5	17.5	37.7	26.0
1291	chr7	127707417	127709377	80.1	56.6	42.4	61.1	39.9
1291	chr7	127479350	127481800	234.4	208.5	169.1	209.9	154.8
1291	chr7	128042516	128043182	25.9	23.3	8.48	21.6	17.3
1291	chr7	127952756	127953524	27.5	26.9	19.8	24.1	11.0
1291	chr7	128251941	128252981	35.9	34.2	17.0	26.6	17.3
1292	chr13	112800752	112802046	80.1	53.8	37.3	71.0	41.6
1292	chr13	113120333	113121307	50.1	37.4	36.2	37.0	22.0
1292	chr13	113197328	113198738	113.5	89.9	83.7	111.8	78.6
1292	chr13	112751066	112752150	33.4	34.2	19.2	31.5	17.9
1292	chr13	113031568	113032956	80.9	66.6	59.9	79.7	58.3
1293	chr14	61680025	61682315	80.1	50.6	0.0	50.0	27.7
1294	chr15	73060668	73062470	80.1	71.2	0.0	70.4	21.4
1294	chr15	73136860	73141378	232.8	170.6	22.6	208.1	11.6
1295	chr15	83526265	83527447	80.1	65.2	35.6	0.0	0.0
1296	chrX	36901521	36904189	80.1	72.5	34.5	56.2	34.7
1297	chr2	25180243	25182607	79.3	37.9	10.2	34.6	29.5
1297	chr2	25185429	25186669	44.2	27.4	10.7	18.5	11.0
1298	chr2	131233600	131235024	79.3	63.4	56.0	57.4	37.5
1298	chr2	131189181	131191219	77.6	67.1	65.0	69.2	50.3
1298	chr2	131509729	131510759	66.7	53.4	43.5	55.0	47.4
1298	chr2	131321028	131321820	35.0	27.4	23.2	22.2	23.1
1298	chr2	131422493	131423397	43.4	43.8	30.0	56.2	32.9
1299	chr4	11191763	11192821	79.3	76.6	27.7	79.0	47.4
1300	chr5	105345160	105346744	79.3	55.7	36.2	50.0	25.4
1300	chr5	105588788	105589674	30.9	19.6	7.92	17.3	0.0
1300	chr5	105641402	105644048	124.3	97.2	13.0	58.7	37.0
1300	chr5	105113703	105115449	65.9	54.3	18.1	42.0	0.0
1301	chr6	71543406	71545260	79.3	47.4	35.6	47.5	32.9
1301	chr6	71340982	71341914	27.5	9.58	20.4	18.5	9.82
1302	chr8	71557801	71559685	79.3	78.5	23.2	71.0	57.8
1302	chr8	71692090	71693684	101.8	86.2	56.6	90.1	45.6
1302	chr8	71988249	71989019	43.4	42.0	0.0	33.3	30.0
1302	chr8	71664752	71666186	55.1	41.5	9.05	34.6	28.3
1302	chr8	71728611	71730185	55.9	56.1	35.6	61.1	51.4
1303	chr9	37207619	37209141	79.3	0.0	22.1	68.5	20.8
1304	chr12	112808273	112809987	79.3	76.6	33.4	69.2	45.1
1304	chr12	113030270	113031410	27.5	21.9	11.3	25.9	20.2
1304	chr12	113145741	113146779	63.4	60.7	29.4	45.1	42.2
1304	chr12	112448866	112451092	90.9	77.6	58.3	81.5	58.3
1305	chrX	105120003	105121771	79.3	60.7	9.05	43.2	31.2
1306	chr1	193272377	193274177	78.4	71.2	36.2	45.1	54.3
1306	chr1	193285363	193286599	36.7	23.7	15.3	20.4	36.4
1306	chr1	193421839	193423487	36.7	43.8	24.3	30.3	14.4
1307	chr3	9003427	9004957	78.4	0.0	23.2	0.0	0.0
1307	chr3	9334366	9334866	10.0	0.0	0.0	0.0	0.0
1308	chr5	24842727	24843755	78.4	66.1	0.0	61.7	20.2
1308	chr5	24749922	24752548	177.7	142.3	10.7	142.0	10.4
1309	chr9	56994301	56996697	78.4	37.4	41.9	66.7	50.8
1309	chr9	56975176	56975950	26.7	10.0	10.2	13.6	21.4
1310	chr12	99964435	99965983	78.4	57.0	23.8	40.1	27.1
1310	chr12	100164742	100165870	40.9	37.9	21.5	28.4	19.1
1311	chr17	32829719	32831409	78.4	77.6	0.0	73.5	63.5
1312	chr17	46556614	46557364	78.4	73.9	66.2	77.2	35.2
1313	chr17	84187955	84189157	78.4	56.6	0.0	56.8	34.7
1313	chr17	84028047	84029449	44.2	38.8	0.0	34.0	12.7
1313	chr17	84269281	84275293	228.6	167.9	18.7	155.0	23.1
1314	chr18	15062357	15064665	78.4	74.4	31.7	74.1	30.0
