chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide	label
chr12	15	82190475	3059	3059.0	0.0	4408.0	0.0	0.0	82186887	152.5	0.0	125.9	0.0	0.0	3
chr6	7	129285838	3347	3347.0	0.0	9552.0	0.0	0.0	129282632	145.7	0.0	78.9	0.0	0.0	3
chr5	6	3464595	3446	3446.0	21744.0	24841.0	20692.0	0.0	3460557	143.9	18.1	17.3	23.1	0.0	3
chr7	8	66119213	3869	3869.0	22516.0	30307.0	2463.0	0.0	66115341	136.5	17.0	9.58	125.9	0.0	3
chr18	20	42515847	4251	4251.0	32422.0	0.0	28979.0	0.0	42512703	130.9	7.35	0.0	11.6	0.0	3
chr16	17	76357518	5708	5708.0	24300.0	0.0	0.0	0.0	76354164	112.4	14.7	0.0	0.0	0.0	3
chr6	7	125272453	5743	5743.0	25412.0	0.0	0.0	0.0	125269071	111.8	13.0	0.0	0.0	0.0	3
chr16	17	89838623	5773	5773.0	3129.0	0.0	8274.0	0.0	89835945	111.8	100.1	0.0	67.0	0.0	3
chr5	6	123915013	6930	6930.0	8309.0	0.0	0.0	0.0	123912843	100.0	57.1	0.0	0.0	0.0	3
chr3	4	52301405	7128	7128.0	0.0	18261.0	0.0	0.0	52298649	98.2	0.0	35.1	0.0	0.0	3
chr3	4	37643902	7286	7286.0	0.0	0.0	6993.0	0.0	37641064	96.9	0.0	0.0	74.5	0.0	3
chr17	18	72967366	7344	7344.0	12108.0	19437.0	20590.0	0.0	72964782	96.9	41.9	31.5	23.7	0.0	3
chr15	16	82164774	7501	7501.0	23774.0	18357.0	10943.0	0.0	82162294	95.7	15.3	35.1	53.7	0.0	3
chr4	5	102979579	7927	7927.0	20767.0	11388.0	16920.0	0.0	102977857	92.0	19.8	67.1	32.3	0.0	3
chr11	13	100585825	8182	8182.0	0.0	0.0	25921.0	0.0	100583141	90.1	0.0	0.0	15.0	0.0	3
chr12	15	73715379	8740	8740.0	25579.0	0.0	21106.0	0.0	73713403	85.8	13.0	0.0	22.5	0.0	3
chr3	4	137954216	9008	9008.0	19502.0	0.0	23939.0	0.0	137952378	83.4	22.1	0.0	17.3	0.0	3
chr13	14	104612007	9145	9145.0	0.0	10379.0	0.0	0.0	104610369	82.7	0.0	73.4	0.0	0.0	3
chr3	4	102725473	9189	9189.0	0.0	0.0	0.0	0.0	102723017	82.1	0.0	0.0	0.0	0.0	3
chr7	8	19327653	9578	9578.0	13402.0	26910.0	9985.0	0.0	19325239	79.7	37.3	13.7	57.8	0.0	3
chr12	15	25361006	9691	9691.0	18486.0	0.0	0.0	0.0	25359404	79.0	24.3	0.0	0.0	0.0	3
chr1	1	165682649	10202	10202.0	17585.0	27094.0	0.0	0.0	165680503	75.3	26.0	13.2	0.0	0.0	3
chr9	12	66900013	10249	10249.0	28445.0	0.0	12689.0	0.0	66898151	75.3	10.2	0.0	46.2	0.0	3
chr2	2	62391760	10302	10302.0	0.0	0.0	19327.0	0.0	62390176	74.7	0.0	0.0	26.0	0.0	3
chr11	13	87454079	10544	10544.0	0.0	19124.0	0.0	0.0	87452221	73.5	0.0	32.4	0.0	0.0	3
chr11	13	116256756	10545	10545.0	20587.0	23773.0	18775.0	0.0	116254868	73.5	20.4	19.6	27.7	0.0	3
chr15	16	73628012	10646	10646.0	18782.0	0.0	0.0	0.0	73626022	72.9	23.8	0.0	0.0	0.0	3
chr1	1	36065735	11016	11016.0	0.0	0.0	0.0	0.0	36064461	70.4	0.0	0.0	0.0	0.0	3
chr5	6	103781881	11049	11049.0	16434.0	0.0	20417.0	0.0	103778647	70.4	28.8	0.0	23.7	0.0	3
chr17	18	31835847	11124	11124.0	20026.0	19430.0	13701.0	0.0	31833663	70.4	21.5	31.5	42.7	0.0	3
chr4	5	128808652	11154	11154.0	0.0	0.0	0.0	0.0	128807442	69.8	0.0	0.0	0.0	0.0	3
chr6	7	8486241	11163	11163.0	0.0	0.0	0.0	0.0	8485311	69.8	0.0	0.0	0.0	0.0	3
chr10	9	21236728	11186	11186.0	18994.0	0.0	25858.0	0.0	21234770	69.8	23.2	0.0	15.0	0.0	3
chr14	11	20846748	11326	11326.0	11612.0	19008.0	0.0	0.0	20845830	69.2	43.5	32.8	0.0	0.0	3
chr11	13	32648459	11411	11411.0	0.0	0.0	0.0	0.0	32646547	68.5	0.0	0.0	0.0	0.0	3
chr4	5	133744022	11574	11574.0	0.0	0.0	0.0	0.0	133742124	67.3	0.0	0.0	0.0	0.0	3
chr11	13	70804344	11616	11616.0	23249.0	0.0	23716.0	0.0	70802702	67.3	15.8	0.0	17.9	0.0	3
chr11	13	96460352	11619	11619.0	16986.0	25172.0	0.0	0.0	96457740	67.3	27.7	16.9	0.0	0.0	3
chr17	18	87533051	11762	11762.0	32764.0	21205.0	0.0	0.0	87530527	66.7	6.79	26.0	0.0	0.0	3
chr4	5	150517492	11795	11795.0	20447.0	20324.0	18933.0	0.0	150515350	66.1	20.4	28.3	27.1	0.0	3
chr5	6	148821494	11910	11910.0	18907.0	0.0	0.0	0.0	148819632	65.4	23.2	0.0	0.0	0.0	3
chr1	1	61047202	11982	11982.0	23409.0	22791.0	25107.0	0.0	61045168	64.8	15.3	21.4	15.6	0.0	3
chr2	2	29638657	11988	11988.0	0.0	0.0	0.0	0.0	29636749	64.8	0.0	0.0	0.0	0.0	3
chr2	2	58131674	11991	11991.0	0.0	0.0	0.0	0.0	58130076	64.8	0.0	0.0	0.0	0.0	3
chr13	14	119597901	12305	12305.0	0.0	0.0	0.0	0.0	119597401	63.6	0.0	0.0	0.0	0.0	3
chr1	1	106620582	12343	12343.0	0.0	24059.0	0.0	0.0	106619092	63.0	0.0	18.7	0.0	0.0	3
chr5	6	115019696	12367	12367.0	23999.0	0.0	28655.0	0.0	115017844	63.0	14.7	0.0	11.6	0.0	3
chr13	14	30767346	12740	12740.0	21537.0	0.0	0.0	0.0	30765526	61.1	18.7	0.0	0.0	0.0	3
chr17	18	50186353	12759	12759.0	0.0	20431.0	15849.0	0.0	50185329	61.1	0.0	28.3	35.8	0.0	3
chr2	2	45117636	12898	12898.0	30956.0	22809.0	25621.0	0.0	45115946	59.9	7.92	21.4	15.0	0.0	3
chr3	4	19629666	12902	12902.0	20743.0	17818.0	25154.0	0.0	19628352	59.9	19.8	37.0	15.6	0.0	3
chr12	15	80333233	12968	12968.0	20919.0	0.0	31170.0	0.0	80331459	59.9	19.8	0.0	9.82	0.0	3
chr12	15	84203951	12970	12970.0	0.0	20875.0	0.0	0.0	84201999	59.9	0.0	26.9	0.0	0.0	3
chr16	17	44963597	12983	12983.0	22655.0	29147.0	25041.0	0.0	44961677	59.9	17.0	10.9	16.2	0.0	3
chr7	8	118120989	13060	13060.0	0.0	23491.0	0.0	0.0	118119079	59.3	0.0	20.1	0.0	0.0	3
chr10	9	117895790	13083	13083.0	20229.0	32384.0	25888.0	0.0	117894148	59.3	20.9	7.76	15.0	0.0	3
chr4	5	62557993	13295	13295.0	15340.0	0.0	13105.0	0.0	62556459	58.0	31.7	0.0	44.5	0.0	3
chr10	9	14020450	13349	13349.0	29738.0	0.0	16364.0	0.0	14018796	58.0	9.05	0.0	34.1	0.0	3
chr3	4	96040320	13434	13434.0	0.0	22079.0	0.0	0.0	96039296	57.4	0.0	23.3	0.0	0.0	3
chr10	9	37324243	13747	13747.0	29128.0	29919.0	29379.0	0.0	37321599	56.2	9.61	10.0	11.0	0.0	3
chr1	1	183181595	13814	13814.0	19785.0	18530.0	0.0	0.0	183180231	55.6	21.5	34.2	0.0	0.0	3
chr10	9	13997259	14006	14006.0	0.0	23293.0	11171.0	0.0	13995955	55.0	0.0	20.5	52.6	0.0	3
chr14	11	62929234	14044	14044.0	0.0	21674.0	0.0	0.0	62927900	55.0	0.0	24.6	0.0	0.0	3
chr15	16	97455830	14055	14055.0	0.0	0.0	33752.0	0.0	97454230	55.0	0.0	0.0	8.09	0.0	3
chr8	10	46942269	14297	14297.0	21456.0	0.0	19190.0	0.0	46941041	53.7	18.7	0.0	26.6	0.0	3
chr3	4	105764373	14395	14395.0	0.0	15513.0	0.0	0.0	105762907	53.1	0.0	46.5	0.0	0.0	3
chr12	15	16171039	14478	14478.0	0.0	0.0	0.0	0.0	16169861	53.1	0.0	0.0	0.0	0.0	3
chr15	16	97818604	14491	14491.0	31745.0	0.0	0.0	0.0	97816646	53.1	7.92	0.0	0.0	0.0	3
chr10	9	75146785	14862	14862.0	0.0	21628.0	0.0	0.0	75145739	51.2	0.0	24.6	0.0	0.0	3
chr15	16	53724695	14896	14896.0	20959.0	24009.0	0.0	0.0	53723425	51.2	19.8	19.2	0.0	0.0	3
chr16	17	57557152	14902	14902.0	20323.0	0.0	21161.0	0.0	57555620	51.2	20.9	0.0	22.5	0.0	3
chr3	4	95759337	14950	14950.0	0.0	29266.0	20666.0	0.0	95758027	50.6	0.0	10.5	23.1	0.0	3
chr5	6	54098762	14962	14962.0	0.0	22275.0	19909.0	0.0	54097946	50.6	0.0	22.8	24.8	0.0	3
chr6	7	29247673	14969	14969.0	0.0	0.0	12804.0	0.0	29245575	50.6	0.0	0.0	45.6	0.0	3
chr17	18	50732485	15032	15032.0	0.0	20128.0	0.0	0.0	50731157	50.6	0.0	29.2	0.0	0.0	3
chr1	1	51515090	15052	15052.0	12123.0	24266.0	0.0	0.0	51513548	50.0	41.3	18.2	0.0	0.0	3
chr3	4	153241974	15083	15083.0	28193.0	0.0	0.0	0.0	153239910	50.0	10.2	0.0	0.0	0.0	3
chr11	13	44184614	15146	15146.0	0.0	16695.0	0.0	0.0	44183070	50.0	0.0	41.5	0.0	0.0	3
chr16	17	24504845	15185	15185.0	19711.0	0.0	0.0	0.0	24503843	50.0	22.1	0.0	0.0	0.0	3
chr18	20	15323468	15201	15201.0	12966.0	23831.0	32832.0	0.0	15321568	50.0	39.0	19.6	8.66	0.0	3
chr6	7	143149895	15270	15270.0	0.0	0.0	15217.0	0.0	143148093	49.4	0.0	0.0	37.5	0.0	3
chr7	8	132768905	15277	15277.0	0.0	26400.0	0.0	0.0	132767415	49.4	0.0	14.6	0.0	0.0	3
chr9	12	32928539	15286	15286.0	19594.0	0.0	0.0	0.0	32927187	49.4	22.1	0.0	0.0	0.0	3
chr5	6	65911371	15391	15391.0	11393.0	26093.0	0.0	0.0	65910061	48.8	44.1	15.1	0.0	0.0	3
chr8	10	81757863	15420	15420.0	0.0	22123.0	0.0	0.0	81756659	48.8	0.0	23.3	0.0	0.0	3
chr10	9	18143235	15434	15434.0	0.0	21135.0	24074.0	0.0	18141827	48.8	0.0	26.0	17.3	0.0	3
chr11	13	21135138	15443	15443.0	0.0	19117.0	0.0	0.0	21133454	48.8	0.0	32.4	0.0	0.0	3
chr13	14	85486491	15469	15469.0	0.0	22564.0	0.0	0.0	85484647	48.8	0.0	22.4	0.0	0.0	3
chr15	16	25229008	15476	15476.0	0.0	0.0	20567.0	0.0	25227166	48.8	0.0	0.0	23.7	0.0	3
chr19	21	21175186	15497	15497.0	11936.0	0.0	22799.0	0.0	21174026	48.8	42.4	0.0	19.6	0.0	3
chr9	12	96619788	15595	15595.0	16494.0	24912.0	23671.0	0.0	96618770	48.2	28.8	17.3	17.9	0.0	3
chr9	12	114753662	15600	15600.0	18441.0	0.0	27782.0	0.0	114752322	48.2	24.3	0.0	12.7	0.0	3
chr10	9	81463054	15608	15608.0	0.0	0.0	32558.0	0.0	81461218	48.2	0.0	0.0	8.66	0.0	3
chr14	11	25494159	15643	15643.0	14208.0	0.0	0.0	0.0	25493147	48.2	35.1	0.0	0.0	0.0	3
chr17	18	31068274	15664	15664.0	16574.0	0.0	33808.0	0.0	31067088	48.2	28.8	0.0	8.09	0.0	3
chr18	20	21009319	15671	15671.0	24327.0	23593.0	22041.0	0.0	21007571	48.2	14.7	20.1	20.8	0.0	3
chr6	7	134067778	15737	15737.0	0.0	27189.0	12666.0	0.0	134066370	47.5	0.0	13.2	46.2	0.0	3
chr18	20	39083485	15826	15826.0	14464.0	0.0	0.0	0.0	39082291	47.5	34.5	0.0	0.0	0.0	3
chr9	12	110667069	15910	15910.0	0.0	0.0	21044.0	0.0	110665623	46.9	0.0	0.0	22.5	0.0	3
chr10	9	21179036	15915	15915.0	20213.0	0.0	0.0	0.0	21177800	46.9	20.9	0.0	0.0	0.0	3
chr1	1	131111569	15986	15986.0	14067.0	0.0	17718.0	0.0	131110597	46.3	35.1	0.0	30.0	0.0	3
chr3	4	52843814	15997	15997.0	0.0	0.0	18654.0	0.0	52842740	46.3	0.0	0.0	27.7	0.0	3
chr4	5	101171172	16005	16005.0	0.0	0.0	13272.0	0.0	101169626	46.3	0.0	0.0	43.9	0.0	3
chr6	7	136736297	16031	16031.0	0.0	0.0	0.0	0.0	136734999	46.3	0.0	0.0	0.0	0.0	3
chr10	9	81147390	16062	16062.0	0.0	0.0	13648.0	0.0	81145474	46.3	0.0	0.0	42.7	0.0	3
chr12	15	52796861	16075	16075.0	0.0	0.0	25406.0	0.0	52795805	46.3	0.0	0.0	15.6	0.0	3
chr13	14	83573156	16087	16087.0	18759.0	18627.0	0.0	0.0	83572406	46.3	23.8	34.2	0.0	0.0	3
chr17	18	71491574	16110	16110.0	0.0	0.0	0.0	0.0	71490632	46.3	0.0	0.0	0.0	0.0	3
chr18	20	67700516	16116	16116.0	0.0	18652.0	22404.0	0.0	67698872	46.3	0.0	34.2	20.2	0.0	3
chr1	1	58774250	16137	16137.0	0.0	17547.0	0.0	0.0	58773072	45.7	0.0	37.9	0.0	0.0	3
chr11	13	43378017	16214	16214.0	0.0	0.0	0.0	0.0	43376861	45.7	0.0	0.0	0.0	0.0	3
chr3	4	52279236	16293	16293.0	0.0	23013.0	0.0	0.0	52278154	45.1	0.0	21.0	0.0	0.0	3
chr15	16	82890011	16400	16400.0	0.0	0.0	0.0	0.0	82888639	45.1	0.0	0.0	0.0	0.0	3
chr5	6	122167684	16462	16462.0	0.0	25110.0	28176.0	0.0	122165744	44.5	0.0	16.9	12.1	0.0	3
chr12	15	73575761	16517	16517.0	13634.0	28377.0	25938.0	0.0	73574743	44.5	36.8	11.9	15.0	0.0	3
chr16	17	95189834	16716	16716.0	0.0	22188.0	20075.0	0.0	95188938	43.8	0.0	23.3	24.8	0.0	3
chr2	2	145832525	16747	16747.0	20739.0	22634.0	0.0	0.0	145831771	43.2	19.8	21.9	0.0	0.0	3
chr6	7	135451344	16783	16783.0	0.0	0.0	22548.0	0.0	135450550	43.2	0.0	0.0	19.6	0.0	3
chr17	18	12988218	16871	16871.0	29939.0	28143.0	31339.0	0.0	12986074	43.2	9.05	12.3	9.82	0.0	3
chr6	7	108844999	16947	16947.0	0.0	28961.0	21339.0	0.0	108843893	42.6	0.0	10.9	22.0	0.0	3
chr9	12	108164513	16965	16965.0	0.0	0.0	16549.0	0.0	108163743	42.6	0.0	0.0	33.5	0.0	3
chr9	12	114488447	16966	16966.0	0.0	0.0	0.0	0.0	114487155	42.6	0.0	0.0	0.0	0.0	3
chr12	15	15982107	16992	16992.0	27239.0	19401.0	0.0	0.0	15980963	42.6	11.3	31.5	0.0	0.0	3
chr13	14	109926941	17003	17003.0	0.0	0.0	0.0	0.0	109926189	42.6	0.0	0.0	0.0	0.0	3
chr1	1	80723310	17051	17051.0	0.0	0.0	20622.0	0.0	80721862	42.0	0.0	0.0	23.1	0.0	3
chr1	1	127830389	17052	17052.0	0.0	0.0	0.0	0.0	127829639	42.0	0.0	0.0	0.0	0.0	3
chr7	8	75517705	17119	17119.0	0.0	26623.0	18967.0	0.0	75516399	42.0	0.0	14.1	27.1	0.0	3
chr10	9	118122429	17149	17149.0	21201.0	0.0	0.0	0.0	118121169	42.0	19.2	0.0	0.0	0.0	3
chr16	17	95285249	17196	17196.0	0.0	0.0	0.0	0.0	95284337	42.0	0.0	0.0	0.0	0.0	3
chr1	1	161784755	17217	17217.0	0.0	0.0	0.0	0.0	161783125	41.4	0.0	0.0	0.0	0.0	3
chr10	9	57530056	17292	17292.0	0.0	0.0	14682.0	0.0	57528768	41.4	0.0	0.0	39.3	0.0	3
chr11	13	113194955	17310	17310.0	0.0	0.0	17238.0	0.0	113193693	41.4	0.0	0.0	31.8	0.0	3
chr15	16	57907554	17340	17340.0	26805.0	30448.0	24604.0	0.0	57906014	41.4	11.9	9.58	16.8	0.0	3
chr18	20	36416748	17511	17511.0	26386.0	29173.0	17299.0	0.0	36415208	40.8	12.4	10.9	31.8	0.0	3
chr1	1	60756744	17519	17519.0	21321.0	0.0	0.0	0.0	60755854	40.1	18.7	0.0	0.0	0.0	3
chr1	1	183155729	17531	17531.0	23040.0	28504.0	0.0	0.0	183154439	40.1	15.8	11.4	0.0	0.0	3
chr3	4	135675827	17548	17548.0	0.0	28898.0	16916.0	0.0	135674725	40.1	0.0	10.9	32.3	0.0	3
chr4	5	130909915	17556	17556.0	0.0	0.0	19895.0	0.0	130909129	40.1	0.0	0.0	24.8	0.0	3
chr11	13	11703979	17599	17599.0	0.0	0.0	0.0	0.0	11702855	40.1	0.0	0.0	0.0	0.0	3
chr12	15	116467325	17618	17618.0	0.0	0.0	0.0	0.0	116466139	40.1	0.0	0.0	0.0	0.0	3
chr14	11	52567860	17629	17629.0	20292.0	0.0	0.0	0.0	52566818	40.1	20.9	0.0	0.0	0.0	3
chr2	2	3738166	17684	17684.0	27463.0	24065.0	0.0	0.0	3737064	39.5	10.7	18.7	0.0	0.0	3
chr6	7	38847690	17719	17719.0	0.0	0.0	0.0	0.0	38846920	39.5	0.0	0.0	0.0	0.0	3
chr15	16	62106108	17790	17790.0	20633.0	0.0	26003.0	0.0	62104438	39.5	20.4	0.0	15.0	0.0	3
chr19	21	10777532	17807	17807.0	0.0	20000.0	29657.0	0.0	10776648	39.5	0.0	29.7	11.0	0.0	3
chr3	4	131330853	17850	17850.0	0.0	0.0	0.0	0.0	131329941	38.9	0.0	0.0	0.0	0.0	3
chr5	6	142422025	17868	17868.0	23117.0	0.0	27085.0	0.0	142420691	38.9	15.8	0.0	13.3	0.0	3
chr6	7	88380656	17869	17869.0	0.0	19485.0	0.0	0.0	88379404	38.9	0.0	31.0	0.0	0.0	3
chr6	7	143113171	17878	17878.0	19262.0	26124.0	0.0	0.0	143111871	38.9	22.6	15.1	0.0	0.0	3
chr11	13	46348942	17919	17919.0	0.0	0.0	0.0	0.0	46347906	38.9	0.0	0.0	0.0	0.0	3
chr14	11	70341405	17949	17949.0	0.0	20415.0	0.0	0.0	70340433	38.9	0.0	28.3	0.0	0.0	3
chr2	2	6714499	17992	17992.0	0.0	0.0	0.0	0.0	6713713	38.3	0.0	0.0	0.0	0.0	3
chr2	2	29646172	17995	17995.0	25820.0	0.0	20365.0	0.0	29644860	38.3	12.4	0.0	23.7	0.0	3
chr9	12	20765370	18069	18069.0	0.0	0.0	0.0	0.0	20764478	38.3	0.0	0.0	0.0	0.0	3
chr14	11	64667211	18112	18112.0	0.0	29128.0	22356.0	0.0	64666291	38.3	0.0	10.9	20.2	0.0	3
chr2	2	49771980	18172	18172.0	0.0	0.0	20920.0	0.0	49771208	37.7	0.0	0.0	22.5	0.0	3
chr8	10	114802719	18252	18252.0	0.0	24896.0	0.0	0.0	114801697	37.7	0.0	17.3	0.0	0.0	3
chr9	12	108157898	18260	18260.0	0.0	0.0	25849.0	0.0	108156994	37.7	0.0	0.0	15.0	0.0	3
chr10	9	22059126	18265	18265.0	0.0	0.0	22991.0	0.0	22058338	37.7	0.0	0.0	19.1	0.0	3
chr12	15	107145820	18293	18293.0	0.0	0.0	0.0	0.0	107145024	37.7	0.0	0.0	0.0	0.0	3
chr16	17	24166535	18313	18313.0	22653.0	26277.0	0.0	0.0	24165247	37.7	17.0	15.1	0.0	0.0	3
chr17	18	84334235	18323	18323.0	16818.0	21859.0	0.0	0.0	84333213	37.7	28.3	24.2	0.0	0.0	3
chr1	1	80704435	18344	18344.0	25220.0	0.0	0.0	0.0	80703557	37.0	13.0	0.0	0.0	0.0	3
chr2	2	90750272	18364	18364.0	0.0	0.0	24348.0	0.0	90749290	37.0	0.0	0.0	16.8	0.0	3
chr3	4	19319618	18372	18372.0	21699.0	24305.0	0.0	0.0	19318862	37.0	18.1	18.2	0.0	0.0	3
chr3	4	21917641	18375	18375.0	0.0	26054.0	25656.0	0.0	21916901	37.0	0.0	15.1	15.0	0.0	3
chr7	8	139968357	18418	18418.0	0.0	20637.0	0.0	0.0	139967413	37.0	0.0	27.4	0.0	0.0	3
chr9	12	114788661	18436	18436.0	0.0	0.0	0.0	0.0	114787645	37.0	0.0	0.0	0.0	0.0	3
chr10	9	95943162	18443	18443.0	0.0	0.0	17443.0	0.0	95942248	37.0	0.0	0.0	31.2	0.0	3
chr10	9	96399202	18444	18444.0	0.0	0.0	0.0	0.0	96398284	37.0	0.0	0.0	0.0	0.0	3
chr11	13	119938925	18459	18459.0	22244.0	0.0	0.0	0.0	119937723	37.0	17.5	0.0	0.0	0.0	3
chr14	11	31762728	18475	18475.0	0.0	0.0	0.0	0.0	31761420	37.0	0.0	0.0	0.0	0.0	3
chr2	2	68431517	18543	18543.0	0.0	0.0	0.0	0.0	68430469	36.4	0.0	0.0	0.0	0.0	3
chr4	5	87895148	18564	18564.0	29512.0	33171.0	0.0	0.0	87893916	36.4	9.05	6.84	0.0	0.0	3
chr8	10	106902621	18600	18600.0	0.0	0.0	0.0	0.0	106901517	36.4	0.0	0.0	0.0	0.0	3
chr14	11	10527807	18641	18641.0	29867.0	27685.0	0.0	0.0	10526325	36.4	9.05	12.8	0.0	0.0	3
chr18	20	39012001	18668	18668.0	0.0	0.0	0.0	0.0	39011041	36.4	0.0	0.0	0.0	0.0	3
chr19	21	4228754	18673	18673.0	0.0	18906.0	0.0	0.0	4228254	36.4	0.0	33.3	0.0	0.0	3
chr19	21	33056436	18677	18677.0	0.0	18382.0	0.0	0.0	33055682	36.4	0.0	35.1	0.0	0.0	3
chrX	3	77523135	18683	18683.0	23394.0	0.0	34687.0	0.0	77520803	36.4	15.8	0.0	6.93	0.0	3
chr4	5	85006059	18723	18723.0	0.0	0.0	0.0	0.0	85005559	35.8	0.0	0.0	0.0	0.0	3
chr5	6	20877732	18733	18733.0	0.0	19203.0	0.0	0.0	20876810	35.8	0.0	31.9	0.0	0.0	3
chr6	7	8649686	18742	18742.0	0.0	26104.0	26604.0	0.0	8648768	35.8	0.0	15.1	13.9	0.0	3
chr7	8	140193986	18759	18759.0	0.0	23268.0	0.0	0.0	140193224	35.8	0.0	20.5	0.0	0.0	3
chr9	12	69023945	18774	18774.0	18433.0	0.0	0.0	0.0	69023007	35.8	24.3	0.0	0.0	0.0	3
chr11	13	55155639	18796	18796.0	28558.0	0.0	22302.0	0.0	55154531	35.8	10.2	0.0	20.2	0.0	3
chr11	13	72467369	18799	18799.0	0.0	28708.0	21707.0	0.0	72465783	35.8	0.0	11.4	21.4	0.0	3
chr11	13	79807999	18801	18801.0	0.0	19396.0	0.0	0.0	79807099	35.8	0.0	31.5	0.0	0.0	3
chr13	14	30813999	18812	18812.0	23724.0	0.0	0.0	0.0	30813235	35.8	15.3	0.0	0.0	0.0	3
chr15	16	50513233	18826	18826.0	0.0	0.0	24205.0	0.0	50512317	35.8	0.0	0.0	17.3	0.0	3
chr15	16	75729116	18829	18829.0	0.0	24719.0	23791.0	0.0	75728048	35.8	0.0	17.8	17.9	0.0	3
chr17	18	29468368	18851	18851.0	0.0	19829.0	0.0	0.0	29467172	35.8	0.0	30.1	0.0	0.0	3
chr19	21	29223140	18870	18870.0	0.0	25700.0	23466.0	0.0	29222074	35.8	0.0	16.0	18.5	0.0	3
chr1	1	60159429	18883	18883.0	25215.0	19710.0	0.0	0.0	60158485	35.2	13.0	30.1	0.0	0.0	3
chr2	2	75965617	18903	18903.0	0.0	18403.0	0.0	0.0	75964865	35.2	0.0	34.7	0.0	0.0	3
chr2	2	132041084	18905	18905.0	0.0	0.0	0.0	0.0	132040304	35.2	0.0	0.0	0.0	0.0	3
chr2	2	166698501	18906	18906.0	0.0	0.0	15893.0	0.0	166697697	35.2	0.0	0.0	35.2	0.0	3
chr7	8	58687001	18944	18944.0	0.0	0.0	0.0	0.0	58686161	35.2	0.0	0.0	0.0	0.0	3
chr8	10	48426418	18952	18952.0	26062.0	23734.0	0.0	0.0	48425208	35.2	12.4	19.6	0.0	0.0	3
chr9	12	41137433	18960	18960.0	0.0	0.0	19202.0	0.0	41136505	35.2	0.0	0.0	26.6	0.0	3
chr15	16	80518775	19017	19017.0	15901.0	0.0	0.0	0.0	80517839	35.2	30.5	0.0	0.0	0.0	3
chr4	5	145320409	19098	19098.0	25346.0	0.0	27599.0	0.0	145319439	34.6	13.0	0.0	12.7	0.0	3
chr5	6	147066595	19114	19114.0	0.0	21267.0	0.0	0.0	147065459	34.6	0.0	25.5	0.0	0.0	3
chr7	8	19940084	19128	19128.0	26024.0	33687.0	0.0	0.0	19938998	34.6	12.4	6.39	0.0	0.0	3
chr11	13	119683407	19178	19178.0	16990.0	25614.0	0.0	0.0	119682349	34.6	27.7	16.0	0.0	0.0	3
chr16	17	32707528	19218	19218.0	0.0	0.0	0.0	0.0	32706588	34.6	0.0	0.0	0.0	0.0	3
chr19	21	4081177	19236	19236.0	0.0	0.0	0.0	0.0	4080539	34.6	0.0	0.0	0.0	0.0	3
chr1	1	36798782	19249	19249.0	27423.0	0.0	20619.0	0.0	36797904	34.0	10.7	0.0	23.1	0.0	3
chr2	2	165043559	19270	19270.0	0.0	24078.0	19579.0	0.0	165042647	34.0	0.0	18.7	25.4	0.0	3
chr8	10	35434849	19319	19319.0	0.0	0.0	30028.0	0.0	35433739	34.0	0.0	0.0	10.4	0.0	3
chr9	12	62058521	19329	19329.0	0.0	0.0	17424.0	0.0	62057769	34.0	0.0	0.0	31.2	0.0	3
chr11	13	55114014	19349	19349.0	19020.0	0.0	21967.0	0.0	55112976	34.0	23.2	0.0	20.8	0.0	3
chr14	11	27250638	19376	19376.0	0.0	27009.0	0.0	0.0	27249526	34.0	0.0	13.7	0.0	0.0	3
chr14	11	86682603	19381	19381.0	0.0	0.0	19759.0	0.0	86681721	34.0	0.0	0.0	25.4	0.0	3
chr17	18	72183128	19400	19400.0	28788.0	26289.0	28445.0	0.0	72182154	34.0	10.2	15.1	12.1	0.0	3
chr19	21	36706183	19409	19409.0	0.0	0.0	0.0	0.0	36704291	34.0	0.0	0.0	0.0	0.0	3
chr1	1	131026876	19423	19423.0	32489.0	29641.0	22441.0	0.0	131025466	33.3	6.79	10.0	19.6	0.0	3
chr2	2	173449411	19440	19440.0	25290.0	0.0	0.0	0.0	173448653	33.3	13.0	0.0	0.0	0.0	3
chr5	6	36091659	19459	19459.0	20452.0	31003.0	32329.0	0.0	36090259	33.3	20.4	8.67	8.66	0.0	3
chr5	6	149230094	19473	19473.0	0.0	20187.0	0.0	0.0	149229294	33.3	0.0	28.7	0.0	0.0	3
chr7	8	78866002	19488	19488.0	0.0	0.0	0.0	0.0	78864482	33.3	0.0	0.0	0.0	0.0	3
chr15	16	39914042	19562	19562.0	0.0	19419.0	0.0	0.0	39913100	33.3	0.0	31.5	0.0	0.0	3
chr16	17	16988816	19570	19570.0	0.0	27023.0	0.0	0.0	16987844	33.3	0.0	13.7	0.0	0.0	3
chr18	20	20946945	19584	19584.0	0.0	27044.0	33854.0	0.0	20946171	33.3	0.0	13.7	8.09	0.0	3
chr1	1	127297770	19611	19611.0	0.0	26329.0	17951.0	0.0	127296834	32.7	0.0	14.6	29.5	0.0	3
chr3	4	68783362	19633	19633.0	0.0	0.0	0.0	0.0	68782434	32.7	0.0	0.0	0.0	0.0	3
