"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"gene_assignment"
"6989710"	"0.794"	"0.06974954"	"-2.1396923"	"-3.94393"	"-0.49965833"	"---"
"6867211"	"0.794"	"0.06975417"	"2.1396474"	"-3.94398"	"0.83338583"	"---"
"6876071"	"0.794"	"0.06975892"	"-2.1396012"	"-3.94404"	"-0.2566825"	"---"
"6926046"	"0.794"	"0.06977562"	"-2.139439"	"-3.94423"	"-0.4355875"	"---"
"6771112"	"0.794"	"0.06977834"	"-2.1394125"	"-3.94427"	"-0.49324583"	"---"
"6972429"	"0.794"	"0.06978316"	"2.1393657"	"-3.94432"	"0.81431667"	"AK048633 // C130090J04 // hypothetical protein C130090J04 // 11 E2 // 328049"
"7015382"	"0.794"	"0.06979794"	"2.1392222"	"-3.9445"	"0.83427"	"---"
"6954583"	"0.794"	"0.06980639"	"-2.1391401"	"-3.94459"	"-0.31836"	"---"
"6895147"	"0.794"	"0.06980928"	"2.139112"	"-3.94463"	"0.79271417"	"AK037431 // Ascl1 // achaete-scute complex homolog 1 (Drosophila) // 10 C1 // 17172"
"6998843"	"0.794"	"0.06981751"	"-2.1390322"	"-3.94472"	"-0.3814275"	"XM_001475763 // 100040790 // predicted gene, 100040790 // 15 D1|15 // 100040790"
"7004542"	"0.794"	"0.06982708"	"2.1389392"	"-3.94484"	"0.26379167"	"AK054341 // Slc38a6 // solute carrier family 38, member 6 // 12 C3 // 625098"
"6911275"	"0.794"	"0.06982723"	"-2.1389378"	"-3.94484"	"-0.66614083"	"---"
"6882994"	"0.794"	"0.06983147"	"-2.1388966"	"-3.94489"	"-0.345465"	"---"
"6795481"	"0.794"	"0.06983909"	"-2.1388227"	"-3.94498"	"-0.69128417"	"---"
"6818717"	"0.794"	"0.06985869"	"-2.1386325"	"-3.94521"	"-0.78614417"	"---"
"6946149"	"0.794"	"0.06986097"	"-2.1386103"	"-3.94523"	"-0.43249583"	"---"
"6892367"	"0.794"	"0.06987231"	"2.1385004"	"-3.94537"	"0.9467075"	"---"
"6783660"	"0.794"	"0.06988979"	"-2.1383308"	"-3.94557"	"-0.55752917"	"---"
"6812649"	"0.794"	"0.06990236"	"2.1382089"	"-3.94572"	"1.55192333"	"---"
"7002302"	"0.794"	"0.06990571"	"2.1381764"	"-3.94576"	"0.67691417"	""
"6763333"	"0.794"	"0.06991407"	"-2.1380954"	"-3.94585"	"-0.476305"	"---"
"7020741"	"0.794"	"0.06992495"	"-2.1379899"	"-3.94598"	"-0.46814333"	"---"
"6880487"	"0.794"	"0.06992524"	"-2.1379871"	"-3.94598"	"-0.26643583"	"NM_173450 // Rpusd2 // RNA pseudouridylate synthase domain containing 2 // 2 E5 // 271842 /// BC117827 // Rpusd2 // RNA pseudouridylate synthase domain containing 2 // 2 E5 // 271842 /// ENSMUST00000028796 // Rpusd2 // RNA pseudouridylate synthase domain containing 2 // 2 E5 // 271842"
"6851096"	"0.794"	"0.06992686"	"2.1379714"	"-3.946"	"0.46066833"	"---"
"6871309"	"0.794"	"0.06993007"	"-2.1379403"	"-3.94604"	"-1.020855"	"---"
"7001474"	"0.794"	"0.06993792"	"-2.1378641"	"-3.94613"	"-0.29615917"	"---"
"6831225"	"0.794"	"0.06994017"	"-2.1378423"	"-3.94616"	"-1.00867167"	"---"
"6840728"	"0.794"	"0.06994649"	"2.1377811"	"-3.94623"	"0.33507917"	"---"
"6839862"	"0.794"	"0.06995574"	"-2.1376915"	"-3.94634"	"-0.32486333"	"---"
"6997238"	"0.794"	"0.0699616"	"2.1376347"	"-3.94641"	"0.4455075"	"---"
"6849666"	"0.794"	"0.06996766"	"2.137576"	"-3.94648"	"2.30504417"	"---"
"6981755"	"0.794"	"0.06997337"	"-2.1375207"	"-3.94654"	"-0.50019917"	"---"
"6949086"	"0.794"	"0.06998181"	"2.137439"	"-3.94664"	"0.38739167"	"NM_133923 // Ttll3 // tubulin tyrosine ligase-like family, member 3 // 6 E3 // 101100 /// AM690746 // Ttll3 // tubulin tyrosine ligase-like family, member 3 // 6 E3 // 101100 /// ENSMUST00000032414 // Ttll3 // tubulin tyrosine ligase-like family, member 3 // 6 E3 // 101100 /// ENSMUST00000067255 // Ttll3 // tubulin tyrosine ligase-like family, member 3 // 6 E3 // 101100 /// ENSMUST00000038889 // Ttll3 // tubulin tyrosine ligase-like family, member 3 // 6 E3 // 101100"
"6979160"	"0.794"	"0.0699834"	"-2.1374236"	"-3.94666"	"-0.30406833"	"---"
"6884807"	"0.794"	"0.0699852"	"-2.1374062"	"-3.94668"	"-0.253985"	"---"
"7019255"	"0.794"	"0.06999567"	"-2.1373047"	"-3.9468"	"-0.38918417"	"---"
"6765174"	"0.794"	"0.07001377"	"-2.1371295"	"-3.94702"	"-0.23199"	"---"
"6950556"	"0.794"	"0.07002308"	"-2.1370393"	"-3.94712"	"-0.6646325"	"---"
"6895402"	"0.794"	"0.07002932"	"2.136979"	"-3.9472"	"0.523725"	"AK042254 // A630075K04Rik // RIKEN cDNA A630075K04 gene // 16 A1 // 319299"
"6780975"	"0.794"	"0.0700334"	"-2.1369395"	"-3.94724"	"-0.278975"	"---"
"7008308"	"0.794"	"0.07003932"	"-2.1368822"	"-3.94731"	"-0.53996667"	"NR_003278 // Rn18s // 18S RNA // --- // 19791"
"7018685"	"0.794"	"0.07004681"	"2.1368097"	"-3.9474"	"0.5947325"	"---"
"6913771"	"0.794"	"0.07005502"	"-2.1367303"	"-3.9475"	"-0.568675"	"---"
"6957824"	"0.794"	"0.07006337"	"-2.1366495"	"-3.94759"	"-0.31016833"	"BC141332 // Slc15a5 // solute carrier family 15, member 5 // 6 G1 // 277898 /// NM_177787 // Slc15a5 // solute carrier family 15, member 5 // 6 G1 // 277898 /// ENSMUST00000050132 // Slc15a5 // solute carrier family 15, member 5 // 6 G1 // 277898 /// ENSMUST00000111873 // Slc15a5 // solute carrier family 15, member 5 // 6 G1 // 277898"
"7019989"	"0.794"	"0.07007185"	"-2.1365674"	"-3.94769"	"-0.59189083"	"---"
"6887751"	"0.794"	"0.07007214"	"2.1365646"	"-3.9477"	"1.56397417"	"---"
"6920131"	"0.794"	"0.07009024"	"-2.1363896"	"-3.94791"	"-0.2430675"	"---"
"6945483"	"0.794"	"0.07009726"	"-2.1363217"	"-3.94799"	"-0.36456167"	"---"
"7007482"	"0.794"	"0.07010441"	"-2.1362525"	"-3.94807"	"-0.28691"	"---"
"6848678"	"0.794"	"0.07012242"	"-2.1360785"	"-3.94828"	"-0.2964925"	"BC028464 // AI413582 // expressed sequence AI413582 // 17 A3.3 // 106672 /// ENSMUST00000080190 // AI413582 // expressed sequence AI413582 // 17 A3.3 // 106672"
"6848460"	"0.794"	"0.07012469"	"2.1360565"	"-3.94831"	"0.66026667"	"---"
"6979678"	"0.794"	"0.0701276"	"-2.1360283"	"-3.94834"	"-0.43342583"	"---"
"6927771"	"0.794"	"0.07013177"	"-2.1359881"	"-3.94839"	"-0.27382667"	"---"
"6788437"	"0.794"	"0.07013692"	"2.1359383"	"-3.94845"	"0.4402075"	"---"
"6871593"	"0.794"	"0.07013778"	"2.13593"	"-3.94846"	"1.08430583"	"---"
"6815599"	"0.794"	"0.07013989"	"2.1359096"	"-3.94848"	"0.31969"	"NM_001077495 // Pik3r1 // phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) // 13 D1|13 50.0 cM // 18708 /// NM_001024955 // Pik3r1 // phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) // 13 D1|13 50.0 cM // 18708 /// BC026146 // Pik3r1 // phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) // 13 D1|13 50.0 cM // 18708 /// ENSMUST00000055518 // Pik3r1 // phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) // 13 D1|13 50.0 cM // 18708 /// ENSMUST00000035532 // Pik3r1 // phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) // 13 D1|13 50.0 cM // 18708"
"6914583"	"0.794"	"0.07014923"	"-2.1358193"	"-3.94859"	"-0.37307917"	"---"
"6893300"	"0.794"	"0.07015049"	"-2.1358072"	"-3.94861"	"-0.36515083"	"---"
"6926127"	"0.794"	"0.07015193"	"2.1357933"	"-3.94862"	"0.28805417"	"NM_013736 // Tceb3 // transcription elongation factor B (SIII), polypeptide 3 // 4 D3 // 27224 /// BC049885 // Tceb3 // transcription elongation factor B (SIII), polypeptide 3 // 4 D3 // 27224 /// ENSMUST00000030427 // Tceb3 // transcription elongation factor B (SIII), polypeptide 3 // 4 D3 // 27224"
"6917491"	"0.794"	"0.07015713"	"2.1357431"	"-3.94868"	"0.5493875"	"---"
"6785301"	"0.794"	"0.07016356"	"2.1356809"	"-3.94876"	"0.76517333"	"---"
"6795783"	"0.794"	"0.07016799"	"-2.1356381"	"-3.94881"	"-0.40906583"	"---"
"6865399"	"0.794"	"0.07017208"	"-2.1355986"	"-3.94886"	"-0.44709583"	"---"
"6805252"	"0.794"	"0.07017378"	"-2.1355821"	"-3.94888"	"-1.54720333"	"ENSMUST00000102979 // LOC100041230 // similar to histone H4 // 13 A3.1 // 100041230 /// ENSMUST00000102979 // Hist1h4c // histone cluster 1, H4c // --- // 319155 /// ENSMUST00000102979 // Hist1h4d // histone cluster 1, H4d // --- // 319156 /// ENSMUST00000102979 // Hist1h4f // histone cluster 1, H4f // --- // 319157 /// ENSMUST00000102979 // Hist1h4i // histone cluster 1, H4i // --- // 319158 /// ENSMUST00000102979 // Hist1h4j // histone cluster 1, H4j // --- // 319159 /// ENSMUST00000102979 // Hist1h4k // histone cluster 1, H4k // --- // 319160 /// ENSMUST00000102979 // Hist1h4m // histone cluster 1, H4m // 13 A3.1 // 319161 /// ENSMUST00000102979 // Hist4h4 // histone cluster 4, H4 // 6 G1 // 320332 /// ENSMUST00000102979 // Hist1h4a // histone cluster 1, H4a // --- // 326619 /// ENSMUST00000102979 // Hist1h4b // histone cluster 1, H4b // 13 A2-A3 // 326620 /// ENSMUST00000102979 // Hist1h4h // histone cluster 1, H4h // 13 A2-A3 // 69386 /// ENSMUST00000102979 // Hist2h4 // histone cluster 2, H4 // 3 F1-F2 // 97122 /// ENSMUST00000104941 // LOC100041230 // similar to histone H4 // 13 A3.1 // 100041230 /// ENSMUST00000104941 // Hist1h4c // histone cluster 1, H4c // --- // 319155 /// ENSMUST00000104941 // Hist1h4d // histone cluster 1, H4d // --- // 319156 /// ENSMUST00000104941 // Hist1h4f // histone cluster 1, H4f // --- // 319157 /// ENSMUST00000104941 // Hist1h4i // histone cluster 1, H4i // --- // 319158 /// ENSMUST00000104941 // Hist1h4j // histone cluster 1, H4j // --- // 319159 /// ENSMUST00000104941 // Hist1h4k // histone cluster 1, H4k // --- // 319160 /// ENSMUST00000104941 // Hist1h4m // histone cluster 1, H4m // 13 A3.1 // 319161 /// ENSMUST00000104941 // Hist4h4 // histone cluster 4, H4 // 6 G1 // 320332 /// ENSMUST00000104941 // Hist1h4a // histone cluster 1, H4a // --- // 326619 /// ENSMUST00000104941 // Hist1h4b // histone cluster 1, H4b // 13 A2-A3 // 326620 /// ENSMUST00000104941 // Hist1h4h // histone cluster 1, H4h // 13 A2-A3 // 69386 /// ENSMUST00000104941 // Hist2h4 // histone cluster 2, H4 // 3 F1-F2 // 97122"
"6993350"	"0.794"	"0.07017791"	"2.1355423"	"-3.94893"	"0.2542"	"AK038925 // Stk33 // serine/threonine kinase 33 // 7 E3|7 51.52 cM // 117229"
"6888951"	"0.794"	"0.07018341"	"2.1354891"	"-3.94899"	"0.28329333"	"---"
"6911605"	"0.794"	"0.07019254"	"-2.135401"	"-3.9491"	"-0.32711917"	"---"
"6944351"	"0.794"	"0.07019934"	"2.1353353"	"-3.94918"	"0.38683917"	"NM_207176 // Tes // testis derived transcript // 6 A2|6 1.5 cM // 21753 /// BC003808 // Tes // testis derived transcript // 6 A2|6 1.5 cM // 21753 /// ENSMUST00000076654 // Tes // testis derived transcript // 6 A2|6 1.5 cM // 21753 /// ENSMUST00000115467 // Tes // testis derived transcript // 6 A2|6 1.5 cM // 21753 /// ENSMUST00000070685 // Tes // testis derived transcript // 6 A2|6 1.5 cM // 21753"
"6980491"	"0.794"	"0.07020286"	"-2.1353014"	"-3.94922"	"-0.44912333"	"---"
"6890135"	"0.794"	"0.07020906"	"-2.1352415"	"-3.94929"	"-0.4775025"	"AK005783 // 1700008N17Rik // RIKEN cDNA 1700008N17 gene // --- // 75449"
"6864705"	"0.794"	"0.07021214"	"2.1352117"	"-3.94932"	"0.65626333"	"---"
"6974974"	"0.794"	"0.07021766"	"-2.1351585"	"-3.94939"	"-0.25256333"	"---"
"6816592"	"0.794"	"0.07022187"	"-2.1351178"	"-3.94944"	"-0.393135"	"---"
"6969925"	"0.794"	"0.07023751"	"-2.1349669"	"-3.94962"	"-1.17501417"	"---"
"6881259"	"0.794"	"0.07026783"	"2.1346744"	"-3.94997"	"0.29526583"	"NM_153501 // Pank2 // pantothenate kinase 2 (Hallervorden-Spatz syndrome) // 2 F1 // 74450 /// BC106184 // Pank2 // pantothenate kinase 2 (Hallervorden-Spatz syndrome) // 2 F1 // 74450 /// ENSMUST00000041233 // Pank2 // pantothenate kinase 2 (Hallervorden-Spatz syndrome) // 2 F1 // 74450 /// ENSMUST00000103185 // Pank2 // pantothenate kinase 2 (Hallervorden-Spatz syndrome) // 2 F1 // 74450 /// ENSMUST00000079386 // Pank2 // pantothenate kinase 2 (Hallervorden-Spatz syndrome) // 2 F1 // 74450 /// ENSMUST00000110195 // Pank2 // pantothenate kinase 2 (Hallervorden-Spatz syndrome) // 2 F1 // 74450"
"6930651"	"0.794"	"0.07027582"	"-2.1345973"	"-3.95006"	"-0.31156083"	"---"
"6979236"	"0.794"	"0.07027981"	"-2.1345588"	"-3.95011"	"-0.346135"	"ENSMUST00000093117 // ENSMUSG00000069883 // predicted gene, ENSMUSG00000069883 // --- // 791378"
"6949382"	"0.794"	"0.07028958"	"2.1344646"	"-3.95022"	"0.98246833"	"---"
"6920952"	"0.794"	"0.07028985"	"2.134462"	"-3.95023"	"0.29720333"	"---"
"6995128"	"0.794"	"0.07028997"	"2.1344608"	"-3.95023"	"0.55750083"	"---"
"6784531"	"0.794"	"0.07029915"	"-2.1343723"	"-3.95034"	"-0.68376167"	"---"
"6809834"	"0.794"	"0.07030381"	"-2.1343273"	"-3.95039"	"-0.87183167"	"---"
"6858442"	"0.794"	"0.07030487"	"2.1343172"	"-3.9504"	"0.70632417"	"---"
"6809839"	"0.794"	"0.07031348"	"2.1342341"	"-3.9505"	"0.78406"	"AK011877 // 2610204G07Rik // RIKEN cDNA 2610204G07 gene // --- // 72468"
"6899856"	"0.794"	"0.07031565"	"2.1342133"	"-3.95053"	"0.31345667"	"NM_011342 // Sec22b // SEC22 vesicle trafficking protein homolog B (S. cerevisiae) // 3 F2.2 // 20333 /// BC009024 // Sec22b // SEC22 vesicle trafficking protein homolog B (S. cerevisiae) // 3 F2.2 // 20333 /// ENSMUST00000029476 // Sec22b // SEC22 vesicle trafficking protein homolog B (S. cerevisiae) // 3 F2.2 // 20333"
"6885655"	"0.794"	"0.07033458"	"2.1340308"	"-3.95075"	"0.58142417"	"---"
"6918285"	"0.794"	"0.07033793"	"2.1339985"	"-3.95079"	"0.63168083"	"---"
"6790064"	"0.794"	"0.07033922"	"-2.1339861"	"-3.9508"	"-0.40765833"	"---"
"6843837"	"0.794"	"0.07035135"	"2.1338692"	"-3.95094"	"0.93845167"	"---"
"6856676"	"0.794"	"0.07035384"	"-2.1338452"	"-3.95097"	"-0.28923083"	"NM_133685 // Rab31 // RAB31, member RAS oncogene family // 17 E1.1 // 106572 /// BC013063 // Rab31 // RAB31, member RAS oncogene family // 17 E1.1 // 106572 /// ENSMUST00000070673 // Rab31 // RAB31, member RAS oncogene family // 17 E1.1 // 106572"
"6973336"	"0.794"	"0.0703585"	"-2.1338003"	"-3.95102"	"-0.30287417"	"NM_021454 // Cdc42ep5 // CDC42 effector protein (Rho GTPase binding) 5 // 7 A1 // 58804 /// BC103774 // Cdc42ep5 // CDC42 effector protein (Rho GTPase binding) 5 // 7 A1 // 58804 /// ENSMUST00000076831 // Cdc42ep5 // CDC42 effector protein (Rho GTPase binding) 5 // 7 A1 // 58804"
"6892329"	"0.794"	"0.07036299"	"2.1337571"	"-3.95108"	"1.38346667"	"---"
"6929323"	"0.794"	"0.07037196"	"-2.1336707"	"-3.95118"	"-0.60702"	"---"
"6793416"	"0.794"	"0.07038327"	"2.1335617"	"-3.95131"	"0.24382333"	"BC052465 // Fam49a // family with sequence similarity 49, member B // 12 A1.1 // 76820 /// BC049664 // Fam49a // family with sequence similarity 49, member B // 12 A1.1 // 76820 /// ENSMUST00000069066 // Fam49a // family with sequence similarity 49, member B // 12 A1.1 // 76820 /// ENSMUST00000069005 // Fam49a // family with sequence similarity 49, member B // 12 A1.1 // 76820"
"6846761"	"0.794"	"0.07040334"	"-2.1333685"	"-3.95154"	"-0.3800725"	"---"
"6893664"	"0.794"	"0.07042197"	"2.1331891"	"-3.95176"	"0.308155"	""
"6792775"	"0.794"	"0.0704346"	"-2.1330676"	"-3.95191"	"-0.41077083"	"---"
"6845222"	"0.794"	"0.0704447"	"-2.1329704"	"-3.95202"	"-0.31398667"	"---"
"6995042"	"0.794"	"0.07044501"	"-2.1329674"	"-3.95203"	"-0.95659917"	"---"
"6942766"	"0.794"	"0.07044962"	"-2.132923"	"-3.95208"	"-0.58461833"	"XR_033501 // EG623466 // predicted gene, EG623466 // 5 G2 // 623466"
"6963382"	"0.794"	"0.07045043"	"-2.1329152"	"-3.95209"	"-0.446865"	"---"
"7017532"	"0.794"	"0.07045278"	"2.1328927"	"-3.95212"	"0.75378"	"---"
"6944265"	"0.794"	"0.07045315"	"-2.1328891"	"-3.95212"	"-0.43084083"	"---"
"6949769"	"0.794"	"0.0704533"	"-2.1328877"	"-3.95212"	"-0.51844333"	"---"
"6767960"	"0.794"	"0.07046165"	"2.1328074"	"-3.95222"	"0.74473833"	"---"
"6907376"	"0.794"	"0.07046682"	"2.1327576"	"-3.95228"	"0.25785917"	"---"
"6987969"	"0.794"	"0.07046832"	"2.1327432"	"-3.9523"	"0.25275833"	"AK054341 // Slc38a6 // solute carrier family 38, member 6 // 12 C3 // 625098"
"6965250"	"0.794"	"0.0704731"	"-2.1326972"	"-3.95235"	"-0.41844667"	"NM_015809 // Krtap5-4 // keratin associated protein 5-4 // 7 F5 // 50775 /// ENSMUST00000061403 // Krtap5-4 // keratin associated protein 5-4 // 7 F5 // 50775"
"6970518"	"0.794"	"0.07047508"	"2.1326782"	"-3.95237"	"0.30250667"	"---"
"6950155"	"0.794"	"0.07047981"	"-2.1326327"	"-3.95243"	"-0.48457583"	"---"
"6968797"	"0.794"	"0.07048136"	"2.1326178"	"-3.95245"	"0.72978833"	"---"
"6889923"	"0.794"	"0.07048349"	"-2.1325973"	"-3.95247"	"-0.308125"	"---"
"6753326"	"0.794"	"0.07049019"	"-2.1325329"	"-3.95255"	"-0.39539"	"---"
"6833082"	"0.794"	"0.0704963"	"2.1324741"	"-3.95262"	"0.66827667"	"---"
"6942358"	"0.794"	"0.07049926"	"2.1324456"	"-3.95265"	"0.81722417"	"U70139 // Ccrn4l // CCR4 carbon catabolite repression 4-like (S. cerevisiae) // 3 B-D // 12457"
"6890763"	"0.794"	"0.07051594"	"-2.1322853"	"-3.95285"	"-0.54767583"	"---"
"6947735"	"0.794"	"0.07052247"	"2.1322225"	"-3.95292"	"1.40287167"	"---"
"6913100"	"0.794"	"0.07052769"	"2.1321723"	"-3.95298"	"0.75656333"	"---"
"6931253"	"0.794"	"0.0705377"	"-2.1320761"	"-3.9531"	"-1.09024833"	"---"
"6988470"	"0.794"	"0.0705416"	"-2.1320387"	"-3.95314"	"-0.274765"	"---"
"6881264"	"0.794"	"0.07054543"	"-2.1320019"	"-3.95319"	"-0.5269675"	"---"
"6970069"	"0.794"	"0.07054991"	"-2.1319589"	"-3.95324"	"-0.9044875"	"NM_001097644 // Ccnyl1 // cyclin Y-like 1 // 1 C2 // 227210 /// NM_001037924 // EG625321 // predicted gene, EG625321 // 7 E3|7 // 625321 /// ENSMUST00000114077 // Ccnyl1 // cyclin Y-like 1 // 1 C2 // 227210 /// ENSMUST00000094898 // Ccnyl1 // cyclin Y-like 1 // 1 C2 // 227210 /// ENSMUST00000098177 // EG625321 // predicted gene, EG625321 // 7 E3|7 // 625321"
"6925548"	"0.794"	"0.07055166"	"-2.131942"	"-3.95326"	"-0.3023825"	"---"
"6765475"	"0.794"	"0.07056106"	"-2.1318517"	"-3.95337"	"-0.25377833"	"---"
"7002919"	"0.794"	"0.07057185"	"2.1317481"	"-3.95349"	"0.36383"	"NM_001048204 // Zfp455 // zinc finger protein 455 // 13 B3|13 40.0 cM // 218311 /// NM_001001186 // Zfp456 // zinc finger protein 456 // 13 B3|13 40.9 cM // 408065 /// BC141197 // Zfp456 // zinc finger protein 456 // 13 B3|13 40.9 cM // 408065 /// ENSMUST00000036960 // Zfp455 // zinc finger protein 455 // 13 B3|13 40.0 cM // 218311 /// ENSMUST00000057070 // Zfp456 // zinc finger protein 456 // 13 B3|13 40.9 cM // 408065"
"6928287"	"0.794"	"0.07057259"	"2.131741"	"-3.9535"	"0.78857417"	"---"
"6978501"	"0.794"	"0.07057376"	"2.1317298"	"-3.95352"	"0.41743583"	"---"
"6976964"	"0.794"	"0.07058177"	"2.1316529"	"-3.95361"	"0.69707167"	"---"
"6915880"	"0.794"	"0.07058468"	"-2.1316249"	"-3.95364"	"-0.37777833"	"---"
"6833414"	"0.794"	"0.0706127"	"2.1313559"	"-3.95397"	"0.40576083"	"NM_013672 // Sp1 // trans-acting transcription factor 1 // 15 F3 // 20683 /// AF022363 // Sp1 // trans-acting transcription factor 1 // 15 F3 // 20683 /// ENSMUST00000001326 // Sp1 // trans-acting transcription factor 1 // 15 F3 // 20683"
"6859782"	"0.794"	"0.07061376"	"2.1313457"	"-3.95398"	"0.92946917"	"---"
"6849275"	"0.794"	"0.07062711"	"-2.1312175"	"-3.95413"	"-0.561205"	"---"
"6933357"	"0.794"	"0.07062971"	"-2.1311926"	"-3.95416"	"-0.32866667"	"AK006716 // 1700047L14Rik // RIKEN cDNA 1700047L14 gene // --- // 73295"
"6982942"	"0.794"	"0.07063267"	"-2.1311642"	"-3.9542"	"-0.3253025"	"AK131860 // BC030870 // cDNA sequence BC030870 // --- // 407795"
"6979902"	"0.794"	"0.07063695"	"-2.1311231"	"-3.95425"	"-0.32949"	"NM_028908 // 4933403G14Rik // RIKEN cDNA 4933403G14 gene // 8 E2 // 74393 /// ENSMUST00000053078 // 4933403G14Rik // RIKEN cDNA 4933403G14 gene // 8 E2 // 74393"
"6902397"	"0.794"	"0.07064232"	"-2.1310716"	"-3.95431"	"-0.30367"	"---"
"6941697"	"0.794"	"0.07064548"	"2.1310413"	"-3.95435"	"1.07266667"	"---"
"6882947"	"0.794"	"0.07064691"	"-2.1310276"	"-3.95436"	"-0.61575917"	"---"
"6985663"	"0.794"	"0.07065058"	"2.1309924"	"-3.9544"	"0.33645583"	"---"
"6903952"	"0.794"	"0.07065228"	"2.130976"	"-3.95442"	"1.24725333"	"---"
"6812241"	"0.794"	"0.07066059"	"-2.1308963"	"-3.95452"	"-0.40066"	"---"
"6995173"	"0.794"	"0.07067957"	"-2.1307143"	"-3.95474"	"-0.23823167"	"---"
"7006243"	"0.794"	"0.07068306"	"2.1306808"	"-3.95478"	"0.31010833"	"---"
"6761670"	"0.794"	"0.07069005"	"-2.1306138"	"-3.95486"	"-0.47324333"	"---"
"6926032"	"0.794"	"0.07069481"	"2.1305682"	"-3.95491"	"0.54954417"	"---"
"6893005"	"0.794"	"0.07070245"	"-2.1304949"	"-3.955"	"-0.37021417"	"---"
"6775574"	"0.794"	"0.07070297"	"-2.1304899"	"-3.95501"	"-0.26602417"	"---"
"6793986"	"0.794"	"0.07071168"	"-2.1304065"	"-3.95511"	"-0.47532833"	"---"
"6959000"	"0.794"	"0.07072282"	"-2.1302997"	"-3.95524"	"-0.32184333"	"NM_013648 // Rtn2 // reticulon 2 (Z-band associated protein) // 7 A3|7 4.0 cM // 20167 /// NM_001025364 // Rtn2 // reticulon 2 (Z-band associated protein) // 7 A3|7 4.0 cM // 20167 /// AF038538 // Rtn2 // reticulon 2 (Z-band associated protein) // 7 A3|7 4.0 cM // 20167 /// ENSMUST00000032559 // Rtn2 // reticulon 2 (Z-band associated protein) // 7 A3|7 4.0 cM // 20167 /// ENSMUST00000108468 // Rtn2 // reticulon 2 (Z-band associated protein) // 7 A3|7 4.0 cM // 20167"
"6869601"	"0.794"	"0.07074818"	"2.1300566"	"-3.95553"	"1.43966083"	"---"
"6891747"	"0.794"	"0.07075753"	"-2.129967"	"-3.95564"	"-0.33734417"	"---"
"6869402"	"0.794"	"0.07076376"	"-2.1299074"	"-3.95571"	"-0.46541"	"---"
"6789470"	"0.794"	"0.0707699"	"2.1298486"	"-3.95578"	"1.31058917"	"---"
"6817393"	"0.794"	"0.07077917"	"2.1297598"	"-3.95589"	"0.29530167"	"NM_009502 // Vcl // vinculin // 14 A3|14 2.5 cM // 22330 /// BC008520 // Vcl // vinculin // 14 A3|14 2.5 cM // 22330 /// ENSMUST00000022369 // Vcl // vinculin // 14 A3|14 2.5 cM // 22330 /// ENSMUST00000090432 // Vcl // vinculin // 14 A3|14 2.5 cM // 22330"
"6978939"	"0.794"	"0.07081157"	"2.1294496"	"-3.95626"	"0.65289167"	"---"
"6894040"	"0.794"	"0.07081297"	"2.1294362"	"-3.95628"	"2.28492"	"---"
"7009725"	"0.794"	"0.07082039"	"-2.1293652"	"-3.95636"	"-0.22389833"	"---"
"6848571"	"0.794"	"0.07082209"	"2.129349"	"-3.95638"	"0.80237583"	"---"
"6820042"	"0.794"	"0.07082429"	"2.1293278"	"-3.95641"	"0.63876833"	"---"
"6906642"	"0.794"	"0.07082873"	"-2.1292854"	"-3.95646"	"-0.33820417"	"BC062651 // 6720469N11Rik // RIKEN cDNA 6720469N11 gene // 3 F1 // 320339"
"6749569"	"0.794"	"0.07083001"	"-2.1292731"	"-3.95647"	"-0.44603167"	"NM_008303 // Hspe1 // heat shock protein 1 (chaperonin 10) // 1 C1 // 15528 /// BC099385 // Hspe1 // heat shock protein 1 (chaperonin 10) // 1 C1 // 15528 /// ENSMUST00000075242 // Hspe1 // heat shock protein 1 (chaperonin 10) // 1 C1 // 15528 /// ENSMUST00000051437 // EG628438 // predicted gene, EG628438 // 18 C // 628438 /// ENSMUST00000051437 // Hspe1-rs1 // heat shock protein 1 (chaperonin 10), related sequence 1 // --- // 93756"
"6866868"	"0.794"	"0.0708333"	"2.1292416"	"-3.95651"	"0.552745"	"---"
"6935924"	"0.794"	"0.0708448"	"-2.1291316"	"-3.95664"	"-0.46736167"	"---"
