Gene symbol	CD4TCell-iTreg reads FPKM	CD4TCell-Naive reads FPKM	CD4TCell-Th17 reads FPKM	CD4TCell-Th2 reads FPKM	CD4TCell-Th1 reads FPKM
Olfr846	0.0	0.0	0.0	0.0	0.0
Inpp5b	22.453000000000003	32.653	42.912	22.252	30.151
Rgs8	0.13699999999999998	0.005	0.521	0.038	0.261
C130079G13Rik	0.0	0.0	0.0	0.0	0.0
0610043K17Rik	0.113	0.8009999999999999	0.193	0.09	0.27399999999999997
Ccr2	0.126	0.009000000000000001	1.9340000000000002	0.153	0.61
Chst13	0.021	0.0	0.0	0.0	0.068
Klk1b21	0.0	0.0	0.0	0.0	0.0
Depdc1b	0.963	0.22	8.708	10.206	7.82
Pabpc4	6.254	9.093	9.561	6.425	6.718
Psg16	0.0	0.0	0.078	0.09699999999999999	0.049
Gm10941	0.098	0.0	0.084	0.0	0.0
Zbtb45	16.252	6.058	13.867	7.803	6.852
Gpc2	2.187	1.29	2.582	1.5619999999999998	0.762
Cnbd2	4.088	2.602	1.8419999999999999	2.262	1.743
Champ1	12.579	8.602	16.535999999999998	11.333	11.344000000000001
Cul3	56.088	51.388999999999996	50.891999999999996	42.347	44.638999999999996
1810009A15Rik	30.818	15.225999999999999	32.546	23.768	23.97
Kntc1	1.26	0.08900000000000001	10.25	24.5	15.94
Mospd1	2.736	4.05	3.889	2.997	3.281
Ppef1	0.0	0.012	0.0	0.045	0.0
Mfsd11	6.933	2.467	4.946000000000001	4.255	4.863
Slc39a5	0.366	0.163	0.376	0.262	0.415
Mnd1-ps	0.0	0.0	0.128	0.912	0.688
Rnf217	0.0	0.0	0.0	0.077	0.098
Guca2b	0.0	0.0	0.0	0.0	0.0
Dlg5	0.004	0.016	0.038	0.064	0.043
Gsdmc	0.0	0.0	0.0	0.0	0.0
Mccc1os	1.05	0.366	0.386	0.062	0.17600000000000002
Gm20822	0.0	0.0	0.0	0.0	0.0
H2-T3	0.11199999999999999	0.027999999999999997	0.027000000000000003	0.0	0.026000000000000002
Wdr61	18.266	9.117	24.246	23.789	23.415
Bmpr1b	0.0	0.006	0.0	0.0	0.022000000000000002
2310002L09Rik	0.0	0.0	0.0	0.0	0.0
Sprr2f	0.0	0.0	0.0	0.0	0.0
Srsf9	32.305	19.250999999999998	44.738	41.683	40.746
Mir7670	15.777999999999999	9.04	16.553	10.515999999999998	10.72
Pnpt1	7.973	13.759	10.612	11.335	12.75
Hmgb1	4.614	13.307	5.119	4.538	3.141
Pla2g1b	0.063	0.0	0.326	0.0	0.0
Enc1	9.854	15.148	5.627000000000001	2.3680000000000003	7.7170000000000005
Slitrk3	0.0	0.0	0.0	0.0	0.0
Rad51ap1	2.543	0.067	15.2	25.996	16.355
Xist	0.006	51.071999999999996	98.67299999999999	173.275	149.54
Mrpl46	13.161	11.687999999999999	15.056	15.700999999999999	14.855
Mir6984	0.5489999999999999	0.488	4.702	0.0	0.89
Best1	0.0	0.03	0.028999999999999998	0.0	0.0
Scn10a	0.0	0.0	0.0	0.017	0.009000000000000001
Mir3062	2.995	0.29600000000000004	3.418	2.645	1.618
Olfr899	0.0	0.0	0.0	0.0	0.0
Sptlc2	12.752	10.725	13.321	7.295	9.806000000000001
Naa20	8.882	8.213	20.896	10.38	12.708
Mir877	2.884	4.391	5.642	1.965	3.338
Fuca1	20.906999999999996	9.638	18.482	16.262999999999998	21.041999999999998
Mpzl3	3.033	4.908	4.9030000000000005	7.1770000000000005	9.664
Crnkl1	16.025	10.19	16.633	8.282	9.874
Fdxr	9.213	10.405999999999999	22.039	20.227	32.216
Vps13c	9.43	14.568	5.584	5.627999999999999	10.425
Tmem207	0.0	0.0	0.0	0.0	0.073
Taf7	4.156000000000001	16.217	3.0180000000000002	3.4189999999999996	3.622
Trim26	34.446999999999996	35.931	14.904000000000002	7.178999999999999	11.385
Zscan22	3.633	1.9509999999999998	3.658	2.434	2.366
Gm16897	0.042	0.0	0.024	0.0	0.045
Kcnmb3	0.048	0.086	0.0	0.077	0.0
Rxfp2	0.0	0.019	0.036000000000000004	0.017	0.051
Rpl7a	60.67	128.96	89.139	140.673	143.339
Ftsj2	6.282	3.228	5.026	2.8689999999999998	2.847
Atxn1	5.359	1.689	3.016	7.07	9.413
Zfp709	2.128	1.681	3.06	1.317	1.54
Gm9159	0.0	0.013999999999999999	0.054000000000000006	0.0	0.0
Gm2030	0.0	0.0	0.0	0.0	0.0
1700071M16Rik	0.0	0.0	0.024	0.0	0.0
Triml1	0.0	0.0	0.0	0.0	0.0
Rpl14	110.963	230.514	125.384	207.922	218.06900000000002
Trpa1	0.033	0.0	0.0	0.026000000000000002	0.0
Vhl	13.717	7.727	16.435	37.768	31.916
Tdo2	0.128	0.171	0.11	0.0	0.035
Wapal	29.416	26.27	37.875	44.413999999999994	40.652
Cyp8b1	0.0	0.0	0.0	0.0	0.0
Ccdc152	0.0	0.586	0.677	0.14	0.14300000000000002
Olfr60	0.0	0.0	0.254	0.0	0.0
Ctps2	21.65	14.630999999999998	17.052	14.457	12.83
Gm1140	0.0	0.0	0.0	0.0	0.0
Mapk8ip3	40.15	42.691	24.618000000000002	45.394	43.5
A330009N23Rik	0.305	0.632	0.304	0.04	0.0
Lhx1	0.05	0.034	0.022000000000000002	0.04	0.040999999999999995
Olfr1324	0.0	0.0	0.0	0.0	0.0
Psap	160.06799999999998	131.39600000000002	184.11	131.59799999999998	127.449
Pcdhga8	1.436	0.612	12.405	2.399	2.47
Fgf17	0.062	0.146	0.035	0.033	0.033
Vmn1r171	0.0	0.019	0.0	0.035	0.0
Ror2	0.0	0.0	0.0	0.0	0.0
Eef2k	1.69	1.472	1.4980000000000002	3.4330000000000003	4.0489999999999995
Mocos	0.688	0.23600000000000002	0.248	2.7439999999999998	2.9139999999999997
Sla2	22.598000000000003	22.53	14.988	14.71	17.532
Snrpa	12.5	16.958	23.933000000000003	30.469	31.061
Crebbp	20.102	26.839000000000002	17.224	10.385	10.654000000000002
Ntsr2	0.0	0.0	0.0	0.0	0.0
Ndufv2	32.032	16.976	36.784	44.365	50.797
Ppcs	8.562000000000001	5.291	6.027	4.677	5.275
A130010J15Rik	13.229000000000001	7.756	5.98	6.114	6.696000000000001
Trhde	0.0	0.005	0.0	0.01	0.01
E130317F20Rik	3.2739999999999996	1.9409999999999998	4.368	5.694	4.462
Cypt7	0.0	0.0	0.0	0.0	0.0
Vmn1r158	0.0	0.0	0.0	0.0	0.0
Pfdn1	18.97	12.427	30.644000000000002	48.535	52.933
Cmpk2	0.25	3.178	0.205	0.035	0.37
Egln1	19.77	16.317	49.505	122.448	94.835
Tgfbr1	36.997	8.398	17.757	13.140999999999998	5.702000000000001
Mki67	8.815	0.47100000000000003	101.47399999999999	176.389	116.883
Gm1987	0.0	0.0	0.069	0.0	0.0
Tm9sf4	12.683	9.812000000000001	14.784	17.801	22.835
Ptch2	0.0	0.009000000000000001	0.067	0.047	0.016
Rnf11	26.361	7.124	21.947	19.784000000000002	16.714000000000002
Ryr2	0.004	0.002	0.018000000000000002	0.026000000000000002	0.01
Arhgef2	36.707	39.859	46.578	35.724000000000004	37.86
Wdr60	2.272	0.299	1.985	3.136	3.4539999999999997
Rarres1	0.0	0.0	0.0	0.0	0.24
Prl3d1	0.0	0.0	0.0	0.0	0.0
Sec31a	36.597	33.08	33.149	33.963	45.87
B130024G19Rik	0.0	0.0	0.033	0.0	0.0
Mir6933	0.433	0.384	2.9619999999999997	0.0	0.0
4930503O07Rik	0.0	0.0	0.0	0.0	0.0
Olfr1161	0.0	0.0	0.0	0.0	0.0
Igfbp4	233.234	273.95	861.93	121.522	382.31699999999995
Rassf3	23.337	19.151	11.564	12.798	13.965
Sfmbt1	1.421	2.306	2.701	2.352	2.201
Ccl12	0.0	0.0	0.0	0.0	0.0
Clpp	15.472000000000001	11.844000000000001	13.884	13.167	11.552
Ing3	8.373	11.478	7.807	8.866	6.415
4930417O22Rik	0.059000000000000004	0.0	0.0	0.0	0.0
Snord42b	1.2819999999999998	0.569	1.097	1.0190000000000001	3.115
Gm10354	0.0	0.0	0.0	0.0	0.0
Dhdh	0.152	0.203	0.977	11.046	6.082000000000001
Matn4	0.016	0.0	0.027000000000000003	0.049	0.075
Hnf4aos	0.0	0.0	0.0	0.0	0.0
5031426D15Rik	0.006	0.0	0.02	0.009000000000000001	0.009000000000000001
Lsm14b	21.482	18.615	18.291	18.074	16.647000000000002
Tcp11l2	56.655	43.828	58.05	11.195	22.871
Eri1	8.225	6.422999999999999	14.149000000000001	24.316999999999997	17.295
Olfr38	0.0	0.0	0.124	0.057999999999999996	0.059000000000000004
Mir219c	0.0	0.0	0.0	0.0	0.0
Mir1958	0.0	0.0	0.0	0.0	0.0
1600025M17Rik	0.0	0.057	0.0	0.0	0.0
Mup16	0.0	0.0	0.0	0.0	0.0
Gm17821	0.0	0.0	0.019	0.013000000000000001	0.04
Zfp106	24.752	19.052	31.739	39.787	31.112
Focad	4.713	5.7410000000000005	8.541	14.952	9.859
Kcnmb4os1	2.443	2.292	8.519	0.073	1.493
Klf13	87.73899999999999	73.751	81.735	45.95399999999999	54.75899999999999
Mir6944	0.0	0.0	0.0	0.0	0.0
Sntn	0.0	0.0	0.0	0.0	0.0
Gm14692	0.0	0.0	0.0	0.0	0.0
Syt5	0.06	0.053	0.17	0.98	1.063
Ptgr2	6.928999999999999	4.374	8.315	10.780999999999999	10.482000000000001
Il19	0.034	0.0	0.057999999999999996	0.379	0.0
Nfkb2	22.381	18.595	43.532	65.378	63.681000000000004
Zfp352	0.0	0.0	0.0	0.0	0.0
Eif4ebp3	12.08	15.235	7.496	7.68	7.731
Ldlrad1	0.07400000000000001	0.163	0.126	0.057999999999999996	0.06
Dzip1l	0.009000000000000001	0.0	0.015	0.013999999999999999	0.0
Retnlb	0.0	0.045	0.0	0.0	0.0
Olfr646	0.0	0.0	0.0	0.0	0.0
Snrpc	7.456	8.911	7.09	8.997	8.948
Zfml	18.979	22.252	20.27	14.491	13.915
P2ry10	27.951	43.666000000000004	45.365	66.41	50.611000000000004
Gm8300	0.0	0.0	0.032	0.0	0.0
Olfr803	0.0	0.0	0.0	0.0	0.0
Fmr1	15.183	17.323	19.738	19.643	14.44
Acot4	0.015	0.0	0.077	0.024	0.145
Gm16907	9.978	4.9430000000000005	9.14	1.733	1.97
Snora35	0.0	0.0	0.0	0.0	0.0
Stx12	9.413	6.097	17.293	15.604000000000001	18.093
Fam163a	0.08	0.04	0.03	0.057	0.0
Serpina1c	0.0	0.0	0.0	0.0	0.0
Trim40	0.0	0.015	0.027999999999999997	0.0	0.027000000000000003
Fam83e	0.036000000000000004	0.20199999999999999	0.12300000000000001	0.076	0.039
Dpf3	0.0	0.0	0.0	0.183	0.0
Tmem254c	0.024	0.0	0.0	0.0	0.0
Flot2	23.705	18.162	32.161	23.046	31.125999999999998
Kif27	0.0	0.006999999999999999	0.013000000000000001	0.0	0.0
Stpg1	0.015	0.065	0.0	0.209	0.0
Rn45s	148.341	229.81900000000002	367.12800000000004	298.283	296.403
Cyp3a11	0.0	0.0	0.0	0.0	0.0
Tanc2	0.655	0.42100000000000004	0.9209999999999999	56.313	2.166
H2-M1	0.0	0.0	0.0	0.0	0.0
Neo1	0.0	0.008	0.033	0.023	0.046
Gm5166	0.0	0.0	0.0	0.0	0.064
Cebpd	0.184	0.259	2.572	1.974	2.186
Aplf	2.009	1.304	2.512	4.578	4.506
1700029J07Rik	1.3940000000000001	0.551	0.325	0.38299999999999995	0.287
Vmn1r13	0.0	0.0	0.066	0.061	0.0
Mir6416	0.0	0.0	0.0	0.0	0.0
Arl2	7.749	5.456	12.302	22.845	23.679000000000002
Prg4	8.181000000000001	4.882	20.624000000000002	1.824	2.5789999999999997
Prlr	0.13	0.057999999999999996	0.27699999999999997	1.236	1.05
4930513O06Rik	0.0	0.0	0.0	0.0	0.0
Eef1g	28.415	103.889	38.909	51.075	65.607
Kcnk3	0.0	0.0	0.031	0.0	0.015
Olfr1387	0.0	0.0	0.0	0.0	0.0
Nkrf	3.449	5.269	6.303999999999999	4.571000000000001	3.938
Zfp961	7.581	5.202000000000001	4.849	4.868	5.066
Ralbp1	68.687	19.303	40.513000000000005	35.378	35.036
Trpt1	10.369000000000002	6.859	8.752	9.376	10.833
Cyp1a1	2.438	0.047	2.291	0.063	0.086
Bap1	25.403000000000002	28.386999999999997	30.049	24.069000000000003	26.837
Ggt5	1.3519999999999999	13.568	2.787	0.9470000000000001	0.408
Esf1	6.807	7.702999999999999	9.388	7.169	7.989
Fads1	5.667999999999999	2.7310000000000003	13.193	20.763	18.627
Zfp523	4.79	3.787	5.297999999999999	3.8169999999999997	4.1610000000000005
Aox4	0.0	0.0	0.012	0.0	0.011000000000000001
Kcnn4	103.84899999999999	74.983	88.663	94.229	135.175
Zdhhc6	10.975999999999999	6.404	15.743	12.606	12.591
Iqcj	0.0	0.02	0.038	0.0	0.0
Cntln	0.409	0.218	1.6269999999999998	1.861	1.234
Lix1	0.022000000000000002	0.0	0.019	0.0	0.036000000000000004
Lyzl1	0.0	0.0	0.0	0.0	0.0
Tgfa	0.0	0.0	0.0	0.0	0.013000000000000001
Mir344g	0.0	0.0	0.0	0.0	0.0
Pcdhb19	0.0	0.0	0.0	0.0	0.0
Zfp27	2.224	1.39	3.638	3.6439999999999997	2.7739999999999996
Klhdc9	1.251	0.635	1.492	1.278	2.0269999999999997
Heca	55.787	39.88	23.383000000000003	20.795	31.629
Olfr860	0.0	0.0	0.0	0.0	0.0
Hsf4	0.491	0.39799999999999996	0.21899999999999997	3.764	2.697
Slc8b1	5.289	2.326	4.33	2.904	3.7880000000000003
Papd7	7.787999999999999	7.843	8.941	11.050999999999998	7.6610000000000005
Dus3l	34.686	24.156999999999996	16.667	11.535	11.71
Kcnma1	0.052000000000000005	0.0	0.0	0.0	0.0
Map1lc3a	6.096	7.9879999999999995	7.013	10.377	8.419
Cx3cl1	0.11	0.02	0.019	0.105	0.0
Nap1l2	0.0	0.012	0.0	0.0	0.0
Cdkl1	0.0	0.0	0.0	0.066	0.033
A230072E10Rik	0.474	0.514	0.07200000000000001	0.033	0.11900000000000001
Zfp608	0.42	0.33299999999999996	1.127	8.44	4.982
Gm12718	0.0	0.0	0.0	0.13699999999999998	0.0
LOC102634401	0.0	0.0	0.0	0.0	0.0
4933425L06Rik	0.0	0.1	0.0	0.0	0.052000000000000005
Ttll10	0.136	0.067	0.10300000000000001	0.24	0.196
Plcd4	0.153	0.35100000000000003	0.218	0.628	0.475
Fam32a	52.214	28.474	40.371	23.927	27.789
Shcbp1l	0.051	0.166	0.175	0.162	0.303
Slc16a11	0.198	0.158	0.237	0.28300000000000003	0.385
Rgl3	0.0	0.0	0.0	0.0	0.022000000000000002
8030442B05Rik	0.034	0.0	0.0	0.0	0.0
Map1s	15.763	14.130999999999998	12.755	13.595999999999998	12.675
Bmp10	0.0	0.023	0.0	0.0	0.0
Gm13078	0.0	0.0	0.0	0.0	0.0
Tmem182	0.0	0.0	0.0	0.0	0.0
Cidea	0.0	0.0	0.0	0.048	0.0
Gm16405	0.0	0.0	0.0	0.0	0.0
Mettl7a2Higd1c	0.14400000000000002	0.021	0.0	0.0	0.039
Olfr618	0.0	0.0	0.062	0.0	0.0
Plscr5	0.0	0.0	0.0	0.0	0.0
Ncs1	1.238	0.092	13.011	11.507	14.684000000000001
Tcl1b5	0.0	0.0	0.0	0.0	0.0
Dram1	0.0	0.033	0.212	0.02	0.06
Gm7073	0.0	0.0	0.0	0.0	0.0
Olfr122	0.0	0.0	0.0	0.0	0.0
Hist1h1d	0.045	0.08	0.077	0.071	0.073
Oxct2b	0.0	0.0	0.0	0.0	0.0
Tmed10	15.55	12.604000000000001	12.845	32.482	26.643
Tyrp1	0.0	0.0	0.0	0.0	0.0
Wdr70	7.114	5.3660000000000005	8.618	7.847	5.815
Acy3	0.023	0.0	0.079	1.141	0.9
Olfr196	0.0	0.0	0.0	0.0	0.0
1810014B01Rik	2.333	1.064	0.953	1.7690000000000001	1.2830000000000001
Baalc	0.0	0.0	0.015	0.0	0.013999999999999999
Gm2016	0.0	0.0	0.0	0.0	0.0
Mir697	0.961	1.423	1.646	1.0190000000000001	0.519
Gm10324	0.0	0.0	0.0	0.0	0.0
Mir6919	0.0	0.0	0.0	0.0	0.919
Zer1	43.608999999999995	24.18	23.921999999999997	30.816999999999997	33.538000000000004
Cyp2c69	0.0	0.0	0.0	0.0	0.0
Eif2ak1	24.654	15.82	30.026	18.989	20.543000000000003
Defb42	0.0	0.0	0.0	0.0	0.0
Lrrc10	0.0	0.0	0.083	0.11599999999999999	0.039
0610040F04Rik	0.64	0.195	5.3420000000000005	12.687000000000001	12.835999999999999
Dnase1l1	9.601	4.092	9.574	4.939	6.388999999999999
Necap2	31.598000000000003	25.092	43.488	25.138	27.026
Otop1	0.011000000000000001	0.01	0.019	0.053	0.018000000000000002
Cdhr2	0.0	0.008	0.043	0.013000000000000001	0.013999999999999999
Fut1	0.0	0.0	0.0	0.068	0.023
Hmga2	0.025	0.0	0.0	0.0	0.027000000000000003
Spata21	0.0	0.049	0.0	0.044000000000000004	0.0
Sgcz	0.0	0.0	0.0	0.0	0.0
Zswim4	8.669	6.0520000000000005	15.658	14.044	15.145
Mir299b	0.0	0.0	0.0	0.0	0.0
Mir3964	0.0	0.0	0.0	0.0	0.0
Qrfpr	0.0	0.0	0.0	0.0	0.0
Hoga1	0.0	0.038	0.073	0.10099999999999999	0.069
A930001A20Rik	0.0	0.023	0.0	0.04	0.0
2700089E24Rik	10.47	10.119	8.382	6.292000000000001	8.269
Fubp3	13.431	4.667	15.91	17.652	17.581
Hsd3b4	0.0	0.0	0.035	0.0	0.0
Mmp27	0.0	0.037000000000000005	0.0	0.0	0.0
Phox2a	0.043	0.019	0.037000000000000005	0.13699999999999998	0.14
Tmem51	0.444	0.0	1.965	0.5589999999999999	2.07
Ces4a	0.013999999999999999	0.013000000000000001	0.147	0.114	0.046
Pla2g2f	0.0	0.013000000000000001	0.0	0.0	0.0
Erich4	0.0	0.0	0.0	0.0	0.124
Olfr504	0.0	0.0	0.0	0.0	0.0
Adamtsl1	0.0	0.012	0.038	0.013999999999999999	0.028999999999999998
4933417G07Rik	0.757	0.0	1.0490000000000002	1.203	0.993
Mir6936	2.612	7.539	1.1179999999999999	3.114	0.0
Trmt5	18.346	5.53	10.123	7.447	8.03
Selenbp2	0.0	0.018000000000000002	0.035	0.098	0.033
Krt20	0.0	0.016	0.0	0.028999999999999998	0.0
Thy1	198.955	273.774	115.536	270.93	189.63
Csnk1g2	98.682	65.404	90.01	69.512	71.711
Olfr1257	0.0	0.0	0.0	0.0	0.0
Gstm1	0.21600000000000003	0.6459999999999999	6.782	2.013	4.629
Cyp11a1	0.373	0.0	9.777999999999999	11.107000000000001	4.103
Mir219a-1	0.0	0.282	0.0	0.0	0.0
Unc50	22.778000000000002	12.917	19.916	19.511	21.288
Nup98	12.773	15.796	26.941999999999997	43.711000000000006	39.633
Gm5726	0.0	0.0	0.0	0.0	0.0
Stk17b	110.334	220.005	76.952	70.711	66.456
Slc18a3	0.0	0.0	0.0	0.0	0.023
Snph	0.023	0.0	0.052000000000000005	0.20600000000000002	0.507
Cryl1	6.551	5.862	6.051	8.801	5.808
Smap1	28.41	17.617	28.691	21.116	26.724
Jam3	0.3	0.486	0.151	0.027999999999999997	0.172
Gm7325	0.0	0.0	0.0	0.0	0.0
Prss58	0.0	0.0	0.0	0.0	0.0
Dmrtc1c1	0.0	0.0	0.0	0.0	0.0
1700120E14Rik	0.0	0.0	0.0	0.0	0.057999999999999996
Ccr1	1.139	0.0	0.042	0.0	0.0
Trim11	26.594	25.865	12.913	10.9	10.79
Fbxw19	0.0	0.0	0.0	0.0	0.0
Reg3a	0.0	0.0	0.0	0.0	0.0
Tbc1d8	0.885	0.598	1.274	1.4569999999999999	1.485
Kif2b	0.0	0.013999999999999999	0.0	0.0	0.0
Tbc1d13	20.56	15.048	15.719000000000001	13.577	15.544
Hsd17b2	0.054000000000000006	0.0	0.0	0.0	0.0
Gm1527	0.0	0.0	0.0	0.0	0.0
Gzme	0.0	0.0	0.0	0.0	0.0
Cntnap4	0.0	0.0	0.0	0.0	0.0
Pcnt	11.972999999999999	13.824000000000002	12.285	16.073	12.722999999999999
Mir7077	11.743	7.684	12.695	7.858	9.012
Cckar	0.0	0.0	0.0	0.038	0.019
Nyap2	0.021	0.013000000000000001	0.012	0.022000000000000002	0.046
1700026L06Rik	0.0	0.0	0.0	0.0	0.084
Neil2	1.815	0.451	2.081	3.5189999999999997	4.175
Ncam1	0.011000000000000001	0.005	0.163	0.098	0.08199999999999999
Acaa2	21.539	23.59	19.229	40.146	38.25
Whsc1	5.609	3.09	23.316999999999997	43.507	33.077
Zcchc24	2.313	0.9640000000000001	1.4909999999999999	4.783	3.862
Nudt11	0.0	0.0	0.0	0.0	0.0
Bcl2l2	3.6860000000000004	0.596	8.762	11.860999999999999	15.435
Vmn2r121	0.0	0.01	0.0	0.0	0.0
Rrp1b	10.982999999999999	9.157	18.944000000000003	15.564	22.064
LOC381967	0.0	0.0	0.0	0.0	0.0
Iqca	0.0	0.0	0.0	0.0	0.018000000000000002
Olfr159	0.0	0.0	0.0	0.0	0.0
5430427O19Rik	0.18100000000000002	0.032	0.015	0.23	0.059000000000000004
Nhsl2	0.016	0.036000000000000004	0.037000000000000005	0.221	0.45899999999999996
Zfp937	0.17	0.405	0.231	0.263	0.276
C730002L08Rik	0.0	0.0	0.0	0.0	0.0
Pcdhgb2	1.452	0.625	12.699000000000002	2.415	2.487
Vmn1r119	0.0	0.0	0.0	0.0	0.0
Hmha1	749.4830000000001	571.789	343.945	134.588	156.461
Snord35b	68.407	57.858999999999995	4.1819999999999995	1.9409999999999998	0.66
Pabpn1	79.387	77.601	84.87700000000001	75.11	68.868
Snapc1	9.468	9.412	12.252	18.587	16.454
Krtap3-3	0.0	0.0	0.0	0.075	0.0
Mgmt	1.9609999999999999	1.2109999999999999	2.262	5.284	5.801
Slc25a48	0.0	0.0	0.0	0.0	0.0
Cdc20	6.153	1.925	41.121	53.082	43.86
Ddit3	22.89	25.176	13.398	79.417	50.18
Bst1	0.015	0.0	0.051	0.071	0.41
Enam	0.0	0.0	0.0	0.0	0.01
Hsf3	0.0	0.0	0.0	0.0	0.0
Rhoj	0.028999999999999998	0.013000000000000001	0.479	0.0	0.0
Olfr1341	0.0	0.0	0.0	0.0	0.0
Cend1	0.0	0.0	0.10800000000000001	0.0	0.0
Gm14436	0.0	0.008	0.0	0.0	0.0
Cxcr1	1.236	0.659	9.151	0.7859999999999999	9.562999999999999
Grik4	0.0	0.009000000000000001	0.0	0.016	0.0
Ankub1	0.0	0.018000000000000002	0.0	0.0	0.0
4930515G16Rik	0.07400000000000001	0.0	0.0	0.0	0.0
0610009O20Rik	16.509	14.185	14.6	15.029000000000002	15.931
Olfr681	0.0	0.0	0.0	0.0	0.0
Tbcb	16.28	8.812000000000001	21.561	14.495	20.408
Efcab8	0.40399999999999997	0.16899999999999998	0.163	0.0	0.231
Olfr509	0.0	0.0	0.0	0.0	0.0
Gstz1	6.0329999999999995	4.275	7.0089999999999995	12.116	9.81
Wasl	10.431	12.935	8.722000000000001	12.122	8.58
Npy4r	0.0	0.0	0.0	0.0	0.0
1700054M17Rik	0.0	0.0	0.0	0.0	0.0
Ebpl	4.128	1.855	1.659	2.975	4.359
BC147527	7.216	8.215	0.395	0.467	3.263
Lrriq1	0.0	0.0	0.023	0.032	0.0
Zfp526	7.818	7.145	7.735	11.700999999999999	7.975
Dapl1	3.052	78.714	1.567	28.715999999999998	25.910999999999998
Rasl12	0.0	0.0	0.0	0.568	0.278
Cltc	35.171	29.278000000000002	74.502	72.328	71.97
Jakmip3	0.012	0.0	0.011000000000000001	0.01	0.0
Zfp879	0.158	0.243	0.222	0.13699999999999998	0.187
Zyg11b	14.839	14.270999999999999	17.063	13.036	14.944
Cflar	22.148000000000003	23.397	19.038	14.085	15.562000000000001
Pyroxd1	10.54	8.7	8.882	8.504	7.569
Pcdha6-g	1.4240000000000002	0.606	12.607000000000001	2.394	2.477
Mir6539	0.0	0.0	0.0	0.0	0.0
Satb1	85.854	136.05700000000002	207.12	146.094	115.34
Trappc2	1.324	1.825	1.329	0.943	0.888
Mir6982	0.0	0.0	0.0	0.0	0.0
Slc16a3	2.546	0.659	131.381	187.148	179.75099999999998
Aprt	48.229	34.96	67.241	53.214	66.454
Gpc1	2.971	0.955	3.714	2.33	3.025
Olfr527	0.0	0.0	0.5820000000000001	0.0	0.061
Stim2	15.708	9.448	21.538	9.628	25.816
Plekhg2	45.196999999999996	53.625	43.7	19.473	23.776999999999997
Armcx4	2.399	0.42	2.8689999999999998	11.499	3.282
Gm9733	0.0	0.0	0.0	0.0	0.0
Banf1	49.255	43.137	63.678000000000004	103.074	83.412
Ccdc129	0.0	0.0	0.0	0.0	0.0
Mir1943	0.48100000000000004	0.8540000000000001	0.823	2.292	0.779
Skint2	0.0	0.0	0.0	0.0	0.0
Zfp764	3.8739999999999997	4.026	2.595	2.543	2.16
Ttll3	26.354	23.938000000000002	25.389	21.019000000000002	23.371
Xkrx	2.763	5.035	11.315	0.28800000000000003	0.43
Brf2	6.334	3.1919999999999997	8.26	6.431	8.307
Tmem116	0.41600000000000004	0.222	0.428	0.662	0.225
Olfr654	0.0	0.0	0.0	0.0	0.0
4930413E15Rik	0.162	0.0	0.0	0.0	0.0
Slfnl1	0.059000000000000004	0.035	0.0	0.0	0.0
Ly6d	12.765	0.09	1.554	0.0	0.08199999999999999
Mtap7d3	0.087	0.011000000000000001	0.213	0.099	0.182
St3gal5	0.45	0.331	0.37200000000000005	1.5530000000000002	0.879
Idh3g	53.73	41.224	56.72	77.829	76.911
9430069I07Rik	0.0	0.0	0.105	0.0	0.0
Dlx1	0.025	0.033	0.0	0.0	0.061
Olfr180	0.0	0.0	0.0	0.0	0.0
Snora43	3.01	1.114	5.581	3.986	2.032
Mdn1	10.886	27.301	9.97	3.531	7.4270000000000005
Polr2f	21.927	22.888	38.224000000000004	23.268	25.469
Mettl17	27.072	22.494	12.165	8.693999999999999	8.026
Rps6ka1	50.525	52.27	35.601	58.943999999999996	71.163
S100a4	3.293	0.187	0.24	0.0	0.114
Dyrk2	45.843999999999994	40.382	16.977999999999998	10.165	15.597000000000001
Ttll2	0.0	0.019	0.0	0.0	0.0
Tmem237	1.551	0.9520000000000001	5.013	8.184	11.350999999999999
D630045J12Rik	0.035	0.008	0.26	0.392	0.205
Arl4c	43.413999999999994	113.96	14.41	23.36	11.136
Gm7157	0.0	0.0	0.0	0.0	0.0
Fam199x	3.015	3.1519999999999997	4.2669999999999995	6.371	5.581
Ythdc1	39.971	50.342	33.875	30.578000000000003	29.33
Orm1	0.228	0.28300000000000003	0.156	0.0	0.07400000000000001
Twistnb	6.659	10.395999999999999	11.424000000000001	6.5729999999999995	7.644
Olfr1051	0.037000000000000005	0.0	0.0	0.0	0.0
Pik3r3	1.054	0.807	0.9490000000000001	0.0	0.079
Mir3969	0.0	0.0	0.0	0.0	0.0
Fat2	0.0	0.002	0.0	0.004	0.0
Neurl2	6.7	2.375	5.811	3.486	4.332
Ppm1b	14.487	16.953	13.790999999999999	19.518	18.099
Klk1b22	0.0	0.0	0.0	0.069	0.0
Apoa2	0.5379999999999999	0.298	1.495	0.748	0.653
Fcf1	13.677999999999999	16.631	16.53	11.687000000000001	15.965
Gm5142	0.0	0.0	0.0	0.08800000000000001	0.0
Car10	0.0	0.009000000000000001	0.036000000000000004	0.05	0.0
Hspbap1	6.1979999999999995	4.133	4.8469999999999995	2.573	3.0989999999999998
Fmo2	0.021	0.0	0.018000000000000002	0.0	0.0
Ptcd2	18.377	17.319000000000003	15.14	16.836	20.771
