chr_name	chromosome_id	end	id	id_13_11_20	id_13_11_25	id_14_06_11	start	tag_count_13_11_20	tag_count_13_11_25	tag_count_14_06_11
chr14	11	54129139	1984	2081.0	1123.0	1984.0	54122905	191.9	179.2	411.3
chr5	6	100588918	1989	734.0	927.0	1989.0	100581950	282.9	191.7	410.4
chr10	9	59912230	2000	12037.0	9607.0	2000.0	59906542	85.2	71.3	409.4
chr2	2	93429382	2010	696.0	2903.0	2010.0	93423992	287.1	125.5	408.4
chr13	14	28420200	2014	1776.0	1087.0	2014.0	28416386	203.4	181.2	408.4
chr2	2	170155361	2018	3698.0	4131.0	2018.0	170152063	153.2	107.9	407.5
chr9	12	41075278	2022	2079.0	37528.0	2022.0	41070396	191.9	10.0	407.5
chr11	13	57677369	2024	3979.0	3936.0	2024.0	57671265	149.0	110.4	407.5
chr13	14	37560981	2025	1956.0	876.0	2025.0	37556583	196.6	195.3	407.5
chr4	5	133095467	2028	1684.0	1308.0	2028.0	133089861	207.1	169.7	406.5
chr7	8	126289640	2030	975.0	40779.0	2030.0	126283378	255.7	8.03	406.5
chr11	13	5438869	2032	326.0	198.0	2032.0	5428923	373.9	313.2	406.5
chr12	15	85488045	2034	2580.0	6828.0	2034.0	85485433	177.8	86.3	406.5
chr18	20	69595672	2037	13210.0	9117.0	2037.0	69590988	79.5	73.8	406.5
chr3	4	84683106	2042	934.0	8056.0	2042.0	84678208	258.9	78.8	405.6
chr6	7	39260927	2045	1621.0	2293.0	2045.0	39256065	210.2	137.0	405.6
chr6	7	48670036	2046	983.0	669.0	2046.0	48662566	255.2	214.8	405.6
chr2	2	167779780	2053	1453.0	8051.0	2053.0	167775256	219.6	78.8	404.6
chr7	8	97750338	2054	3428.0	2572.0	2054.0	97747624	157.9	131.5	404.6
chr9	12	46178472	2055	1872.0	909.0	2055.0	46172444	199.2	193.2	404.6
chr9	12	56509521	2056	3203.0	3977.0	2056.0	56505749	162.6	109.9	404.6
chr15	16	99336983	2058	421.0	718.0	2058.0	99331975	344.1	209.8	404.6
chr3	4	88594466	2061	2565.0	5249.0	2061.0	88591438	177.8	96.9	403.7
chr4	5	109658429	2062	10186.0	7177.0	2062.0	109655931	95.2	83.8	403.7
chr11	13	74574324	2070	7981.0	863.0	2070.0	74569514	109.3	196.3	403.7
chr13	14	73775987	2073	0.0	3715.0	2073.0	73769703	0.0	112.9	403.7
chr17	18	31078633	2078	1878.0	364.0	2078.0	31073357	199.2	262.0	403.7
chr1	1	36300035	2080	1414.0	4801.0	2080.0	36293371	221.7	100.9	402.7
chr1	1	173492835	2081	1941.0	13398.0	2081.0	173485901	196.6	55.2	402.7
chr4	5	83319267	2085	1864.0	1607.0	2085.0	83313815	199.2	156.1	402.7
chr5	6	125160776	2086	2763.0	2456.0	2086.0	125157140	172.6	133.5	402.7
chr10	9	42634380	2089	4990.0	3476.0	2089.0	42631444	134.9	116.5	402.7
chr10	9	127146821	2090	2020.0	33322.0	2090.0	127140345	194.0	13.6	402.7
chr1	1	40477165	2095	672.0	477.0	2095.0	40471525	290.8	240.4	401.8
chr1	1	87642191	2096	1206.0	4083.0	2096.0	87636351	235.9	108.4	401.8
chr8	10	116592466	2106	556.0	166.0	2106.0	116585886	314.8	326.8	401.8
chr11	13	44547721	2108	4254.0	2400.0	2108.0	44543761	144.9	135.0	401.8
chr19	21	53811192	2112	956.0	3032.0	2112.0	53804642	257.3	123.5	401.8
chr2	2	167507721	2115	1496.0	25771.0	2115.0	167503095	216.5	23.6	400.8
chr3	4	79180474	2116	2191.0	29715.0	2116.0	79173150	188.3	17.6	400.8
chr10	9	62887862	2120	5509.0	5567.0	2120.0	62885672	129.7	94.9	400.8
chr6	7	30054473	2129	18175.0	6711.0	2129.0	30049015	57.0	86.8	399.9
chr1	1	92085323	2136	300.0	263.0	2136.0	92079113	382.3	292.6	398.9
chr2	2	164524490	2139	2429.0	2217.0	2139.0	164520042	180.9	138.5	398.9
chr4	5	139600845	2141	2660.0	1654.0	2141.0	139597275	175.2	154.6	398.9
chr10	9	116919044	2148	955.0	641.0	2148.0	116911802	257.3	218.3	398.9
chr11	13	54575184	2150	47366.0	15938.0	2150.0	54565644	8.37	47.2	398.9
chr5	6	150602039	2157	1239.0	1172.0	2157.0	150598023	233.8	176.7	397.9
chr1	1	160057212	2166	30545.0	1449.0	2166.0	160052020	23.5	163.1	397.0
chr1	1	180254491	2167	342.0	3389.0	2167.0	180248315	369.2	117.5	397.0
chr5	6	64382437	2171	13689.0	2083.0	2171.0	64375507	76.9	142.0	397.0
chr17	18	13545655	2179	855.0	220.0	2179.0	13541977	267.8	305.2	397.0
chr17	18	36002948	2180	8140.0	15987.0	2180.0	35996202	108.3	47.2	397.0
chr1	1	180769098	2185	3451.0	4449.0	2185.0	180766106	157.4	104.4	396.0
chr6	7	99381379	2188	5706.0	2419.0	2188.0	99374269	127.6	134.5	396.0
chr6	7	113664533	2190	874.0	761.0	2190.0	113658961	265.1	205.3	396.0
chr11	13	104668101	2198	13079.0	349.0	2198.0	104661629	80.0	266.5	396.0
chr12	15	86805406	2199	1835.0	1810.0	2199.0	86800434	200.8	150.1	396.0
chr18	20	35851673	2203	1304.0	931.0	2203.0	35847059	229.6	191.7	396.0
chr5	6	66078369	2211	44488.0	9478.0	2211.0	66071677	9.41	71.8	395.1
chr15	16	97363599	2213	2651.0	2470.0	2213.0	97360529	175.7	133.5	395.1
chr16	17	92804853	2214	863.0	684.0	2214.0	92800381	266.7	212.8	395.1
chr19	21	18622407	2216	5060.0	4663.0	2216.0	18617239	134.4	102.9	395.1
chr8	10	46846902	2222	2213.0	1310.0	2222.0	46842544	187.7	169.7	394.1
chr1	1	88657683	2232	1052.0	412.0	2232.0	88652281	248.4	251.0	393.2
chr14	11	75836252	2239	4873.0	18177.0	2239.0	75833622	136.5	40.7	393.2
chr4	5	143161960	2244	24604.0	23917.0	2244.0	143154538	36.6	27.1	392.2
chr9	12	110463623	2247	7231.0	3200.0	2247.0	110458585	115.0	120.5	392.2
chr11	13	53846478	2249	651.0	679.0	2249.0	53838046	295.5	213.8	392.2
chr14	11	70059401	2251	944.0	650.0	2251.0	70055749	258.3	217.3	392.2
chr15	16	66827725	2252	921.0	602.0	2252.0	66823421	260.4	223.4	392.2
chr11	13	32016163	2258	1531.0	25604.0	2258.0	32010177	214.9	24.1	391.3
chr11	13	117351791	2260	2163.0	1974.0	2260.0	117347473	189.3	145.6	391.3
chr17	18	71487323	2263	3889.0	3728.0	2263.0	71484467	150.6	112.9	391.3
chr2	2	173041255	2265	45599.0	39746.0	2265.0	173032739	8.89	8.53	390.3
chr5	6	118084759	2268	491.0	207.0	2268.0	118079509	328.9	310.2	390.3
chr7	8	45801092	2269	2568.0	3267.0	2269.0	45796788	177.8	119.5	390.3
chr10	9	39490835	2271	424.0	1539.0	2271.0	39485635	343.1	159.6	390.3
chr12	15	85707153	2275	32046.0	38755.0	2275.0	85703065	21.4	9.54	390.3
chr9	12	32929309	2295	1168.0	22233.0	2295.0	32922751	239.5	30.6	388.4
chr17	18	28619479	2301	46689.0	24556.0	2301.0	28608469	8.89	26.1	388.4
chr2	2	58181300	2302	806.0	17216.0	2302.0	58172622	273.0	43.2	387.4
chr2	2	150316771	2303	11204.0	23651.0	2303.0	150309873	89.4	27.6	387.4
chr3	4	52344436	2314	739.0	258.0	2314.0	52338600	281.3	293.1	386.5
chr4	5	132042930	2316	1123.0	15165.0	2316.0	132036472	242.7	49.2	386.5
chr9	12	42099167	2319	3376.0	2540.0	2319.0	42094043	159.0	132.0	386.5
chr9	12	66901139	2321	2257.0	3511.0	2321.0	66894695	186.2	115.9	386.5
chr18	20	14660142	2330	939.0	1775.0	2330.0	14655240	258.9	151.1	386.5
chr19	21	53540356	2331	1577.0	1253.0	2331.0	53533698	212.8	172.7	386.5
chr13	14	109232814	2343	1652.0	8911.0	2343.0	109229122	208.7	74.8	385.5
chr15	16	101264769	2344	7593.0	185.0	2344.0	101258469	112.4	317.2	385.5
chr2	2	31063098	2348	2496.0	2341.0	2348.0	31059578	179.4	136.0	384.6
chr7	8	75783582	2355	3806.0	1518.0	2355.0	75778230	151.7	160.6	384.6
chr15	16	64035965	2358	4396.0	2280.0	2358.0	64030915	142.8	137.5	384.6
chr1	1	39926614	2359	695.0	847.0	2359.0	39920592	287.1	197.3	383.6
chr1	1	52802393	2360	31807.0	1886.0	2360.0	52796831	21.4	147.6	383.6
chr2	2	44928739	2361	7546.0	8313.0	2361.0	44922857	112.4	77.3	383.6
chr5	6	123041901	2374	2288.0	1757.0	2374.0	123037445	185.1	151.6	382.7
chr7	8	101096218	2376	836.0	770.0	2376.0	101091134	269.8	204.3	382.7
chr10	9	78300164	2377	662.0	328.0	2377.0	78296306	293.9	271.0	382.7
chr11	13	117955119	2378	1934.0	1068.0	2378.0	117949689	197.2	182.2	382.7
chr2	2	158691244	2380	3834.0	7623.0	2380.0	158685998	151.1	81.3	381.7
chr6	7	144903960	2385	2752.0	13051.0	2385.0	144901590	173.1	56.7	381.7
chr10	9	44530728	2389	19344.0	6963.0	2389.0	44526918	52.8	85.3	381.7
chr14	11	52143115	2392	3253.0	2358.0	2392.0	52140477	161.6	136.0	381.7
chr15	16	64026596	2393	3654.0	0.0	2393.0	64021832	154.3	0.0	381.7
chr11	13	113175123	2397	3526.0	6825.0	2397.0	113170053	156.4	86.3	380.8
chr19	21	44285764	2405	773.0	642.0	2405.0	44282858	277.7	218.3	379.8
chr2	2	173587906	2407	11001.0	11884.0	2407.0	173585794	90.5	61.2	378.9
chr7	8	64051283	2410	27897.0	1211.0	2410.0	64047219	28.8	174.7	378.9
chr13	14	102907073	2412	7986.0	2169.0	2412.0	102903807	109.3	140.0	378.9
chr15	16	27786588	2414	3173.0	3106.0	2414.0	27783296	163.2	122.0	378.9
chr3	4	103387509	2420	1549.0	1796.0	2420.0	103382493	213.9	150.1	377.9
chr3	4	131107550	2422	4854.0	2481.0	2422.0	131104746	136.5	133.0	377.9
chr10	9	96726351	2431	1045.0	1804.0	2431.0	96720395	248.9	150.1	377.9
chr10	9	117955660	2432	43741.0	5490.0	2432.0	117950960	9.94	95.4	377.9
chr4	5	32245950	2434	3423.0	3827.0	2434.0	32239616	157.9	111.4	377.0
chr9	12	61058187	2439	1384.0	843.0	2439.0	61053785	224.3	197.8	377.0
chr11	13	115175871	2442	2578.0	1877.0	2442.0	115170991	177.8	148.1	377.0
chr14	11	20788014	2443	41549.0	34482.0	2443.0	20783420	11.5	12.5	377.0
chr16	17	49841877	2444	14294.0	776.0	2444.0	49836913	74.3	204.3	377.0
chr17	18	28009905	2445	3917.0	4328.0	2445.0	28006423	150.1	105.9	377.0
chr1	1	34474600	2446	3993.0	2795.0	2446.0	34471860	148.5	127.5	376.0
chr3	4	68790723	2448	1150.0	146.0	2448.0	68786069	240.6	343.3	376.0
chr9	12	73090487	2465	22782.0	24734.0	2465.0	73085051	41.8	25.6	375.0
chr12	15	69449099	2466	4559.0	4882.0	2466.0	69445911	140.7	100.4	375.0
chr15	16	38473966	2467	1071.0	17338.0	2467.0	38468066	247.4	43.2	375.0
chr19	21	10764312	2469	2724.0	520.0	2469.0	10757062	174.1	234.4	375.0
chr7	8	16368460	2473	10291.0	34747.0	2473.0	16361020	94.7	12.0	374.1
chr7	8	30395136	2474	2814.0	4011.0	2474.0	30392244	171.5	109.4	374.1
chr2	2	165958164	2485	3265.0	3536.0	2485.0	165954160	161.1	115.4	373.1
chr11	13	98749699	2492	5672.0	2142.0	2492.0	98745559	128.1	140.5	373.1
chr1	1	172515781	2497	1526.0	880.0	2497.0	172512379	214.9	194.8	372.2
chr4	5	6447545	2500	1945.0	5314.0	2500.0	6443183	196.6	96.4	372.2
chr4	5	123573563	2511	1883.0	331.0	2511.0	123570809	198.7	269.5	371.2
chr12	15	54315344	2517	3784.0	3171.0	2517.0	54312210	152.2	121.0	371.2
chr15	16	100751321	2519	4798.0	4437.0	2519.0	100746885	137.5	104.9	371.2
chr11	13	85845727	2530	15721.0	13615.0	2530.0	85841135	67.5	54.7	370.3
chr11	13	96312772	2531	5352.0	6661.0	2531.0	96310662	131.3	87.3	370.3
chr13	14	51769736	2533	947.0	3617.0	2533.0	51762520	257.8	114.4	370.3
chr2	2	122378620	2537	4613.0	10568.0	2537.0	122374918	139.6	66.8	369.3
chr2	2	166033710	2538	6649.0	6865.0	2538.0	166029294	119.2	85.8	369.3
chr3	4	51556069	2539	1509.0	1221.0	2539.0	51552383	216.0	174.2	369.3
chr4	5	106842471	2540	1825.0	858.0	2540.0	106838781	200.8	196.3	369.3
chr5	6	34199671	2542	533.0	137.0	2542.0	34194765	320.0	352.4	369.3
chr5	6	111060665	2543	2520.0	881.0	2543.0	111056981	178.9	194.8	369.3
chr9	12	44014540	2548	3607.0	1397.0	2548.0	44010842	154.8	165.6	369.3
chr11	13	21108450	2551	32408.0	6493.0	2551.0	21100880	20.9	88.3	369.3
chr11	13	60110241	2553	3557.0	9616.0	2553.0	60106243	155.8	71.3	369.3
chr14	11	31686396	2568	1048.0	1880.0	2568.0	31683412	248.9	148.1	368.4
chr10	9	40480075	2578	1361.0	14916.0	2578.0	40475251	225.9	50.2	367.4
chr10	9	54041857	2579	1690.0	22243.0	2579.0	54035487	207.1	30.6	367.4
chr12	15	91767135	2584	1392.0	36148.0	2584.0	91763277	223.8	11.0	367.4
chr18	20	38433233	2590	535.0	5441.0	2590.0	38424797	320.0	95.9	367.4
chr1	1	37031003	2591	1682.0	1590.0	2591.0	37028475	207.1	157.1	366.5
chr5	6	107982487	2593	30952.0	26972.0	2593.0	107976975	23.0	21.6	366.5
chr2	2	27408387	2602	41142.0	7439.0	2602.0	27404189	11.5	82.3	365.5
chr2	2	31119481	2603	1416.0	29680.0	2603.0	31113401	221.7	17.6	365.5
chr12	15	25192761	2612	35568.0	2946.0	2612.0	25188319	16.7	125.0	365.5
chr13	14	108300090	2613	12657.0	7836.0	2613.0	108295488	82.1	80.3	365.5
chr15	16	78582532	2616	4436.0	4078.0	2616.0	78579760	142.2	108.9	365.5
chr1	1	160248486	2620	2154.0	1078.0	2620.0	160242832	189.3	181.2	364.5
chr6	7	3396846	2626	974.0	2265.0	2626.0	3388382	255.7	137.5	364.5
chr7	8	132796741	2628	2434.0	1742.0	2628.0	132790169	180.9	152.1	364.5
chr3	4	89873985	2639	2517.0	20236.0	2639.0	89868979	178.9	35.1	363.6
chr4	5	95198403	2640	998.0	559.0	2640.0	95192933	253.6	227.9	363.6
chr5	6	120581348	2641	1686.0	19658.0	2641.0	120576446	207.1	36.6	363.6
chr6	7	106795479	2643	2127.0	2348.0	2643.0	106786709	190.4	136.0	363.6
chr8	10	117308699	2645	7085.0	37506.0	2645.0	117302273	116.1	10.0	363.6
chr11	13	54730198	2651	632.0	496.0	2651.0	54724112	298.6	238.4	363.6
chr16	17	94606284	2655	785.0	432.0	2655.0	94598308	276.1	247.0	363.6
chr5	6	112303216	2659	3768.0	1908.0	2659.0	112296296	152.2	147.1	362.6
chr10	9	75669271	2663	1501.0	1520.0	2663.0	75665867	216.5	160.6	362.6
chr10	9	81130316	2664	5618.0	17608.0	2664.0	81127226	128.6	42.2	362.6
chr19	21	32260527	2671	1051.0	37981.0	2671.0	32252369	248.9	10.0	362.6
chr1	1	165720352	2673	3417.0	3254.0	2673.0	165716758	157.9	119.5	361.7
chr7	8	130647232	2676	3199.0	2602.0	2676.0	130644994	162.6	131.0	361.7
chr9	12	96398279	2677	465.0	9604.0	2677.0	96391827	334.2	71.3	361.7
chr10	9	12870401	2678	3554.0	5418.0	2678.0	12867237	155.8	95.9	361.7
chr11	13	54974339	2679	4098.0	2891.0	2679.0	54971293	147.5	126.0	361.7
chr18	20	55550621	2686	4750.0	1073.0	2686.0	55547167	138.1	182.2	361.7
chr19	21	12007781	2688	4023.0	3318.0	2688.0	12004243	148.5	119.0	361.7
chr1	1	155785879	2690	2588.0	1103.0	2690.0	155781601	177.3	180.2	360.7
chr6	7	54762144	2697	4515.0	4407.0	2697.0	54757928	141.2	104.9	360.7
chr11	13	116618155	2708	3780.0	1806.0	2708.0	116614925	152.2	150.1	360.7
chr13	14	46723514	2710	2404.0	6275.0	2710.0	46717552	182.0	89.8	360.7
chr14	11	75447170	2711	5301.0	4655.0	2711.0	75443782	131.8	102.9	360.7
chr16	17	92817118	2712	1957.0	576.0	2712.0	92810276	196.6	226.9	360.7
chr2	2	34982688	2719	1667.0	14383.0	2719.0	34975338	207.6	51.7	359.8
chr4	5	149918638	2723	5030.0	7557.0	2723.0	149911896	134.4	81.8	359.8
chr4	5	152127096	2724	3159.0	603.0	2724.0	152123272	163.2	222.9	359.8
chr10	9	81434997	2726	28978.0	14592.0	2726.0	81431289	26.7	51.2	359.8
chr11	13	6392465	2729	2130.0	1142.0	2729.0	6389639	190.4	178.2	359.8
chr13	14	21170481	2730	5145.0	3986.0	2730.0	21166973	133.4	109.9	359.8
chr4	5	126114028	2737	2680.0	5465.0	2737.0	126107974	174.7	95.4	358.8
chr15	16	66449025	2749	1440.0	866.0	2749.0	66443377	220.7	196.3	358.8
chr1	1	60780005	2752	2336.0	765.0	2752.0	60773445	183.6	204.8	357.9
chr5	6	122147607	2753	38978.0	10593.0	2753.0	122143015	13.1	66.8	357.9
chr6	7	56920961	2754	14771.0	308.0	2754.0	56915617	71.6	278.6	357.9
chr6	7	72990717	2755	4817.0	5010.0	2755.0	72987175	137.0	98.9	357.9
chr8	10	83774950	2757	1839.0	2811.0	2757.0	83770740	200.3	127.5	357.9
chr11	13	113789838	2762	2064.0	2464.0	2762.0	113785470	192.4	133.5	357.9
chr18	20	20964834	2767	2392.0	5923.0	2767.0	20960234	182.5	92.4	357.9
chr1	1	193192347	2770	1454.0	1871.0	2770.0	193187749	219.1	148.1	356.9
chr2	2	3765611	2771	35745.0	34615.0	2771.0	3758455	16.2	12.0	356.9
chr9	12	21441202	2778	1689.0	2246.0	2778.0	21433596	207.1	138.0	356.9
chr10	9	10187857	2779	2326.0	1044.0	2779.0	10184033	184.1	183.7	356.9
chr1	1	180347269	2786	36748.0	27546.0	2786.0	180339901	15.2	20.6	356.0
chr2	2	167806545	2787	1443.0	1405.0	2787.0	167803871	220.2	165.1	356.0
chr4	5	133758526	2789	44447.0	7268.0	2789.0	133755100	9.41	83.3	356.0
chr1	1	143920485	2797	2188.0	2873.0	2797.0	143915707	188.3	126.0	355.0
chr4	5	152122093	2800	4033.0	31750.0	2800.0	152119593	148.0	15.1	355.0
chr5	6	118592758	2801	1186.0	630.0	2801.0	118587594	237.9	219.3	355.0
chr7	8	38086680	2804	4152.0	446.0	2804.0	38084674	146.4	244.9	355.0
chr11	13	75981614	2808	1562.0	18145.0	2808.0	75975680	213.4	40.7	355.0
chr6	7	124725953	2823	9205.0	15354.0	2823.0	124720629	101.5	48.7	354.0
chr7	8	46060315	2826	3520.0	2631.0	2826.0	46057109	156.4	130.5	354.0
chr7	8	120836921	2827	8102.0	0.0	2827.0	120834225	108.3	0.0	354.0
chr9	12	115612174	2830	720.0	661.0	2830.0	115607080	284.5	215.8	354.0
chr19	21	41348460	2833	46811.0	10552.0	2833.0	41342028	8.89	67.3	354.0
chr19	21	46621778	2834	1357.0	888.0	2834.0	46615482	226.4	194.8	354.0
chrX	3	167112051	2835	6786.0	2794.0	2835.0	167104969	118.7	128.0	354.0
chr5	6	136150138	2839	1076.0	731.0	2839.0	136144218	246.3	208.3	353.1
chr10	9	96694836	2842	2243.0	12314.0	2842.0	96688826	186.7	59.7	353.1
chr11	13	96460509	2844	21880.0	1278.0	2844.0	96453689	44.5	171.2	353.1
chr15	16	36376228	2847	1793.0	2727.0	2847.0	36373314	202.4	129.0	353.1
chr16	17	90283347	2848	799.0	37003.0	2848.0	90278441	274.6	10.5	353.1
chr18	20	20972595	2849	16126.0	1850.0	2849.0	20967393	65.9	149.1	353.1
chr18	20	84295398	2850	5468.0	4607.0	2850.0	84292238	130.2	103.4	353.1
chrX	3	13244839	2851	4753.0	3283.0	2851.0	13241139	138.1	119.5	353.1
chr1	1	160309580	2853	2086.0	889.0	2853.0	160304506	191.4	194.3	352.1
chr8	10	117283368	2860	3090.0	25292.0	2860.0	117277588	164.7	24.6	352.1
chr2	2	3660086	2865	1942.0	2701.0	2865.0	3655966	196.6	129.0	351.2
chr5	6	122221737	2869	3701.0	2011.0	2869.0	122218365	153.2	144.1	351.2
chr10	9	67649458	2872	9223.0	5087.0	2872.0	67646618	101.5	98.4	351.2
chr12	15	86827255	2875	3310.0	2123.0	2875.0	86823903	160.5	141.0	351.2
chr13	14	112005158	2876	2531.0	1088.0	2876.0	112000478	178.9	181.2	351.2
chr5	6	72637705	2885	3271.0	935.0	2885.0	72632267	161.1	191.2	350.2
chr6	7	108538025	2887	1420.0	171.0	2887.0	108534083	221.7	324.8	350.2
chr6	7	122295207	2889	6345.0	14026.0	2889.0	122291155	121.8	53.2	350.2
chr11	13	88623753	2894	1855.0	4067.0	2894.0	88618131	199.8	108.9	350.2
chr12	15	99394893	2896	18505.0	23787.0	2896.0	99391655	56.0	27.6	350.2
chr15	16	101149053	2899	2281.0	1774.0	2899.0	101145265	185.6	151.1	350.2
chr16	17	91449280	2900	11068.0	852.0	2900.0	91442300	90.5	197.3	350.2
chr1	1	86505782	2903	4110.0	5661.0	2903.0	86501234	146.9	93.9	349.3
chr1	1	171689790	2905	2541.0	1199.0	2905.0	171683972	178.3	175.2	349.3
chr7	8	24459726	2910	883.0	970.0	2910.0	24456152	264.1	188.7	349.3
chr7	8	114294478	2912	5713.0	34766.0	2912.0	114289752	127.6	12.0	349.3
chr10	9	60391501	2913	2821.0	3022.0	2913.0	60387939	171.5	123.5	349.3
chr11	13	79132486	2915	1515.0	416.0	2915.0	79128008	216.0	250.5	349.3
chr17	18	48428368	2921	3790.0	2335.0	2921.0	48424948	152.2	136.5	349.3
chr19	21	53216784	2924	34440.0	13674.0	2924.0	53207518	18.3	54.7	349.3
chr13	14	22007711	2929	5298.0	8285.0	2929.0	22004607	131.8	77.8	348.3
chr13	14	28960831	2930	3951.0	3856.0	2930.0	28958691	149.6	111.4	348.3
chr13	14	51802174	2931	2355.0	3105.0	2931.0	51797156	183.6	122.0	348.3
chr16	17	91534996	2932	3387.0	0.0	2932.0	91531372	159.0	0.0	348.3
chr2	2	30254881	2936	1271.0	827.0	2936.0	30250977	231.1	198.8	347.4
chr5	6	105719167	2943	7892.0	21095.0	2943.0	105713819	109.8	33.1	347.4
chr7	8	45084454	2946	7432.0	15900.0	2946.0	45080294	113.5	47.2	347.4
chr11	13	70031026	2952	11835.0	7744.0	2952.0	70027592	86.3	80.8	347.4
chr16	17	24155758	2955	991.0	3770.0	2955.0	24150170	254.7	112.4	347.4
chr7	8	68131484	2963	2997.0	2632.0	2963.0	68126902	166.8	130.5	346.4
chr9	12	96439781	2968	1141.0	1153.0	2968.0	96436595	241.6	177.7	346.4
chr11	13	68454280	2972	2030.0	1996.0	2972.0	68450142	193.5	144.6	346.4
chr11	13	77794021	2973	4557.0	2521.0	2973.0	77790249	140.7	132.5	346.4
chr11	13	80303713	2974	3612.0	4279.0	2974.0	80301937	154.8	106.4	346.4
chr12	15	107957288	2977	7245.0	25058.0	2977.0	107949894	115.0	25.1	346.4
chr14	11	14070069	2979	1592.0	17639.0	2979.0	14065185	211.8	42.2	346.4
chr17	18	28219616	2981	8222.0	7602.0	2981.0	28215928	107.7	81.8	346.4
chr19	21	12013351	2984	3893.0	21677.0	2984.0	12009911	150.6	32.1	346.4
chr1	1	136583045	2985	1585.0	6772.0	2985.0	136578055	211.8	86.3	345.5
chr3	4	137973476	2987	6277.0	5174.0	2987.0	137967566	122.4	97.4	345.5
chr8	10	13989155	2992	7298.0	3130.0	2992.0	13985491	114.5	121.5	345.5
chr8	10	122943395	2993	44703.0	4581.0	2993.0	122936317	9.41	103.4	345.5
chr9	12	62974262	2994	8575.0	5483.0	2994.0	62969390	105.6	95.4	345.5
chr11	13	52296874	2999	7977.0	9511.0	2999.0	52291820	109.3	71.8	345.5
chr2	2	153264225	3008	17758.0	2415.0	3008.0	153259255	58.6	134.5	344.5
chr5	6	140738295	3011	19307.0	4811.0	3011.0	140733405	52.8	100.9	344.5
chr6	7	83455605	3012	7431.0	643.0	3012.0	83452165	113.5	217.8	344.5
chr9	12	31283252	3014	16932.0	15049.0	3014.0	31279190	62.2	49.7	344.5
chr11	13	77373309	3018	3408.0	1614.0	3018.0	77368497	158.5	156.1	344.5
chr11	13	109497461	3019	1602.0	1144.0	3019.0	109494299	211.3	178.2	344.5
chr12	15	69541371	3020	1247.0	3577.0	3020.0	69537647	233.2	114.9	344.5
chr15	16	59621336	3024	3497.0	28472.0	3024.0	59618196	156.9	19.6	344.5
chr1	1	127323103	3027	16257.0	6003.0	3027.0	127318203	64.8	91.4	343.6
chr2	2	155020980	3030	3394.0	2507.0	3030.0	155018874	158.5	132.5	343.6
chr9	12	108789723	3036	5396.0	13595.0	3036.0	108783833	130.7	54.7	343.6
chr11	13	70792427	3041	1032.0	1155.0	3041.0	70788521	250.5	177.7	343.6
chr13	14	111726613	3043	3496.0	4540.0	3043.0	111724447	156.9	103.9	343.6
chr1	1	127234370	3045	15410.0	23370.0	3045.0	127229488	68.5	28.1	342.6
chr8	10	61452720	3050	2756.0	2067.0	3050.0	61448844	173.1	142.6	342.6
chr15	16	6603691	3054	36605.0	8689.0	3054.0	6597115	15.7	75.8	342.6
chr2	2	102876609	3056	2025.0	835.0	3056.0	102871361	193.5	198.3	341.6
chr3	4	79241388	3059	33311.0	1009.0	3059.0	79236970	19.3	185.7	341.6
chr5	6	36375129	3063	3136.0	1425.0	3063.0	36371321	163.7	164.1	341.6
chr6	7	120490141	3066	1209.0	3600.0	3066.0	120484649	235.9	114.4	341.6
chr7	8	125476161	3068	648.0	411.0	3068.0	125470281	295.5	251.5	341.6
chr7	8	145113158	3069	1581.0	683.0	3069.0	145110374	212.3	212.8	341.6
chr16	17	49801926	3076	1624.0	1447.0	3076.0	49795464	210.2	163.6	341.6
chr19	21	12543461	3078	779.0	2502.0	3078.0	12538543	276.6	133.0	341.6
chr1	1	155030220	3080	3364.0	2561.0	3080.0	155027532	159.0	131.5	340.7
chr5	6	122654188	3088	4810.0	2346.0	3088.0	122651846	137.0	136.0	340.7
chr6	7	3346211	3089	10747.0	11217.0	3089.0	3339825	92.0	64.2	340.7
chr7	8	27543748	3090	7629.0	17911.0	3090.0	27540682	111.9	41.2	340.7
chr8	10	11004676	3091	560.0	1350.0	3091.0	11000530	314.3	168.2	340.7
chr10	9	122742596	3093	1465.0	6035.0	3093.0	122736000	218.6	91.4	340.7
chr17	18	84129212	3097	3389.0	18778.0	3097.0	84124238	159.0	39.2	340.7
chrX	3	96131775	3099	25335.0	8506.0	3099.0	96123327	35.0	76.8	340.7
chr4	5	132947421	3104	2411.0	2706.0	3104.0	132944013	181.5	129.0	339.7
chr7	8	127115687	3107	3241.0	4577.0	3107.0	127111903	161.6	103.4	339.7
chr9	12	73075169	3110	1396.0	36725.0	3110.0	73070671	223.3	10.5	339.7
chr10	9	7392993	3111	11642.0	8161.0	3111.0	7390191	87.3	78.3	339.7
chr10	9	82895870	3112	684.0	264.0	3112.0	82889882	289.2	292.6	339.7
chr11	13	106389471	3115	5734.0	4213.0	3115.0	106385241	127.6	107.4	339.7
chr1	1	192082743	3123	7487.0	10685.0	3123.0	192075159	113.0	66.3	338.8
chr4	5	62688265	3126	1973.0	997.0	3126.0	62683793	195.6	186.7	338.8
chr6	7	128800649	3131	3578.0	4348.0	3131.0	128794963	155.3	105.4	338.8
chr12	15	33178313	3137	17584.0	16639.0	3137.0	33173903	59.6	45.2	338.8
chr13	14	37780317	3139	5252.0	5429.0	3139.0	37778059	132.3	95.9	338.8
