id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
11134	chr16	92059158	92060134	17	69.2	11134	169.7	2301.0	124.4	1924.0	172.9	2277.0	156.5	1524.0
11135	chr17	25132951	25134323	18	69.2	11135	77.1	9822.0	33.4	14834.0	85.2	8825.0	47.9	12281.0
11138	chr18	11053137	11054425	20	69.2	11138	56.1	13520.0	34.5	14461.0	54.3	14213.0	28.9	18391.0
11141	chr18	50052484	50054632	20	69.2	11141	104.5	6409.0	62.2	7463.0	101.3	6850.0	80.3	6253.0
11143	chr18	75019359	75020409	20	69.2	11143	139.1	3588.0	58.8	8085.0	159.3	2767.0	116.7	2969.0
11144	chr19	23447323	23448957	21	69.2	11144	47.9	15265.0	35.6	14048.0	51.9	14792.0	34.1	16450.0
11146	chr19	44930648	44932540	21	69.2	11146	83.9	8858.0	41.9	12118.0	88.3	8418.0	49.1	12004.0
11148	chrX	8251911	8253573	3	69.2	11148	61.1	12545.0	44.7	11335.0	67.3	11657.0	49.1	12006.0
11149	chrX	142682070	142683644	3	69.2	11149	70.3	10922.0	24.3	18563.0	99.4	7055.0	50.8	11570.0
11150	chrX	153722710	153724522	3	69.2	11150	64.8	11882.0	45.8	11033.0	71.6	10892.0	43.3	13559.0
11152	chr1	5082688	5084224	1	68.4	11152	81.2	9213.0	12.4	25758.0	43.8	16573.0	13.3	26930.0
11153	chr1	43826925	43827859	1	68.4	11153	71.6	10604.0	39.6	12614.0	62.4	12435.0	49.7	11727.0
11154	chr1	55087062	55087968	1	68.4	11154	96.7	7203.0	74.1	5612.0	109.3	5944.0	81.4	6053.0
11155	chr1	55131228	55132254	1	68.4	11155	72.1	10537.0			108.1	6066.0	58.9	9693.0
11156	chr1	58972820	58973716	1	68.4	11156	63.9	11975.0	57.7	8184.0	59.9	12891.0	56.6	10200.0
11159	chr1	89069541	89070557	1	68.4	11159	71.2	10681.0	43.0	11651.0	59.9	12895.0	36.4	15527.0
11161	chr1	134961740	134963282	1	68.4	11161	88.0	8264.0	71.8	5928.0	95.7	7435.0	91.8	4852.0
11163	chr1	150393079	150394259	1	68.4	11163	69.3	10993.0	25.4	17809.0	71.0	10899.0	42.7	13565.0
11164	chr1	151571863	151572937	1	68.4	11164	112.2	5546.0	96.1	3372.0	98.2	7119.0	95.3	4523.0
11166	chr1	182341104	182342180	1	68.4	11166	53.4	13990.0	35.1	14068.0	82.7	9087.0	52.0	11232.0
11167	chr2	11776742	11777846	2	68.4	11167	101.3	6685.0	43.0	11661.0	100.6	6860.0	46.8	12469.0
11168	chr2	18391848	18392790	2	68.4	11168	91.2	7882.0	49.2	10061.0	74.1	10393.0	113.2	3142.0
11169	chr2	24917964	24919392	2	68.4	11169	87.1	8382.0	61.6	7476.0	85.8	8673.0	86.1	5486.0
11171	chr2	26140260	26141018	2	68.4	11171	75.7	9974.0	54.9	8760.0	61.1	12653.0	45.6	12764.0
11173	chr2	39224665	39226511	2	68.4	11173	106.7	6094.0	67.9	6480.0	79.0	9625.0	71.6	7434.0
11178	chr2	119674496	119675416	2	68.4	11178	90.8	7937.0	50.3	9815.0	89.5	8216.0	42.7	13573.0
11179	chr2	129197947	129198909	2	68.4	11179	82.1	9066.0	32.2	15091.0	94.5	7606.0		
11180	chr2	173577684	173579100	2	68.4	11180	60.7	12561.0	48.1	10345.0	85.8	8682.0	55.5	10462.0
11182	chr3	40846261	40847987	4	68.4	11182	70.3	10862.0	19.8	20745.0	63.6	12227.0	41.6	13945.0
11183	chr3	54735541	54736475	4	68.4	11183	99.9	6832.0	44.7	11203.0	82.7	9090.0	46.2	12629.0
11185	chr3	89772040	89773394	4	68.4	11185	147.8	3110.0	61.1	7590.0	155.6	2896.0	68.7	7918.0
11188	chr3	97901226	97902788	4	68.4	11188	83.9	8809.0	79.2	4974.0	129.7	4308.0	90.7	4976.0
11190	chr3	144570085	144571561	4	68.4	11190	94.9	7426.0	66.7	6655.0	88.3	8357.0	72.2	7349.0
11191	chr3	145924836	145925606	4	68.4	11191	116.8	5121.0	58.3	8108.0	85.2	8781.0	55.5	10470.0
11193	chr4	40756582	40758528	5	68.4	11193	78.9	9539.0	51.5	9562.0	62.4	12465.0	58.3	9842.0
11194	chr4	45296516	45297730	5	68.4	11194	53.8	13901.0	40.2	12489.0	43.8	16600.0	34.1	16298.0
11201	chr4	141148408	141149804	5	68.4	11201	80.3	9354.0	70.1	6166.0	75.3	10221.0	67.0	8209.0
11203	chr5	29377309	29378989	6	68.4	11203	78.0	9657.0	52.0	9453.0	72.9	10600.0	53.1	11006.0
11206	chr5	115327528	115329480	6	68.4	11206	87.6	8335.0	62.8	7321.0	67.3	11580.0	82.0	6000.0
11207	chr5	117357188	117358206	6	68.4	11207	69.3	11012.0	45.8	10942.0	58.0	13303.0	87.2	5367.0
11208	chr5	134098627	134100669	6	68.4	11208	86.2	8518.0	45.8	10943.0	75.3	10229.0	59.5	9607.0
11211	chr5	150522042	150523580	6	68.4	11211	76.6	9850.0	62.8	7323.0	69.8	11162.0	70.5	7631.0
11213	chr6	38550577	38551975	7	68.4	11213	62.5	12241.0	37.9	13211.0	90.1	8157.0	46.2	12657.0
11214	chr6	56797859	56798739	7	68.4	11214	69.8	10947.0	44.7	11234.0	59.9	12928.0	66.4	8324.0
11215	chr6	86404119	86405809	7	68.4	11215	116.3	5176.0	58.8	8019.0	78.4	9755.0	73.4	7193.0
11216	chr6	87671308	87672480	7	68.4	11216	52.5	14228.0	50.9	9715.0	59.9	12930.0	53.7	10887.0
11217	chr6	118418451	118420121	7	68.4	11217	76.6	9854.0	21.5	19873.0	85.8	8701.0	25.4	19633.0
11218	chr6	124996610	124998204	7	68.4	11218	35.1	18291.0			47.5	15736.0	39.3	14652.0
11219	chr7	5013878	5016368	8	68.4	11219	92.6	7705.0	27.7	16930.0	70.4	11064.0	34.7	16148.0
11220	chr7	6330594	6331896	8	68.4	11220	46.1	15635.0	33.4	14732.0	58.0	13316.0	46.8	12513.0
11221	chr7	16891698	16892728	8	68.4	11221	75.7	9987.0	55.4	8680.0	75.3	10235.0	73.9	7098.0
11223	chr7	123369624	123370522	8	68.4	11223	106.7	6111.0	36.2	13764.0	50.0	15122.0	34.1	16336.0
11225	chr7	138908305	138910341	8	68.4	11225	62.5	12251.0	40.7	12357.0	69.8	11172.0	35.8	15774.0
11226	chr7	139389636	139391152	8	68.4	11226	84.4	8767.0	66.2	6775.0	74.1	10425.0	72.8	7286.0
11227	chr7	141475717	141477621	8	68.4	11227	63.9	12014.0	26.0	17665.0	64.8	12040.0	20.8	21918.0
11228	chr8	22226352	22228474	10	68.4	11228	39.7	17140.0	31.1	15607.0	90.8	8102.0	20.2	22229.0
11231	chr8	72159207	72160775	10	68.4	11231	102.6	6560.0	48.1	10396.0	85.8	8712.0	56.0	10369.0
11233	chr8	86745811	86746713	10	68.4	11233	88.0	8290.0	33.4	14759.0	101.9	6747.0	39.3	14666.0
11238	chr9	78587508	78589420	12	68.4	11238	88.5	8233.0			77.8	9880.0	61.8	9192.0
11240	chr10	36974799	36975551	9	68.4	11240	73.0	10439.0	44.7	11274.0	121.0	4943.0	62.4	9071.0
11241	chr10	43539521	43540705	9	68.4	11241	88.0	8293.0	48.1	10407.0	76.6	10053.0	62.4	9072.0
11243	chr10	81257110	81258672	9	68.4	11243	55.2	13668.0	15.8	23220.0	34.6	19165.0	24.3	20236.0
11247	chr11	4637240	4638592	13	68.4	11247	85.3	8648.0	59.4	7937.0	98.8	7091.0	82.6	5953.0
11248	chr11	32266798	32268564	13	68.4	11248	76.2	9945.0	25.4	17949.0	76.6	10061.0	58.3	9893.0
11249	chr11	43433120	43434692	13	68.4	11249	69.3	11038.0	31.7	15427.0	79.0	9684.0	65.3	8561.0
11253	chr11	60138723	60140863	13	68.4	11253	62.0	12345.0	34.5	14388.0	52.5	14597.0	46.8	12541.0
11255	chr11	62878605	62880069	13	68.4	11255	79.8	9439.0	24.3	18467.0	71.6	10849.0	65.9	8464.0
11258	chr11	101784437	101785947	13	68.4	11258	78.5	9633.0	49.8	10008.0	66.7	11739.0	58.3	9905.0
11260	chr11	107470134	107471412	13	68.4	11260	317.5	524.0	43.5	11597.0	153.1	3033.0	210.3	802.0
11261	chr11	118353858	118355392	13	68.4	11261	53.4	14058.0	53.2	9246.0	55.6	13892.0	43.9	13340.0
11263	chr12	3234966	3236574	15	68.4	11263	61.1	12524.0	12.4	26199.0	42.6	16991.0	19.6	22672.0
11264	chr12	4918242	4919548	15	68.4	11264	83.9	8837.0	71.3	6045.0	98.2	7179.0	82.6	5961.0
11270	chr12	112672829	112674339	15	68.4	11270	73.0	10449.0	45.2	11132.0	57.4	13497.0	84.9	5656.0
11271	chr13	45506887	45508403	14	68.4	11271	68.9	11119.0	33.9	14614.0	49.4	15315.0	45.6	12865.0
11274	chr14	14120068	14121062	11	68.4	11274	70.7	10834.0	48.1	10432.0	87.7	8478.0	69.3	7875.0
11275	chr14	20451258	20452382	11	68.4	11275	45.2	15848.0	31.1	15678.0	50.6	15016.0	33.5	16601.0
11278	chr14	55560190	55561644	11	68.4	11278	83.5	8918.0	79.2	5014.0	69.8	11213.0	66.4	8363.0
11279	chr14	61309475	61311547	11	68.4	11279	34.7	18487.0	24.3	18504.0	34.6	19203.0	30.0	17879.0
11280	chr14	78848562	78850360	11	68.4	11280	72.1	10590.0	54.9	8848.0	65.4	11967.0	69.3	7879.0
11281	chr15	25412188	25413468	16	68.4	11281	96.3	7307.0	43.5	11617.0	95.7	7498.0	45.6	12875.0
11284	chr15	78527888	78529986	16	68.4	11284	80.7	9332.0	59.9	7861.0	67.3	11640.0	108.6	3453.0
11285	chr15	103162763	103164025	16	68.4	11285	86.7	8488.0	62.2	7451.0	91.4	8050.0	84.3	5746.0
11287	chr16	34690054	34691238	17	68.4	11287	91.7	7868.0	53.7	9132.0	80.3	9525.0	54.9	10681.0
11291	chr17	24695438	24697290	18	68.4	11291			27.7	17037.0	53.7	14351.0	31.8	17291.0
11293	chr17	35673133	35674419	18	68.4	11293	87.1	8429.0	67.3	6634.0	89.5	8267.0	74.5	7061.0
11294	chr17	43665982	43667848	18	68.4	11294	91.7	7871.0	54.9	8864.0	69.2	11339.0		
11295	chr17	71310306	71312140	18	68.4	11295	63.9	12050.0	29.4	16361.0	41.4	17351.0	33.5	16631.0
11300	chr18	36793963	36795049	20	68.4	11300	66.1	11612.0	50.9	9785.0	55.6	13921.0	44.5	13216.0
11304	chr19	7040526	7041286	21	68.4	11304	64.8	11879.0			64.2	12204.0	32.9	16861.0
11309	chr19	40830683	40831605	21	68.4	11309	81.2	9271.0	32.8	15048.0	59.3	13121.0	49.1	12003.0
11311	chrX	37108970	37110706	3	68.4	11311	63.9	12057.0	30.5	15941.0	55.6	13931.0	43.9	13390.0
11313	chrX	102187716	102190142	3	68.4	11313	90.3	8041.0	63.9	7208.0	93.2	7821.0	99.9	4138.0
11318	chr1	119503845	119505427	1	67.6	11318	64.3	11888.0			74.1	10387.0	47.4	12299.0
11321	chr1	163930647	163931423	1	67.6	11321	92.6	7684.0	57.1	8286.0	82.7	9086.0	69.3	7801.0
11322	chr1	182124779	182125587	1	67.6	11322			27.7	16848.0	110.5	5840.0	80.3	6188.0
11323	chr1	182282733	182283611	1	67.6	11323	101.7	6630.0	43.0	11659.0	97.6	7212.0	43.3	13401.0
11324	chr2	4880938	4881844	2	67.6	11324	52.9	14104.0	45.2	11037.0	50.0	15062.0	53.1	10977.0
11330	chr2	105397975	105399501	2	67.6	11330	59.3	12811.0	61.1	7582.0	75.3	10210.0	56.0	10329.0
11332	chr2	130906236	130907604	2	67.6	11332	85.3	8614.0	69.6	6228.0	74.7	10303.0	71.6	7436.0
11333	chr2	144550447	144551435	2	67.6	11333	48.8	14975.0	22.1	19478.0	62.4	12454.0	41.6	13940.0
11335	chr2	156312016	156313128	2	67.6	11335	67.5	11289.0	31.7	15324.0	60.5	12788.0	41.0	14103.0
11337	chr2	158767622	158769452	2	67.6	11337	73.9	10262.0	31.1	15538.0	59.3	13029.0	35.2	15890.0
11338	chr2	173737289	173738305	2	67.6	11338	94.4	7476.0	59.9	7787.0	85.8	8683.0	66.4	8305.0
11346	chr4	83484813	83486021	5	67.6	11346	53.4	14006.0	36.8	13553.0	53.1	14402.0	45.1	12943.0
11347	chr4	116627569	116628487	5	67.6	11347	68.9	11085.0	37.3	13381.0	72.2	10683.0	55.5	10474.0
11348	chr4	123283427	123284795	5	67.6	11348	119.5	4873.0	97.8	3257.0	133.4	4054.0	144.4	1806.0
11349	chr4	132261157	132262043	5	67.6	11349	84.9	8681.0	48.6	10213.0	80.9	9377.0	64.7	8614.0
11350	chr4	132269754	132271146	5	67.6	11350			10.2	28230.0	70.4	11042.0		
11351	chr4	135119364	135121380	5	67.6	11351	88.5	8218.0						
11354	chr4	154964280	154965694	5	67.6	11354	61.6	12401.0	54.9	8782.0	70.4	11046.0	53.1	11004.0
11355	chr5	23787443	23788339	6	67.6	11355	64.8	11814.0	25.4	17864.0	61.1	12680.0	38.1	14997.0
11356	chr5	31218663	31220559	6	67.6	11356	100.8	6739.0	70.7	6097.0	97.6	7224.0	79.1	6357.0
11357	chr5	122777897	122779087	6	67.6	11357	74.4	10202.0	59.9	7802.0	83.4	9018.0	52.0	11265.0
11358	chr5	134551332	134552486	6	67.6	11358	40.6	16907.0			48.2	15554.0	22.5	20977.0
11359	chr5	143269193	143270859	6	67.6	11359	17.3	24851.0	20.4	20470.0	49.4	15257.0	45.1	12964.0
11362	chr6	34910003	34911287	7	67.6	11362	83.9	8819.0			67.9	11479.0	47.4	12358.0
11363	chr6	51470889	51472679	7	67.6	11363	71.2	10707.0	44.1	11403.0	61.7	12576.0		
11364	chr6	120363026	120364076	7	67.6	11364	80.3	9362.0			80.9	9383.0	56.6	10246.0
11365	chr6	122874027	122875893	7	67.6	11365	63.4	12087.0	46.9	10676.0	50.0	15110.0	76.8	6659.0
11369	chr6	146633942	146634702	7	67.6	11369	65.7	11650.0	45.2	11081.0	65.4	11915.0	47.9	12194.0
11370	chr7	29908009	29908927	8	67.6	11370	45.6	15716.0	24.3	18402.0	61.1	12694.0	38.1	15027.0
11371	chr7	44553003	44555019	8	67.6	11371	71.2	10712.0	40.7	12354.0	98.2	7151.0	45.1	12979.0
11373	chr7	142060731	142061489	8	67.6	11373	270.1	762.0	58.8	8031.0	163.0	2596.0	56.6	10258.0
11374	chr8	22858447	22859421	10	67.6	11374	68.0	11239.0	33.9	14552.0	45.7	16189.0	50.3	11630.0
11376	chr8	53638206	53639888	10	67.6	11376	101.7	6649.0	66.7	6680.0	93.2	7780.0	55.5	10503.0
11377	chr8	84912912	84914230	10	67.6	11377	68.0	11242.0	18.1	21800.0	50.0	15128.0	37.5	15234.0
11378	chr8	85555584	85556340	10	67.6	11378	74.8	10129.0	44.7	11259.0	69.8	11176.0	56.6	10262.0
11380	chr8	121951224	121952088	10	67.6	11380	94.9	7441.0	87.7	4094.0	106.8	6214.0	86.6	5444.0
11382	chr9	15709161	15710859	12	67.6	11382	60.2	12682.0	43.5	11567.0			42.2	13807.0
11383	chr9	55511709	55513495	12	67.6	11383	70.7	10807.0			67.3	11608.0	27.7	18726.0
11384	chr9	59751555	59752327	12	67.6	11384	45.6	15726.0	49.2	10123.0	71.0	10953.0	37.5	15242.0
11386	chr10	4430926	4432226	9	67.6	11386	130.5	4082.0	36.8	13603.0	158.7	2782.0	98.8	4229.0
11391	chr10	75058977	75060135	9	67.6	11391	81.2	9247.0	64.5	7062.0	74.1	10437.0	84.3	5720.0
11392	chr10	82047497	82049085	9	67.6	11392	71.6	10651.0	58.3	8136.0	66.1	11832.0	64.1	8769.0
11394	chr11	23894536	23896050	13	67.6	11394	128.6	4204.0	68.4	6442.0	112.4	5692.0	65.9	8458.0
11395	chr11	43746687	43747805	13	67.6	11395	85.8	8587.0	49.8	9996.0	64.2	12160.0	49.1	11950.0
11396	chr11	53518587	53520867	13	67.6	11396	59.3	12856.0	12.4	26171.0	19.8	24702.0	48.5	12096.0
11398	chr11	58170976	58172292	13	67.6	11398	67.1	11421.0	58.3	8143.0	63.0	12391.0	65.3	8563.0
11400	chr11	61173863	61175275	13	67.6	11400	70.3	10899.0	35.1	14179.0	59.3	13089.0	37.5	15272.0
11402	chr11	76763051	76764157	13	67.6	11402	67.1	11423.0	34.5	14392.0	69.2	11309.0	39.9	14536.0
11403	chr11	82907722	82908544	13	67.6	11403	82.1	9114.0	84.8	4369.0	132.1	4153.0	89.5	5129.0
11404	chr11	98740544	98742016	13	67.6	11404	116.3	5191.0	54.3	8958.0	109.9	5921.0	47.4	12408.0
11405	chr11	100544993	100546189	13	67.6	11405	65.7	11681.0	54.9	8824.0	74.7	10347.0	43.9	13333.0
11410	chr12	69681630	69682886	15	67.6	11410	78.0	9681.0	57.7	8256.0	74.7	10353.0	60.1	9529.0
11413	chr12	86078473	86079715	15	67.6	11413	79.8	9448.0	46.4	10866.0	63.6	12294.0	57.2	10165.0
11416	chr13	21362283	21363527	14	67.6	11416	59.8	12780.0	28.3	16764.0	42.0	17168.0	21.4	21733.0
11417	chr13	23697456	23699044	14	67.6	11417	73.4	10373.0	32.2	15229.0	71.6	10866.0	41.6	14050.0
11423	chr13	96387823	96389031	14	67.6	11423	119.1	4925.0	58.8	8066.0	75.9	10169.0	52.6	11194.0
11424	chr13	98262372	98263310	14	67.6	11424	90.3	8035.0	69.6	6269.0	169.8	2367.0	132.9	2194.0
11425	chr13	113209279	113210189	14	67.6	11425	83.0	8986.0			56.8	13641.0	23.1	20832.0
11426	chr13	119789956	119790882	14	67.6	11426	78.5	9638.0	49.8	10020.0	101.3	6836.0	76.2	6794.0
11428	chr14	54605383	54606665	11	67.6	11428	55.2	13690.0	39.0	12937.0	63.6	12307.0	56.6	10295.0
11429	chr14	55478041	55479459	11	67.6	11429	62.0	12357.0	35.6	14014.0	58.0	13383.0	23.1	20838.0
11434	chr15	37791021	37792211	16	67.6	11434	63.4	12117.0	48.6	10295.0	100.6	6903.0	75.7	6894.0
11435	chr15	58821815	58822587	16	67.6	11435	63.0	12192.0	30.0	16127.0				
11439	chr15	86033938	86034856	16	67.6	11439	83.0	8992.0	58.3	8162.0	74.7	10371.0	56.0	10421.0
11441	chr15	96461005	96461759	16	67.6	11441	83.5	8923.0	43.0	11764.0	91.4	8047.0	54.9	10677.0
11443	chr15	102134479	102136531	16	67.6	11443	49.7	14850.0	37.9	13301.0	37.0	18495.0	32.3	17054.0
11445	chr16	16145949	16147309	17	67.6	11445	79.8	9456.0			82.7	9153.0		
11451	chr17	32890686	32892030	18	67.6	11451	54.3	13874.0	23.2	19106.0	54.3	14205.0	37.0	15494.0
11452	chr18	14783242	14784136	20	67.6	11452	80.7	9338.0	49.8	10035.0	91.4	8058.0	92.4	4844.0
11455	chrX	101221272	101223314	3	67.6	11455	68.9	11133.0			69.8	11237.0	59.5	9691.0
11456	chrX	140956056	140958090	3	67.6	11456	63.4	12131.0	14.1	24746.0	54.3	14226.0	53.1	11110.0
11464	chr1	133907913	133909409	1	66.7	11464	67.1	11367.0	15.3	23418.0	60.5	12776.0	25.4	19547.0
11465	chr1	136345875	136346503	1	66.7	11465	143.7	3331.0	41.9	11950.0	103.1	6588.0	54.3	10716.0
11467	chr1	180328985	180330317	1	66.7	11467	135.9	3754.0	43.0	11658.0	38.9	17827.0	31.8	17108.0
11468	chr1	182408299	182409249	1	66.7	11468	60.2	12636.0	50.3	9804.0	63.6	12218.0	45.6	12762.0
11471	chr2	28839521	28840485	2	66.7	11471	172.4	2205.0	59.4	7881.0	197.6	1647.0	57.2	10086.0
11472	chr2	103795305	103796623	2	66.7	11472	90.3	7995.0			82.1	9184.0	57.8	9956.0
11473	chr2	118388264	118389362	2	66.7	11473	79.4	9475.0	43.5	11509.0	87.7	8427.0	40.4	14250.0
11474	chr2	118900595	118901781	2	66.7	11474	84.4	8746.0	52.0	9430.0	87.7	8428.0	71.6	7435.0
11475	chr2	119799699	119800487	2	66.7	11475	65.7	11631.0	60.5	7687.0	98.2	7125.0	60.1	9455.0
11476	chr2	121448411	121449541	2	66.7	11476	58.8	12913.0	42.4	11801.0	61.1	12658.0	51.4	11355.0
11478	chr2	147013864	147015678	2	66.7	11478	83.5	8870.0	54.3	8887.0	71.6	10795.0	68.2	8015.0
11481	chr3	75555904	75556858	4	66.7	11481	114.5	5333.0	44.7	11204.0	100.0	6923.0	47.9	12169.0
11486	chr3	127552079	127553815	4	66.7	11486	83.5	8877.0	37.3	13375.0	43.8	16594.0	68.2	8019.0
11487	chr4	19568878	19570652	5	66.7	11487	87.1	8395.0	53.2	9175.0	86.4	8589.0	53.1	10996.0
11488	chr4	45342129	45343355	5	66.7	11488	86.2	8512.0	74.7	5548.0	92.6	7841.0	53.7	10867.0
11492	chr4	141616853	141618743	5	66.7	11492	50.6	14590.0	22.1	19519.0	64.8	12017.0	46.2	12647.0
11497	chr5	34370434	34372092	6	66.7	11497	90.8	7942.0	48.1	10360.0	80.3	9474.0		
11498	chr5	53266541	53268033	6	66.7	11498	62.5	12234.0	38.5	13023.0	64.2	12124.0	36.4	15572.0
11499	chr5	65537424	65538392	6	66.7	11499	110.4	5742.0	46.9	10664.0	46.9	15869.0	103.4	3812.0
11500	chr5	124541127	124542273	6	66.7	11500	83.0	8958.0	62.2	7402.0	74.1	10414.0	79.1	6361.0
11501	chr5	135994643	135995553	6	66.7	11501			51.5	9581.0	78.4	9751.0	63.5	8848.0
11509	chr6	85136293	85137789	7	66.7	11509	24.2	21766.0			24.1	22637.0	24.8	19923.0
11510	chr6	113482839	113483901	7	66.7	11510	64.3	11919.0	46.4	10813.0	54.3	14129.0	47.9	12192.0
11511	chr6	115602215	115603563	7	66.7	11511	70.7	10794.0	49.8	9966.0	79.7	9572.0	54.9	10606.0
11512	chr6	116627711	116629009	7	66.7	11512	98.1	7047.0	37.9	13214.0	64.2	12135.0	47.4	12362.0
11514	chr7	7136274	7137324	8	66.7	11514	64.3	11921.0	66.2	6770.0	74.7	10327.0	41.6	13979.0
11515	chr7	24398635	24400517	8	66.7	11515	65.7	11652.0			60.5	12819.0	67.0	8225.0
11518	chr7	80260968	80262022	8	66.7	11518	85.8	8575.0	52.0	9473.0	80.9	9391.0		
11519	chr7	102209108	102210422	8	66.7	11519	99.5	6898.0	88.2	4040.0	105.0	6396.0	98.2	4277.0
11520	chr7	122020385	122021589	8	66.7	11520	48.8	14999.0	37.9	13230.0	55.6	13859.0	40.4	14313.0
11522	chr8	69624530	69625876	10	66.7	11522	64.8	11839.0						
11524	chr8	123254322	123255382	10	66.7	11524	76.6	9862.0	55.4	8690.0	66.1	11819.0	54.9	10624.0
11526	chr9	58581521	58582725	12	66.7	11526	103.6	6483.0	83.1	4584.0	80.3	9497.0	78.6	6459.0
11527	chr9	88438655	88439411	12	66.7	11527	98.1	7056.0	106.3	2711.0	77.8	9882.0	45.6	12837.0
11530	chr10	76467936	76469614	9	66.7	11530	71.6	10649.0			79.0	9676.0		
11531	chr10	79681346	79682110	9	66.7	11531	57.0	13318.0	43.5	11578.0	123.5	4740.0	44.5	13162.0
11532	chr10	79908300	79910084	9	66.7	11532	57.5	13222.0	19.2	21196.0	52.5	14593.0	40.4	14336.0
11533	chr10	81229761	81231637	9	66.7	11533	74.8	10139.0	44.7	11278.0	132.8	4111.0	41.0	14162.0
11536	chr11	5740048	5741678	13	66.7	11536	48.8	15016.0	25.4	17948.0	55.6	13880.0		
11537	chr11	11808300	11809818	13	66.7	11537	62.5	12264.0	56.6	8466.0	64.2	12158.0		
11542	chr11	69632387	69634337	13	66.7	11542	89.0	8178.0	57.7	8245.0	71.0	10966.0	51.4	11423.0
11543	chr11	77493511	77494399	13	66.7	11543	75.3	10062.0	62.2	7439.0	73.5	10543.0	85.5	5590.0
11550	chr11	121203040	121204764	13	66.7	11550	74.4	10227.0	30.5	15872.0	76.6	10068.0	67.6	8148.0
11551	chr11	121434467	121435369	13	66.7	11551	51.1	14523.0	31.1	15655.0	48.2	15624.0	32.9	16798.0
11553	chr12	16810876	16811764	15	66.7	11553	58.8	12964.0	49.8	10010.0	98.2	7180.0	61.2	9311.0
11554	chr12	21315517	21317201	15	66.7	11554	63.4	12107.0	50.9	9751.0	82.1	9237.0	48.5	12111.0
11559	chr12	87470933	87472597	15	66.7	11559	104.5	6387.0	76.9	5300.0	133.4	4060.0	125.3	2497.0
11561	chr12	111573961	111574871	15	66.7	11561	73.4	10372.0	104.1	2859.0	58.0	13373.0	37.0	15461.0
11562	chr12	111712201	111713327	15	66.7	11562	83.5	8915.0	64.5	7078.0	78.4	9790.0	64.1	8781.0
11563	chr12	111965623	111966849	15	66.7	11563	74.4	10229.0	63.3	7277.0	72.9	10635.0	62.4	9093.0
11564	chr12	118301985	118302745	15	66.7	11564	46.1	15660.0	38.5	13097.0	63.0	12402.0	51.4	11440.0
11565	chr13	37825265	37826213	14	66.7	11565	58.4	13049.0	33.4	14810.0	48.8	15466.0	36.4	15645.0
11566	chr13	58215515	58216271	14	66.7	11566	55.2	13684.0	49.2	10153.0	65.4	11955.0	38.7	14910.0
11567	chr13	64151967	64152827	14	66.7	11567	81.2	9257.0	49.8	10017.0	77.8	9902.0	67.6	8154.0
11568	chr13	98262881	98263915	14	66.7	11568	90.3	8035.0	69.6	6269.0	169.8	2367.0	132.9	2194.0
11569	chr13	112987658	112988874	14	66.7	11569	131.8	4000.0	45.8	11000.0	74.1	10450.0	51.4	11442.0
11570	chr14	57423285	57424797	11	66.7	11570	72.5	10526.0	46.4	10874.0	60.5	12867.0	42.7	13680.0
11571	chr14	69767250	69768758	11	66.7	11571	66.1	11599.0	10.7	27912.0	42.6	17004.0	20.2	22357.0
11572	chr14	73552677	73553569	11	66.7	11572	74.4	10235.0	53.2	9256.0	89.5	8261.0	70.5	7661.0
11574	chr14	75844458	75845210	11	66.7	11574	58.4	13054.0	35.6	14019.0	56.8	13646.0	40.4	14377.0
11577	chr15	31530861	31531881	16	66.7	11577	102.6	6576.0	24.9	18257.0	113.6	5580.0	49.1	11975.0
11581	chr15	81465658	81466608	16	66.7	11581	62.5	12278.0			56.8	13651.0	30.6	17670.0
11585	chr16	97851436	97852338	17	66.7	11585	51.5	14457.0	43.5	11630.0	59.9	12989.0	42.2	13890.0
11587	chr17	24072490	24073788	18	66.7	11587	75.7	10018.0			86.4	8654.0	52.6	11207.0
11590	chr18	12740853	12742057	20	66.7	11590	56.6	13427.0			66.7	11763.0		
11597	chr19	53945405	53946577	21	66.7	11597	55.7	13607.0	50.3	9917.0	56.8	13674.0	58.9	9822.0
11599	chrX	38189645	38191449	3	66.7	11599	83.9	8859.0	36.2	13867.0	62.4	12546.0	82.6	5979.0
11600	chrX	74367455	74369253	3	66.7	11600	60.7	12626.0	39.0	12976.0	77.8	9923.0	64.7	8701.0
11601	chrX	75130124	75131870	3	66.7	11601	89.0	8202.0			82.1	9264.0	71.6	7502.0
11602	chrX	101429061	101431607	3	66.7	11602	91.7	7880.0	23.2	19140.0	68.5	11443.0	34.7	16266.0
11604	chrX	134295157	134297021	3	66.7	11604	73.4	10397.0	43.5	11645.0	62.4	12547.0	43.9	13393.0
11605	chr1	46854093	46855105	1	65.9	11605	68.9	11071.0	45.8	10906.0	63.0	12339.0	38.7	14762.0
11608	chr1	135817446	135818750	1	65.9	11608	324.4	510.0	113.1	2363.0	230.9	1155.0	107.4	3491.0
11609	chr1	136624263	136625181	1	65.9	11609	53.4	13988.0	41.9	11951.0	40.8	17379.0	37.0	15344.0
