id	chr_name	start	end	chromosome_id	tag_count_10um_k99a	id_10um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
23127	chr13	109922466	109923406	14	21.0	23127	16.7	26520.0	13.6	25092.0	19.1	25056.0	22.0	21450.0
23128	chr13	114886835	114888081	14	21.0	23128	18.4	25581.0	17.5	22274.0	11.1	30903.0		
23129	chr13	116711226	116712104	14	21.0	23129					24.1	22734.0		
23132	chr14	48376009	48376509	11	21.0	23132					24.1	22738.0		
23133	chr14	49175187	49175965	11	21.0	23133	8.34	32532.0	19.2	21249.0	20.4	24422.0	116.1	3003.0
23134	chr14	69058853	69059555	11	21.0	23134			14.1	24660.0			12.1	28367.0
23135	chr14	72531844	72532850	11	21.0	23135	37.5	18191.0	10.2	28681.0	17.9	25741.0	8.09	33693.0
23136	chr14	75057403	75057903	11	21.0	23136								
23137	chr14	77523878	77524638	11	21.0	23137	16.7	26532.0	10.2	28684.0	15.4	27320.0	16.8	24592.0
23138	chr14	79552631	79553279	11	21.0	23138	27.5	21491.0	32.2	15249.0			59.5	9668.0
23140	chr14	121731027	121731959	11	21.0	23140			18.1	21904.0	19.1	25062.0		
23141	chr15	6595388	6596442	16	21.0	23141			14.7	24260.0	12.3	29829.0	25.4	19761.0
23143	chr15	55826751	55827525	16	21.0	23143	111.8	5615.0						
23144	chr15	89283062	89283562	16	21.0	23144								
23145	chr15	93628097	93628735	16	21.0	23145	33.4	19471.0	17.0	22648.0	17.3	26133.0		
23146	chr15	101190782	101191470	16	21.0	23146					13.6	28733.0	12.1	28405.0
23147	chr16	30069839	30070465	17	21.0	23147	12.5	29735.0	11.9	26834.0	21.6	23824.0	17.3	24231.0
23148	chr16	30187733	30188369	17	21.0	23148	21.7	23957.0	15.8	23347.0	46.3	16099.0	34.1	16421.0
23149	chr16	44980039	44980539	17	21.0	23149					27.8	21343.0		
23151	chr17	3156047	3156677	18	21.0	23151	27.5	21512.0	14.1	24689.0				
23152	chr17	27513505	27514133	18	21.0	23152	19.2	25192.0			14.8	27874.0		
23153	chr17	33679102	33679602	18	21.0	23153			13.6	25152.0	19.8	24810.0	12.7	27994.0
23156	chr17	73142064	73142778	18	21.0	23156	21.7	23978.0					15.0	26052.0
23157	chr17	84231211	84231877	18	21.0	23157	15.0	27784.0					17.3	24262.0
23158	chr17	86444863	86445363	18	21.0	23158	30.0	20612.0	18.7	21598.0			15.6	25523.0
23159	chr18	6106522	6107294	20	21.0	23159	20.9	24347.0	7.92	31844.0				
23160	chr18	11935437	11936431	20	21.0	23160	40.9	17266.0	17.0	22680.0	26.6	21818.0	17.3	24270.0
23162	chr18	32943625	32944125	20	21.0	23162	28.4	21195.0	20.9	20348.0	325.4	520.0	17.9	23829.0
23163	chr18	32966419	32967095	20	21.0	23163	10.8	30982.0					15.0	26068.0
23166	chr18	61188386	61189022	20	21.0	23166			13.0	25714.0			23.7	20597.0
23168	chr18	80682969	80683781	20	21.0	23168	20.0	24824.0	13.0	25720.0			23.7	20599.0
23169	chr19	25062291	25062943	21	21.0	23169	35.0	18991.0	25.4	18051.0	22.2	23590.0	35.8	15863.0
23170	chr19	43615127	43615797	21	21.0	23170	28.4	21211.0			12.3	29949.0	27.1	19098.0
23171	chr19	43711551	43712175	21	21.0	23171			18.7	21619.0	22.2	23592.0	22.5	21200.0
23172	chr19	45161004	45161628	21	21.0	23172	13.3	28943.0	7.92	31895.0	11.7	30451.0	10.4	30448.0
23174	chrX	47992437	47993219	3	21.0	23174	13.3	28953.0	13.0	25748.0	21.6	23861.0	19.6	22807.0
23178	chrX	167318399	167319239	3	21.0	23178			27.1	17342.0	26.6	21836.0	19.6	22817.0
23179	chrX	167339988	167341136	3	21.0	23179					10.5	31762.0	13.3	27432.0
23180	chr1	36313137	36314027	1	20.5	23180			220.6	522.0	364.9	404.0	15.0	25571.0
23181	chr1	36924752	36925610	1	20.5	23181			22.1	19447.0	14.2	27931.0		
23182	chr1	53940304	53940928	1	20.5	23182					19.1	24861.0		
23183	chr1	58743055	58743681	1	20.5	23183	41.7	16853.0	37.9	13163.0	57.4	13411.0	45.1	12905.0
23184	chr1	59173302	59173950	1	20.5	23184								
23185	chr1	75248428	75249460	1	20.5	23185	30.0	20360.0	27.1	17076.0	18.5	25132.0	27.1	18877.0
23186	chr1	105434547	105435309	1	20.5	23186	14.2	27849.0			16.7	26216.0		
23187	chr1	136768568	136769388	1	20.5	23187	18.4	25256.0						
23188	chr1	155065526	155066428	1	20.5	23188	30.0	20365.0	26.6	17353.0	25.9	21846.0	31.8	17104.0
23189	chr1	170853296	170854164	1	20.5	23189					9.26	32683.0	32.9	16662.0
23190	chr1	183265770	183266270	1	20.5	23190	51.7	14475.0			21.0	23881.0		
23191	chr2	12439705	12440471	2	20.5	23191	27.5	21246.0	12.4	25812.0	22.8	23086.0	21.4	21550.0
23192	chr2	43755339	43756147	2	20.5	23192	16.7	26244.0					18.5	23174.0
23194	chr2	70938467	70939355	2	20.5	23194	31.7	19817.0			21.0	23896.0	16.2	24717.0
23195	chr2	72837894	72838752	2	20.5	23195	24.2	22564.0	22.6	19178.0			23.1	20641.0
23196	chr2	92273485	92274119	2	20.5	23196	30.9	20091.0					17.9	23529.0
23198	chr2	113902635	113903571	2	20.5	23198	30.0	20384.0	17.0	22423.0	27.8	21179.0	20.2	22101.0
23199	chr2	118907654	118908464	2	20.5	23199								
23201	chr2	127006545	127007045	2	20.5	23201	25.0	22237.0			30.3	20336.0		
23203	chr2	135658780	135659440	2	20.5	23203	25.9	21910.0	9.61	28932.0	16.1	26592.0		
23204	chr2	167701443	167702387	2	20.5	23204	75.1	10081.0			9.88	31881.0	11.0	29125.0
23205	chr2	168539681	168540445	2	20.5	23205			14.1	24422.0	20.4	24214.0	13.3	26994.0
23206	chr2	172412013	172412513	2	20.5	23206								
23208	chr3	9629658	9630290	4	20.5	23208	17.5	25758.0			15.4	27024.0		
23210	chr3	28274708	28275922	4	20.5	23210	11.7	29977.0			17.9	25513.0	8.09	33038.0
23212	chr3	51311718	51312652	4	20.5	23212			8.48	30165.0	15.4	27027.0		
23214	chr3	79203319	79203819	4	20.5	23214			44.7	11205.0			24.3	20148.0
23215	chr3	88381632	88382132	4	20.5	23215	15.9	26721.0	13.0	25299.0	13.0	28886.0	13.3	27012.0
23216	chr3	108423347	108424107	4	20.5	23216	15.0	27311.0	12.4	25899.0	28.4	20976.0	16.2	24746.0
23217	chr3	121466801	121467579	4	20.5	23217			10.7	27534.0	21.0	23926.0		
23218	chr3	127861932	127862860	4	20.5	23218					10.5	31189.0		
23219	chr3	131024410	131025036	4	20.5	23219	27.5	21290.0			26.6	21669.0	9.82	30654.0
23220	chr3	152917206	152918338	4	20.5	23220	20.0	24481.0	29.4	16207.0	30.9	20179.0		
23221	chr3	157616431	157617213	4	20.5	23221	16.7	26284.0	16.4	22768.0	21.6	23648.0	21.4	21580.0
23222	chr4	7987226	7988370	5	20.5	23222	22.5	23332.0	17.5	22067.0	27.2	21432.0	28.3	18453.0
23223	chr4	8541773	8542799	5	20.5	23223	35.0	18799.0	12.4	25909.0	12.3	29446.0	26.6	19145.0
23225	chr4	59537925	59539115	5	20.5	23225	20.9	24093.0	13.6	24856.0	21.0	23932.0	12.1	28145.0
23226	chr4	83233776	83234592	5	20.5	23226	30.9	20120.0	19.2	21085.0	50.0	15088.0	46.2	12639.0
23227	chr4	88762685	88763679	5	20.5	23227	19.2	24930.0	13.6	24860.0	10.5	31219.0	8.66	32284.0
23228	chr4	97745919	97746689	5	20.5	23228	17.5	25795.0			20.4	24245.0	8.66	32285.0
23229	chr4	102967876	102968632	5	20.5	23229	31.7	19856.0	20.9	20122.0	21.0	23934.0	11.6	28625.0
23230	chr4	116176727	116177735	5	20.5	23230	23.4	22964.0			27.2	21441.0		
23232	chr4	129271877	129272503	5	20.5	23232	15.9	26762.0	11.3	27011.0	24.1	22613.0		
23234	chr4	138223606	138224106	5	20.5	23234	100.1	6766.0			188.9	1820.0	18.5	23223.0
23235	chr4	152312748	152313694	5	20.5	23235	22.5	23351.0	26.6	17396.0	27.2	21449.0	21.4	21595.0
23236	chr4	155783935	155784795	5	20.5	23236	18.4	25357.0						
23237	chr4	156064086	156064974	5	20.5	23237	13.3	28508.0	14.1	24473.0	19.8	24584.0	15.0	25710.0
23238	chr5	4911875	4912375	6	20.5	23238								
23239	chr5	24504430	24505316	6	20.5	23239	40.0	17355.0			14.8	27561.0		
23241	chr5	64500522	64501170	6	20.5	23241	21.7	23756.0	29.4	16234.0	22.2	23408.0		
23242	chr5	75069916	75070634	6	20.5	23242							12.1	28167.0
23243	chr5	76947366	76948020	6	20.5	23243			31.1	15574.0	28.4	20995.0		
23244	chr5	92498679	92499325	6	20.5	23244			20.4	20460.0	24.1	22624.0		
23245	chr5	107224280	107225168	6	20.5	23245	20.0	24517.0	23.2	18894.0	75.9	10125.0	11.0	29209.0
23246	chr5	112430692	112431326	6	20.5	23246	18.4	25372.0	12.4	25966.0	37.7	18221.0		
23247	chr5	115538574	115539226	6	20.5	23247	33.4	19322.0	30.5	15782.0	35.8	18737.0	40.4	14291.0
23248	chr5	125183546	125184212	6	20.5	23248					17.3	25953.0		
23249	chr6	13650350	13651282	7	20.5	23249	55.1	13761.0	39.6	12674.0				
23250	chr6	34273168	34273816	7	20.5	23250			37.3	13396.0	13.0	28963.0	12.7	27639.0
23251	chr6	59312926	59313736	7	20.5	23251			14.7	24028.0				
23253	chr6	87255633	87256563	7	20.5	23253	9.18	31890.0	15.8	23134.0	12.3	29550.0	9.24	31702.0
23254	chr6	99092020	99092732	7	20.5	23254	269.5	809.0	188.9	747.0	322.9	536.0	11.0	29238.0
23255	chr6	100575143	100576179	7	20.5	23255	19.2	24981.0						
23257	chr6	133985387	133986183	7	20.5	23257					27.8	21215.0		
23259	chr6	145802202	145802832	7	20.5	23259	38.4	17851.0	23.8	18660.0	22.2	23432.0	41.6	13977.0
23260	chr7	4509690	4510454	8	20.5	23260					23.5	22898.0	15.0	25776.0
23261	chr7	4835843	4837487	8	20.5	23261	25.0	22319.0	9.05	29628.0	30.9	20208.0	13.9	26628.0
23262	chr7	18892102	18892726	8	20.5	23262					27.2	21475.0	9.82	30834.0
23263	chr7	25651423	25652223	8	20.5	23263	18.4	25407.0	19.2	21140.0	17.3	25971.0	8.09	33256.0
23265	chr7	29025288	29026068	8	20.5	23265							8.66	32416.0
23267	chr7	99539700	99540752	8	20.5	23267	35.0	18855.0	9.61	29048.0	24.7	22408.0	15.6	25277.0
23268	chr7	140192923	140193423	8	20.5	23268					35.8	18759.0		
23269	chr8	22784041	22784541	10	20.5	23269			18.1	21796.0			34.1	16339.0
23270	chr8	47672747	47673643	10	20.5	23270	20.0	24579.0			18.5	25277.0	23.7	20468.0
23272	chr8	81802155	81802805	10	20.5	23272	10.0	31382.0			29.0	20836.0		
23274	chr8	94372356	94373004	10	20.5	23274	23.4	23042.0	12.4	26069.0	33.3	19502.0	30.0	17808.0
23275	chr8	95000131	95000935	10	20.5	23275							24.8	19957.0
23276	chr8	115045354	115045854	10	20.5	23276	54.2	13971.0	22.1	19589.0	27.2	21498.0	34.1	16346.0
23277	chr8	116923483	116924251	10	20.5	23277	29.2	20751.0	85.4	4299.0	23.5	22923.0	84.3	5712.0
23278	chr8	119585750	119586250	10	20.5	23278					8.64	33596.0		
23279	chr9	15063868	15064594	12	20.5	23279			22.6	19297.0	8.64	33608.0		
23280	chr9	21099916	21100854	12	20.5	23280	24.2	22695.0			19.1	24990.0	23.1	20739.0
23281	chr9	50452242	50452872	12	20.5	23281	53.4	14162.0			44.5	16490.0	21.4	21659.0
23282	chr9	50547765	50548265	12	20.5	23282					27.2	21505.0	17.9	23669.0
23283	chr9	56206855	56207793	12	20.5	23283			9.05	29719.0	22.8	23197.0	8.66	32502.0
23284	chr9	61054059	61054737	12	20.5	23284	189.4	1752.0	30.0	16049.0	17.9	25650.0	38.1	15050.0
23285	chr9	69715033	69715929	12	20.5	23285	14.2	28098.0			24.1	22674.0		
23286	chr9	90247661	90248637	12	20.5	23286	17.5	25963.0	15.3	23619.0	48.2	15594.0	20.2	22264.0
23287	chr9	90301022	90301522	12	20.5	23287	33.4	19379.0						
23288	chr9	94653257	94654165	12	20.5	23288	26.7	21712.0	15.3	23620.0	25.3	22180.0	18.5	23316.0
23289	chr9	97307744	97308622	12	20.5	23289	35.9	18636.0	20.4	20529.0	14.8	27689.0	17.9	23672.0
23290	chr9	108311947	108312615	12	20.5	23290	35.9	18637.0	27.1	17199.0	13.0	29075.0	17.9	23676.0
23291	chr9	120942297	120943061	12	20.5	23291					14.2	28154.0		
23293	chr10	13996619	13997245	9	20.5	23293					55.0	14006.0	52.6	11171.0
23294	chr10	19747568	19748196	9	20.5	23294	22.5	23467.0	17.5	22198.0				
23295	chr10	20256843	20257343	9	20.5	23295								
23296	chr10	21920316	21921456	9	20.5	23296			14.7	24131.0				
23297	chr10	59643214	59644092	9	20.5	23297			13.6	25003.0	12.3	29683.0	31.8	17217.0
23298	chr10	75322885	75324065	9	20.5	23298			7.92	31435.0				
23300	chr10	79849974	79850756	9	20.5	23300	20.9	24211.0	20.9	20224.0	27.2	21526.0	172.1	1246.0
23301	chr10	82794450	82795180	9	20.5	23301	63.4	12122.0	102.9	2931.0	111.1	5815.0	124.2	2561.0
23302	chr10	111233486	111234250	9	20.5	23302					19.1	25017.0	23.1	20772.0
23303	chr10	111924030	111924530	9	20.5	23303								
23304	chr10	116558867	116560283	9	20.5	23304			20.9	20228.0	27.8	21266.0	15.0	25885.0
23305	chr10	117625668	117626296	9	20.5	23305							34.1	16372.0
23306	chr10	120871948	120872572	9	20.5	23306	15.0	27599.0	8.48	30507.0			12.1	28292.0
23308	chr11	17169592	17170366	13	20.5	23308	39.2	17649.0	11.9	26709.0			21.4	21696.0
23311	chr11	52035416	52035916	13	20.5	23311	18.4	25521.0					53.1	11056.0
23312	chr11	62628733	62629651	13	20.5	23312	22.5	23499.0	25.4	17955.0	25.3	22207.0		
23313	chr11	64117336	64117960	13	20.5	23313			13.6	25030.0			31.2	17449.0
23314	chr11	75636886	75637526	13	20.5	23314			28.8	16513.0			9.82	31114.0
23316	chr11	78822584	78823352	13	20.5	23316	25.0	22400.0	19.2	21214.0	19.1	25030.0		
23318	chr11	83426808	83427884	13	20.5	23318	28.4	21104.0			23.5	22975.0	17.3	24125.0
23320	chr11	87442582	87443208	13	20.5	23320	17.5	26016.0	15.3	23678.0	17.9	25690.0	23.1	20791.0
23321	chr11	94160797	94161717	13	20.5	23321	8.34	32462.0	20.9	20252.0			12.1	28312.0
23322	chr11	95691419	95692247	13	20.5	23322	36.7	18413.0	20.4	20581.0	27.8	21281.0	18.5	23355.0
23323	chr11	115784807	115785709	13	20.5	23323	22.5	23510.0	23.8	18736.0	17.9	25704.0	24.3	20258.0
23324	chr12	69516260	69517118	15	20.5	23324			43.5	11600.0	46.9	15935.0	38.7	14891.0
23326	chr12	80809947	80810447	15	20.5	23326	37.5	18162.0			27.2	21561.0	24.3	20263.0
23327	chr12	83335185	83335943	15	20.5	23327			15.3	23712.0	17.9	25712.0	13.9	26771.0
23328	chr12	85416238	85416738	15	20.5	23328	17.5	26048.0	20.4	20602.0				
23329	chr12	91736073	91736573	15	20.5	23329								
23330	chr12	99206073	99206857	15	20.5	23330	21.7	23899.0	26.6	17496.0	19.1	25044.0	13.9	26775.0
23331	chr12	99572167	99572925	15	20.5	23331					18.5	25369.0	15.0	25944.0
23332	chr13	30191496	30192288	14	20.5	23332					19.8	24743.0	8.09	33621.0
23333	chr13	43628238	43629006	14	20.5	23333	23.4	23146.0					17.3	24177.0
23334	chr13	46310529	46311191	14	20.5	23334	43.4	16576.0			14.2	28224.0	14.4	26368.0
23335	chr13	49268081	49268581	14	20.5	23335	33.4	19443.0			39.5	17782.0		
23336	chr13	52069909	52070823	14	20.5	23336								
23337	chr13	52617524	52618152	14	20.5	23337					8.64	33789.0		
23338	chr13	73488986	73489486	14	20.5	23338								
23339	chr13	85501980	85502936	14	20.5	23339			29.4	16338.0				
23340	chr13	95869945	95870571	14	20.5	23340			19.8	20941.0	25.9	21998.0		
23341	chr13	112435416	112436312	14	20.5	23341			18.1	21893.0	17.3	26111.0	12.7	27917.0
23343	chr14	27402010	27402510	11	20.5	23343	23.4	23166.0						
23344	chr14	27425596	27426376	11	20.5	23344							21.4	21745.0
23345	chr14	54041892	54042694	11	20.5	23345	21.7	23923.0	15.8	23312.0	7.41	34904.0	16.8	24589.0
23347	chr14	64391509	64392283	11	20.5	23347	30.0	20579.0					12.7	27935.0
23348	chr14	66218699	66219455	11	20.5	23348	27.5	21487.0	27.7	17017.0			19.6	22719.0
23349	chr14	73119878	73120518	11	20.5	23349					186.5	1882.0		
23350	chr14	73139528	73140028	11	20.5	23350					30.9	20290.0	28.9	18361.0
23352	chr15	36273793	36274951	16	20.5	23352			15.3	23762.0	25.9	22010.0	25.4	19762.0
23353	chr15	37099854	37100624	16	20.5	23353					16.7	26467.0	16.8	24601.0
23354	chr15	50836001	50836943	16	20.5	23354	14.2	28232.0	8.48	30695.0			22.5	21146.0
23355	chr15	62727113	62727869	16	20.5	23355	18.4	25610.0	10.2	28703.0				
23356	chr15	73135543	73136633	16	20.5	23356	10.8	30936.0	23.8	18781.0	208.1	1488.0		
23357	chr15	75117363	75117987	16	20.5	23357					19.8	24779.0	21.4	21762.0
23358	chr15	77845588	77846500	16	20.5	23358	24.2	22805.0	19.8	20965.0				
23359	chr15	83042408	83043188	16	20.5	23359	20.0	24770.0	23.8	18786.0	25.3	22267.0		
23360	chr15	83056551	83057051	16	20.5	23360								
23362	chr15	100076730	100077230	16	20.5	23362			40.7	12416.0				
23363	chr16	3632990	3633758	17	20.5	23363					20.4	24444.0	19.6	22744.0
23364	chr16	24339537	24340037	17	20.5	23364			22.6	19399.0	25.9	22022.0		
23365	chr16	30768797	30769425	17	20.5	23365	20.9	24320.0	7.92	31767.0	27.2	21601.0		
23366	chr16	32434136	32434760	17	20.5	23366	15.9	27092.0					10.4	30350.0
23367	chr16	48786489	48787125	17	20.5	23367			18.1	21926.0	20.4	24446.0		
23369	chr16	90278740	90279240	17	20.5	23369			9.05	29937.0				
23370	chr16	92764578	92765414	17	20.5	23370	17.5	26144.0	21.5	20014.0	22.2	23576.0	22.5	21164.0
23371	chr17	33559556	33560654	18	20.5	23371	13.3	28903.0			9.88	32554.0		
23374	chr17	50071631	50072559	18	20.5	23374	30.0	20610.0	23.2	19111.0	19.1	25099.0	24.8	20087.0
23375	chr17	71288279	71288907	18	20.5	23375					18.5	25433.0	16.8	24651.0
23376	chr18	4840767	4841865	20	20.5	23376	14.2	28292.0	7.92	31843.0				
23377	chr18	5423915	5424793	20	20.5	23377	27.5	21534.0	10.7	27986.0	14.2	28308.0	18.5	23449.0
23379	chr18	24099471	24100101	20	20.5	23379							9.24	32067.0
23380	chr18	39034927	39035427	20	20.5	23380	30.0	20614.0			18.5	25440.0		
23381	chr18	53865432	53866216	20	20.5	23381	106.0	6217.0	18.1	21951.0	142.6	3552.0	118.4	2866.0
23382	chr18	73548384	73549316	20	20.5	23382	12.5	29821.0	50.3	9911.0	46.3	16117.0	52.0	11335.0
23383	chr18	80178355	80178981	20	20.5	23383			13.6	25180.0				
23384	chr19	6331584	6332084	21	20.5	23384	29.2	20891.0			22.2	23588.0		
23385	chr19	18582783	18583741	21	20.5	23385	9.18	32122.0			16.7	26526.0	15.6	25545.0
23386	chr19	32869263	32869763	21	20.5	23386								
23387	chr19	37018181	37019081	21	20.5	23387	30.0	20625.0			24.1	22787.0	9.24	32091.0
23389	chr19	47530911	47531851	21	20.5	23389	25.9	22180.0	24.3	18552.0	32.7	19796.0	18.5	23472.0
23390	chr19	54010717	54011845	21	20.5	23390					13.6	28788.0	11.6	29009.0
23391	chr19	58104277	58105091	21	20.5	23391	27.5	21555.0	11.3	27410.0	21.0	24156.0	15.0	26089.0
23392	chr19	60160462	60161266	21	20.5	23392	22.5	23647.0	9.05	30004.0	17.9	25815.0	8.09	33909.0
23394	chrX	48311903	48312845	3	20.5	23394			20.4	20686.0	20.4	24481.0		
23396	chrX	159056027	159056971	3	20.5	23396	40.9	17285.0	33.4	14852.0	35.2	19052.0	24.8	20105.0
23397	chrX	163879135	163880159	3	20.5	23397	10.8	31026.0	27.1	17341.0			21.4	21812.0
23399	chrX	167049207	167050149	3	20.5	23399	20.9	24378.0	17.0	22702.0	12.3	29975.0	26.6	19306.0
23400	chr1	37313312	37313812	1	20.1	23400	26.7	21572.0	22.6	19146.0	17.9	25469.0	28.9	18200.0
23401	chr1	39895501	39896001	1	20.1	23401							30.6	17513.0
23402	chr1	64797044	64797860	1	20.1	23402	24.2	22542.0	22.6	19149.0	21.6	23606.0	29.5	17946.0
23403	chr1	86264993	86265799	1	20.1	23403	18.4	25251.0					17.3	23865.0
23404	chr1	91625919	91626701	1	20.1	23404							14.4	26121.0
23405	chr1	106065100	106066002	1	20.1	23405	33.4	19263.0	19.8	20707.0	24.7	22329.0		
23406	chr1	156921459	156921959	1	20.1	23406	20.0	24403.0	17.0	22398.0				
23407	chr1	183979515	183980163	1	20.1	23407	30.0	20369.0	20.4	20393.0	22.8	23084.0	18.5	23168.0
23408	chr1	192078923	192079423	1	20.1	23408	45.1	16041.0			15.4	26982.0		
23409	chr2	13836274	13837166	2	20.1	23409	20.9	24039.0	13.6	24783.0	8.64	33263.0	11.6	28531.0
23410	chr2	32610758	32611388	2	20.1	23410	18.4	25280.0	18.1	21670.0	21.6	23615.0	16.2	24714.0
23412	chr2	35432524	35433024	2	20.1	23412	21.7	23696.0	9.61	28915.0	13.0	28847.0	17.3	23893.0
23413	chr2	36158681	36159311	2	20.1	23413								
23414	chr2	68365518	68366400	2	20.1	23414	15.0	27252.0	17.0	22418.0	15.4	26998.0	15.6	25134.0
23415	chr2	92544420	92545230	2	20.1	23415	25.0	22232.0	10.2	28126.0			13.3	26979.0
23416	chr2	120482939	120483723	2	20.1	23416	14.2	27892.0	16.4	22742.0	18.5	25170.0	15.0	25636.0
23418	chr2	160738156	160739082	2	20.1	23418			17.5	22045.0	9.88	31876.0	16.8	24362.0
23419	chr2	165509033	165509835	2	20.1	23419	25.9	21913.0	22.6	19192.0	15.4	27015.0		
23420	chr2	167057898	167058666	2	20.1	23420	28.4	20957.0	24.3	18355.0	34.0	19271.0	22.0	21256.0
23421	chr2	170180957	170181727	2	20.1	23421			15.8	23067.0				
23422	chr3	8981956	8982682	4	20.1	23422	25.0	22253.0			27.8	21186.0		
23424	chr3	30649934	30650568	4	20.1	23424	26.7	21613.0	19.2	21069.0	21.6	23635.0	13.3	26999.0
23427	chr3	68760008	68760698	4	20.1	23427							55.5	10464.0
23428	chr3	69171142	69171642	4	20.1	23428								
23429	chr3	84806515	84807277	4	20.1	23429	25.9	21926.0	14.1	24429.0	13.6	28439.0	37.5	15171.0
23430	chr3	86635025	86635525	4	20.1	23430			11.3	26985.0			15.0	25670.0
23431	chr3	89784932	89785706	4	20.1	23431	24.2	22590.0	21.5	19820.0	19.1	24909.0	15.6	25168.0
23433	chr3	97419312	97419940	4	20.1	23433			34.5	14291.0	30.9	20177.0	20.8	21851.0
23434	chr3	99240123	99241267	4	20.1	23434	15.9	26724.0	8.48	30185.0	16.7	26266.0	8.66	32255.0
23435	chr3	101233342	101233842	4	20.1	23435								
23436	chr3	105775061	105776255	4	20.1	23436			13.0	25305.0	21.6	23642.0	17.3	23931.0
23437	chr3	107846418	107847244	4	20.1	23437	23.4	22934.0	14.1	24434.0	11.1	30575.0	23.1	20668.0
23438	chr3	108061371	108061999	4	20.1	23438					15.4	27040.0		
23439	chr3	115695012	115695934	4	20.1	23439	15.0	27312.0	14.7	23938.0	10.5	31187.0	19.1	22890.0
23441	chr4	7533869	7534553	5	20.1	23441	14.2	27935.0			12.3	29444.0	15.6	25190.0
23442	chr4	46989195	46990003	5	20.1	23442	17.5	25784.0	6.22	32815.0	8.64	33388.0	10.4	29859.0
23443	chr4	59157242	59158002	5	20.1	23443	24.2	22603.0	29.4	16211.0	29.6	20574.0	23.7	20400.0
23444	chr4	59318872	59319510	5	20.1	23444			22.1	19509.0	29.6	20575.0	45.1	12941.0
23445	chr4	106869358	106869858	5	20.1	23445								
23447	chr4	126251930	126252430	5	20.1	23447	20.9	24101.0						
23449	chr4	134737833	134738837	5	20.1	23449	51.7	14512.0	9.61	28976.0	21.6	23663.0		
23450	chr4	136455104	136455604	5	20.1	23450	15.0	27352.0			20.4	24253.0	31.2	17368.0
23451	chr4	143141222	143142302	5	20.1	23451			7.92	31111.0	35.8	18730.0	20.8	21874.0
23452	chr4	148940297	148941207	5	20.1	23452	8.34	32282.0	7.92	31114.0			12.7	27600.0
23453	chr4	155708215	155708999	5	20.1	23453			10.7	27575.0			13.3	27052.0
23454	chr5	8911656	8912304	6	20.1	23454	22.5	23353.0					17.9	23586.0
23456	chr5	64771582	64772212	6	20.1	23456					17.9	25561.0		
23457	chr5	65829521	65830149	6	20.1	23457	15.0	27377.0						
23458	chr5	65905015	65905653	6	20.1	23458	15.9	26782.0						
23459	chr5	67419367	67420183	6	20.1	23459			10.2	28266.0				
23460	chr5	73286260	73287572	6	20.1	23460					14.8	27568.0	11.6	28648.0
23461	chr5	111454082	111455384	6	20.1	23461			9.61	28996.0	9.88	32010.0	13.9	26584.0
23462	chr5	114996147	114996943	6	20.1	23462	21.7	23767.0			24.7	22381.0		
23463	chr5	123381634	123382468	6	20.1	23463	27.5	21334.0			21.6	23679.0		
23464	chr5	124907179	124907679	6	20.1	23464					11.1	30658.0		
23465	chr5	135700154	135700930	6	20.1	23465	15.0	27403.0	22.1	19539.0	21.0	23966.0		
23466	chr5	147055911	147056847	6	20.1	23466	10.0	31263.0	39.6	12672.0	44.5	16467.0	60.1	9476.0
23467	chr5	149776004	149776504	6	20.1	23467								
23468	chr6	16359157	16360259	7	20.1	23468	15.0	27413.0	8.48	30301.0	16.1	26670.0	18.5	23249.0
23469	chr6	34371548	34372178	7	20.1	23469	25.0	22303.0			18.5	25236.0		
