id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc
17353	chr3	32419478	32420654	4	31.2	17353	15.9	26714.0	16.0	25510.0	22.1	19486.0	35.2	18907.0
17354	chr3	52646388	52647252	4	31.2	17354	118.5	4940.0						
17355	chr3	52651675	52652733	4	31.2	17355			14.1	26571.0			17.3	25896.0
17356	chr3	68676497	68677285	4	31.2	17356	65.9	11631.0	76.2	9918.0	53.7	9034.0	87.7	8430.0
17357	chr3	84546275	84547711	4	31.2	17357					32.2	15104.0	8.03	34097.0
17360	chr3	96570565	96571549	4	31.2	17360			34.7	18414.0	30.5	15752.0	22.8	23119.0
17361	chr3	101071986	101073022	4	31.2	17361	49.2	15052.0	34.2	18552.0	28.3	16637.0	35.2	18910.0
17366	chr4	124758420	124759870	5	31.2	17366	32.5	19583.0	36.0	18042.0	240.9	411.0	27.2	21443.0
17367	chr4	133506385	133507395	5	31.2	17367	44.2	16255.0	24.2	21746.0			14.8	27548.0
17368	chr4	136454514	136455280	5	31.2	17368	15.0	27352.0	20.1	23450.0			20.4	24253.0
17372	chr5	16469926	16470728	6	31.2	17372	64.2	11938.0	55.2	13637.0	43.0	11690.0	44.5	16458.0
17373	chr5	36089610	36090450	6	31.2	17373			12.3	27893.0			33.3	19459.0
17376	chr5	73630354	73631378	6	31.2	17376	34.2	19072.0	45.2	15807.0	25.4	17867.0	32.7	19654.0
17377	chr5	91341746	91342578	6	31.2	17377	57.6	13232.0	31.5	19354.0	19.8	20779.0	45.1	16310.0
17379	chr5	115014403	115015663	6	31.2	17379	23.4	22985.0	145.1	3264.0	128.4	1777.0	22.8	23144.0
17383	chr6	39315322	39316764	7	31.2	17383	25.0	22304.0	38.3	17457.0	15.8	23125.0	29.0	20808.0
17384	chr6	41151162	41152080	7	31.2	17384	36.7	18333.0	40.6	16912.0	38.5	13029.0	40.8	17417.0
17385	chr6	72162220	72163002	7	31.2	17385	28.4	21020.0	35.1	18289.0	28.8	16453.0		
17386	chr6	94636066	94637280	7	31.2	17386	12.5	29266.0	12.8	27513.0	20.4	20484.0		
17387	chr6	100276062	100277092	7	31.2	17387	13.3	28574.0			10.7	27639.0	14.8	27602.0
17388	chr6	108687464	108688678	7	31.2	17388			19.2	23917.0	18.1	21770.0	24.1	22638.0
17389	chr6	114909221	114909973	7	31.2	17389	27.5	21346.0			40.7	12347.0	39.5	17725.0
17390	chr6	140545818	140546666	7	31.2	17390	60.9	12565.0			36.2	13758.0	82.1	9206.0
17391	chr6	140619061	140620177	7	31.2	17391			18.7	24137.0			27.2	21472.0
17393	chr7	4899701	4900941	8	31.2	17393	35.0	18847.0	41.1	16788.0	20.4	20493.0	25.9	21913.0
17395	chr7	25178353	25179617	8	31.2	17395	49.2	15090.0	42.9	16331.0	24.9	18151.0	39.5	17729.0
17396	chr7	25379733	25380785	8	31.2	17396	45.9	15902.0	71.6	10631.0	30.0	16026.0	75.9	10138.0
17397	chr7	45798314	45799252	8	31.2	17397	67.6	11372.0	64.8	11830.0	112.5	2395.0	143.2	3488.0
17398	chr7	49522321	49523213	8	31.2	17398	59.2	12924.0	46.5	15534.0			50.6	14979.0
17404	chr7	80413188	80414526	8	31.2	17404	27.5	21367.0	12.3	27948.0			43.2	16789.0
17410	chr7	127030885	127031813	8	31.2	17410	33.4	19354.0	26.9	20825.0	36.8	13586.0	22.2	23447.0
17412	chr7	132655808	132656680	8	31.2	17412	27.5	21374.0	24.6	21592.0	21.5	19894.0	29.0	20829.0
17415	chr8	111820882	111821782	10	31.2	17415	70.1	10935.0	52.0	14315.0	32.2	15175.0	50.0	15129.0
17416	chr8	115228604	115229234	10	31.2	17416	65.9	11683.0	73.0	10433.0	54.9	8807.0	67.3	11605.0
17417	chr8	120335083	120336349	10	31.2	17417	19.2	25028.0	35.1	18309.0	14.7	24092.0	39.5	17742.0
17418	chr8	125518363	125519245	10	31.2	17418	34.2	19122.0	27.4	20644.0	22.6	19294.0	29.0	20843.0
17419	chr8	127325067	127326383	10	31.2	17419					10.7	27719.0	16.7	26368.0
17422	chr9	21610515	21611449	12	31.2	17422					14.7	24099.0	15.4	27182.0
17423	chr9	31281704	31282332	12	31.2	17423			54.3	13839.0				
17424	chr9	62057615	62058261	12	31.2	17424							34.0	19329.0
17429	chr9	115408232	115408732	12	31.2	17429	45.1	16125.0			13.6	24990.0	29.0	20855.0
17431	chr9	122130517	122131373	12	31.2	17431	169.4	2241.0			49.2	10124.0		
17432	chr10	17943784	17944920	9	31.2	17432	35.9	18643.0	138.7	3606.0			34.0	19336.0
17433	chr10	18923061	18924127	9	31.2	17433			19.2	23960.0	25.4	17933.0	48.8	15435.0
17434	chr10	40498064	40499218	9	31.2	17434	28.4	21074.0	28.3	20362.0				
17436	chr10	41972823	41973805	9	31.2	17436	38.4	17903.0	16.4	25383.0	34.5	14374.0	38.9	17911.0
17438	chr10	43739791	43740431	9	31.2	17438	28.4	21075.0	49.3	14921.0	6.79	32654.0		
17439	chr10	67068603	67069369	9	31.2	17439	44.2	16312.0	44.3	16030.0	36.8	13605.0	40.1	17593.0
17440	chr10	93080972	93081990	9	31.2	17440	47.6	15525.0	37.4	17745.0	22.6	19321.0	111.8	5755.0
17441	chr10	93436960	93438554	9	31.2	17441			23.3	22144.0	37.9	13251.0	31.5	20076.0
17442	chr10	93594116	93594616	9	31.2	17442	61.7	12432.0	52.5	14241.0	30.0	16067.0	59.3	13081.0
17443	chr10	95942141	95942993	9	31.2	17443							37.0	18443.0
17444	chr10	130330384	130331402	9	31.2	17444			21.9	22723.0	26.6	17468.0		
17445	chr11	3516702	3517662	13	31.2	17445	45.1	16137.0	46.1	15655.0	30.0	16071.0	42.6	16979.0
17446	chr11	6196437	6197861	13	31.2	17446	12.5	29489.0	188.9	1783.0	20.4	20560.0	201.3	1590.0
17447	chr11	21124985	21126255	13	31.2	17447	17.5	26001.0	31.9	19251.0			58.0	13355.0
17449	chr11	64116738	64117554	13	31.2	17449			20.5	23313.0	13.6	25030.0		
17451	chr11	87240317	87241383	13	31.2	17451	32.5	19686.0	40.6	16935.0	32.2	15207.0	19.1	25035.0
17452	chr11	87595535	87596287	13	31.2	17452			27.4	20684.0	32.2	15208.0	38.9	17923.0
17453	chr11	94695091	94696247	13	31.2	17453	27.5	21440.0	25.5	21317.0	22.6	19341.0	18.5	25337.0
17454	chr11	98478945	98480033	13	31.2	17454	28.4	21108.0			27.7	16989.0	34.6	19176.0
17455	chr11	99111323	99112203	13	31.2	17455	50.9	14776.0	31.9	19261.0	27.1	17246.0	29.6	20676.0
17459	chr12	80885439	80886157	15	31.2	17459	45.1	16153.0	41.5	16706.0	41.3	12243.0	69.8	11205.0
17460	chr12	84589734	84590870	15	31.2	17460	51.7	14589.0	44.3	16047.0	33.9	14607.0	37.7	18288.0
17463	chr12	106564964	106565894	15	31.2	17463	47.6	15547.0	47.9	15240.0	33.4	14807.0	48.8	15462.0
17464	chr12	107138667	107139449	15	31.2	17464	63.4	12147.0	14.6	26455.0	19.8	20928.0		
17465	chr12	115790446	115791554	15	31.2	17465	30.9	20271.0	36.5	17987.0	30.0	16105.0	34.6	19190.0
17468	chr13	51951489	51952675	14	31.2	17468	28.4	21138.0	29.2	20106.0	41.3	12247.0	29.0	20892.0
17471	chr13	64252146	64253084	14	31.2	17471			52.9	14176.0			65.4	11956.0
17472	chr13	101587981	101588977	14	31.2	17472	23.4	23156.0	26.5	21013.0	23.2	19062.0	27.8	21316.0
17473	chr14	34548196	34548824	11	31.2	17473	32.5	19721.0	37.9	17641.0	31.1	15679.0	44.5	16534.0
17474	chr15	8511919	8512719	16	31.2	17474	50.9	14811.0	45.2	15852.0	26.6	17527.0	35.8	18825.0
17476	chr15	74896812	74897912	16	31.2	17476	43.4	16596.0	41.1	16849.0				
17479	chr15	79728869	79729563	16	31.2	17479	60.1	12825.0	41.5	16719.0	21.5	19996.0	24.1	22748.0
17480	chr15	98088248	98089202	16	31.2	17480	95.1	7378.0	93.5	7618.0			89.5	8265.0
17482	chr15	103182645	103183975	16	31.2	17482							28.4	21112.0
17483	chr16	11500765	11502371	17	31.2	17483	18.4	25623.0	7.76	32570.0			22.8	23277.0
17485	chr16	21845761	21846637	17	31.2	17485	53.4	14225.0	66.6	11523.0	26.6	17539.0	45.1	16404.0
17489	chr17	26849459	26850521	18	31.2	17489	72.6	10578.0	74.4	10243.0	35.1	14231.0	48.8	15487.0
17492	chr17	52591482	52592406	18	31.2	17492	32.5	19761.0	33.3	18898.0	14.7	24317.0	30.3	20496.0
17493	chr17	53649772	53650808	18	31.2	17493	42.6	16841.0	31.0	19569.0	14.1	24701.0	32.7	19779.0
17498	chr18	4181637	4182829	20	31.2	17498	8.34	32622.0	18.2	24478.0	14.1	24706.0	16.7	26517.0
17501	chr18	82491556	82492882	20	31.2	17501	17.5	26185.0	14.1	26786.0				
17502	chr19	5532138	5533172	21	31.2	17502	27.5	21547.0	16.0	25695.0	24.3	18547.0	35.2	19040.0
17503	chr19	10817598	10818772	21	31.2	17503	16.7	26612.0	21.4	22969.0	19.2	21307.0	21.0	24152.0
17504	chr19	16029058	16029698	21	31.2	17504	39.2	17759.0	35.1	18379.0	31.7	15502.0	33.3	19591.0
17506	chr19	36560756	36561990	21	31.2	17506	15.0	27819.0	22.4	22603.0	20.4	20679.0	24.1	22786.0
17508	chr19	53800031	53801483	21	31.2	17508							19.1	25114.0
17510	chrX	96025112	96026284	3	31.2	17510	55.1	13877.0	45.2	15869.0	41.3	12287.0	54.3	14222.0
17511	chrX	96134324	96136132	3	31.2	17511	39.2	17766.0	50.6	14671.0	17.5	22374.0	32.7	19800.0
17513	chr1	39895510	39896172	1	30.6	17513	53.4	14085.0	20.1	23401.0				
17514	chr1	43562623	43563249	1	30.6	17514	35.0	18748.0	44.3	15966.0				
17515	chr1	59762511	59763137	1	30.6	17515	62.6	12191.0	53.8	13889.0	22.1	19450.0	37.0	18342.0
17516	chr1	64108251	64109345	1	30.6	17516	21.7	23674.0	18.7	24055.0	20.9	20069.0	19.8	24493.0
17517	chr1	80439667	80440841	1	30.6	17517	36.7	18245.0	67.5	11281.0			38.3	17983.0
17520	chr1	119476501	119477383	1	30.6	17520	41.7	16858.0	31.9	19176.0	33.9	14485.0	40.1	17525.0
17521	chr1	138146440	138147384	1	30.6	17521	168.5	2253.0	288.8	665.0	239.8	414.0	759.5	56.0
17525	chr2	30896869	30897945	2	30.6	17525	40.9	17077.0	33.8	18676.0	46.4	10771.0	43.8	16583.0
17526	chr2	31768970	31770282	2	30.6	17526	27.5	21251.0	19.6	23636.0	43.5	11504.0	27.8	21172.0
17527	chr2	34944784	34945890	2	30.6	17527			12.3	27813.0	22.1	19469.0	25.3	22075.0
17528	chr2	58173814	58174840	2	30.6	17528	59.2	12862.0	17.3	24800.0	78.6	5035.0		
17530	chr2	91537351	91538135	2	30.6	17530	70.1	10875.0	45.6	15695.0	33.4	14678.0	50.0	15070.0
17531	chr2	92945617	92947009	2	30.6	17531	18.4	25290.0	17.8	24527.0	20.4	20405.0	13.0	28859.0
17535	chr2	128366795	128368113	2	30.6	17535	75.1	10077.0	102.2	6593.0			84.6	8836.0
17536	chr2	128412248	128412876	2	30.6	17536	40.0	17316.0			24.3	18347.0	40.1	17537.0
17538	chr2	153263391	153264055	2	30.6	17538			30.6	19599.0	27.7	16865.0	34.0	19269.0
17539	chr2	165169540	165170910	2	30.6	17539			21.9	22636.0	41.9	11970.0	25.3	22084.0
17540	chr2	165792578	165793218	2	30.6	17540	25.0	22246.0			28.8	16410.0		
17541	chr2	167336755	167337673	2	30.6	17541			12.8	27436.0	11.9	26496.0	25.3	22086.0
17542	chr2	173377329	173377981	2	30.6	17542					36.8	13537.0	19.1	24903.0
17543	chr3	9511578	9512474	4	30.6	17543	21.7	23711.0	29.2	20030.0	25.4	17836.0	27.2	21415.0
17544	chr3	51365234	51365734	4	30.6	17544	60.1	12716.0	59.8	12742.0			69.2	11253.0
17545	chr3	52522360	52523114	4	30.6	17545					19.8	20746.0	34.6	19080.0
17547	chr3	89861691	89862803	4	30.6	17547	74.3	10226.0	116.3	5165.0			75.3	10215.0
17548	chr3	101294054	101294804	4	30.6	17548			161.9	2524.0				
17549	chr3	107073279	107074825	4	30.6	17549	21.7	23720.0	11.4	28549.0				
17550	chr3	122121767	122122607	4	30.6	17550	35.9	18544.0	37.4	17698.0	22.1	19499.0	28.4	20979.0
17551	chr3	122629249	122630047	4	30.6	17551	33.4	19292.0	35.6	18141.0	39.0	12831.0	41.4	17239.0
17553	chr3	133338926	133339862	4	30.6	17553	35.0	18795.0	40.1	16998.0	40.2	12486.0	37.7	18196.0
17554	chr3	142898861	142899623	4	30.6	17554	50.9	14682.0	37.4	17699.0	24.3	18369.0	36.4	18560.0
17555	chr4	9009482	9010248	5	30.6	17555	76.8	9825.0	41.5	16649.0	56.6	8414.0	72.2	10682.0
17556	chr4	9422548	9423350	5	30.6	17556	61.7	12368.0	57.0	13286.0				
17557	chr4	11143147	11144369	5	30.6	17557	23.4	22944.0	30.1	19741.0	26.6	17383.0	32.7	19639.0
17558	chr4	32291071	32292097	5	30.6	17558	136.8	3667.0	114.5	5337.0	54.9	8777.0	79.0	9639.0
17559	chr4	44232357	44233319	5	30.6	17559	48.4	15261.0	25.5	21249.0			29.0	20793.0
17563	chr4	134041905	134042533	5	30.6	17563	63.4	12075.0	51.5	14380.0	53.7	9046.0	46.3	16010.0
17565	chr4	149444857	149445989	5	30.6	17565	51.7	14514.0	62.0	12307.0	29.4	16225.0	48.2	15546.0
17566	chr4	155168457	155169357	5	30.6	17566	47.6	15457.0	39.2	17237.0	10.7	27574.0	48.2	15548.0
17568	chr5	64864888	64865656	6	30.6	17568	70.1	10901.0	49.7	14786.0			40.8	17410.0
17570	chr5	111415552	111416396	6	30.6	17570	35.0	18819.0	45.6	15709.0	22.1	19534.0	38.3	18035.0
17573	chr5	134941430	134942234	6	30.6	17573			30.6	19617.0	14.1	24485.0	24.7	22382.0
17574	chr5	137596535	137597313	6	30.6	17574	49.2	15072.0	55.2	13645.0			58.7	13167.0
17575	chr6	34954712	34955522	7	30.6	17575	39.2	17586.0	40.1	17014.0	42.4	11837.0	50.0	15106.0
17576	chr6	38789552	38790324	7	30.6	17576	32.5	19604.0	26.9	20806.0	30.0	16019.0	27.2	21459.0
17580	chr6	83267863	83268815	7	30.6	17580	40.0	17385.0	47.4	15306.0	15.8	23133.0	70.4	11059.0
17582	chr6	100155764	100156752	7	30.6	17582	21.7	23789.0	30.1	19758.0	35.1	14129.0	30.9	20204.0
17583	chr6	113654763	113655691	7	30.6	17583	30.9	20151.0			14.7	24038.0	29.6	20608.0
17585	chr6	120012591	120013757	7	30.6	17585							15.4	27127.0
17586	chr6	127472745	127473805	7	30.6	17586			56.6	13383.0	35.1	14134.0	30.9	20205.0
17587	chr6	127474995	127476411	7	30.6	17587	13.3	28579.0	37.0	17840.0	35.1	14134.0	7.41	34678.0
17588	chr6	136553803	136554693	7	30.6	17588	72.6	10494.0	94.9	7434.0	9.05	29623.0		
17590	chr7	16716207	16717407	8	30.6	17590	27.5	21354.0	26.9	20816.0	23.2	18930.0	22.2	23434.0
17593	chr7	80628325	80629055	8	30.6	17593	121.8	4683.0	105.4	6257.0	73.5	5736.0	99.4	7013.0
17596	chr7	126287642	126288430	8	30.6	17596	30.0	20466.0	210.3	1385.0	23.2	18947.0	28.4	21023.0
17598	chr8	22780399	22781475	10	30.6	17598	41.7	16939.0	42.9	16338.0	33.4	14752.0	45.1	16338.0
17599	chr8	25132779	25133565	10	30.6	17599			26.9	20827.0			34.0	19318.0
17604	chr8	111976563	111977797	10	30.6	17604	69.2	11067.0	65.7	11663.0	62.2	7414.0	58.0	13335.0
17605	chr8	120276471	120277225	10	30.6	17605	50.9	14743.0	32.8	18964.0	26.0	17672.0	38.3	18067.0
17606	chr8	122470822	122471932	10	30.6	17606	68.4	11234.0			37.9	13240.0	56.8	13604.0
17610	chr9	120674923	120675885	12	30.6	17610	53.4	14167.0	28.7	20219.0			27.2	21517.0
17611	chr9	120866416	120867206	12	30.6	17611	60.1	12780.0	16.4	25379.0	16.4	22874.0	45.1	16355.0
17614	chr10	62856613	62857863	9	30.6	17614	22.5	23477.0	25.1	21452.0			32.7	19715.0
17615	chr10	68081842	68082744	9	30.6	17615	35.9	18649.0	15.5	25877.0	20.4	20551.0	38.9	17913.0
17617	chr10	80848715	80849611	9	30.6	17617			44.3	16032.0	27.1	17213.0	46.3	16061.0
17618	chr10	81191556	81192350	9	30.6	17618	145.2	3224.0	158.3	2671.0	17.0	22571.0	154.4	2966.0
17619	chr10	82899204	82900124	9	30.6	17619	44.2	16316.0	42.4	16468.0	34.5	14378.0	46.9	15921.0
17620	chr10	96597474	96598278	9	30.6	17620	28.4	21083.0	29.2	20080.0	29.4	16301.0		
17622	chr10	121836889	121837797	9	30.6	17622	49.2	15133.0	46.5	15554.0	12.4	26148.0	47.5	15769.0
17623	chr10	127177582	127178706	9	30.6	17623							104.3	6474.0
17625	chr10	127381200	127381826	9	30.6	17625	22.5	23492.0	28.3	20370.0			27.2	21537.0
17626	chr10	127525518	127527314	9	30.6	17626			12.8	27609.0	24.3	18459.0	30.9	20252.0
17627	chr11	4197936	4199180	13	30.6	17627	6.67	32840.0	7.76	32388.0	12.4	26153.0	24.7	22454.0
17628	chr11	5430378	5431226	13	30.6	17628	88.4	8197.0	81.7	9184.0				
17629	chr11	24131149	24132471	13	30.6	17629	41.7	16974.0	32.8	18980.0	33.4	14785.0	21.6	23760.0
17630	chr11	35505217	35506167	13	30.6	17630	56.7	13476.0	49.7	14822.0	21.5	19932.0	32.1	19914.0
17631	chr11	58436774	58437716	13	30.6	17631	67.6	11399.0	24.6	21642.0	28.3	16737.0	31.5	20083.0
17632	chr11	62731264	62732034	13	30.6	17632	35.0	18907.0	41.5	16698.0	25.4	17956.0	27.2	21540.0
17637	chr11	121655295	121655921	13	30.6	17637	30.0	20544.0	35.1	18334.0	41.9	12065.0	56.2	13756.0
17641	chr12	71047625	71048313	15	30.6	17641	71.8	10696.0	49.7	14830.0	16.4	22914.0	63.6	12291.0
17642	chr12	79625539	79626379	15	30.6	17642	139.3	3534.0	53.4	14061.0	44.1	11454.0		
17643	chr12	82350576	82351720	15	30.6	17643	144.3	3271.0	117.2	5095.0	34.5	14405.0	124.1	4701.0
17644	chr12	85427343	85428263	15	30.6	17644	37.5	18164.0	30.1	19797.0			37.0	18464.0
17645	chr12	86309429	86310715	15	30.6	17645	42.6	16801.0	35.6	18205.0	39.0	12921.0	38.9	17936.0
17646	chr12	88408198	88409082	15	30.6	17646	33.4	19431.0	43.8	16151.0	38.5	13095.0	40.1	17612.0
17650	chr13	15758755	15759821	14	30.6	17650	35.0	18926.0	35.1	18343.0			32.1	19934.0
17651	chr13	35131236	35132022	14	30.6	17651	65.9	11716.0	43.3	16260.0	56.0	8603.0	37.7	18295.0
17652	chr13	56765079	56765965	14	30.6	17652	42.6	16810.0	36.5	17990.0	40.2	12575.0	52.5	14611.0
17653	chr13	58148567	58149319	14	30.6	17653	33.4	19445.0	38.3	17510.0	39.6	12742.0	35.2	19004.0
17654	chr13	63189020	63190126	14	30.6	17654	34.2	19188.0			7.92	31627.0	19.1	25053.0
17655	chr13	111633812	111634566	14	30.6	17655	41.7	17004.0	37.9	17640.0	27.1	17275.0	42.0	17176.0
17656	chr13	112809274	112810498	14	30.6	17656	10.0	31575.0	27.4	20703.0	23.8	18765.0	23.5	23000.0
17657	chr14	47515044	47516108	11	30.6	17657	35.0	18939.0	32.4	19141.0				
17658	chr14	57772324	57773428	11	30.6	17658	40.9	17222.0	32.8	19010.0	31.1	15681.0	26.6	21786.0
17659	chr14	60782570	60783306	11	30.6	17659	16.7	26529.0			19.2	21251.0	26.6	21787.0
17661	chr14	70963341	70964231	11	30.6	17661	24.2	22795.0	32.8	19012.0	25.4	17998.0	42.6	17005.0
17662	chr14	72506261	72507161	11	30.6	17662	47.6	15569.0	32.8	19013.0			35.2	19013.0
17664	chr14	121349525	121350379	11	30.6	17664	21.7	23932.0	17.8	24711.0	26.0	17758.0		
17669	chr15	80215820	80216766	16	30.6	17669	25.9	22137.0	28.3	20422.0	20.9	20312.0		
17671	chr15	84388164	84389344	16	30.6	17671	27.5	21498.0	33.8	18754.0	29.4	16346.0	35.8	18832.0
17672	chr15	99129744	99130770	16	30.6	17672	15.9	27078.0	21.4	22943.0	23.8	18791.0	29.6	20715.0
17673	chr15	99420802	99421888	16	30.6	17673	35.9	18708.0	31.9	19285.0	30.5	15905.0	32.7	19760.0
17674	chr15	99890944	99891912	16	30.6	17674	48.4	15385.0	41.5	16722.0	36.2	13840.0	40.1	17637.0
17675	chr15	100701031	100701783	16	30.6	17675	17.5	26120.0	32.8	19021.0	8.48	30715.0	32.7	19764.0
17676	chr15	101485738	101487010	16	30.6	17676	60.1	12830.0	63.4	12120.0			46.3	16098.0
17678	chr16	21310440	21311420	17	30.6	17678	59.2	13003.0	56.1	13510.0	23.2	19091.0	33.3	19571.0
17679	chr16	23282061	23282899	17	30.6	17679	42.6	16831.0	45.6	15758.0	47.5	10591.0	43.2	16867.0
17680	chr16	24825908	24827034	17	30.6	17680	26.7	21817.0	21.9	22769.0	39.6	12769.0	16.7	26485.0
17684	chr16	46104145	46104817	17	30.6	17684	40.0	17501.0	29.2	20122.0	13.6	25138.0		
17685	chr16	93292379	93293157	17	30.6	17685	47.6	15586.0	65.7	11699.0	28.8	16567.0	46.3	16103.0
17687	chr17	29142517	29143915	18	30.6	17687	11.7	30496.0	18.2	24471.0	15.8	23361.0	27.8	21353.0
17690	chr17	35739200	35740486	18	30.6	17690			23.7	22028.0	19.2	21287.0	25.3	22292.0
17691	chr17	42887096	42888316	18	30.6	17691					8.48	30767.0	8.03	34413.0
17695	chr17	84163276	84164252	18	30.6	17695	12.5	29797.0					42.0	17200.0
17696	chr17	86184523	86185579	18	30.6	17696	35.9	18730.0	26.5	21030.0	9.61	29323.0	24.7	22543.0
17697	chr18	54899929	54900819	20	30.6	17697	37.5	18221.0	175.6	2104.0	14.1	24712.0	190.8	1788.0
17698	chr18	65818582	65819666	20	30.6	17698	24.2	22845.0	34.7	18510.0			20.4	24467.0
17699	chr18	68465405	68466241	20	30.6	17699	15.9	27133.0	20.1	23595.0	18.1	21955.0	17.9	25802.0
17701	chr19	14588669	14589589	21	30.6	17701	23.4	23237.0	108.6	5954.0	28.8	16591.0	93.9	7743.0
17706	chr19	47887674	47888428	21	30.6	17706	33.4	19520.0						
17707	chrX	38180518	38181844	3	30.6	17707	48.4	15409.0	50.6	14668.0	7.92	31919.0	38.3	18152.0
17709	chrX	140519781	140521181	3	30.6	17709	52.6	14459.0	47.4	15375.0	20.4	20692.0	51.9	14799.0
17711	chr1	13513167	13514055	1	30.0	17711	38.4	17769.0	53.4	13980.0	33.4	14666.0	40.1	17517.0
17712	chr1	58761410	58762598	1	30.0	17712			18.2	24267.0	19.8	20701.0	17.3	25831.0
17713	chr1	58807119	58808377	1	30.0	17713	37.5	18009.0	66.1	11536.0	32.2	15062.0	21.0	23871.0
17714	chr1	64507782	64508960	1	30.0	17714	17.5	25704.0	45.2	15775.0	10.7	27433.0	18.5	25131.0
17715	chr1	79823736	79825050	1	30.0	17715	32.5	19533.0	34.7	18393.0			21.6	23607.0
17716	chr1	106034593	106035607	1	30.0	17716	35.9	18510.0	38.3	17426.0	37.9	13168.0	49.4	15218.0
17718	chr1	131110700	131111456	1	30.0	17718					35.1	14067.0	46.3	15986.0
17720	chr1	143918698	143919880	1	30.0	17720	34.2	19010.0	128.6	4183.0	118.2	2141.0	151.9	3073.0
17721	chr1	171262774	171263402	1	30.0	17721	35.9	18513.0	41.1	16752.0	23.8	18580.0	35.2	18890.0
17722	chr1	177427898	177428940	1	30.0	17722	19.2	24879.0	21.4	22804.0	25.4	17812.0	24.1	22576.0
17723	chr2	9688873	9689813	2	30.0	17723	15.0	27234.0	37.0	17806.0	25.4	17815.0	26.6	21650.0
17726	chr2	92947440	92948350	2	30.0	17726	25.9	21904.0	29.7	19863.0	36.8	13527.0	32.1	19828.0
17727	chr2	102039466	102040100	2	30.0	17727	50.1	14867.0	32.8	18924.0	36.8	13528.0	29.6	20546.0
17728	chr2	120347507	120348563	2	30.0	17728	29.2	20668.0	21.0	23005.0	28.8	16405.0	34.0	19266.0
17729	chr2	147178200	147178892	2	30.0	17729	35.0	18782.0	47.0	15394.0	36.8	13532.0	56.8	13551.0
17731	chr2	153002692	153003452	2	30.0	17731	34.2	19027.0	54.7	13725.0			58.0	13288.0
17732	chr2	157130319	157131205	2	30.0	17732	404.6	324.0	399.6	310.0	50.3	9819.0	335.3	476.0
17733	chr2	158116226	158117150	2	30.0	17733			24.6	21534.0	21.5	19806.0	27.8	21184.0
17734	chr2	166125978	166126734	2	30.0	17734	34.2	19030.0	27.4	20591.0	31.7	15325.0	38.9	17838.0
17735	chr2	166679558	166681362	2	30.0	17735					15.8	23066.0		
17736	chr2	168912840	168913888	2	30.0	17736	40.0	17320.0	41.5	16640.0	38.5	13000.0	34.0	19272.0
17737	chr2	173037811	173038715	2	30.0	17737	41.7	16884.0	45.2	15797.0				
17738	chr2	181243291	181244199	2	30.0	17738	32.5	19554.0	26.0	21067.0	17.0	22434.0	22.2	23364.0
17740	chr3	30863786	30864738	4	30.0	17740			15.5	25760.0	11.3	26975.0	12.3	29419.0
17744	chr3	51744137	51744893	4	30.0	17744	35.0	18790.0	38.3	17439.0	28.8	16415.0	43.2	16749.0
17745	chr3	68970751	68972545	4	30.0	17745	18.4	25319.0	30.1	19737.0	16.4	22753.0	28.4	20972.0
17749	chr3	98348476	98349236	4	30.0	17749	84.3	8697.0	83.9	8810.0			49.4	15238.0
17750	chr3	100502357	100503185	4	30.0	17750	45.1	16063.0			44.7	11210.0	28.4	20974.0
17751	chr3	104963270	104964286	4	30.0	17751	70.9	10760.0	52.0	14294.0	43.0	11676.0	63.6	12230.0
17752	chr3	109323982	109324610	4	30.0	17752	38.4	17814.0	43.3	16200.0	31.7	15335.0	44.5	16449.0
17753	chr3	137998907	137999535	4	30.0	17753	55.9	13567.0	51.1	14483.0	44.7	11211.0		
17756	chr4	59169974	59170774	5	30.0	17756	9.18	31831.0			15.8	23094.0	20.4	24240.0
17758	chr4	93520849	93521625	5	30.0	17758	36.7	18290.0					44.5	16452.0
17759	chr4	106839068	106840080	5	30.0	17759	199.4	1558.0	153.7	2859.0	17.5	22078.0	145.1	3376.0
17763	chr4	129145549	129146997	5	30.0	17763	20.9	24102.0	31.0	19473.0			19.8	24576.0
17765	chr4	134061310	134062094	5	30.0	17765	52.6	14306.0	42.0	16539.0	43.5	11521.0	46.3	16011.0
17766	chr4	145177248	145178158	5	30.0	17766	27.5	21317.0					16.1	26640.0
17769	chr5	107772193	107773095	6	30.0	17769	28.4	21006.0	26.5	20965.0	10.2	28272.0	21.6	23673.0
17770	chr5	114212997	114213899	6	30.0	17770	42.6	16701.0	26.5	20966.0			32.1	19853.0
17771	chr5	115160761	115161679	6	30.0	17771	22.5	23364.0	39.7	17123.0	42.4	11828.0	34.6	19109.0
17772	chr5	118048029	118049365	6	30.0	17772	92.6	7627.0	47.9	15195.0	82.6	4627.0	110.5	5855.0
17773	chr5	120697440	120698126	6	30.0	17773	23.4	22988.0					63.0	12368.0
17775	chr5	125016876	125017758	6	30.0	17775								
17777	chr6	30546490	30547448	7	30.0	17777	40.9	17127.0	43.8	16113.0	20.4	20475.0	49.4	15259.0
