id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
17584	chr5	144215796	144216698	6	39.2	17584	44.3	16002.0	27.7	16916.0	56.2	13722.0	26.0	19379.0												
17585	chr6	30616298	30617740	7	39.2	17585	31.0	19482.0	28.3	16666.0	48.2	15560.0	38.1	15012.0									8.07	63466.0		
17586	chr6	34954893	34955885	7	39.2	17586	40.1	17014.0	42.4	11837.0	50.0	15106.0	30.6	17575.0					40.9	10850.0			34.7	20138.0	15.4	31503.0
17587	chr6	37617342	37618688	7	39.2	17587	31.0	19483.0	30.0	16018.0	28.4	21004.0	28.3	18484.0												
17588	chr6	54964938	54966068	7	39.2	17588	77.6	9711.0	58.8	8018.0	57.4	13453.0	38.1	15014.0												
17590	chr6	84656024	84657238	7	39.2	17590	39.2	17250.0	23.8	18653.0	22.2	23422.0	36.4	15585.0			15.3	23106.0							11.5	39681.0
17591	chr6	88522342	88523354	7	39.2	17591	38.8	17350.0	26.0	17650.0	35.8	18747.0	27.7	18693.0												
17592	chr6	115763783	115764543	7	39.2	17592	30.1	19760.0			26.6	21696.0														
17593	chr6	128799488	128800112	7	39.2	17593	32.8	18956.0			29.0	20815.0	28.3	18491.0	49.7	264.0			59.3	7323.0	69.6	2705.0	164.2	403.0		
17594	chr7	4614038	4614788	8	39.2	17594	39.7	17130.0			36.4	18586.0	10.4	29990.0	10.4	7643.0										
17597	chr7	24838231	24839859	8	39.2	17597	42.4	16445.0	24.9	18150.0	34.0	19311.0	56.0	10358.0									13.2	49368.0	5.07	55160.0
17600	chr7	113621987	113622939	8	39.2	17600	28.7	20201.0	21.5	19887.0	38.9	17885.0	28.3	18502.0												
17601	chr7	130903320	130904072	8	39.2	17601	17.8	24610.0			15.4	27153.0	12.7	27710.0												
17603	chr7	143284716	143285962	8	39.2	17603			39.6	12694.0			64.7	8639.0												
17604	chr8	8334308	8335374	10	39.2	17604	21.0	23075.0	23.2	18952.0	17.9	25618.0	20.8	21919.0									9.96	57921.0	5.53	54308.0
17605	chr8	11463072	11464422	10	39.2	17605	45.2	15820.0	43.5	11559.0	57.4	13467.0	54.3	10778.0			111.8	1348.0	71.0	5762.0	15.0	21729.0	79.1	4309.0	91.8	1550.0
17606	chr8	14967536	14968412	10	39.2	17606	49.7	14805.0	27.7	16941.0	73.5	10518.0	41.6	13991.0												
17607	chr8	26621863	26623185	10	39.2	17607	23.7	21959.0	33.4	14753.0	22.8	23181.0	27.7	18717.0												
17608	chr8	36027844	36028598	10	39.2	17608	51.1	14505.0	49.2	10114.0	46.3	16039.0	38.7	14847.0	8.58	8840.0			20.0	17054.0			18.8	38414.0	7.38	50027.0
17610	chr8	72324468	72325820	10	39.2	17610	306.6	565.0	237.5	425.0	21.0	24019.0	250.1	496.0												
17611	chr8	83200627	83201679	10	39.2	17611	22.8	22316.0	30.0	16044.0	31.5	20053.0	29.5	18060.0			14.7	24034.0								
17613	chr8	91197282	91198204	10	39.2	17613	37.0	17852.0	20.9	20185.0	30.3	20414.0	31.8	17192.0									14.3	47045.0		
17614	chr8	93863913	93864877	10	39.2	17614	26.5	20984.0			29.0	20840.0	24.3	20212.0												
17615	chr8	105259382	105260328	10	39.2	17615	22.4	22510.0													40.9	7967.0	33.9	20839.0	38.3	9963.0
17616	chr8	120505203	120506197	10	39.2	17616	66.6	11489.0	9.05	29704.0	58.7	13188.0	41.6	13997.0												
17618	chr8	124991300	124991970	10	39.2	17618	25.5	21296.0																	7.38	50042.0
17619	chr9	21428243	21429515	12	39.2	17619	205.7	1477.0	23.8	18693.0	259.9	878.0	44.5	13153.0												
17621	chr9	22164473	22165669	12	39.2	17621	37.0	17856.0					22.5	21033.0									19.9	36688.0	14.3	33777.0
17622	chr9	32530559	32532017	12	39.2	17622	49.3	14911.0	32.2	15181.0	58.7	13190.0	43.9	13317.0									7.8	64378.0		
17623	chr9	41228502	41229272	12	39.2	17623	41.1	16805.0	23.2	18971.0	44.5	16489.0											28.8	25452.0		
17628	chr9	114546242	114547210	12	39.2	17628	16.4	25375.0	11.3	27158.0	17.3	26033.0	22.5	21047.0	9.03	8577.0							22.3	33150.0	9.45	44916.0
17630	chr9	121890150	121891222	12	39.2	17630	39.7	17151.0	26.6	17450.0	35.8	18778.0	23.7	20495.0			21.7	16545.0	20.9	16808.0	36.8	9512.0	67.3	6227.0	69.6	3043.0
17631	chr10	22282612	22283520	9	39.2	17631	20.1	23519.0	18.1	21825.0	17.3	26045.0	29.5	18076.0												
17632	chr10	28677314	28678582	9	39.2	17632	36.0	18073.0	35.6	13976.0	21.6	23743.0	31.8	17214.0									17.5	40791.0	17.8	27539.0
17635	chr10	75222325	75223449	9	39.2	17635			12.4	26128.0			104.0	3765.0					126.1	2188.0			67.5	6188.0	86.2	1830.0
17639	chr10	83161833	83163093	9	39.2	17639	34.2	18600.0	27.1	17216.0	31.5	20074.0	21.4	21688.0												
17640	chr10	88584104	88584876	9	39.2	17640	48.4	15114.0	23.8	18708.0	58.7	13208.0					53.7	5119.0	51.0	8808.0	21.8	17218.0	47.1	12581.0	79.1	2266.0
17642	chr10	96519238	96519866	9	39.2	17642	10.0	29937.0					15.0	25880.0									13.7	48273.0	10.1	43175.0
17644	chr10	99599708	99600522	9	39.2	17644	9.12	30712.0			34.0	19343.0														
17645	chr10	110931176	110932360	9	39.2	17645	34.7	18460.0	34.5	14381.0	41.4	17297.0	39.9	14526.0			16.6	21796.0					11.6	53450.0	20.1	24154.0
17647	chr10	127225848	127226778	9	39.2	17647	34.2	18601.0	36.2	13797.0	35.8	18790.0	23.1	20776.0			10.2	30504.0			16.4	20855.0	10.2	57218.0	8.76	46701.0
17648	chr11	3310449	3311835	13	39.2	17648	12.3	28030.0			35.8	18791.0	39.9	14531.0			9.58	31422.0					5.38	71789.0		
17649	chr11	17169059	17170037	13	39.2	17649	8.21	31703.0	9.05	29780.0			21.4	21696.0									12.1	52068.0		
17650	chr11	22692702	22693634	13	39.2	17650	28.7	20236.0	30.0	16072.0	20.4	24370.0	30.0	17833.0			118.2	1201.0	12.5	19420.0	21.2	17645.0	173.6	314.0	43.6	7957.0
17652	chr11	32671398	32672028	13	39.2	17652	28.7	20238.0															8.34	62904.0		
17653	chr11	34738931	34739855	13	39.2	17653	16.9	25164.0			26.6	21752.0	12.7	27838.0												
17654	chr11	48932974	48934240	13	39.2	17654	13.2	27273.0	14.7	24158.0	13.6	28643.0	41.6	14021.0	7.22	9663.0	31.9	10492.0							22.4	21286.0
17655	chr11	49195450	49196348	13	39.2	17655	23.3	22149.0	30.0	16077.0	36.4	18620.0	37.5	15268.0									8.34	62909.0		
17656	chr11	49977712	49979032	13	39.2	17656					9.26	32983.0	23.7	20515.0											38.3	9976.0
17657	chr11	51643418	51644492	13	39.2	17657	25.1	21456.0	19.8	20892.0	20.4	24376.0														
17660	chr11	68199643	68200785	13	39.2	17660					70.4	11089.0	69.3	7858.0			40.9	7625.0					32.0	22422.0	39.7	9414.0
17661	chr11	73093935	73094919	13	39.2	17661			56.6	8468.0	45.7	16220.0							189.6	912.0	15.0	21819.0	60.6	7793.0	116.9	799.0
17662	chr11	75560302	75561430	13	39.2	17662							32.3	17006.0												
17663	chr11	77386283	77386911	13	39.2	17663					25.9	21973.0			33.9	752.0	91.3	2052.0	62.7	6871.0			78.9	4345.0	53.0	5465.0
17664	chr11	78972434	78973354	13	39.2	17664	38.3	17490.0	52.0	9495.0	42.0	17156.0	58.3	9899.0											6.22	52896.0
17665	chr11	85182614	85183244	13	39.2	17665	38.3	17491.0	20.4	20579.0	33.3	19534.0	25.4	19718.0							43.7	7190.0	31.5	22902.0	13.6	35300.0
17667	chr11	95737264	95738162	13	39.2	17667	28.3	20384.0	20.4	20582.0	27.2	21544.0	34.7	16196.0												
17668	chr11	97803772	97804874	13	39.2	17668	49.3	14932.0	259.0	343.0			46.2	12705.0												
17669	chr11	98924677	98926043	13	39.2	17669	27.8	20520.0	17.5	22237.0	36.4	18626.0	37.5	15280.0									18.3	39412.0	7.61	49537.0
17670	chr11	99238611	99239517	13	39.2	17670	17.3	24950.0			30.9	20267.0	17.3	24135.0	23.9	1964.0	7.03	34414.0			17.7	19946.0	46.6	12826.0	18.2	26838.0
17671	chr11	108267568	108269170	13	39.2	17671			12.4	26194.0	38.9	17927.0	21.4	21718.0												
17672	chr11	114321333	114322699	13	39.2	17672	31.5	19399.0	44.1	11448.0	49.4	15307.0	20.8	21978.0	11.7	6900.0							12.6	50826.0	9.91	43854.0
17673	chr11	116418134	116419098	13	39.2	17673	50.6	14630.0	49.2	10144.0	37.7	18282.0	48.5	12106.0					55.1	8045.0	21.2	17677.0	22.9	32462.0	36.0	11059.0
17675	chr12	3791248	3792428	15	39.2	17675	57.0	13329.0	32.2	15217.0	43.8	16684.0	43.3	13499.0							21.8	17254.0	31.2	23144.0		
17682	chr12	78911143	78912387	15	39.2	17682	60.7	12598.0	38.5	13093.0	54.3	14175.0	46.2	12715.0									13.5	48941.0	10.6	42073.0
17685	chr12	104990475	104991395	15	39.2	17685	46.1	15659.0	57.7	8258.0	53.1	14482.0	59.5	9657.0			23.6	15170.0	35.9	12200.0	36.2	9847.0	89.9	3114.0	24.9	18728.0
17686	chr12	111429166	111430270	15	39.2	17686	37.0	17882.0	23.8	18751.0	48.2	15633.0	24.3	20268.0												
17687	chr12	115193223	115194207	15	39.2	17687	34.7	18480.0	24.3	18488.0	39.5	17777.0	42.7	13669.0	12.6	6365.0	37.7	8519.0					23.4	31749.0	23.7	19871.0
17689	chr13	21279320	21280202	14	39.2	17689	34.7	18481.0	31.1	15666.0	41.4	17323.0	34.7	16213.0			10.2	30626.0					9.15	60517.0		
17690	chr13	23526032	23526950	14	39.2	17690	35.1	18344.0			43.8	16690.0	21.4	21734.0												
17693	chr13	48841807	48842561	14	39.2	17693	37.9	17635.0			77.8	9901.0	45.1	13040.0	6.77	9871.0	16.0	22646.0	30.1	13883.0			20.7	35525.0	10.6	42104.0
17695	chr13	59818751	59819525	14	39.2	17695	261.9	837.0	203.0	648.0	259.9	882.0	181.4	1105.0												
17696	chr13	60847524	60848856	14	39.2	17696	26.0	21177.0	28.3	16771.0	24.1	22729.0	42.7	13674.0	19.0	3340.0	20.4	17794.0	39.3	11336.0			6.73	67891.0	40.6	9061.0
17698	chr13	95912727	95913643	14	39.2	17698	47.4	15348.0	33.9	14616.0	43.8	16694.0	38.7	14911.0												
17699	chr13	97789653	97790365	14	39.2	17699					24.7	22492.0			7.22	9693.0	22.4	16149.0					8.07	63807.0		
17700	chr13	117048704	117049464	14	39.2	17700	57.0	13338.0	22.1	19681.0	58.7	13234.0	60.1	9537.0							13.6	22742.0	72.9	5253.0	106.7	1047.0
17704	chr14	55392386	55393308	11	39.2	17704	26.5	21015.0	32.8	14999.0	32.7	19749.0	34.1	16406.0			5.75	35092.0					21.3	34783.0	6.22	52970.0
17706	chr14	78437234	78438170	11	39.2	17706	98.1	7072.0	20.9	20299.0	122.9	4802.0	92.4	4835.0			49.2	5881.0	56.8	7790.0			27.7	26683.0		
17707	chr14	121477699	121478481	11	39.2	17707	45.6	15751.0	28.8	16551.0	59.9	12977.0	17.9	23782.0	14.4	5389.0	39.6	8006.0	97.7	3471.0	42.3	7622.0	69.7	5831.0	112.3	897.0
17708	chr15	12800148	12801048	16	39.2	17708					9.26	33090.0											5.11	72583.0		
17710	chr15	59056417	59057871	16	39.2	17710	42.4	16494.0	35.1	14218.0	43.8	16705.0	29.5	18138.0												
17711	chr15	72801841	72803301	16	39.2	17711	29.2	20118.0	9.61	29266.0	41.4	17343.0	43.9	13364.0												
17712	chr15	72971040	72972120	16	39.2	17712	56.1	13507.0	41.9	12089.0	60.5	12871.0	45.1	13051.0	9.48	8364.0										
17714	chr15	86015720	86016696	16	39.2	17714	41.1	16855.0	52.0	9517.0	66.7	11753.0	66.4	8369.0			47.3	6267.0	194.6	861.0	19.1	19097.0	22.1	33621.0	27.4	16473.0
17716	chr15	93950012	93951196	16	39.2	17716	38.3	17517.0	31.1	15693.0	44.5	16544.0	24.8	20065.0												
17718	chr16	4583921	4584809	17	39.2	17718	41.1	16857.0	39.6	12767.0	49.4	15333.0	8.09	33755.0			41.5	7497.0	79.4	4934.0			30.1	24189.0	12.7	37391.0
17723	chr16	32520128	32521112	17	39.2	17723	60.2	12717.0	27.1	17304.0	65.4	11973.0	51.4	11455.0			43.4	7058.0					38.2	17700.0		
17725	chr16	76333569	76335145	17	39.2	17725			21.5	20011.0			20.2	22382.0			18.5	19799.0								
17726	chr16	95168064	95168982	17	39.2	17726	35.1	18362.0	30.5	15910.0	19.1	25087.0	24.8	20074.0			31.3	10834.0	161.2	1331.0	47.8	6128.0	63.5	7086.0	46.1	7179.0
17727	chr17	6981683	6982475	18	39.2	17727	95.8	7354.0	14.7	24304.0	21.6	23829.0	56.6	10306.0												
17729	chr17	24354001	24355077	18	39.2	17729	29.7	19979.0	27.7	17036.0	101.3	6842.0	105.1	3691.0									22.6	32916.0		
17730	chr17	27588025	27589397	18	39.2	17730	33.3	18889.0	26.6	17553.0	24.7	22534.0														
17731	chr17	28247251	28248697	18	39.2	17731	40.6	16965.0	27.7	17038.0			36.4	15682.0												
17732	chr17	28290645	28291841	18	39.2	17732	43.3	16276.0	37.9	13316.0	46.3	16107.0	34.1	16431.0											8.07	48576.0
17734	chr17	33751751	33753175	18	39.2	17734	7.3	33026.0	46.4	10893.0	62.4	12538.0	64.7	8692.0			12.1	27916.0					15.1	45576.0		
17735	chr17	46828741	46830119	18	39.2	17735					16.1	26902.0					52.4	5342.0	106.9	2949.0			46.0	13099.0	42.0	8533.0
17736	chr17	47541669	47543177	18	39.2	17736	31.5	19435.0	89.4	3971.0	66.7	11761.0	95.3	4570.0			11.5	28828.0			30.7	12270.0	53.6	9908.0	32.0	13244.0
17737	chr17	50735034	50736258	18	39.2	17737	33.3	18897.0	24.9	18286.0					8.58	8963.0										
17740	chr17	71195395	71196149	18	39.2	17740	48.4	15155.0	41.9	12107.0	51.2	14910.0	14.4	26431.0												
17742	chr18	34379486	34380240	20	39.2	17742	35.6	18230.0	22.1	19743.0	37.0	18513.0	29.5	18177.0									7.54	65605.0		
17743	chr18	38591909	38592989	20	39.2	17743	27.4	20727.0	22.1	19746.0			31.8	17300.0			7.03	34544.0								
17744	chr18	39017459	39018303	20	39.2	17744	34.2	18651.0			29.6	20742.0					102.8	1624.0							40.1	9254.0
17745	chr18	52485319	52486639	20	39.2	17745	23.7	22034.0			53.7	14358.0	49.7	11852.0	11.7	6966.0							7.8	64724.0		
17746	chr18	62165328	62166616	20	39.2	17746	71.6	10674.0	17.5	22350.0	119.2	5117.0	166.4	1338.0												
17747	chr18	64530590	64531728	20	39.2	17747																			8.07	48596.0
17748	chr18	68130416	68131516	20	39.2	17748	26.5	21034.0	21.5	20037.0	35.8	18862.0	20.8	22043.0			23.0	15756.0	86.0	4324.0			17.8	40499.0	29.7	14711.0
17749	chr18	70522334	70522964	20	39.2	17749	50.2	14754.0									16.6	22071.0			39.6	8573.0	32.6	22029.0		
17750	chr18	70610971	70611979	20	39.2	17750	17.3	25033.0													35.5	10173.0	9.69	59099.0		
17751	chr18	82513059	82513831	20	39.2	17751																	14.3	47329.0		
17753	chr19	4169199	4170783	21	39.2	17753	62.0	12371.0	7.35	32435.0	66.7	11767.0					10.9	29842.0	53.5	8391.0	109.2	780.0	69.7	5837.0	47.7	6726.0
17757	chr19	7066015	7067263	21	39.2	17757	37.4	17793.0	31.7	15500.0	20.4	24470.0	32.9	16862.0			8.94	32603.0	14.2	19045.0			44.9	13690.0	30.0	14545.0
17758	chr19	8997381	8998193	21	39.2	17758	55.2	13706.0	62.8	7369.0	48.2	15677.0	81.4	6115.0	12.6	6428.0	123.9	1088.0	200.5	805.0	54.6	4689.0	195.6	173.0	67.5	3314.0
17759	chr19	16028998	16029762	21	39.2	17759	35.1	18379.0	31.7	15502.0	33.3	19591.0	31.2	17504.0									7.27	66439.0	7.84	49138.0
17760	chr19	32406453	32407351	21	39.2	17760	42.0	16613.0	14.7	24358.0	25.3	22309.0	16.2	25084.0									16.7	42458.0		
17763	chr19	53355709	53357199	21	39.2	17763	27.4	20734.0	11.3	27406.0	9.26	33188.0											9.69	59122.0		
17764	chrX	18190278	18192178	3	39.2	17764	48.8	15057.0	34.5	14477.0	58.7	13267.0	69.9	7793.0			11.5	28908.0					6.19	69841.0		
17766	chrX	96134672	96136704	3	39.2	17766	50.6	14671.0	17.5	22374.0	32.7	19800.0	31.2	17511.0									8.88	61584.0		
17767	chrX	135796595	135797651	3	39.2	17767	26.9	20923.0	19.8	21032.0	29.0	20943.0	12.1	28493.0									22.9	32591.0		
17769	chr1	13513360	13514120	1	38.4	17769	53.4	13980.0	33.4	14666.0	40.1	17517.0	30.0	17711.0									14.3	46796.0	11.5	39528.0
17771	chr1	43495533	43496475	1	38.4	17771	44.3	15965.0	32.2	15060.0			26.0	19309.0												
17772	chr1	60627182	60628172	1	38.4	17772	48.8	14966.0	36.8	13510.0	34.0	19252.0	33.5	16457.0			16.0	22118.0	56.8	7665.0	22.5	16516.0	46.0	12996.0	34.8	11551.0
17773	chr1	82795679	82796479	1	38.4	17773	50.6	14571.0	41.9	11948.0	70.4	11017.0	43.9	13239.0									8.88	60772.0		
17774	chr1	87862081	87862975	1	38.4	17774					78.4	9723.0	24.8	19834.0					113.6	2634.0	35.5	9920.0	39.6	16689.0	14.1	34045.0
17775	chr1	89643969	89644741	1	38.4	17775	29.2	20018.0	18.1	21646.0													7.8	64043.0		
17776	chr1	128548916	128549824	1	38.4	17776	49.3	14869.0	29.4	16167.0	53.1	14378.0	42.2	13724.0			175.6	411.0	37.6	11599.0			33.1	21407.0	17.1	28524.0
17778	chr1	151024930	151025760	1	38.4	17778	47.9	15166.0	22.6	19157.0	56.2	13686.0	31.2	17328.0	26.2	1514.0	22.4	15810.0					10.5	56011.0		
17779	chr1	151893489	151894341	1	38.4	17779	32.8	18910.0	32.2	15072.0	31.5	19986.0	27.1	18883.0							13.6	22404.0	13.7	47984.0	20.1	23999.0
17780	chr1	155091260	155092892	1	38.4	17780	24.2	21715.0	50.9	9672.0	62.4	12439.0	77.4	6570.0			134.8	866.0	40.9	10797.0	44.4	6864.0	79.1	4295.0	56.5	4788.0
17783	chr1	183669264	183669910	1	38.4	17783	34.7	18398.0	16.4	22726.0	24.1	22580.0	24.8	19846.0			6.39	34618.0					26.1	28227.0	12.7	36968.0
17784	chr1	184100484	184101236	1	38.4	17784	42.4	16411.0	18.1	21661.0	29.6	20534.0											10.2	56805.0	14.5	33128.0
17785	chr2	25581176	25582356	2	38.4	17785																			19.8	24285.0
17786	chr2	30794307	30795085	2	38.4	17786	54.3	13792.0	35.1	14073.0	25.3	22074.0							106.1	2960.0	45.0	6685.0	60.6	7755.0	31.1	13691.0
17787	chr2	33755600	33756552	2	38.4	17787	26.5	20939.0	37.3	13354.0	27.2	21393.0	28.9	18219.0											17.3	28148.0
17788	chr2	59352107	59353695	2	38.4	17788	18.2	24290.0																		
17790	chr2	72409102	72409968	2	38.4	17790					14.8	27469.0														
17791	chr2	75823229	75824131	2	38.4	17791	48.4	15065.0	36.2	13713.0	56.2	13693.0	46.2	12622.0			69.0	3448.0					43.1	14540.0	5.53	54166.0
17793	chr2	85047356	85048294	2	38.4	17793	89.0	8149.0	32.8	14867.0	50.6	14935.0	47.4	12313.0	15.3	4748.0			36.8	11855.0	40.9	7875.0	72.4	5318.0	57.4	4632.0
17794	chr2	90486499	90488175	2	38.4	17794	14.1	26558.0	10.7	27487.0													12.6	50468.0		
17796	chr2	127619228	127620340	2	38.4	17796			19.8	20733.0	13.0	28865.0	17.3	23906.0			7.03	34131.0								
17802	chr2	169089202	169089954	2	38.4	17802	36.5	17924.0	31.7	15326.0	29.6	20553.0	32.9	16680.0												
17803	chr2	170147164	170148250	2	38.4	17803	19.2	23874.0	12.4	25859.0	40.8	17395.0			11.7	6757.0	39.0	8057.0	15.0	18596.0			13.5	48606.0	6.92	50990.0
17805	chr3	14912004	14912922	4	38.4	17805	39.2	17224.0	14.7	23921.0	37.0	18371.0											6.46	68255.0	8.76	46456.0
17808	chr3	52332777	52334365	4	38.4	17808					26.6	21666.0	13.3	27004.0									16.4	42566.0		
17811	chr3	65961675	65962861	4	38.4	17811	33.8	18685.0	28.8	16417.0	25.9	21870.0	38.1	14978.0			26.2	13264.0								
17813	chr3	108139708	108140942	4	38.4	17813	28.7	20167.0	39.0	12829.0	47.5	15710.0	53.1	10993.0			39.0	8059.0					7.0	66625.0	18.4	26249.0
17814	chr3	109323312	109324236	4	38.4	17814	43.3	16200.0	31.7	15335.0	44.5	16449.0	30.0	17752.0	11.3	7021.0	20.4	17467.0								
17816	chr3	144354423	144355349	4	38.4	17816	28.3	20317.0	28.3	16639.0	22.8	23121.0	32.9	16693.0												
17817	chr3	144401115	144401873	4	38.4	17817	37.0	17823.0	44.1	11376.0	63.6	12233.0	52.0	11245.0												
17818	chr4	8922050	8922932	5	38.4	17818	35.6	18142.0	15.8	23088.0	34.0	19283.0	19.6	22490.0							25.2	14913.0				
17821	chr4	45765470	45766712	5	38.4	17821	35.6	18144.0	30.0	15993.0	27.2	21438.0	26.6	19147.0												
17826	chr4	119964882	119966324	5	38.4	17826			19.8	20768.0	72.2	10684.0											21.5	34166.0	16.6	29408.0
17829	chr4	133050550	133051374	5	38.4	17829											19.8	18111.0	26.7	14815.0	18.4	19290.0	34.2	20557.0	21.7	22019.0
17830	chr4	134081602	134082908	5	38.4	17830	64.3	11907.0	60.5	7698.0	63.6	12237.0	57.2	10106.0	8.13	9063.0	14.1	24718.0	29.2	14020.0	29.3	12730.0	49.8	11275.0	12.0	38636.0
17832	chr4	150552467	150553799	5	38.4	17832	35.1	18274.0	14.7	23977.0	34.6	19099.0	24.3	20165.0												
17835	chr5	23718832	23719584	6	38.4	17835							56.6	10231.0			180.1	373.0	70.2	5853.0	36.2	9719.0	48.2	12028.0	76.8	2422.0
17836	chr5	52112744	52113670	6	38.4	17836	85.3	8626.0			43.2	16762.0					31.3	10684.0	76.9	5119.0	64.1	3265.0	108.7	1783.0	64.6	3622.0
17839	chr5	101968560	101969492	6	38.4	17839	26.0	21087.0	27.7	16907.0	30.3	20375.0	20.8	21881.0												
17841	chr5	108692031	108692949	6	38.4	17841	47.9	15193.0			55.6	13842.0			6.32	9951.0					36.2	9729.0	13.7	48106.0	19.1	25300.0
17843	chr5	134444009	134445219	6	38.4	17843	57.0	13300.0	39.0	12849.0	43.8	16618.0	39.9	14473.0	9.03	8517.0							15.3	44695.0		
17846	chr6	24310076	24311406	7	38.4	17846	52.9	14127.0	13.6	24903.0	46.3	16024.0	19.6	22528.0												
17849	chr6	91971079	91972557	7	38.4	17849	29.2	20053.0	15.8	23138.0	32.1	19862.0	20.8	21895.0												
17850	chr6	99426686	99427596	7	38.4	17850	36.5	17945.0	36.2	13754.0	23.5	22893.0	21.4	21616.0												
17851	chr6	145802032	145803076	7	38.4	17851	20.5	23259.0	23.8	18660.0	22.2	23432.0	41.6	13977.0												
17853	chr7	16820377	16821445	8	38.4	17853							37.5	15219.0												
17854	chr7	16979870	16981008	8	38.4	17854	42.9	16329.0	29.4	16251.0	43.8	16631.0	29.5	18048.0												
17856	chr7	19876218	19877636	8	38.4	17856	46.5	15530.0	17.5	22127.0	37.7	18238.0	26.0	19393.0									27.4	26817.0	5.07	55159.0
17859	chr7	37971061	37972395	8	38.4	17859	41.5	16670.0	30.0	16028.0	51.2	14837.0	33.5	16526.0											5.99	53318.0
17860	chr7	63858350	63858976	8	38.4	17860	53.8	13919.0	37.3	13409.0	51.2	14841.0	43.9	13302.0					15.9	18421.0			61.1	7642.0	33.0	12658.0
17861	chr7	64037659	64038701	8	38.4	17861	23.3	22114.0	19.8	20819.0	43.2	16787.0	17.3	24023.0			12.1	27455.0	11.7	19576.0			18.0	39734.0	11.3	40205.0
17862	chr7	64101425	64102273	8	38.4	17862	27.4	20631.0					19.1	22949.0			16.0	22425.0					10.5	56290.0		
17864	chr7	75588598	75589596	8	38.4	17864	189.3	1769.0	31.1	15599.0	216.7	1360.0					22.4	15982.0								
17867	chr7	118274564	118275706	8	38.4	17867	62.5	12249.0	24.9	18164.0	53.7	14292.0	25.4	19655.0	15.3	4826.0							23.4	31645.0		
17868	chr7	132688945	132690375	8	38.4	17868																				
17869	chr7	140908386	140909014	8	38.4	17869	27.8	20491.0			42.0	17122.0	24.3	20206.0							27.3	13842.0	34.7	20166.0	12.9	36682.0
17872	chr8	34546396	34547632	10	38.4	17872	33.8	18715.0	33.4	14754.0	35.2	18950.0	23.1	20731.0			29.4	11577.0					7.8	64348.0		
17873	chr8	46991884	46992800	10	38.4	17873	26.9	20829.0	23.8	18683.0	30.9	20223.0	19.6	22586.0												
17876	chr8	114985677	114986689	10	38.4	17876	38.3	17469.0	23.8	18688.0	44.5	16487.0	32.9	16750.0	7.67	9405.0					31.4	11796.0	23.7	31313.0	16.6	29513.0
17878	chr9	15529919	15531473	12	38.4	17878	42.4	16457.0	49.2	10121.0	55.6	13866.0					33.9	9768.0	48.5	9301.0			22.1	33497.0	46.8	6945.0
17880	chr9	32535227	32536365	12	38.4	17880	31.9	19233.0	28.8	16486.0	259.3	885.0	25.4	19676.0												
17881	chr9	32906650	32907378	12	38.4	17881	37.4	17732.0	27.1	17189.0	36.4	18605.0	24.3	20215.0			36.4	8882.0								
17882	chr9	42108135	42108895	12	38.4	17882	26.0	21131.0	26.6	17437.0	34.6	19149.0			14.9	5058.0	79.8	2666.0	80.2	4831.0	34.8	10318.0	137.5	815.0	23.1	20541.0
17885	chr9	44517397	44518857	12	38.4	17885	7.76	32300.0	125.0	1896.0	85.8	8717.0	60.1	9501.0					10.9	19769.0			14.0	47643.0	13.8	34770.0
17887	chr9	63503993	63504837	12	38.4	17887	27.4	20652.0			27.8	21245.0											7.27	66088.0	12.2	38278.0
17889	chr9	65201746	65202524	12	38.4	17889	43.8	16134.0	6.79	32646.0	59.3	13072.0			102.9	33.0										
